start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
0.9645,0.9758,24609,31225,Nyctalus leisleri,0.356,0.599,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
1.2125,1.2243,24609,30701,Nyctalus leisleri,0.422,0.635,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
1.3545,1.3672,25468,32732,Nyctalus leisleri,0.328,0.655,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
1.9065,1.919,24609,31453,Nyctalus leisleri,0.369,0.664,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
2.1685,2.1802,24609,31373,Nyctalus leisleri,0.406,0.674,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
2.3065,2.3161,26328,33336,Nyctalus leisleri,0.464,0.679,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
2.5495,2.5599,25468,33452,Nyctalus leisleri,0.365,0.7,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
2.7035,2.7138,25468,34111,Nyctalus leisleri,0.33,0.695,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
2.8315,2.8431,25468,34907,Eptesicus serotinus,0.36,0.679,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
2.9725,2.983,26328,33441,Nyctalus leisleri,0.446,0.724,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_15.wav
