start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file
42.9795,42.9947,23750.0,27725.0,Echolocation,Nyctalus leisleri,0.647,0.693,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
43.1465,43.1614,23750.0,27244.0,Echolocation,Nyctalus leisleri,0.663,0.725,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
43.4465,43.4638,22890.0,26469.0,Echolocation,Nyctalus leisleri,0.639,0.692,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
43.7295,43.746700000000004,23750.0,26993.0,Echolocation,Nyctalus leisleri,0.621,0.665,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
43.8905,43.9066,23750.0,28335.0,Echolocation,Nyctalus leisleri,0.48,0.609,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
44.0555,44.072900000000004,23750.0,28009.0,Echolocation,Nyctalus leisleri,0.655,0.708,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
44.213499999999996,44.2293,23750.0,28042.0,Echolocation,Nyctalus leisleri,0.5,0.643,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
44.4885,44.502700000000004,23750.0,29894.0,Echolocation,Nyctalus leisleri,0.556,0.733,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
44.795500000000004,44.81,23750.0,28893.0,Echolocation,Nyctalus leisleri,0.523,0.672,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
45.0805,45.097,23750.0,27287.0,Echolocation,Nyctalus leisleri,0.678,0.731,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
45.2465,45.2614,23750.0,30120.0,Echolocation,Nyctalus leisleri,0.48,0.68,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
45.5345,45.5509,23750.0,27775.0,Echolocation,Nyctalus leisleri,0.597,0.679,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
45.826499999999996,45.8423,23750.0,29030.0,Echolocation,Nyctalus leisleri,0.554,0.642,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
46.320499999999996,46.3374,23750.0,26553.0,Echolocation,Nyctalus leisleri,0.742,0.781,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
46.6065,46.6229,23750.0,27597.0,Echolocation,Nyctalus leisleri,0.457,0.562,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
46.7855,46.8018,23750.0,27010.0,Echolocation,Nyctalus leisleri,0.656,0.71,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
47.085499999999996,47.1014,23750.0,26332.0,Echolocation,Nyctalus leisleri,0.601,0.662,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
47.3795,47.397,22890.0,27377.0,Echolocation,Nyctalus leisleri,0.449,0.543,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
47.554500000000004,47.5702,23750.0,27345.0,Echolocation,Nyctalus leisleri,0.721,0.751,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
47.8455,47.8621,23750.0,26869.0,Echolocation,Nyctalus leisleri,0.68,0.721,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
48.1375,48.152699999999996,23750.0,27893.0,Echolocation,Nyctalus leisleri,0.614,0.699,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
48.2975,48.311,23750.0,30627.0,Echolocation,Nyctalus leisleri,0.417,0.705,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
48.4765,48.4927,23750.0,29101.0,Echolocation,Nyctalus leisleri,0.366,0.528,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
48.808499999999995,48.8228,23750.0,29124.0,Echolocation,Nyctalus leisleri,0.604,0.724,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
48.8725,48.8869,23750.0,29240.0,Echolocation,Nyctalus leisleri,0.384,0.538,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
49.204499999999996,49.216899999999995,25468.0,30160.0,Echolocation,Nyctalus leisleri,0.576,0.691,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
49.2395,49.253699999999995,24609.0,29336.0,Echolocation,Nyctalus leisleri,0.481,0.624,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
49.3935,49.4076,24609.0,29510.0,Echolocation,Nyctalus leisleri,0.544,0.674,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
49.552499999999995,49.5664,23750.0,29489.0,Echolocation,Nyctalus leisleri,0.641,0.775,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
49.704499999999996,49.7181,24609.0,29475.0,Echolocation,Nyctalus leisleri,0.546,0.663,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
49.966499999999996,49.983000000000004,23750.0,27134.0,Echolocation,Nyctalus leisleri,0.706,0.754,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
50.1125,50.1251,24609.0,31680.0,Echolocation,Nyctalus leisleri,0.556,0.768,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
50.2645,50.2779,23750.0,29899.0,Echolocation,Nyctalus leisleri,0.653,0.729,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
50.4155,50.4306,23750.0,29819.0,Echolocation,Nyctalus leisleri,0.555,0.741,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
50.5565,50.5683,25468.0,33453.0,Echolocation,Nyctalus leisleri,0.528,0.757,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
50.6995,50.7113,25468.0,31660.0,Echolocation,Nyctalus leisleri,0.542,0.733,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
50.8605,50.8724,24609.0,31152.0,Echolocation,Nyctalus leisleri,0.582,0.743,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
51.0005,51.010400000000004,24609.0,31357.0,Echolocation,Nyctalus leisleri,0.623,0.729,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
51.1495,51.159400000000005,24609.0,30781.0,Echolocation,Nyctalus leisleri,0.667,0.741,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
51.2815,51.2928,23750.0,31382.0,Echolocation,Nyctalus leisleri,0.617,0.73,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
51.4155,51.4263,23750.0,30903.0,Echolocation,Nyctalus leisleri,0.526,0.68,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
51.5465,51.5553,25468.0,32504.0,Echolocation,Nyctalus leisleri,0.374,0.582,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
52.054500000000004,52.0663,23750.0,30081.0,Echolocation,Nyctalus leisleri,0.682,0.758,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
52.195499999999996,52.2084,24609.0,30099.0,Echolocation,Nyctalus leisleri,0.493,0.648,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
52.341499999999996,52.3542,24609.0,29391.0,Echolocation,Nyctalus leisleri,0.673,0.745,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
52.4865,52.500699999999995,23750.0,30041.0,Echolocation,Nyctalus leisleri,0.536,0.726,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
52.7245,52.7375,23750.0,30138.0,Echolocation,Nyctalus leisleri,0.636,0.776,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
52.8795,52.8926,23750.0,30596.0,Echolocation,Nyctalus leisleri,0.644,0.758,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
53.1265,53.140299999999996,23750.0,30753.0,Echolocation,Nyctalus leisleri,0.579,0.761,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
53.2845,53.2964,25468.0,33546.0,Echolocation,Nyctalus leisleri,0.501,0.758,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
53.4345,53.4469,24609.0,31606.0,Echolocation,Nyctalus leisleri,0.568,0.745,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
53.7115,53.7252,24609.0,30574.0,Echolocation,Nyctalus leisleri,0.644,0.787,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
53.8725,53.8876,23750.0,32505.0,Echolocation,Nyctalus leisleri,0.415,0.691,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
54.0345,54.0466,24609.0,31114.0,Echolocation,Nyctalus leisleri,0.693,0.769,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
54.295500000000004,54.3094,23750.0,29822.0,Echolocation,Nyctalus leisleri,0.741,0.817,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
54.555499999999995,54.5686,23750.0,29121.0,Echolocation,Nyctalus leisleri,0.785,0.833,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
54.700500000000005,54.7136,24609.0,33870.0,Echolocation,Nyctalus leisleri,0.627,0.775,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
54.951499999999996,54.9655,23750.0,35941.0,Echolocation,Nyctalus leisleri,0.755,0.838,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
55.177499999999995,55.1911,24609.0,36223.0,Echolocation,Nyctalus leisleri,0.691,0.794,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
55.3395,55.3538,23750.0,33315.0,Echolocation,Nyctalus leisleri,0.746,0.816,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
55.4855,55.4995,24609.0,33383.0,Echolocation,Nyctalus leisleri,0.675,0.786,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
55.7465,55.7613,23750.0,34799.0,Echolocation,Nyctalus leisleri,0.702,0.789,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
55.9005,55.915099999999995,23750.0,30988.0,Echolocation,Nyctalus leisleri,0.701,0.767,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
56.161500000000004,56.177800000000005,22890.0,26967.0,Echolocation,Nyctalus leisleri,0.82,0.845,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
56.3465,56.361999999999995,22890.0,27781.0,Echolocation,Nyctalus leisleri,0.797,0.821,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
56.4995,56.513999999999996,23750.0,33038.0,Echolocation,Nyctalus leisleri,0.82,0.853,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
56.7945,56.809799999999996,23750.0,28516.0,Echolocation,Nyctalus leisleri,0.791,0.823,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
56.9735,56.989999999999995,22890.0,26404.0,Echolocation,Nyctalus leisleri,0.649,0.705,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
57.1315,57.144800000000004,22890.0,29036.0,Echolocation,Nyctalus leisleri,0.751,0.784,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
57.433499999999995,57.4501,22890.0,25822.0,Echolocation,Nyctalus leisleri,0.807,0.831,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
57.6235,57.6396,22031.0,26773.0,Echolocation,Nyctalus leisleri,0.686,0.748,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
57.9065,57.9234,22890.0,25348.0,Echolocation,Nyctalus leisleri,0.796,0.809,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
58.2335,58.2512,22890.0,25127.0,Echolocation,Nyctalus leisleri,0.739,0.769,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
58.433499999999995,58.4499,22031.0,25692.0,Echolocation,Nyctalus leisleri,0.762,0.791,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
58.7175,58.7348,22890.0,25240.0,Echolocation,Nyctalus leisleri,0.774,0.787,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
58.920500000000004,58.9375,22890.0,25298.0,Echolocation,Nyctalus leisleri,0.773,0.804,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
59.2025,59.2177,22031.0,25810.0,Echolocation,Nyctalus leisleri,0.561,0.627,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
59.4875,59.5039,22031.0,25572.0,Echolocation,Nyctalus leisleri,0.719,0.739,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
59.783500000000004,59.801500000000004,22031.0,25854.0,Echolocation,Nyctalus leisleri,0.732,0.765,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
