start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
0.0265,0.0374,26328,35303,Eptesicus serotinus,0.338,0.681,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
0.1995,0.2153,22890,27830,Nyctalus leisleri,0.475,0.631,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
0.2625,0.276,26328,38094,Eptesicus serotinus,0.498,0.685,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
0.4005,0.4126,26328,35167,Eptesicus serotinus,0.367,0.631,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
0.4585,0.4728,22890,28412,Nyctalus leisleri,0.459,0.626,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
0.6395,0.6518,26328,35269,Nyctalus leisleri,0.336,0.706,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
0.7795,0.7918,26328,34305,Eptesicus serotinus,0.289,0.663,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
0.8455,0.861,22031,27977,Nyctalus leisleri,0.406,0.65,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
0.9205,0.9331,25468,34016,Eptesicus serotinus,0.355,0.624,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
1.0655,1.0767,26328,32180,Nyctalus leisleri,0.53,0.681,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
1.0945,1.1101,22890,26401,Nyctalus leisleri,0.68,0.738,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
1.3055,1.3185,25468,34511,Nyctalus leisleri,0.361,0.701,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
1.3695,1.3857,22890,26673,Nyctalus leisleri,0.616,0.705,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
1.4445,1.4563,25468,31361,Nyctalus leisleri,0.371,0.616,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
1.6435,1.6583,22890,26989,Nyctalus leisleri,0.571,0.634,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
1.6975,1.709,26328,34235,Nyctalus leisleri,0.364,0.726,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
1.8405,1.8515,27187,32531,Nyctalus leisleri,0.395,0.559,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
2.0915,2.1025,26328,32943,Nyctalus leisleri,0.429,0.708,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
2.3755,2.3866,25468,32287,Nyctalus leisleri,0.328,0.632,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
2.6575,2.6699,26328,31238,Nyctalus leisleri,0.48,0.62,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
2.7475,2.7597,22890,27627,Nyctalus leisleri,0.505,0.645,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
2.9055,2.9184,25468,30951,Nyctalus leisleri,0.328,0.631,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
3.1755,3.1885,26328,31259,Nyctalus leisleri,0.302,0.543,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_17.wav
