start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
23.3465,23.3592,23750,29933,Nyctalus leisleri,0.386,0.633,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
23.8705,23.884,23750,29712,Nyctalus leisleri,0.392,0.636,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
24.1465,24.1606,23750,29519,Nyctalus leisleri,0.401,0.607,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
24.4225,24.4362,23750,29991,Nyctalus leisleri,0.335,0.612,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
24.6795,24.694,22890,28996,Nyctalus leisleri,0.346,0.596,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
24.9465,24.961,23750,30097,Nyctalus leisleri,0.285,0.597,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
25.0715,25.0824,25468,31138,Nyctalus leisleri,0.438,0.641,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
25.1675,25.1771,26328,33169,Nyctalus leisleri,0.246,0.519,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
25.2495,25.259,25468,32863,Nyctalus leisleri,0.294,0.578,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
26.2155,26.2303,22890,29551,Nyctalus leisleri,0.302,0.59,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
26.4305,26.4446,23750,29917,Nyctalus leisleri,0.341,0.653,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
26.6795,26.6951,22890,28829,Nyctalus leisleri,0.325,0.616,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
27.2985,27.312,22890,29188,Nyctalus leisleri,0.519,0.698,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
27.5625,27.5778,22890,28174,Nyctalus leisleri,0.433,0.572,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
27.8155,27.8324,22890,28080,Nyctalus leisleri,0.423,0.582,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
28.0875,28.1036,22890,28369,Nyctalus leisleri,0.523,0.651,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
28.3555,28.3709,22031,27453,Nyctalus leisleri,0.495,0.611,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
28.6325,28.6494,22890,27473,Nyctalus leisleri,0.596,0.665,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
28.9105,28.9272,22890,27368,Nyctalus leisleri,0.385,0.521,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
29.1795,29.1974,22031,29006,Nyctalus leisleri,0.194,0.536,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
29.4465,29.4638,21171,28234,Nyctalus leisleri,0.257,0.559,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
29.7125,29.7294,22890,30487,Nyctalus leisleri,0.533,0.64,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
29.9665,29.983,22890,29320,Nyctalus leisleri,0.463,0.594,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
30.2245,30.2441,21171,34690,Nyctalus noctula,0.311,0.66,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
30.4925,30.509900000000002,21171,29182,Eptesicus serotinus,0.223,0.533,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
30.7615,30.7784,22031,35860,Nyctalus noctula,0.351,0.682,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
31.0245,31.0399,22031,33347,Eptesicus serotinus,0.416,0.657,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
31.2865,31.3018,22031,28650,Nyctalus leisleri,0.356,0.621,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
31.4325,31.4522,21171,31902,Eptesicus serotinus,0.335,0.586,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
31.6865,31.7067,21171,31946,Eptesicus serotinus,0.377,0.564,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
31.9555,31.9715,22031,27669,Nyctalus leisleri,0.326,0.555,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
32.2215,32.2377,22031,28280,Nyctalus leisleri,0.272,0.597,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
32.4895,32.5054,22031,27156,Nyctalus leisleri,0.377,0.609,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
32.7495,32.7637,22031,29199,Nyctalus leisleri,0.328,0.605,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
33.0195,33.0353,22031,26776,Nyctalus leisleri,0.408,0.638,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
33.2875,33.3041,22031,28256,Nyctalus leisleri,0.253,0.626,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
33.5735,33.5892,22031,27340,Nyctalus leisleri,0.416,0.611,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
33.7055,33.7186,22890,29739,Eptesicus serotinus,0.22,0.61,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
33.9105,33.9225,22890,29560,Nyctalus leisleri,0.33,0.634,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
34.0775,34.0902,22890,29500,Nyctalus leisleri,0.28,0.61,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
34.3645,34.3771,22890,29245,Nyctalus leisleri,0.295,0.578,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
34.5515,34.5621,23750,30188,Nyctalus leisleri,0.31,0.659,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
34.7365,34.7474,23750,30867,Nyctalus leisleri,0.282,0.623,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
34.9105,34.9243,22031,29226,Nyctalus leisleri,0.343,0.658,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
35.0895,35.0986,24609,33459,Eptesicus serotinus,0.302,0.656,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
35.2595,35.268299999999996,24609,34160,Eptesicus serotinus,0.359,0.663,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
35.4225,35.4363,22031,28515,Nyctalus leisleri,0.299,0.623,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
35.8755,35.8868,22890,32631,Eptesicus serotinus,0.415,0.667,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
36.5815,36.5969,22890,28163,Nyctalus leisleri,0.556,0.693,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
36.7255,36.740700000000004,22890,29776,Nyctalus leisleri,0.414,0.652,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
37.0255,37.0406,22890,29489,Nyctalus leisleri,0.383,0.647,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
37.2675,37.2819,22890,29126,Nyctalus leisleri,0.383,0.635,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
37.5405,37.5559,22031,28547,Nyctalus leisleri,0.361,0.62,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
37.8145,37.8295,22890,28040,Nyctalus leisleri,0.498,0.63,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
37.9685,37.9843,22890,26963,Nyctalus leisleri,0.55,0.648,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
39.3105,39.3245,22890,28228,Nyctalus leisleri,0.628,0.73,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
39.7665,39.7787,22890,28839,Nyctalus leisleri,0.391,0.56,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
40.1545,40.1699,22031,26038,Nyctalus leisleri,0.443,0.51,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_26.wav
