start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
7.7625,7.7728,22890,29491,Nyctalus leisleri,0.357,0.618,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
8.0945,8.1037,23750,31031,Nyctalus leisleri,0.261,0.626,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
8.8815,8.8941,22031,28966,Nyctalus leisleri,0.291,0.611,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
11.4805,11.4936,26328,29906,Nyctalus leisleri,0.417,0.517,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
22.2525,22.2639,24609,30557,Nyctalus leisleri,0.318,0.541,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
22.4915,22.5019,23750,29491,Nyctalus leisleri,0.322,0.62,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
22.7335,22.7465,23750,30024,Nyctalus leisleri,0.345,0.653,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
22.9735,22.9865,23750,29559,Nyctalus leisleri,0.329,0.562,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
23.2165,23.23,22890,29498,Nyctalus leisleri,0.233,0.507,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
23.7385,23.7508,22890,29383,Nyctalus leisleri,0.286,0.565,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
24.0085,24.0202,23750,30648,Nyctalus leisleri,0.337,0.612,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
26.5875,26.599,25468,30441,Nyctalus leisleri,0.395,0.574,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
27.0685,27.0803,24609,31038,Nyctalus leisleri,0.35,0.595,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
28.1355,28.1467,24609,30452,Nyctalus leisleri,0.306,0.549,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
28.3495,28.362,23750,31657,Eptesicus serotinus,0.302,0.653,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
28.5845,28.5965,23750,31435,Nyctalus leisleri,0.35,0.652,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
28.7885,28.8014,23750,32714,Eptesicus serotinus,0.357,0.615,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
29.1375,29.1496,23750,30360,Nyctalus leisleri,0.296,0.597,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
29.3785,29.391,23750,32167,Eptesicus serotinus,0.323,0.648,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
29.6185,29.6305,23750,31756,Nyctalus leisleri,0.398,0.699,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
29.8665,29.8801,23750,31817,Eptesicus serotinus,0.313,0.661,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
30.0995,30.1121,23750,31131,Nyctalus leisleri,0.39,0.713,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
30.3355,30.3498,22890,30442,Nyctalus leisleri,0.299,0.638,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
30.4755,30.4896,22890,30530,Nyctalus leisleri,0.294,0.646,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
30.7035,30.7167,22890,31804,Nyctalus leisleri,0.372,0.689,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
30.8425,30.855,22890,33110,Eptesicus serotinus,0.317,0.662,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
31.0835,31.0963,23750,31808,Nyctalus leisleri,0.412,0.724,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
31.3315,31.3447,22890,28894,Nyctalus leisleri,0.459,0.636,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
31.5725,31.5866,22890,30381,Nyctalus leisleri,0.277,0.655,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
31.8155,31.8296,22890,28328,Nyctalus leisleri,0.509,0.654,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
31.9465,31.9573,23750,30679,Nyctalus leisleri,0.329,0.599,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
32.0575,32.0655,25468,33263,Eptesicus serotinus,0.302,0.586,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
32.4145,32.4251,23750,30469,Nyctalus leisleri,0.307,0.559,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_12.wav
