start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
44.1575,44.1685,26328,36936,Eptesicus serotinus,0.422,0.684,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
44.542500000000004,44.555099999999996,25468,36768,Eptesicus serotinus,0.458,0.723,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
44.7945,44.8077,25468,31422,Nyctalus leisleri,0.283,0.62,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
44.9335,44.9472,25468,33971,Eptesicus serotinus,0.367,0.652,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
45.1815,45.1934,25468,38039,Eptesicus serotinus,0.519,0.71,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
45.3195,45.3333,25468,39517,Eptesicus serotinus,0.518,0.642,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
45.6975,45.7104,25468,35948,Eptesicus serotinus,0.402,0.687,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
45.951499999999996,45.9655,24609,32510,Nyctalus leisleri,0.31,0.675,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
46.2065,46.2214,24609,34922,Eptesicus serotinus,0.399,0.657,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
46.5895,46.6028,24609,33598,Eptesicus serotinus,0.345,0.611,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
46.8545,46.868700000000004,24609,29163,Nyctalus leisleri,0.367,0.503,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
46.9795,46.992999999999995,24609,30715,Nyctalus leisleri,0.34,0.622,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
47.341499999999996,47.354,25468,31263,Nyctalus leisleri,0.325,0.634,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
47.4595,47.4691,26328,33631,Nyctalus leisleri,0.426,0.718,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
47.5905,47.6002,26328,34213,Nyctalus leisleri,0.404,0.71,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
47.7145,47.7235,27187,34267,Nyctalus leisleri,0.415,0.7,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
48.2065,48.216899999999995,25468,32283,Nyctalus leisleri,0.391,0.641,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
48.8465,48.8582,25468,31492,Nyctalus leisleri,0.33,0.633,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
50.1245,50.1351,27187,33954,Eptesicus serotinus,0.26,0.513,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
51.1605,51.1712,27187,32645,Nyctalus leisleri,0.438,0.613,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
51.302499999999995,51.314099999999996,26328,32448,Eptesicus serotinus,0.273,0.602,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
51.561499999999995,51.5723,26328,35130,Eptesicus serotinus,0.326,0.663,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
51.9185,51.9316,25468,34734,Eptesicus serotinus,0.452,0.631,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
52.185500000000005,52.196799999999996,25468,34916,Eptesicus serotinus,0.401,0.668,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
52.548500000000004,52.5612,25468,35645,Eptesicus serotinus,0.446,0.651,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
52.7885,52.800399999999996,26328,32648,Nyctalus leisleri,0.332,0.656,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
53.0285,53.0387,26328,34971,Nyctalus leisleri,0.41,0.75,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
53.2715,53.2822,25468,31722,Nyctalus leisleri,0.461,0.68,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
53.5205,53.5305,25468,32550,Nyctalus leisleri,0.32,0.638,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
53.7675,53.7808,26328,31170,Nyctalus leisleri,0.447,0.638,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
54.0155,54.0263,26328,33604,Nyctalus leisleri,0.341,0.696,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
54.5135,54.5255,25468,33107,Eptesicus serotinus,0.316,0.663,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
55.0275,55.0363,28906,36487,Nyctalus leisleri,0.386,0.645,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
55.1605,55.170100000000005,27187,36003,Nyctalus leisleri,0.349,0.716,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
55.2975,55.3064,28906,35207,Nyctalus leisleri,0.331,0.6,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
55.9755,55.9851,27187,34568,Nyctalus leisleri,0.391,0.708,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
56.1845,56.1973,26328,35369,Eptesicus serotinus,0.398,0.692,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
56.414500000000004,56.424499999999995,26328,35411,Eptesicus serotinus,0.353,0.691,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
56.6525,56.6629,27187,36435,Eptesicus serotinus,0.342,0.725,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
57.1225,57.1315,28046,35116,Nyctalus leisleri,0.341,0.601,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
57.2585,57.2685,27187,36766,Eptesicus serotinus,0.345,0.724,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
57.5895,57.5987,27187,34877,Nyctalus leisleri,0.373,0.69,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
57.8005,57.8104,27187,33990,Nyctalus leisleri,0.414,0.66,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
58.5105,58.5208,26328,34088,Eptesicus serotinus,0.357,0.678,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
59.1325,59.143,25468,32040,Nyctalus leisleri,0.366,0.634,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
59.7595,59.7714,24609,31294,Nyctalus leisleri,0.332,0.614,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_27.wav
