start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
0.0075,0.0181,23750,30918,Nyctalus leisleri,0.348,0.644,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.0365,0.0472,27187,34325,Eptesicus serotinus,0.321,0.629,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.1205,0.1364,22890,28442,Nyctalus leisleri,0.444,0.637,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.1735,0.1844,25468,35247,Eptesicus serotinus,0.423,0.623,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.2715,0.2841,22890,31765,Nyctalus leisleri,0.322,0.672,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.3645,0.3802,22890,28883,Nyctalus leisleri,0.336,0.588,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.5245,0.5365,22890,29341,Nyctalus leisleri,0.425,0.636,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.6115,0.6263,22890,30854,Nyctalus leisleri,0.296,0.61,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.6725,0.6834,22890,30276,Nyctalus noctula,0.253,0.604,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.8185,0.8313,22890,29647,Nyctalus leisleri,0.262,0.578,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.8485,0.8634,22890,31929,Eptesicus serotinus,0.326,0.631,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
0.9685,0.9791,22890,28959,Nyctalus leisleri,0.36,0.603,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
1.0865,1.1027,22890,29282,Nyctalus leisleri,0.259,0.591,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
1.2075,1.2181,25468,32449,Nyctalus leisleri,0.343,0.64,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
1.2695,1.2819,22890,28715,Nyctalus leisleri,0.329,0.579,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
1.4485,1.4648,22031,28663,Nyctalus leisleri,0.339,0.565,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
1.5365,1.5482,22890,29098,Nyctalus leisleri,0.392,0.616,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
1.6845,1.6977,22890,28700,Nyctalus leisleri,0.276,0.564,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
1.8175,1.8363,22031,26799,Nyctalus leisleri,0.458,0.563,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_18.wav
