start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
1.6985,1.7128,23750,28553,Nyctalus leisleri,0.47,0.597,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
2.4845,2.5001,23750,28650,Nyctalus leisleri,0.557,0.663,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
2.7515,2.7665,22890,27680,Nyctalus leisleri,0.65,0.725,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
3.0285,3.0443,22890,26998,Nyctalus leisleri,0.552,0.646,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
3.3075,3.322,22890,27363,Nyctalus leisleri,0.7,0.762,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
3.4355,3.4477,24609,29853,Nyctalus leisleri,0.418,0.562,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
3.7265,3.7403,23750,28229,Nyctalus leisleri,0.592,0.65,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
4.0075,4.0232,22890,26090,Nyctalus leisleri,0.745,0.768,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
4.2795,4.2942,22890,26904,Nyctalus leisleri,0.768,0.786,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
4.6025,4.6183,22890,26252,Nyctalus leisleri,0.767,0.801,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
4.8965,4.9126,23750,26239,Nyctalus leisleri,0.746,0.778,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
5.1845,5.2011,22031,26125,Nyctalus leisleri,0.714,0.749,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
5.4685,5.485,22890,26128,Nyctalus leisleri,0.759,0.788,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
5.7785,5.7949,22031,26447,Nyctalus leisleri,0.686,0.74,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
6.0675,6.0837,22890,26475,Nyctalus leisleri,0.769,0.8,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
6.3785,6.395,22890,25803,Nyctalus leisleri,0.793,0.821,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
6.5795,6.5961,22890,26105,Nyctalus leisleri,0.639,0.69,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
6.8605,6.8746,22890,27362,Nyctalus leisleri,0.777,0.808,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
7.1085,7.1241,22890,26375,Nyctalus leisleri,0.79,0.822,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
7.3955,7.4112,22890,25937,Nyctalus leisleri,0.814,0.83,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
7.5715,7.5863,23750,27779,Nyctalus leisleri,0.735,0.781,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
7.8395,7.8563,22890,26323,Nyctalus leisleri,0.832,0.851,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
8.0045,8.0208,22890,25047,Nyctalus leisleri,0.679,0.695,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
8.2565,8.2723,22890,26384,Nyctalus leisleri,0.776,0.809,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
8.5255,8.5426,22031,25674,Nyctalus leisleri,0.737,0.757,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
8.8115,8.8273,22890,26305,Nyctalus leisleri,0.795,0.815,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
8.9875,9.0021,22890,26308,Nyctalus leisleri,0.783,0.807,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
9.2555,9.2718,22890,26191,Nyctalus leisleri,0.791,0.81,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
9.4465,9.4615,22890,26590,Nyctalus leisleri,0.736,0.774,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
9.7345,9.75,22890,26821,Nyctalus leisleri,0.79,0.817,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
10.0215,10.0369,22031,26375,Nyctalus leisleri,0.689,0.754,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
10.3165,10.3321,22890,26825,Nyctalus leisleri,0.7,0.74,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
10.5965,10.6123,22031,26383,Nyctalus leisleri,0.67,0.719,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
10.8915,10.9066,22890,26691,Nyctalus leisleri,0.67,0.736,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_9.wav
