start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
0.0615,0.0765,23750,33879,Eptesicus serotinus,0.391,0.655,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
0.1475,0.1555,26328,36509,Nyctalus leisleri,0.376,0.719,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
0.3475,0.3605,23750,34641,Eptesicus serotinus,0.51,0.611,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
0.5615,0.5747,22890,34239,Eptesicus serotinus,0.471,0.699,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
0.7235,0.738,23750,40418,Eptesicus serotinus,0.56,0.73,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
0.9625,0.975,24609,33307,Eptesicus serotinus,0.309,0.677,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
1.2045,1.2192,23750,33605,Eptesicus serotinus,0.377,0.641,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
1.5715,1.5854,23750,32763,Eptesicus serotinus,0.35,0.664,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
1.8365,1.8499,22890,31236,Eptesicus serotinus,0.314,0.657,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
2.1195,2.1322,23750,30512,Nyctalus leisleri,0.456,0.652,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
2.2735,2.2875,23750,28732,Nyctalus leisleri,0.611,0.697,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
2.4005,2.4154,23750,29114,Nyctalus leisleri,0.546,0.677,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
2.8025,2.816,23750,29533,Nyctalus leisleri,0.471,0.636,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
2.8475,2.8625,23750,28064,Nyctalus leisleri,0.581,0.708,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
2.9865,3.0022,24609,29039,Nyctalus leisleri,0.436,0.543,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_19.wav
