start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
0.1255,0.1414,23750,28707,Nyctalus leisleri,0.484,0.593,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_30.wav
0.4585,0.4755,23750,27430,Nyctalus leisleri,0.648,0.697,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_30.wav
0.8105,0.8271,23750,27079,Nyctalus leisleri,0.629,0.699,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_30.wav
1.4525,1.4694,23750,27114,Nyctalus leisleri,0.621,0.676,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_30.wav
1.6435,1.6608,24609,27770,Nyctalus leisleri,0.469,0.576,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_30.wav
2.2945,2.3105,23750,28072,Nyctalus leisleri,0.569,0.67,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_30.wav
2.6005,2.62,23750,27914,Nyctalus leisleri,0.427,0.506,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_30.wav
5.4015,5.4138,24609,29562,Nyctalus leisleri,0.466,0.64,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_30.wav
5.6855,5.7004,24609,30380,Nyctalus leisleri,0.334,0.58,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_30.wav
6.2545,6.2678,23750,29918,Nyctalus leisleri,0.474,0.648,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_30.wav
6.5195,6.5345,24609,31104,Nyctalus leisleri,0.358,0.614,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_30.wav
6.7995,6.8117,25468,30627,Nyctalus leisleri,0.43,0.636,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_30.wav
