start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
6.8305,6.843,26328,31283,Nyctalus leisleri,0.428,0.609,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
6.9655,6.9767,26328,32391,Nyctalus leisleri,0.287,0.544,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
7.1015,7.1143,26328,31972,Nyctalus leisleri,0.306,0.561,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
7.3935,7.404,27187,34855,Nyctalus leisleri,0.312,0.664,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
7.5835,7.5957,25468,33705,Eptesicus serotinus,0.359,0.611,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
7.7155,7.7262,27187,34512,Nyctalus leisleri,0.339,0.587,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
7.8405,7.8513,27187,33932,Nyctalus leisleri,0.333,0.602,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
7.9715,7.9818,27187,34208,Nyctalus leisleri,0.297,0.638,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
8.2375,8.2468,27187,34060,Eptesicus serotinus,0.268,0.563,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
34.0975,34.1123,25468,29571,Nyctalus leisleri,0.44,0.555,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
35.3695,35.3846,24609,29280,Nyctalus leisleri,0.486,0.632,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
35.6415,35.6564,25468,28717,Nyctalus leisleri,0.511,0.642,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
35.8865,35.9027,25468,29056,Nyctalus leisleri,0.41,0.599,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
36.1375,36.1519,24609,28708,Nyctalus leisleri,0.513,0.645,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
36.3915,36.4069,25468,30372,Nyctalus leisleri,0.285,0.608,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
36.5435,36.557900000000004,24609,30279,Nyctalus leisleri,0.4,0.669,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
36.7975,36.812,25468,29530,Nyctalus leisleri,0.432,0.595,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
37.0575,37.0727,24609,30647,Nyctalus leisleri,0.271,0.627,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
37.3255,37.3404,25468,32020,Eptesicus serotinus,0.286,0.656,-1,Echolocation,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_13.wav
