start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
70.4385,70.4461,46093.0,51766.0,Echolocation,Pipistrellus pipistrellus,0.478,0.508,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
70.7185,70.726,46953.0,60628.0,Echolocation,Pipistrellus pipistrellus,0.461,0.646,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
70.8945,70.9025,45234.0,56626.0,Echolocation,Pipistrellus pipistrellus,0.503,0.564,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
70.9855,70.9931,46093.0,56072.0,Echolocation,Pipistrellus pipistrellus,0.474,0.525,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
71.0775,71.0849,46093.0,57688.0,Echolocation,Pipistrellus pipistrellus,0.456,0.506,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
71.1685,71.17660000000001,46093.0,56537.0,Echolocation,Pipistrellus pipistrellus,0.513,0.597,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
71.3565,71.364,44375.0,58557.0,Echolocation,Pipistrellus pipistrellus,0.514,0.574,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
71.6445,71.653,46093.0,59755.0,Echolocation,Pipistrellus pipistrellus,0.46,0.551,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
71.7365,71.7441,45234.0,59400.0,Echolocation,Pipistrellus pipistrellus,0.42,0.504,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
71.8315,71.8383,45234.0,61043.0,Echolocation,Pipistrellus pipistrellus,0.473,0.557,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
71.9205,71.92869999999999,46093.0,63717.0,Echolocation,Pipistrellus pipistrellus,0.485,0.605,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
72.0135,72.0196,45234.0,60495.0,Echolocation,Pipistrellus pipistrellus,0.487,0.609,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
72.1035,72.1104,45234.0,66624.0,Echolocation,Pipistrellus pipistrellus,0.537,0.645,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
72.1995,72.20609999999999,43515.0,65782.0,Echolocation,Pipistrellus pipistrellus,0.55,0.641,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
72.2885,72.2999,46093.0,63740.0,Echolocation,Pipistrellus pipistrellus,0.435,0.598,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
72.3825,72.3892,45234.0,66579.0,Echolocation,Pipistrellus pipistrellus,0.472,0.632,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
72.4755,72.4842,47812.0,60905.0,Echolocation,Pipistrellus pipistrellus,0.472,0.59,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
72.5705,72.5815,44375.0,64584.0,Echolocation,Pipistrellus pipistrellus,0.473,0.606,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
72.6555,72.6644,45234.0,58437.0,Echolocation,Pipistrellus pipistrellus,0.509,0.635,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
72.8245,72.8319,44375.0,60037.0,Echolocation,Pipistrellus pipistrellus,0.516,0.602,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
330.1955,330.2019,46953.0,58494.0,Echolocation,Pipistrellus pipistrellus,0.54,0.572,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
330.2885,330.2958,45234.0,51475.0,Echolocation,Pipistrellus pipistrellus,0.491,0.51,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
330.4165,330.4238,47812.0,62391.0,Echolocation,Pipistrellus pipistrellus,0.456,0.514,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
330.6005,330.6077,46093.0,55057.0,Echolocation,Pipistrellus pipistrellus,0.524,0.587,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
330.6885,330.6963,46953.0,60558.0,Echolocation,Pipistrellus pipistrellus,0.446,0.569,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
330.8745,330.8821,45234.0,55230.0,Echolocation,Pipistrellus pipistrellus,0.523,0.562,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
330.9585,330.9661,46953.0,63317.0,Echolocation,Pipistrellus pipistrellus,0.459,0.664,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
331.0545,331.0609,46093.0,56234.0,Echolocation,Pipistrellus pipistrellus,0.508,0.552,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
331.1275,331.1362,46953.0,63172.0,Echolocation,Pipistrellus pipistrellus,0.556,0.597,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
331.2105,331.2199,45234.0,59124.0,Echolocation,Pipistrellus pipistrellus,0.527,0.631,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
331.3015,331.3121,46093.0,61657.0,Echolocation,Pipistrellus pipistrellus,0.434,0.583,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
331.3955,331.4041,45234.0,64842.0,Echolocation,Pipistrellus pipistrellus,0.575,0.674,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
331.4905,331.501,46093.0,63327.0,Echolocation,Pipistrellus pipistrellus,0.434,0.567,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
331.5865,331.5945,45234.0,59721.0,Echolocation,Pipistrellus pipistrellus,0.569,0.64,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
331.6795,331.6883,46093.0,63676.0,Echolocation,Pipistrellus pipistrellus,0.545,0.695,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
331.7705,331.7801,46093.0,66056.0,Echolocation,Pipistrellus pipistrellus,0.477,0.603,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
331.8415,331.8481,46953.0,61367.0,Echolocation,Pipistrellus pipistrellus,0.492,0.541,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
331.9285,331.9343,44375.0,68443.0,Echolocation,Pipistrellus pipistrellus,0.639,0.671,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
332.0185,332.0246,46093.0,66057.0,Echolocation,Pipistrellus pipistrellus,0.694,0.718,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
332.1155,332.1219,45234.0,65714.0,Echolocation,Pipistrellus pipistrellus,0.612,0.678,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
332.2055,332.2132,46953.0,63565.0,Echolocation,Pipistrellus pipistrellus,0.46,0.582,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
332.2985,332.3045,45234.0,70960.0,Echolocation,Pipistrellus pipistrellus,0.465,0.513,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
332.4845,332.4911,44375.0,69552.0,Echolocation,Pipistrellus pipistrellus,0.484,0.549,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
332.5785,332.5846,44375.0,71776.0,Echolocation,Pipistrellus pipistrellus,0.546,0.596,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
332.6705,332.6772,46953.0,69133.0,Echolocation,Pipistrellus pipistrellus,0.629,0.738,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
332.7635,332.7693,46093.0,70330.0,Echolocation,Pipistrellus pipistrellus,0.618,0.675,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
332.8555,332.8613,45234.0,69942.0,Echolocation,Pipistrellus pipistrellus,0.599,0.682,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
332.9585,332.9647,45234.0,73604.0,Echolocation,Pipistrellus pipistrellus,0.537,0.56,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
333.0555,333.0611,46093.0,62031.0,Echolocation,Pipistrellus pipistrellus,0.685,0.712,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
333.1485,333.1551,45234.0,67015.0,Echolocation,Pipistrellus pipistrellus,0.487,0.542,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
333.2275,333.2356,46093.0,65408.0,Echolocation,Pipistrellus pipistrellus,0.516,0.64,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
333.3175,333.3229,45234.0,67832.0,Echolocation,Pipistrellus pipistrellus,0.654,0.682,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
333.4825,333.4876,44375.0,70658.0,Echolocation,Pipistrellus pipistrellus,0.625,0.68,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
333.5665,333.5727,41796.0,72951.0,Echolocation,Pipistrellus pipistrellus,0.516,0.607,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
333.7505,333.7574,40937.0,84182.0,Echolocation,Pipistrellus pipistrellus,0.45,0.649,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
333.8325,333.8385,46953.0,67521.0,Echolocation,Pipistrellus pipistrellus,0.595,0.612,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
333.9325,333.9383,42656.0,75338.0,Echolocation,Pipistrellus pipistrellus,0.559,0.593,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
334.0185,334.0239,43515.0,73539.0,Echolocation,Pipistrellus pipistrellus,0.35,0.597,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
334.1105,334.1166,42656.0,73596.0,Echolocation,Pipistrellus pipistrellus,0.281,0.536,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
334.2635,334.2681,46093.0,62738.0,Echolocation,Pipistrellus pipistrellus,0.572,0.641,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
334.3345,334.3397,44375.0,65727.0,Echolocation,Pipistrellus pipistrellus,0.507,0.567,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
334.4255,334.4303,46093.0,61034.0,Echolocation,Pipistrellus pipistrellus,0.565,0.693,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
334.5155,334.521,43515.0,66971.0,Echolocation,Pipistrellus pipistrellus,0.457,0.667,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
335.6235,335.6273,48671.0,69976.0,Echolocation,Pipistrellus pipistrellus,0.417,0.541,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
335.7765,335.7811,46953.0,63955.0,Echolocation,Pipistrellus pipistrellus,0.47,0.539,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
335.9405,335.9447,47812.0,64032.0,Echolocation,Pipistrellus pipistrellus,0.529,0.586,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
336.0925,336.097,47812.0,65751.0,Echolocation,Pipistrellus pipistrellus,0.658,0.681,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
336.1685,336.174,46953.0,64631.0,Echolocation,Pipistrellus pipistrellus,0.574,0.628,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
336.2435,336.2482,47812.0,65891.0,Echolocation,Pipistrellus pipistrellus,0.642,0.659,-1,/mnt/ubna_data_01/recover-20220825/UBNA_008/20220825_123000.WAV,recover-20220825,UBNA_008,Central Pond
