start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
369.7655,369.7732,40078.0,49765.0,0.516,Echolocation,20230623_050000.WAV
369.9545,369.9629,40937.0,49480.0,0.556,Echolocation,20230623_050000.WAV
370.0485,370.0569,40937.0,52148.0,0.548,Echolocation,20230623_050000.WAV
370.1735,370.1813,40078.0,59048.0,0.645,Echolocation,20230623_050000.WAV
370.2625,370.27,38359.0,52245.0,0.522,Echolocation,20230623_050000.WAV
370.3555,370.3624,40078.0,55732.0,0.654,Echolocation,20230623_050000.WAV
370.5455,370.5546,40078.0,60377.0,0.637,Echolocation,20230623_050000.WAV
370.6525,370.6601,39218.0,55340.0,0.56,Echolocation,20230623_050000.WAV
370.7475,370.7566,40078.0,62175.0,0.703,Echolocation,20230623_050000.WAV
370.8465,370.856,39218.0,54035.0,0.603,Echolocation,20230623_050000.WAV
370.9365,370.9448,39218.0,63946.0,0.66,Echolocation,20230623_050000.WAV
371.0335,371.0415,38359.0,60607.0,0.629,Echolocation,20230623_050000.WAV
371.1275,371.1365,39218.0,64612.0,0.729,Echolocation,20230623_050000.WAV
371.2265,371.236,38359.0,59093.0,0.635,Echolocation,20230623_050000.WAV
371.3185,371.3275,39218.0,61382.0,0.656,Echolocation,20230623_050000.WAV
371.4145,371.4241,37500.0,58770.0,0.517,Echolocation,20230623_050000.WAV
371.5085,371.5183,37500.0,63385.0,0.663,Echolocation,20230623_050000.WAV
371.6075,371.6167,39218.0,64933.0,0.632,Echolocation,20230623_050000.WAV
371.7045,371.7134,38359.0,64636.0,0.582,Echolocation,20230623_050000.WAV
371.7985,371.8074,38359.0,63746.0,0.655,Echolocation,20230623_050000.WAV
371.8985,371.9076,38359.0,60262.0,0.624,Echolocation,20230623_050000.WAV
371.9935,372.0007,39218.0,59969.0,0.508,Echolocation,20230623_050000.WAV
372.0895,372.0967,38359.0,62819.0,0.624,Echolocation,20230623_050000.WAV
372.1805,372.1878,40078.0,58948.0,0.582,Echolocation,20230623_050000.WAV
372.2755,372.2853,38359.0,60466.0,0.523,Echolocation,20230623_050000.WAV
373.0695,373.076,40078.0,52868.0,0.628,Echolocation,20230623_050000.WAV
468.2305,468.2378,40078.0,51934.0,0.582,Echolocation,20230623_050000.WAV
468.4115,468.4196,40078.0,54818.0,0.648,Echolocation,20230623_050000.WAV
468.5075,468.5161,40078.0,50892.0,0.519,Echolocation,20230623_050000.WAV
468.6085,468.6171,39218.0,53949.0,0.635,Echolocation,20230623_050000.WAV
468.6905,468.6991,40078.0,54646.0,0.566,Echolocation,20230623_050000.WAV
468.7475,468.7543,38359.0,53221.0,0.579,Echolocation,20230623_050000.WAV
468.9025,468.9107,39218.0,55116.0,0.615,Echolocation,20230623_050000.WAV
468.9805,468.988,40078.0,52785.0,0.575,Echolocation,20230623_050000.WAV
469.0635,469.0714,40078.0,53201.0,0.588,Echolocation,20230623_050000.WAV
469.1405,469.1477,39218.0,59113.0,0.655,Echolocation,20230623_050000.WAV
469.3115,469.3197,39218.0,57065.0,0.514,Echolocation,20230623_050000.WAV
469.3985,469.4058,40078.0,62352.0,0.654,Echolocation,20230623_050000.WAV
469.4875,469.4953,39218.0,58244.0,0.68,Echolocation,20230623_050000.WAV
469.5795,469.5877,39218.0,63571.0,0.646,Echolocation,20230623_050000.WAV
469.6765,469.6843,38359.0,58979.0,0.657,Echolocation,20230623_050000.WAV
469.7685,469.7768,38359.0,62540.0,0.69,Echolocation,20230623_050000.WAV
469.8645,469.8728,39218.0,57190.0,0.607,Echolocation,20230623_050000.WAV
469.9615,469.9716,37500.0,60527.0,0.523,Echolocation,20230623_050000.WAV
470.0795,470.0873,37500.0,62164.0,0.554,Echolocation,20230623_050000.WAV
470.1635,470.1715,36640.0,64987.0,0.612,Echolocation,20230623_050000.WAV
470.2545,470.2624,37500.0,63419.0,0.608,Echolocation,20230623_050000.WAV
470.3445,470.3529,37500.0,63228.0,0.584,Echolocation,20230623_050000.WAV
