Time (UTC),06/08/24,06/09/24,06/10/24,06/11/24,06/12/24,06/13/24
00:00,,1.0,1.0,1.0,1.0,1.0
00:30,,1.0,1.0,1.0,1.0,1.0
01:00,,1.0,1.0,1.0,1.0,1.0
01:30,,1.0,1.0,1.0,1.0,1.0
02:00,1.0,1.0,1.0,1.0,1.0,1.0
02:30,2.6666666666666665,1.0,1.0,1.0,1.0,1.0
03:00,1.0,1.0,1.0,1.0,1.0,1.0
03:30,1.0,1.0,1.0,1.0,1.0,1.0
04:00,1.0,1.0,1.0,1.0,1.0,1.0
04:30,1.0,322.33333333333337,290.6666666666667,1.0,2012.0,100.66666666666667
05:00,94.66666666666666,212.33333333333331,924.0,90.66666666666667,3026.0,296.33333333333337
05:30,1.0,1.0,1318.0,1.0,3608.0,174.0
06:00,46.333333333333336,1.0,428.0,1.0,1784.0,278.0
06:30,180.33333333333331,66.66666666666666,628.0,2.666666666666667,86.33333333333333,258.0
07:00,202.0,272.0,4286.0,54.333333333333336,1730.0,2268.0
07:30,234.0,176.33333333333334,838.0,36.333333333333336,2102.0,3504.0
08:00,608.0,166.0,1088.0,110.33333333333333,3738.0,4382.0
08:30,1058.0,116.0,1538.0,10.666666666666666,2042.0,4578.0
09:00,184.33333333333331,116.0,534.0,66.66666666666667,3682.0,3292.0
09:30,538.0,442.0,1064.0,80.66666666666667,4528.0,2794.0
10:00,492.0,142.0,702.0,44.666666666666664,4756.0,1900.0
10:30,580.0,156.0,1798.0,154.0,5076.0,1032.0
11:00,690.3333333333334,162.0,2118.0,418.0,5168.0,780.0
11:30,1.0,1.0,122.66666666666667,232.66666666666666,840.6666666666666,60.666666666666664
12:00,1.0,1.0,1.0,1.0,1.0,1.0
12:30,1.0,1.0,1.0,1.0,1.0,1.0
13:00,1.0,1.0,1.0,1.0,1.0,1.0
13:30,1.0,1.0,1.0,1.0,1.0,1.0
14:00,1.0,1.0,1.0,1.0,1.0,1.0
14:30,1.0,1.0,1.0,1.0,1.0,1.0
15:00,1.0,1.0,1.0,1.0,1.0,1.0
15:30,1.0,1.0,1.0,1.0,1.0,1.0
16:00,1.0,1.0,1.0,1.0,1.0,1.0
16:30,1.0,1.0,1.0,1.0,1.0,1.0
17:00,1.0,1.0,1.0,1.0,1.0,1.0
17:30,1.0,1.0,1.0,1.0,1.0,1.0
18:00,1.0,1.0,1.0,1.0,1.0,1.0
18:30,1.0,1.0,1.0,1.0,1.0,1.0
19:00,1.0,1.0,1.0,1.0,1.0,0.6666666666666666
19:30,1.0,1.0,1.0,1.0,1.0,
20:00,1.0,1.0,1.0,1.0,1.0,
20:30,1.0,1.0,1.0,1.0,1.0,
21:00,1.0,1.0,1.0,1.0,1.0,
21:30,1.0,1.0,1.0,1.0,1.0,
22:00,1.0,1.0,1.0,1.0,1.0,
22:30,1.0,1.0,1.0,1.0,1.0,
23:00,1.0,1.0,1.0,1.0,1.0,
23:30,1.0,1.0,1.0,1.0,1.0,
