date_and_time_UTC,num_of_detections,HF2_num_of_detections,HF1_num_of_detections,LF1_num_of_detections
2023-09-29 00:00:00+00:00,1,1,1,1
2023-09-29 00:30:00+00:00,1,1,1,1
2023-09-29 01:00:00+00:00,1,1,1,1
2023-09-29 01:30:00+00:00,3,1,1,3
2023-09-29 02:00:00+00:00,1,1,1,1
2023-09-29 02:30:00+00:00,1,1,1,1
2023-09-29 03:00:00+00:00,125,124,1,1
2023-09-29 03:30:00+00:00,80,80,1,1
2023-09-29 04:00:00+00:00,58,57,1,1
2023-09-29 04:30:00+00:00,6,5,1,1
2023-09-29 05:00:00+00:00,66,66,1,1
2023-09-29 05:30:00+00:00,43,42,1,1
2023-09-29 06:00:00+00:00,27,26,1,1
2023-09-29 06:30:00+00:00,6,5,1,1
2023-09-29 07:00:00+00:00,1,1,1,1
2023-09-29 07:30:00+00:00,3,3,1,1
2023-09-29 08:00:00+00:00,20,20,1,1
2023-09-29 08:30:00+00:00,34,32,1,1
2023-09-29 09:00:00+00:00,1,1,1,1
2023-09-29 09:30:00+00:00,23,22,1,1
2023-09-29 10:00:00+00:00,2,1,1,2
2023-09-29 10:30:00+00:00,2,1,1,2
2023-09-29 11:00:00+00:00,1,1,1,1
2023-09-29 11:30:00+00:00,2,1,1,2
2023-09-29 12:00:00+00:00,44,41,1,2
2023-09-29 12:30:00+00:00,2,1,1,2
2023-09-29 13:00:00+00:00,1,1,1,1
2023-09-29 13:30:00+00:00,1,1,1,1
2023-09-29 14:00:00+00:00,1,1,1,1
2023-09-29 14:30:00+00:00,1,1,1,1
2023-09-30 00:00:00+00:00,1,1,1,1
2023-09-30 00:30:00+00:00,1,1,1,1
2023-09-30 01:00:00+00:00,1,1,1,1
2023-09-30 01:30:00+00:00,1,1,1,1
2023-09-30 02:00:00+00:00,18,1,1,18
2023-09-30 02:30:00+00:00,1,1,1,1
2023-09-30 03:00:00+00:00,1,1,1,1
2023-09-30 03:30:00+00:00,6,1,1,5
