date_and_time_UTC,num_of_detections,LFnum_of_detections,HFnum_of_detections
2024-10-04 21:00:00+00:00,2.0,2.0,0.3333333333333333
2024-10-04 21:10:00+00:00,2.0,2.0,0.3333333333333333
2024-10-04 21:20:00+00:00,2.0,2.0,0.3333333333333333
2024-10-04 21:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-04 21:40:00+00:00,24.0,24.0,0.3333333333333333
2024-10-04 21:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-04 22:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-04 22:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-04 22:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-04 22:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-04 22:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-04 22:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-04 23:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-04 23:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-04 23:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-04 23:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-04 23:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-04 23:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 00:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 00:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 00:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 00:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 00:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 00:50:00+00:00,2.0,2.0,0.3333333333333333
2024-10-05 01:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 01:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 01:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 01:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 01:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 01:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 02:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 02:10:00+00:00,572.0,0.3333333333333333,572.0
2024-10-05 02:20:00+00:00,1012.0,0.3333333333333333,1012.0
2024-10-05 02:30:00+00:00,842.0,0.3333333333333333,842.0
2024-10-05 02:40:00+00:00,724.0,0.3333333333333333,724.0
2024-10-05 02:50:00+00:00,644.0,2.0,642.0
2024-10-05 03:00:00+00:00,1190.0,0.3333333333333333,1190.0
2024-10-05 03:10:00+00:00,706.0,4.0,702.0
2024-10-05 03:20:00+00:00,910.0,0.3333333333333333,910.0
2024-10-05 03:30:00+00:00,556.0,0.3333333333333333,556.0
2024-10-05 03:40:00+00:00,526.0,4.0,522.0
2024-10-05 03:50:00+00:00,596.0,48.0,548.0
2024-10-05 04:00:00+00:00,386.0,0.3333333333333333,386.0
2024-10-05 04:10:00+00:00,510.0,0.3333333333333333,510.0
2024-10-05 04:20:00+00:00,32.0,0.3333333333333333,32.0
2024-10-05 04:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 04:40:00+00:00,248.0,0.3333333333333333,248.0
2024-10-05 04:50:00+00:00,94.0,0.3333333333333333,94.0
2024-10-05 05:00:00+00:00,592.0,124.0,468.0
2024-10-05 05:10:00+00:00,380.0,0.3333333333333333,380.0
2024-10-05 05:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 05:30:00+00:00,10.0,0.3333333333333333,10.0
2024-10-05 05:40:00+00:00,178.0,0.3333333333333333,178.0
2024-10-05 05:50:00+00:00,278.0,0.3333333333333333,278.0
2024-10-05 06:00:00+00:00,514.0,0.3333333333333333,514.0
2024-10-05 06:10:00+00:00,1044.0,0.3333333333333333,1044.0
2024-10-05 06:20:00+00:00,986.0,0.3333333333333333,986.0
2024-10-05 06:30:00+00:00,616.0,8.0,608.0
2024-10-05 06:40:00+00:00,816.0,0.3333333333333333,816.0
2024-10-05 06:50:00+00:00,846.0,0.3333333333333333,846.0
2024-10-05 07:00:00+00:00,914.0,0.3333333333333333,914.0
2024-10-05 07:10:00+00:00,1262.0,0.3333333333333333,1262.0
2024-10-05 07:20:00+00:00,726.0,0.3333333333333333,726.0
2024-10-05 07:30:00+00:00,606.0,0.3333333333333333,606.0
2024-10-05 07:40:00+00:00,794.0,0.3333333333333333,794.0
2024-10-05 07:50:00+00:00,336.0,0.3333333333333333,336.0
2024-10-05 08:00:00+00:00,436.0,0.3333333333333333,436.0
2024-10-05 08:10:00+00:00,494.0,0.3333333333333333,494.0
2024-10-05 08:20:00+00:00,408.0,0.3333333333333333,408.0
2024-10-05 08:30:00+00:00,372.0,0.3333333333333333,372.0
2024-10-05 08:40:00+00:00,564.0,0.3333333333333333,564.0
2024-10-05 08:50:00+00:00,650.0,0.3333333333333333,650.0
2024-10-05 09:00:00+00:00,708.0,2.0,706.0
2024-10-05 09:10:00+00:00,924.0,0.3333333333333333,924.0
2024-10-05 09:20:00+00:00,820.0,0.3333333333333333,820.0
2024-10-05 09:30:00+00:00,722.0,6.0,716.0
2024-10-05 09:40:00+00:00,510.0,0.3333333333333333,510.0
2024-10-05 09:50:00+00:00,540.0,0.3333333333333333,540.0
2024-10-05 10:00:00+00:00,552.0,0.3333333333333333,552.0
2024-10-05 10:10:00+00:00,322.0,32.0,290.0
2024-10-05 10:20:00+00:00,566.0,16.0,550.0
2024-10-05 10:30:00+00:00,230.0,48.0,182.0
2024-10-05 10:40:00+00:00,378.0,36.0,342.0
2024-10-05 10:50:00+00:00,652.0,2.0,650.0
2024-10-05 11:00:00+00:00,326.0,0.3333333333333333,326.0
2024-10-05 11:10:00+00:00,318.0,0.3333333333333333,318.0
2024-10-05 11:20:00+00:00,24.0,0.3333333333333333,24.0
2024-10-05 11:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 11:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 11:50:00+00:00,24.0,0.3333333333333333,24.0
2024-10-05 12:00:00+00:00,6.0,0.3333333333333333,6.0
2024-10-05 12:10:00+00:00,40.0,0.3333333333333333,40.0
2024-10-05 12:20:00+00:00,92.0,0.3333333333333333,92.0
2024-10-05 12:30:00+00:00,250.0,0.3333333333333333,250.0
2024-10-05 12:40:00+00:00,236.0,0.3333333333333333,236.0
2024-10-05 12:50:00+00:00,102.0,0.3333333333333333,102.0
2024-10-05 13:00:00+00:00,50.0,0.3333333333333333,50.0
2024-10-05 13:10:00+00:00,202.0,0.3333333333333333,202.0
2024-10-05 13:20:00+00:00,308.0,0.3333333333333333,308.0
2024-10-05 13:30:00+00:00,198.0,0.3333333333333333,198.0
2024-10-05 13:40:00+00:00,1696.0,0.3333333333333333,1696.0
2024-10-05 13:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 14:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 14:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 14:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 14:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 14:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-05 14:50:00+00:00,2.0,2.0,0.3333333333333333
2024-10-05 15:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
