KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,66240.0,1.5495819218049975,268.2865,268.297,64140.0,68618.0,Echolocation,Pipistrellus pygmaeus,0.499,0.525,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240910_193000.WAV,recover-20240919,UBNA_002,Central Pond
LF,25920.0,8.616083135161665,242.4685,242.4826,25468.0,29408.0,Echolocation,Nyctalus leisleri,0.413,0.569,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240913_031000.WAV,recover-20240919,UBNA_002,Central Pond
LF,25920.0,4.191461327296681,210.6165,210.6322,25468.0,29506.0,Echolocation,Nyctalus leisleri,0.399,0.52,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240913_031000.WAV,recover-20240919,UBNA_002,Central Pond
LF,24960.0,2.376716298286233,204.5855,204.6009,23750.0,27685.0,Echolocation,Nyctalus leisleri,0.426,0.548,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240913_031000.WAV,recover-20240919,UBNA_002,Central Pond
LF,25920.0,12.231995055986884,127.7155,127.7353,24609.0,28236.0,Echolocation,Nyctalus leisleri,0.453,0.545,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240913_031000.WAV,recover-20240919,UBNA_002,Central Pond
LF,25920.0,4.800120806185549,90.6225,90.6368,25468.0,30531.0,Echolocation,Nyctalus leisleri,0.364,0.594,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240913_031000.WAV,recover-20240919,UBNA_002,Central Pond
LF,23040.0,10.554013005253559,62.9235,62.9436,22031.0,26210.0,Echolocation,Nyctalus leisleri,0.295,0.506,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240913_031000.WAV,recover-20240919,UBNA_002,Central Pond
LF,23040.0,13.914695988541418,30.735500000000002,30.7553,22890.0,26209.0,Echolocation,Nyctalus leisleri,0.484,0.535,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240913_031000.WAV,recover-20240919,UBNA_002,Central Pond
LF,24000.0,4.067553626056613,7.0415,7.0595,23750.0,26984.0,Echolocation,Nyctalus leisleri,0.494,0.546,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240913_031000.WAV,recover-20240919,UBNA_002,Central Pond
LF,24960.0,5.872363412411237,290.7165,290.7333,23750.0,28010.0,Echolocation,Nyctalus leisleri,0.385,0.509,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240913_030000.WAV,recover-20240919,UBNA_002,Central Pond
HF,48000.0,10.174607025995492,158.8135,158.8229,47812.0,58560.0,Echolocation,Pipistrellus pipistrellus,0.48,0.505,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240913_031000.WAV,recover-20240919,UBNA_002,Central Pond
LF,25920.0,8.78151378062351,210.4495,210.4676,24609.0,28145.0,Echolocation,Nyctalus leisleri,0.367,0.532,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240913_030000.WAV,recover-20240919,UBNA_002,Central Pond
LF,24960.0,2.527926314570373,174.5335,174.5465,23750.0,28019.0,Echolocation,Nyctalus leisleri,0.354,0.516,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240913_015000.WAV,recover-20240919,UBNA_002,Central Pond
LF,24000.0,13.741825491549225,162.5595,162.5785,22890.0,26297.0,Echolocation,Nyctalus leisleri,0.521,0.56,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240912_164000.WAV,recover-20240919,UBNA_002,Central Pond
LF,21120.0,19.94284122863006,182.4175,182.4338,20312.0,22686.0,Echolocation,Nyctalus leisleri,0.688,0.695,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240912_123000.WAV,recover-20240919,UBNA_002,Central Pond
LF,19200.0,20.664266289827438,35.1395,35.1643,17734.0,21192.0,Echolocation,Nyctalus noctula,0.504,0.61,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240912_123000.WAV,recover-20240919,UBNA_002,Central Pond
LF,28800.0,24.23797643645735,297.5555,297.5652,26328.0,34199.0,Echolocation,Eptesicus serotinus,0.366,0.575,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240912_104000.WAV,recover-20240919,UBNA_002,Central Pond
LF,18240.0,20.46530273904743,147.8725,147.9006,16875.0,19911.0,Echolocation,Nyctalus noctula,0.38,0.519,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240912_101000.WAV,recover-20240919,UBNA_002,Central Pond
LF,24000.0,14.815753680784498,246.1935,246.2122,22890.0,25644.0,Echolocation,Nyctalus leisleri,0.571,0.584,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240912_080000.WAV,recover-20240919,UBNA_002,Central Pond
LF,25920.0,12.564663569906445,253.1375,253.1546,25468.0,28741.0,Echolocation,Nyctalus leisleri,0.439,0.507,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240912_075000.WAV,recover-20240919,UBNA_002,Central Pond
LF,20160.0,29.340851250278067,66.2425,66.2621,19453.0,23145.0,Echolocation,Nyctalus noctula,0.429,0.537,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240912_075000.WAV,recover-20240919,UBNA_002,Central Pond
LF,26880.0,7.957006513236252,20.3435,20.3582,26328.0,28589.0,Echolocation,Nyctalus leisleri,0.4,0.51,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240912_073000.WAV,recover-20240919,UBNA_002,Central Pond
HF,48960.0,8.62775716982978,7.4105,7.4194,46953.0,61979.0,Echolocation,Pipistrellus pipistrellus,0.57,0.639,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240912_065000.WAV,recover-20240919,UBNA_002,Central Pond
LF,21120.0,20.681948975326176,29.3665,29.3838,20312.0,24975.0,Echolocation,Nyctalus noctula,0.507,0.664,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240912_052000.WAV,recover-20240919,UBNA_002,Central Pond
LF,24000.0,7.103075367305206,271.8405,271.858,22890.0,26912.0,Echolocation,Nyctalus leisleri,0.483,0.586,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240913_031000.WAV,recover-20240919,UBNA_002,Central Pond
LF,25920.0,12.042566248039288,125.0275,125.044,24609.0,28204.0,Echolocation,Nyctalus leisleri,0.472,0.603,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240913_032000.WAV,recover-20240919,UBNA_002,Central Pond
HF,48960.0,10.742138807615081,298.2445,298.2527,44375.0,61592.0,Echolocation,Pipistrellus pipistrellus,0.35,0.531,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240911_041000.WAV,recover-20240919,UBNA_002,Central Pond
LF,24960.0,14.402187739233192,272.3585,272.3751,24609.0,26720.0,Echolocation,Nyctalus leisleri,0.46,0.517,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240913_034000.WAV,recover-20240919,UBNA_002,Central Pond
HF,48000.0,8.22509290783223,162.8595,162.8667,46953.0,54170.0,Echolocation,Pipistrellus pipistrellus,0.499,0.543,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240911_071000.WAV,recover-20240919,UBNA_002,Central Pond
HF,44160.0,4.671661493582199,264.8875,264.8966,43515.0,58366.0,Echolocation,Pipistrellus pipistrellus,0.335,0.502,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240911_085000.WAV,recover-20240919,UBNA_002,Central Pond
HF,48960.0,5.912227425599516,292.9125,292.9191,47812.0,62308.0,Echolocation,Pipistrellus pipistrellus,0.449,0.515,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240912_032000.WAV,recover-20240919,UBNA_002,Central Pond
HF,47040.0,6.210441256620371,62.338499999999996,62.3446,45234.0,53715.0,Echolocation,Pipistrellus pipistrellus,0.51,0.553,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240912_040000.WAV,recover-20240919,UBNA_002,Central Pond
HF,47040.0,4.956590048727747,152.1885,152.1954,46093.0,53965.0,Echolocation,Pipistrellus pipistrellus,0.518,0.54,-1,192000.0,/mnt/ubna_data_04/recover-20240919/UBNA_002/20240912_043000.WAV,recover-20240919,UBNA_002,Central Pond
