KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,7.812879214642157,1.1025,1.1187,65000.0,69985.0,Pipistrellus pygmaeus,0.319,0.324,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_022/20250303_175000.WAV,recover-20250310,UBNA_022,E18 Bridge
HF,65280.0,5.893126939274111,3.2925,3.31,65000.0,71797.0,Pipistrellus pygmaeus,0.215,0.222,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_022/20250303_175000.WAV,recover-20250310,UBNA_022,E18 Bridge
HF,65280.0,0.45031746232297565,18.7775,18.7918,62421.0,67324.0,Pipistrellus pygmaeus,0.282,0.295,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_022/20250303_175000.WAV,recover-20250310,UBNA_022,E18 Bridge
HF,65280.0,0.04778720216316733,22.2445,22.2585,62421.0,68203.0,Pipistrellus pygmaeus,0.211,0.229,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_022/20250303_175000.WAV,recover-20250310,UBNA_022,E18 Bridge
HF,65280.0,0.541419175468065,22.4755,22.4876,58125.0,63379.0,Pipistrellus pygmaeus,0.202,0.207,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_022/20250303_175000.WAV,recover-20250310,UBNA_022,E18 Bridge
HF,41280.0,2.91953093697027,29.4415,29.4515,40078.0,45127.0,Pipistrellus nathusii,0.265,0.312,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_022/20250303_175000.WAV,recover-20250310,UBNA_022,E18 Bridge
HF,45120.0,4.394552398722212,31.2495,31.2593,44375.0,48848.0,Pipistrellus pipistrellus,0.293,0.349,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_022/20250303_175000.WAV,recover-20250310,UBNA_022,E18 Bridge
HF,65280.0,1.375118355901595,34.9315,34.9435,62421.0,67345.0,Pipistrellus pygmaeus,0.305,0.31,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_022/20250303_175000.WAV,recover-20250310,UBNA_022,E18 Bridge
HF,65280.0,-0.1900566488212695,35.2065,35.221000000000004,63281.0,68576.0,Pipistrellus pygmaeus,0.396,0.411,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_022/20250303_175000.WAV,recover-20250310,UBNA_022,E18 Bridge
HF,42240.0,2.691305981694631,37.5105,37.5269,41796.0,45911.0,Pipistrellus pipistrellus,0.192,0.286,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_022/20250303_175000.WAV,recover-20250310,UBNA_022,E18 Bridge
HF,65280.0,4.999910434172482,41.7815,41.8003,64140.0,69407.0,Pipistrellus pygmaeus,0.23,0.239,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_022/20250303_175000.WAV,recover-20250310,UBNA_022,E18 Bridge
HF,65280.0,0.018562420285822005,46.8925,46.9013,58125.0,64830.0,Pipistrellus pygmaeus,0.219,0.233,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_022/20250303_175000.WAV,recover-20250310,UBNA_022,E18 Bridge
HF,65280.0,1.4676764564603997,48.7675,48.784,58125.0,62725.0,Pipistrellus pygmaeus,0.186,0.206,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_022/20250303_175000.WAV,recover-20250310,UBNA_022,E18 Bridge
LF,20160.0,3.3832600604681327,54.0355,54.0544,19453.0,22819.0,Nyctalus leisleri,0.182,0.267,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_022/20250303_175000.WAV,recover-20250310,UBNA_022,E18 Bridge
