KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,23040.0,-2.97865268384737,0.1725,0.1888,22890.0,26322.0,Nyctalus leisleri,0.312,0.351,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
LF,23040.0,-1.5854303549735902,0.2685,0.2843,22890.0,26142.0,Nyctalus leisleri,0.309,0.346,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
HF,65280.0,0.5087853481026587,1.0845,1.0925,57265.0,64170.0,Pipistrellus pipistrellus,0.166,0.306,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
LF,32640.0,0.4034763294092809,1.6655,1.6788,23750.0,29636.0,Nyctalus leisleri,0.119,0.249,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
LF,32640.0,4.740026581047975,3.5925,3.6069,23750.0,28353.0,Nyctalus leisleri,0.169,0.25,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
HF,60480.0,8.042576531012573,3.9095,3.9217,55546.0,61641.0,Pipistrellus pygmaeus,0.223,0.242,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
LF,23040.0,2.449548754604252,5.4475,5.4635,22890.0,25990.0,Nyctalus leisleri,0.408,0.434,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
HF,65280.0,4.085416286354128,5.5165,5.5353,66718.0,74223.0,Pipistrellus pygmaeus,0.231,0.241,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
HF,65280.0,1.9989966501756276,6.2465,6.252,57265.0,68580.0,Pipistrellus pygmaeus,0.22,0.227,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
HF,65280.0,-0.5659906980470386,7.7375,7.7469,62421.0,69415.0,Pipistrellus pygmaeus,0.214,0.222,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
HF,65280.0,14.780918240507512,10.5455,10.5679,63281.0,69402.0,Pipistrellus pygmaeus,0.264,0.269,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
LF,32640.0,14.743256119556051,12.9745,12.9903,32343.0,34535.0,Pipistrellus nathusii,0.171,0.258,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
LF,32640.0,3.8591747719855363,13.0265,13.0433,31484.0,34523.0,Pipistrellus nathusii,0.14,0.234,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
LF,32640.0,-0.6847933692213974,13.1765,13.1925,31484.0,35455.0,Pipistrellus nathusii,0.161,0.32,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
LF,32640.0,3.490091935144268,13.2265,13.2407,31484.0,35848.0,Pipistrellus nathusii,0.139,0.295,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
LF,32640.0,3.1652932863473833,13.2515,13.266,32343.0,34716.0,Pipistrellus nathusii,0.162,0.226,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
LF,32640.0,1.8681962708178712,13.3605,13.3736,27187.0,32078.0,Nyctalus leisleri,0.251,0.336,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
LF,32640.0,-2.793367310605828,13.4115,13.419,21171.0,52955.0,Myotis nattereri,0.168,0.203,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
LF,23040.0,-0.05353530241199823,13.4525,13.47,22031.0,25562.0,Nyctalus leisleri,0.144,0.22,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
HF,55680.0,6.755483835556634,13.4555,13.4658,50390.0,54432.0,Pipistrellus pipistrellus,0.127,0.205,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
LF,32640.0,-0.24399268008697075,13.9865,13.9998,23750.0,28616.0,Nyctalus leisleri,0.178,0.285,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
HF,65280.0,10.00415340439153,15.1025,15.1215,64140.0,69228.0,Pipistrellus pygmaeus,0.25,0.267,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250303/UBNA_031/20250224_175000.WAV,recover-20250303,UBNA_031,Central Pond
