KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,48000.0,-6.070299269331399,81.24549999999999,81.25110000000001,47812.0,54163.0,Echolocation,Pipistrellus pipistrellus,0.256,0.267,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,22080.0,4.863533195159081,84.2985,84.3028,17734.0,52062.0,Echolocation,Myotis nattereri,0.195,0.208,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,20160.0,-6.933560193683228,90.0015,90.0053,16875.0,51434.0,Echolocation,Myotis nattereri,0.221,0.283,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,49920.0,19.486955229783568,91.2335,91.2387,49531.0,65653.0,Echolocation,Pipistrellus pipistrellus,0.194,0.214,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,25920.0,4.28086955943677,94.3825,94.3942,25468.0,29670.0,Echolocation,Nyctalus leisleri,0.266,0.299,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,25920.0,1.9681393036394685,94.4805,94.4855,22890.0,49214.0,Echolocation,Myotis nattereri,0.205,0.24,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,48000.0,5.15167226927502,95.3455,95.3561,46953.0,50778.0,Echolocation,Pipistrellus pipistrellus,0.178,0.218,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,54720.0,12.022938578263396,97.7365,97.7422,52109.0,63162.0,Echolocation,Pipistrellus pipistrellus,0.264,0.287,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,25920.0,11.986753228259513,97.7845,97.804,25468.0,28965.0,Echolocation,Nyctalus leisleri,0.188,0.236,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,25920.0,7.497605682741674,104.2755,104.2872,24609.0,29950.0,Echolocation,Nyctalus leisleri,0.156,0.207,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,47040.0,2.8997407859090067,106.45949999999999,106.46379999999999,46953.0,55392.0,Echolocation,Pipistrellus pipistrellus,0.198,0.219,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,47040.0,4.141848983435715,109.2835,109.2892,46093.0,52485.0,Echolocation,Pipistrellus pipistrellus,0.246,0.259,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,19200.0,-0.0010287616040980012,109.7795,109.8034,18593.0,21789.0,Echolocation,Nyctalus noctula,0.119,0.22,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,47040.0,42.865392819724605,113.4875,113.4944,46953.0,51323.0,Echolocation,Pipistrellus pipistrellus,0.298,0.358,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,69120.0,0.2160315380013833,114.28450000000001,114.3135,68437.0,79900.0,Echolocation,Rhinolophus ferrumequinum,0.217,0.218,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,48960.0,-15.17199644048551,119.4915,119.4969,46953.0,51121.0,Echolocation,Pipistrellus pipistrellus,0.203,0.213,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,25920.0,3.862634245156262,124.1695,124.175,22890.0,44526.0,Echolocation,Myotis nattereri,0.146,0.216,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,47040.0,1.9830505704232642,124.8495,124.8553,46953.0,52208.0,Echolocation,Pipistrellus pipistrellus,0.201,0.205,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,26880.0,1.3823662997322648,131.1025,131.1068,24609.0,47751.0,Echolocation,Myotis nattereri,0.167,0.206,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,25920.0,2.082886459913028,132.4055,132.4213,25468.0,28496.0,Echolocation,Nyctalus leisleri,0.276,0.328,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,48000.0,-2.8560656702333183,133.66649999999998,133.6748,46953.0,55558.0,Echolocation,Pipistrellus pipistrellus,0.464,0.528,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,31680.0,2.7538918356080835,135.2025,135.2167,31484.0,33951.0,Echolocation,Pipistrellus nathusii,0.166,0.262,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,45120.0,-14.810709466616274,137.5045,137.5134,43515.0,49550.0,Echolocation,Pipistrellus pipistrellus,0.195,0.232,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,25920.0,6.588672143345998,140.6415,140.6544,25468.0,27492.0,Echolocation,Nyctalus leisleri,0.337,0.356,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,47040.0,3.520750173239422,144.7755,144.7803,45234.0,52034.0,Echolocation,Pipistrellus pipistrellus,0.308,0.323,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,21120.0,-4.323543699442023,149.4645,149.4718,22031.0,31091.0,Echolocation,Plecotus austriacus,0.144,0.228,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,25920.0,6.028566026566303,155.3825,155.3949,26328.0,32221.0,Echolocation,Nyctalus leisleri,0.175,0.239,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,25920.0,4.372718512026705,157.3535,157.3633,24609.0,30220.0,Echolocation,Nyctalus leisleri,0.2,0.236,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,21120.0,1.480964029507974,161.7675,161.7729,22031.0,43956.0,Echolocation,Myotis nattereri,0.143,0.221,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,25920.0,-0.6928696512911274,167.5615,167.5657,24609.0,46809.0,Echolocation,Myotis nattereri,0.139,0.203,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,47040.0,4.185621142579198,170.1675,170.1726,45234.0,50813.0,Echolocation,Pipistrellus pipistrellus,0.196,0.218,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,26880.0,3.8512589911222337,172.5355,172.5493,25468.0,28691.0,Echolocation,Nyctalus leisleri,0.18,0.223,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,48000.0,-2.6536549313449513,175.8235,175.8293,46953.0,53183.0,Echolocation,Pipistrellus pipistrellus,0.249,0.256,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,22080.0,10.989530137254881,183.3555,183.3597,16875.0,58125.0,Echolocation,Myotis nattereri,0.288,0.303,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,47040.0,31.338086339035314,184.4125,184.4267,46953.0,50209.0,Echolocation,Pipistrellus pipistrellus,0.212,0.283,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,47040.0,4.684036282607773,184.8245,184.82920000000001,45234.0,51786.0,Echolocation,Pipistrellus pipistrellus,0.192,0.224,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,43200.0,2.2866467212581707,186.7745,186.7784,30625.0,55145.0,Echolocation,Myotis daubentonii,0.273,0.347,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,21120.0,10.270070807763979,192.4505,192.4545,16875.0,54743.0,Echolocation,Myotis nattereri,0.228,0.236,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,25920.0,5.38050976754,193.9455,193.9624,24609.0,27728.0,Echolocation,Nyctalus leisleri,0.259,0.304,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,40320.0,-5.588021451153445,198.9895,198.9939,35781.0,54518.0,Echolocation,Myotis daubentonii,0.205,0.241,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,46080.0,-14.867561220685651,200.1595,200.1659,44375.0,52653.0,Echolocation,Pipistrellus pipistrellus,0.22,0.237,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,19200.0,-9.088020611878937,200.7285,200.748,19453.0,22499.0,Echolocation,Nyctalus noctula,0.124,0.221,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,19200.0,4.162763813540324,202.1435,202.1606,18593.0,20670.0,Echolocation,Nyctalus leisleri,0.307,0.357,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,23040.0,1.2861934462021727,203.2335,203.2391,22031.0,47773.0,Echolocation,Myotis nattereri,0.188,0.226,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,45120.0,-1.5991153651720396,215.7995,215.8057,42656.0,49298.0,Echolocation,Pipistrellus pipistrellus,0.198,0.216,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,20160.0,8.123062833170314,216.7005,216.7222,18593.0,21679.0,Echolocation,Nyctalus leisleri,0.213,0.374,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,24000.0,-2.5286825981763226,224.7405,224.7457,23750.0,35373.0,Echolocation,Plecotus austriacus,0.126,0.205,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,31680.0,7.091341864446604,225.3595,225.3728,31484.0,34655.0,Echolocation,Pipistrellus nathusii,0.12,0.242,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,19200.0,-0.5857587322510334,225.7015,225.722,18593.0,21791.0,Echolocation,Nyctalus noctula,0.199,0.324,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,47040.0,11.351604838645539,227.8195,227.8297,46953.0,51512.0,Echolocation,Pipistrellus pipistrellus,0.205,0.237,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,19200.0,1.4552114437359522,232.8115,232.8325,18593.0,21181.0,Echolocation,Nyctalus noctula,0.169,0.326,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,47040.0,7.969550845499819,234.5725,234.5773,44375.0,48310.0,Echolocation,Pipistrellus pipistrellus,0.189,0.207,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,47040.0,6.67439079726596,235.8405,235.84550000000002,46093.0,52364.0,Echolocation,Pipistrellus pipistrellus,0.249,0.263,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,25920.0,0.17949785268813112,242.9235,242.9361,26328.0,29812.0,Echolocation,Nyctalus leisleri,0.17,0.221,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,43200.0,14.016568116026589,245.0345,245.0442,42656.0,45834.0,Echolocation,Pipistrellus pipistrellus,0.195,0.22,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,23040.0,2.7758653473436716,253.0425,253.0471,22890.0,35049.0,Echolocation,Plecotus austriacus,0.195,0.253,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,19200.0,-2.6880853638055107,257.4635,257.4836,18593.0,22308.0,Echolocation,Nyctalus leisleri,0.194,0.26,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,61440.0,0.8224205455407846,263.6245,263.6308,57265.0,63086.0,Echolocation,Pipistrellus pygmaeus,0.222,0.224,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,25920.0,-1.0784708036654789,271.5365,271.5498,25468.0,29493.0,Echolocation,Nyctalus leisleri,0.408,0.476,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,28800.0,3.110675859447913,278.3115,278.3165,28046.0,46515.0,Echolocation,Myotis daubentonii,0.164,0.21,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,48000.0,9.365883507788386,282.4415,282.4511,46953.0,50269.0,Echolocation,Pipistrellus pipistrellus,0.231,0.365,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,40320.0,11.806962190913843,285.7145,285.7181,35781.0,65837.0,Echolocation,Myotis daubentonii,0.19,0.303,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,23040.0,2.7886697340671733,294.5875,294.6018,23750.0,27143.0,Echolocation,Nyctalus leisleri,0.177,0.219,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,47040.0,8.478854597844217,295.4325,295.437,22890.0,60132.0,Echolocation,Myotis nattereri,0.203,0.225,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,45120.0,-0.7761835842341762,297.4245,297.431,43515.0,47602.0,Echolocation,Pipistrellus pipistrellus,0.219,0.247,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_164000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,29760.0,3.3552952594114838,6.5005,6.5052,23750.0,36503.0,Echolocation,Plecotus austriacus,0.202,0.246,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_165000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,23040.0,1.9606149826197408,7.6745,7.68,22031.0,34298.0,Echolocation,Plecotus austriacus,0.224,0.295,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_165000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,27840.0,-3.0001872954665694,46.0015,46.0066,24609.0,38160.0,Echolocation,Plecotus austriacus,0.069,0.213,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_165000.WAV,recover-20250331,UBNA_026,Carp Pond
LF,24000.0,2.3744316957093785,100.3605,100.3648,23750.0,40337.0,Echolocation,Plecotus austriacus,0.148,0.219,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_165000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,72000.0,1.9466372429816128,144.4725,144.5136,68437.0,82323.0,Echolocation,Rhinolophus ferrumequinum,0.247,0.247,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_165000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,48000.0,3.2415608092064834,189.1405,189.1514,46953.0,48307.0,Echolocation,Pipistrellus pipistrellus,0.159,0.277,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_165000.WAV,recover-20250331,UBNA_026,Carp Pond
HF,46080.0,3.3737282931293597,222.6505,222.6574,45234.0,53429.0,Echolocation,Pipistrellus pipistrellus,0.194,0.206,-1,192000.0,/mnt/ubna_data_05/recover-20250331/UBNA_026/20250324_165000.WAV,recover-20250331,UBNA_026,Carp Pond
