KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,60480.0,-0.34952887407937083,0.8945,0.9053,58125.0,62683.0,Pipistrellus pygmaeus,0.37,0.377,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_026/20250425_212000.WAV,recover-20250502,UBNA_026,Foliage
HF,60480.0,3.6083215691670585,3.5905,3.6059,55546.0,59561.0,Pipistrellus pygmaeus,0.331,0.347,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_026/20250425_212000.WAV,recover-20250502,UBNA_026,Foliage
HF,60480.0,0.7248700429979575,4.4835,4.493,57265.0,61073.0,Pipistrellus pygmaeus,0.486,0.494,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_026/20250425_212000.WAV,recover-20250502,UBNA_026,Foliage
HF,60480.0,2.5704119033774573,8.0605,8.0704,55546.0,59171.0,Pipistrellus pygmaeus,0.329,0.356,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_026/20250425_212000.WAV,recover-20250502,UBNA_026,Foliage
HF,60480.0,3.6157661852876144,8.7125,8.7232,55546.0,58756.0,Pipistrellus pygmaeus,0.313,0.333,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_026/20250425_212000.WAV,recover-20250502,UBNA_026,Foliage
LF,32640.0,-0.42289233532307646,8.7845,8.8016,25468.0,29428.0,Nyctalus leisleri,0.239,0.331,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_026/20250425_212000.WAV,recover-20250502,UBNA_026,Foliage
HF,60480.0,5.930580759256808,11.0155,11.0309,57265.0,61729.0,Pipistrellus pygmaeus,0.3,0.314,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_026/20250425_212000.WAV,recover-20250502,UBNA_026,Foliage
HF,65280.0,2.9286260025270607,12.0485,12.0572,58984.0,63640.0,Pipistrellus pygmaeus,0.27,0.302,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_026/20250425_212000.WAV,recover-20250502,UBNA_026,Foliage
HF,58560.0,2.3846479539673466,13.9655,13.9778,58125.0,61566.0,Pipistrellus pygmaeus,0.349,0.368,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_026/20250425_212000.WAV,recover-20250502,UBNA_026,Foliage
HF,65280.0,-1.5102992788907228,14.1495,14.1674,63281.0,67322.0,Pipistrellus pygmaeus,0.3,0.309,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_026/20250425_212000.WAV,recover-20250502,UBNA_026,Foliage
LF,32640.0,0.9059569629596533,16.2215,16.2369,36640.0,40004.0,Pipistrellus nathusii,0.263,0.321,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_026/20250425_212000.WAV,recover-20250502,UBNA_026,Foliage
