start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
18.5425,18.5581,22890.0,26881.0,Nyctalus leisleri,0.507,0.565,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_001000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
200.1715,200.1827,47812.0,50640.0,Pipistrellus pipistrellus,0.427,0.504,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_001000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
91.0605,91.0644,47812.0,61560.0,Pipistrellus pipistrellus,0.5,0.542,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_022000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
91.1445,91.1494,47812.0,60195.0,Pipistrellus pipistrellus,0.574,0.604,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_022000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
91.2315,91.2359,46093.0,65609.0,Pipistrellus pipistrellus,0.55,0.596,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_022000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
91.4005,91.4046,46953.0,62281.0,Pipistrellus pipistrellus,0.502,0.552,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_022000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
91.5865,91.5909,45234.0,65312.0,Pipistrellus pipistrellus,0.487,0.573,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_022000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
173.9235,173.9427,22890.0,26295.0,Nyctalus leisleri,0.515,0.539,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_023000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
182.2505,182.2562,46953.0,58708.0,Pipistrellus pipistrellus,0.509,0.555,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_024000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
182.5935,182.5996,48671.0,58379.0,Pipistrellus pipistrellus,0.506,0.517,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_024000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
182.8575,182.8636,46953.0,59127.0,Pipistrellus pipistrellus,0.536,0.617,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_024000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
183.0485,183.0541,46953.0,58283.0,Pipistrellus pipistrellus,0.452,0.502,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_024000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
183.1355,183.1446,46093.0,63539.0,Pipistrellus pipistrellus,0.381,0.561,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_024000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
183.3145,183.3217,46093.0,60456.0,Pipistrellus pipistrellus,0.505,0.558,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_024000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
185.8325,185.8401,45234.0,61543.0,Pipistrellus pipistrellus,0.289,0.579,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_024000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
186.1855,186.1927,45234.0,66174.0,Pipistrellus pipistrellus,0.291,0.547,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_024000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
5.1525,5.1566,45234.0,60141.0,Pipistrellus pipistrellus,0.404,0.509,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_025000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
5.2415,5.2464,46953.0,55466.0,Pipistrellus pipistrellus,0.532,0.566,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_025000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
5.3315,5.3359,45234.0,63795.0,Pipistrellus pipistrellus,0.435,0.545,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_025000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
6.6745,6.6793,45234.0,70001.0,Pipistrellus pipistrellus,0.338,0.51,-1,Echolocation,/mnt/ubna_data_03/recover-20231120/UBNA_008/20231114_025000.WAV,recover-20231120,UBNA_008,(Site not found in Field Records)
