KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,32640.0,0.6866232177847508,10.7395,10.7575,23750.0,28754.0,Nyctalus leisleri,0.229,0.344,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
LF,32640.0,-1.652466016413259,15.9765,15.9905,28906.0,32595.0,Nyctalus leisleri,0.178,0.324,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
LF,32640.0,5.036726982141784,29.3525,29.371,32343.0,35101.0,Pipistrellus nathusii,0.14,0.31,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
LF,32640.0,25.417494165952434,44.667500000000004,44.681,32343.0,35058.0,Nyctalus leisleri,0.283,0.362,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
LF,32640.0,48.79745283994676,44.838499999999996,44.8526,32343.0,34459.0,Nyctalus leisleri,0.291,0.392,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
LF,32640.0,10.71916107220048,55.5275,55.542,32343.0,36076.0,Pipistrellus nathusii,0.167,0.311,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
LF,32640.0,-2.5544453492117314,62.9015,62.914,28906.0,33551.0,Nyctalus leisleri,0.247,0.384,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
HF,65280.0,-1.8755251814797398,68.2895,68.3042,62421.0,67559.0,Pipistrellus pygmaeus,0.373,0.383,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
HF,64320.0,-2.6380437641082555,68.6095,68.6231,63281.0,67641.0,Pipistrellus pygmaeus,0.324,0.329,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
LF,23040.0,2.769016588390686,83.2175,83.2394,22031.0,25957.0,Nyctalus leisleri,0.357,0.403,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
LF,32640.0,2.6807920753488466,92.7645,92.7812,28046.0,32121.0,Nyctalus leisleri,0.296,0.48,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
HF,47040.0,1.0419073177567093,98.8775,98.8867,45234.0,50281.0,Pipistrellus pipistrellus,0.251,0.319,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
LF,32640.0,-1.2821712076913419,110.7595,110.76259999999999,28906.0,36867.0,Barbastellus barbastellus,0.171,0.342,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
HF,65280.0,-0.5287946756329205,157.8485,157.8561,63281.0,66685.0,Pipistrellus pygmaeus,0.348,0.369,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
HF,42240.0,3.0034904258402735,198.8095,198.8191,42656.0,46586.0,Pipistrellus pipistrellus,0.298,0.356,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
HF,65280.0,0.5392098145200401,209.4645,209.4821,63281.0,68647.0,Pipistrellus pygmaeus,0.35,0.368,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
HF,65280.0,3.459764982537306,212.3095,212.3265,62421.0,67733.0,Pipistrellus pygmaeus,0.329,0.366,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
HF,65280.0,4.025699232483812,238.0635,238.0768,58125.0,66183.0,Pipistrellus pygmaeus,0.379,0.395,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
LF,32640.0,3.1166138843995146,261.0925,261.1042,23750.0,29903.0,Nyctalus leisleri,0.126,0.314,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
HF,60480.0,3.4133099750973734,261.8725,261.8856,57265.0,61945.0,Pipistrellus pipistrellus,0.179,0.37,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
HF,65280.0,4.085253851038228,276.5015,276.5151,58125.0,65539.0,Pipistrellus pygmaeus,0.337,0.436,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
HF,65280.0,0.3687960038843554,277.7305,277.7445,62421.0,67042.0,Pipistrellus pygmaeus,0.315,0.323,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
LF,23040.0,-1.5075228776611898,279.2275,279.2439,22890.0,26787.0,Nyctalus leisleri,0.335,0.379,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
HF,60480.0,1.840217490632956,288.6145,288.6266,55546.0,59992.0,Pipistrellus pygmaeus,0.301,0.311,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
HF,65280.0,1.5630973143365698,298.0325,298.0517,63281.0,67865.0,Pipistrellus pygmaeus,0.335,0.343,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
HF,65280.0,0.6622046422125877,299.0405,299.0536,58125.0,64060.0,Pipistrellus pygmaeus,0.355,0.373,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_190000.WAV,recover-20250721,UBNA_033,E18 Bridge
LF,32640.0,3.799587181417305,258.1055,258.111,23750.0,35050.0,Plecotus austriacus,0.234,0.306,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_033/20250710_191000.WAV,recover-20250721,UBNA_033,E18 Bridge
