Time (UTC),07/10/25,07/11/25,07/12/25,07/13/25,07/14/25,07/15/25,07/16/25,07/17/25,07/18/25,07/19/25,07/20/25,07/21/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,0.5555555555555556,0.0,1.111111111111111,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0
05:00,,0.0,0.0,1.6666666666666667,0.0,0.0,1.6666666666666667,0.5555555555555556,0.0,1.111111111111111,4.444444444444445,1.111111111111111
05:30,,2.2222222222222223,0.5555555555555556,0.0,1.6666666666666667,0.5555555555555556,1.111111111111111,4.444444444444445,0.5555555555555556,28.333333333333332,0.5555555555555556,1.111111111111111
06:00,,0.0,1.6666666666666667,0.0,0.0,0.5555555555555556,0.0,0.0,2.2222222222222223,2.2222222222222223,2.7777777777777772,2.2222222222222223
06:30,,0.0,0.0,6.11111111111111,0.0,0.0,2.7777777777777772,1.111111111111111,0.0,1.6666666666666667,10.555555555555555,0.5555555555555556
07:00,,1.111111111111111,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,2.2222222222222223
07:30,,1.111111111111111,3.888888888888889,5.0,3.3333333333333335,0.5555555555555556,0.0,6.11111111111111,0.5555555555555556,1.111111111111111,6.666666666666667,1.6666666666666667
08:00,,3.3333333333333335,3.888888888888889,0.0,0.0,1.111111111111111,4.444444444444445,0.0,0.5555555555555556,0.0,1.111111111111111,0.0
08:30,,7.777777777777776,0.5555555555555556,6.11111111111111,11.666666666666666,0.5555555555555556,0.0,0.0,0.0,1.6666666666666667,5.5555555555555545,1.111111111111111
09:00,,1.6666666666666667,1.111111111111111,0.0,7.777777777777776,3.3333333333333335,0.0,23.333333333333332,6.11111111111111,1.6666666666666667,2.2222222222222223,1.111111111111111
09:30,,4.444444444444445,0.5555555555555556,0.5555555555555556,10.555555555555555,1.111111111111111,6.666666666666667,0.0,7.222222222222222,3.3333333333333335,3.3333333333333335,1.6666666666666667
10:00,,0.0,0.0,1.111111111111111,3.888888888888889,0.0,2.2222222222222223,0.0,0.0,2.7777777777777772,3.888888888888889,2.7777777777777772
10:30,,4.444444444444445,29.444444444444443,0.0,6.666666666666667,0.0,4.444444444444445,1.6666666666666667,2.7777777777777772,0.0,0.0,2.2222222222222223
11:00,,0.0,1.6666666666666667,0.5555555555555556,0.5555555555555556,1.111111111111111,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
11:30,,0.0,0.0,0.0,0.5555555555555556,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:00,2.7777777777777772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:30,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
