date_and_time_UTC,num_of_detections,HF2_num_of_detections,HF1_num_of_detections,LF1_num_of_detections
2023-07-26 03:00:00+00:00,1,1,1,1
2023-07-26 03:30:00+00:00,1,1,1,1
2023-07-26 04:00:00+00:00,1,1,1,1
2023-07-26 04:30:00+00:00,208,59,126,23
2023-07-26 05:00:00+00:00,320,13,1,305
2023-07-26 05:30:00+00:00,98,1,27,71
2023-07-26 06:00:00+00:00,36,2,34,1
2023-07-26 06:30:00+00:00,67,1,35,31
2023-07-26 07:00:00+00:00,170,12,152,2
2023-07-26 07:30:00+00:00,366,267,93,1
2023-07-26 08:00:00+00:00,89,57,32,1
2023-07-26 08:30:00+00:00,173,73,68,21
2023-07-26 09:00:00+00:00,69,50,19,1
2023-07-26 09:30:00+00:00,5,5,1,1
2023-07-26 10:00:00+00:00,25,1,1,23
2023-07-26 10:30:00+00:00,23,4,19,1
2023-07-26 11:00:00+00:00,44,8,36,1
2023-07-26 11:30:00+00:00,9,1,1,9
2023-07-26 12:00:00+00:00,1,1,1,1
2023-07-26 12:30:00+00:00,1,1,1,1
2023-07-26 13:00:00+00:00,1,1,1,1
2023-07-27 03:00:00+00:00,1,1,1,1
2023-07-27 03:30:00+00:00,4,1,1,2
2023-07-27 04:00:00+00:00,1,1,1,1
2023-07-27 04:30:00+00:00,397,4,377,9
2023-07-27 05:00:00+00:00,160,1,1,159
2023-07-27 05:30:00+00:00,220,3,24,187
2023-07-27 06:00:00+00:00,87,1,23,61
2023-07-27 06:30:00+00:00,151,1,87,64
2023-07-27 07:00:00+00:00,16,1,15,1
2023-07-27 07:30:00+00:00,46,3,20,23
2023-07-27 08:00:00+00:00,46,1,20,24
2023-07-27 08:30:00+00:00,3,1,1,3
2023-07-27 09:00:00+00:00,111,4,94,13
2023-07-27 09:30:00+00:00,161,50,63,48
2023-07-27 10:00:00+00:00,62,18,44,1
2023-07-27 10:30:00+00:00,116,29,87,1
2023-07-27 11:00:00+00:00,35,34,1,1
2023-07-27 11:30:00+00:00,80,1,73,7
2023-07-27 12:00:00+00:00,9,1,1,9
2023-07-27 12:30:00+00:00,1,1,1,1
2023-07-27 13:00:00+00:00,1,1,1,1
2023-07-28 03:00:00+00:00,1,1,1,1
2023-07-28 03:30:00+00:00,1,1,1,1
2023-07-28 04:00:00+00:00,1,1,1,1
2023-07-28 04:30:00+00:00,158,5,98,53
2023-07-28 05:00:00+00:00,233,1,10,216
2023-07-28 05:30:00+00:00,183,3,1,180
2023-07-28 06:00:00+00:00,317,11,113,184
2023-07-28 06:30:00+00:00,379,2,115,244
2023-07-28 07:00:00+00:00,127,78,37,9
2023-07-28 07:30:00+00:00,90,1,59,31
2023-07-28 08:00:00+00:00,2,1,1,2
2023-07-28 08:30:00+00:00,187,58,107,21
2023-07-28 09:00:00+00:00,252,8,30,212
2023-07-28 09:30:00+00:00,38,1,26,12
2023-07-28 10:00:00+00:00,22,1,9,2
2023-07-28 10:30:00+00:00,19,1,16,3
2023-07-28 11:00:00+00:00,43,1,39,4
2023-07-28 11:30:00+00:00,154,1,64,89
2023-07-28 12:00:00+00:00,1,1,1,1
2023-07-28 12:30:00+00:00,1,1,1,1
2023-07-28 13:00:00+00:00,1,1,1,1
2023-07-29 03:00:00+00:00,1,1,1,1
2023-07-29 03:30:00+00:00,1,1,1,1
2023-07-29 04:00:00+00:00,1,1,1,1
2023-07-29 04:30:00+00:00,13,1,13,1
2023-07-29 05:00:00+00:00,130,37,30,63
2023-07-29 05:30:00+00:00,270,1,78,192
2023-07-29 06:00:00+00:00,74,35,1,39
2023-07-29 06:30:00+00:00,39,1,1,39
2023-07-29 07:00:00+00:00,102,1,88,14
2023-07-29 07:30:00+00:00,51,1,34,17
2023-07-29 08:00:00+00:00,71,1,11,60
2023-07-29 08:30:00+00:00,121,9,104,1
2023-07-29 09:00:00+00:00,37,7,19,6
2023-07-29 09:30:00+00:00,59,2,43,14
2023-07-29 10:00:00+00:00,12,4,1,8
2023-07-29 10:30:00+00:00,57,12,44,1
2023-07-29 11:00:00+00:00,153,32,116,4
2023-07-29 11:30:00+00:00,8,1,1,8
2023-07-29 12:00:00+00:00,1,1,1,1
2023-07-29 12:30:00+00:00,2,1,1,2
2023-07-29 13:00:00+00:00,1,1,1,1
2023-07-30 03:00:00+00:00,1,1,1,1
2023-07-30 03:30:00+00:00,2,1,1,1
2023-07-30 04:00:00+00:00,1,1,1,1
2023-07-30 04:30:00+00:00,569,3,342,218
2023-07-30 05:00:00+00:00,49,1,1,49
2023-07-30 05:30:00+00:00,32,9,1,23
2023-07-30 06:00:00+00:00,115,1,84,31
2023-07-30 06:30:00+00:00,134,8,106,20
2023-07-30 07:00:00+00:00,88,25,18,45
2023-07-30 07:30:00+00:00,19,1,17,1
2023-07-30 08:00:00+00:00,9,1,9,1
2023-07-30 08:30:00+00:00,28,1,12,15
2023-07-30 09:00:00+00:00,122,20,7,95
2023-07-30 09:30:00+00:00,1,1,1,1
2023-07-30 10:00:00+00:00,72,1,65,7
2023-07-30 10:30:00+00:00,32,14,16,1
2023-07-30 11:00:00+00:00,4,1,1,1
2023-07-30 11:30:00+00:00,104,26,64,12
2023-07-30 12:00:00+00:00,1,1,1,1
2023-07-30 12:30:00+00:00,1,1,1,1
2023-07-30 13:00:00+00:00,1,1,1,1
2023-07-31 03:00:00+00:00,1,1,1,1
2023-07-31 03:30:00+00:00,1,1,1,1
2023-07-31 04:00:00+00:00,1,1,1,1
2023-07-31 04:30:00+00:00,251,12,204,32
2023-07-31 05:00:00+00:00,43,1,6,36
2023-07-31 05:30:00+00:00,151,21,95,35
2023-07-31 06:00:00+00:00,99,1,70,21
2023-07-31 06:30:00+00:00,153,40,72,41
2023-07-31 07:00:00+00:00,203,32,135,2
2023-07-31 07:30:00+00:00,79,36,43,1
2023-07-31 08:00:00+00:00,51,4,25,3
2023-07-31 08:30:00+00:00,64,1,41,23
2023-07-31 09:00:00+00:00,1,1,1,1
2023-07-31 09:30:00+00:00,78,25,43,1
2023-07-31 10:00:00+00:00,38,23,1,15
2023-07-31 10:30:00+00:00,76,3,43,30
2023-07-31 11:00:00+00:00,8,1,8,1
2023-07-31 11:30:00+00:00,4,1,1,3
2023-07-31 12:00:00+00:00,1,1,1,1
2023-07-31 12:30:00+00:00,1,1,1,1
2023-07-31 13:00:00+00:00,1,1,1,1
2023-08-01 03:00:00+00:00,1,1,1,1
2023-08-01 03:30:00+00:00,1,1,1,1
2023-08-01 04:00:00+00:00,58,1,1,58
2023-08-01 04:30:00+00:00,363,39,217,106
2023-08-01 05:00:00+00:00,293,6,111,170
2023-08-01 05:30:00+00:00,446,30,87,319
2023-08-01 06:00:00+00:00,231,30,73,125
2023-08-01 06:30:00+00:00,105,1,72,33
2023-08-01 07:00:00+00:00,62,1,35,27
2023-08-01 07:30:00+00:00,220,27,39,154
2023-08-01 08:00:00+00:00,238,1,99,139
2023-08-01 08:30:00+00:00,233,4,156,51
2023-08-01 09:00:00+00:00,70,1,57,13
2023-08-01 09:30:00+00:00,82,1,41,40
2023-08-01 10:00:00+00:00,25,17,1,7
2023-08-01 10:30:00+00:00,68,1,68,1
2023-08-01 11:00:00+00:00,22,22,1,1
2023-08-01 11:30:00+00:00,48,1,43,5
2023-08-01 12:00:00+00:00,1,1,1,1
2023-08-01 12:30:00+00:00,1,1,1,1
2023-08-01 13:00:00+00:00,1,1,1,1
