date_and_time_UTC,num_of_detections,HF2_num_of_detections,HF1_num_of_detections,LF1_num_of_detections
2023-07-18 03:06:00+00:00,1,1,1,1
2023-07-18 03:36:00+00:00,1,1,1,1
2023-07-18 04:06:00+00:00,1,1,1,1
2023-07-18 04:36:00+00:00,388,36,180,172
2023-07-18 05:06:00+00:00,143,10,1,132
2023-07-18 05:36:00+00:00,247,2,26,216
2023-07-18 06:06:00+00:00,4,1,1,3
2023-07-18 06:36:00+00:00,169,2,32,133
2023-07-18 07:06:00+00:00,42,3,25,14
2023-07-18 07:36:00+00:00,63,21,35,1
2023-07-18 08:06:00+00:00,2,2,1,1
2023-07-18 08:36:00+00:00,45,9,12,19
2023-07-18 09:06:00+00:00,13,1,13,1
2023-07-18 09:36:00+00:00,52,21,12,15
2023-07-18 10:06:00+00:00,1,1,1,1
2023-07-18 10:36:00+00:00,58,5,53,1
2023-07-18 11:06:00+00:00,40,2,23,15
2023-07-18 11:36:00+00:00,5,1,5,1
2023-07-18 12:06:00+00:00,1,1,1,1
2023-07-18 12:36:00+00:00,1,1,1,1
2023-07-18 13:06:00+00:00,1,1,1,1
2023-07-19 03:06:00+00:00,1,1,1,1
2023-07-19 03:36:00+00:00,1,1,1,1
2023-07-19 04:06:00+00:00,1,1,1,1
2023-07-19 04:36:00+00:00,175,29,146,1
2023-07-19 05:06:00+00:00,32,1,1,32
2023-07-19 05:36:00+00:00,137,32,16,85
2023-07-19 06:06:00+00:00,222,40,125,56
2023-07-19 06:36:00+00:00,88,57,12,19
2023-07-19 07:06:00+00:00,136,1,59,76
2023-07-19 07:36:00+00:00,21,3,18,1
2023-07-19 08:06:00+00:00,46,1,27,19
2023-07-19 08:36:00+00:00,54,32,12,10
2023-07-19 09:06:00+00:00,1,1,1,1
2023-07-19 09:36:00+00:00,107,1,1,107
2023-07-19 10:06:00+00:00,11,10,1,1
2023-07-19 10:36:00+00:00,12,1,1,12
2023-07-19 11:06:00+00:00,8,7,1,1
2023-07-19 11:36:00+00:00,55,1,55,1
2023-07-19 12:06:00+00:00,1,1,1,1
2023-07-19 12:36:00+00:00,1,1,1,1
2023-07-19 13:06:00+00:00,1,1,1,1
2023-07-20 03:06:00+00:00,1,1,1,1
2023-07-20 03:36:00+00:00,1,1,1,1
2023-07-20 04:06:00+00:00,1,1,1,1
2023-07-20 04:36:00+00:00,43,1,1,43
2023-07-20 05:06:00+00:00,354,5,1,346
2023-07-20 05:36:00+00:00,232,7,36,189
2023-07-20 06:06:00+00:00,62,14,1,48
2023-07-20 06:36:00+00:00,45,1,40,5
2023-07-20 07:06:00+00:00,118,1,4,113
2023-07-20 07:36:00+00:00,11,1,9,2
2023-07-20 08:06:00+00:00,67,1,19,48
2023-07-20 08:36:00+00:00,25,7,1,18
2023-07-20 09:06:00+00:00,182,1,24,158
2023-07-20 09:36:00+00:00,19,2,3,14
2023-07-20 10:06:00+00:00,144,1,1,144
2023-07-20 10:36:00+00:00,6,1,1,6
2023-07-20 11:06:00+00:00,44,8,19,17
2023-07-20 11:36:00+00:00,68,1,43,25
2023-07-20 12:06:00+00:00,1,1,1,1
2023-07-20 12:36:00+00:00,1,1,1,1
2023-07-20 13:06:00+00:00,1,1,1,1
2023-07-21 03:06:00+00:00,1,1,1,1
2023-07-21 03:36:00+00:00,1,1,1,1
2023-07-21 04:06:00+00:00,1,1,1,1
2023-07-21 04:36:00+00:00,74,1,66,7
2023-07-21 05:06:00+00:00,244,1,12,232
2023-07-21 05:36:00+00:00,401,27,137,237
2023-07-21 06:06:00+00:00,188,33,70,85
2023-07-21 06:36:00+00:00,175,22,35,118
2023-07-21 07:06:00+00:00,51,1,22,29
2023-07-21 07:36:00+00:00,29,1,4,24
2023-07-21 08:06:00+00:00,141,1,27,113
2023-07-21 08:36:00+00:00,76,26,11,39
2023-07-21 09:06:00+00:00,166,120,37,8
2023-07-21 09:36:00+00:00,131,109,22,1
2023-07-21 10:06:00+00:00,199,121,60,13
2023-07-21 10:36:00+00:00,46,37,7,2
2023-07-21 11:06:00+00:00,56,8,32,16
2023-07-21 11:36:00+00:00,30,10,17,1
2023-07-21 12:06:00+00:00,1,1,1,1
2023-07-21 12:36:00+00:00,1,1,1,1
2023-07-21 13:06:00+00:00,1,1,1,1
2023-07-22 03:06:00+00:00,1,1,1,1
2023-07-22 03:36:00+00:00,1,1,1,1
2023-07-22 04:06:00+00:00,1,1,1,1
2023-07-22 04:36:00+00:00,64,1,63,1
2023-07-22 05:06:00+00:00,504,1,48,443
2023-07-22 05:36:00+00:00,59,5,13,41
2023-07-22 06:06:00+00:00,56,48,8,1
2023-07-22 06:36:00+00:00,104,1,2,102
2023-07-22 07:06:00+00:00,16,1,9,7
2023-07-22 07:36:00+00:00,31,1,19,12
2023-07-22 08:06:00+00:00,61,15,20,26
2023-07-22 08:36:00+00:00,1,1,1,1
2023-07-22 09:06:00+00:00,22,2,18,1
2023-07-22 09:36:00+00:00,138,6,2,130
2023-07-22 10:06:00+00:00,36,1,36,1
2023-07-22 10:36:00+00:00,11,1,11,1
2023-07-22 11:06:00+00:00,18,1,17,1
2023-07-22 11:36:00+00:00,53,1,6,47
2023-07-22 12:06:00+00:00,1,1,1,1
2023-07-22 12:36:00+00:00,1,1,1,1
2023-07-22 13:06:00+00:00,1,1,1,1
2023-07-23 03:06:00+00:00,1,1,1,1
2023-07-23 03:36:00+00:00,1,1,1,1
2023-07-23 04:06:00+00:00,1,1,1,1
2023-07-23 04:36:00+00:00,89,26,53,10
2023-07-23 05:06:00+00:00,88,1,1,88
2023-07-23 05:36:00+00:00,151,29,122,1
2023-07-23 06:06:00+00:00,200,6,96,96
2023-07-23 06:36:00+00:00,68,23,45,1
2023-07-23 07:06:00+00:00,41,1,40,1
2023-07-23 07:36:00+00:00,87,1,17,70
2023-07-23 08:06:00+00:00,6,1,1,5
2023-07-23 08:36:00+00:00,24,15,1,9
2023-07-23 09:06:00+00:00,1,1,1,1
2023-07-23 09:36:00+00:00,89,71,1,14
2023-07-23 10:06:00+00:00,47,14,30,1
2023-07-23 10:36:00+00:00,57,1,54,3
2023-07-23 11:06:00+00:00,24,24,1,1
2023-07-23 11:36:00+00:00,1,1,1,1
2023-07-23 12:06:00+00:00,1,1,1,1
2023-07-23 12:36:00+00:00,1,1,1,1
2023-07-23 13:06:00+00:00,1,1,1,1
2023-07-24 03:06:00+00:00,1,1,1,1
2023-07-24 03:36:00+00:00,1,1,1,1
2023-07-24 04:06:00+00:00,1,1,1,1
2023-07-24 04:36:00+00:00,371,3,278,90
2023-07-24 05:06:00+00:00,143,19,14,110
2023-07-24 05:36:00+00:00,77,1,30,47
2023-07-24 06:06:00+00:00,60,4,27,29
2023-07-24 06:36:00+00:00,117,1,62,55
2023-07-24 07:06:00+00:00,222,53,49,119
2023-07-24 07:36:00+00:00,135,74,61,1
2023-07-24 08:06:00+00:00,19,19,1,1
2023-07-24 08:36:00+00:00,54,27,25,2
2023-07-24 09:06:00+00:00,74,42,15,17
2023-07-24 09:36:00+00:00,137,22,49,66
2023-07-24 10:06:00+00:00,86,20,38,24
2023-07-24 10:36:00+00:00,65,49,14,2
2023-07-24 11:06:00+00:00,97,57,1,39
2023-07-24 11:36:00+00:00,98,14,84,1
2023-07-24 12:06:00+00:00,1,1,1,1
2023-07-24 12:36:00+00:00,1,1,1,1
2023-07-24 13:06:00+00:00,1,1,1,1
2023-07-25 03:06:00+00:00,1,1,1,1
2023-07-25 03:36:00+00:00,1,1,1,1
2023-07-25 04:06:00+00:00,1,1,1,1
2023-07-25 04:36:00+00:00,701,26,46,629
2023-07-25 05:06:00+00:00,1082,84,171,827
2023-07-25 05:36:00+00:00,73,16,33,24
2023-07-25 06:06:00+00:00,191,16,160,15
2023-07-25 06:36:00+00:00,28,1,21,7
2023-07-25 07:06:00+00:00,154,97,57,1
2023-07-25 07:36:00+00:00,109,89,17,3
2023-07-25 08:06:00+00:00,73,37,36,1
2023-07-25 08:36:00+00:00,65,55,7,3
2023-07-25 09:06:00+00:00,308,95,173,19
2023-07-25 09:36:00+00:00,79,6,73,1
2023-07-25 10:06:00+00:00,102,38,64,1
2023-07-25 10:36:00+00:00,53,24,29,1
2023-07-25 11:06:00+00:00,446,140,306,1
2023-07-25 11:36:00+00:00,42,29,13,1
2023-07-25 12:06:00+00:00,1,1,1,1
2023-07-25 12:36:00+00:00,1,1,1,1
2023-07-25 13:06:00+00:00,1,1,1,1
