date_and_time_UTC,num_of_detections,HF2_num_of_detections,HF1_num_of_detections,LF1_num_of_detections
2023-09-14 01:30:00+00:00,1,1,1,1
2023-09-14 02:00:00+00:00,1,1,1,1
2023-09-14 02:30:00+00:00,15,15,1,1
2023-09-14 03:00:00+00:00,61,17,1,44
2023-09-14 03:30:00+00:00,42,28,1,14
2023-09-14 04:00:00+00:00,27,20,1,6
2023-09-14 04:30:00+00:00,10,10,1,1
2023-09-14 05:00:00+00:00,2,2,1,1
2023-09-14 05:30:00+00:00,12,9,1,2
2023-09-14 06:00:00+00:00,1,1,1,1
2023-09-14 06:30:00+00:00,5,4,1,1
2023-09-14 07:00:00+00:00,18,18,1,1
2023-09-14 07:30:00+00:00,17,17,1,1
2023-09-14 08:00:00+00:00,5,5,1,1
2023-09-14 08:30:00+00:00,1,1,1,1
2023-09-14 09:00:00+00:00,2,1,1,1
2023-09-14 09:30:00+00:00,11,11,1,1
2023-09-14 10:00:00+00:00,29,21,1,8
2023-09-14 10:30:00+00:00,20,19,1,1
2023-09-14 11:00:00+00:00,2,2,1,1
2023-09-14 11:30:00+00:00,1,1,1,1
2023-09-14 12:00:00+00:00,1,1,1,1
2023-09-14 12:30:00+00:00,1,1,1,1
2023-09-14 13:00:00+00:00,9,8,1,1
2023-09-14 13:30:00+00:00,1,1,1,1
2023-09-14 14:00:00+00:00,1,1,1,1
2023-09-15 01:30:00+00:00,1,1,1,1
2023-09-15 02:00:00+00:00,1,1,1,1
2023-09-15 02:30:00+00:00,27,24,2,1
2023-09-15 03:00:00+00:00,142,29,1,113
2023-09-15 03:30:00+00:00,5,4,1,1
2023-09-15 04:00:00+00:00,8,2,1,6
2023-09-15 04:30:00+00:00,1,1,1,1
2023-09-15 05:00:00+00:00,24,9,1,15
2023-09-15 05:30:00+00:00,1,1,1,1
2023-09-15 06:00:00+00:00,1,1,1,1
2023-09-15 06:30:00+00:00,17,17,1,1
2023-09-15 07:00:00+00:00,6,5,1,1
2023-09-15 07:30:00+00:00,1,1,1,1
2023-09-15 08:00:00+00:00,1,1,1,1
2023-09-15 08:30:00+00:00,1,1,1,1
2023-09-15 09:00:00+00:00,16,15,1,1
2023-09-15 09:30:00+00:00,1,1,1,1
2023-09-15 10:00:00+00:00,3,3,1,1
2023-09-15 10:30:00+00:00,1,1,1,1
2023-09-15 11:00:00+00:00,1,1,1,1
2023-09-15 11:30:00+00:00,1,1,1,1
2023-09-15 12:00:00+00:00,1,1,1,1
2023-09-15 12:30:00+00:00,1,1,1,1
2023-09-15 13:00:00+00:00,1,1,1,1
2023-09-15 13:30:00+00:00,1,1,1,1
2023-09-15 14:00:00+00:00,1,1,1,1
2023-09-16 01:30:00+00:00,1,1,1,1
2023-09-16 02:00:00+00:00,1,1,1,1
2023-09-16 02:30:00+00:00,77,45,1,32
2023-09-16 03:00:00+00:00,57,22,1,35
2023-09-16 03:30:00+00:00,7,1,1,7
2023-09-16 04:00:00+00:00,2,2,1,1
2023-09-16 04:30:00+00:00,1,1,1,1
2023-09-16 05:00:00+00:00,9,1,8,1
2023-09-16 05:30:00+00:00,1,1,1,1
2023-09-16 06:00:00+00:00,14,6,1,8
2023-09-16 06:30:00+00:00,6,4,1,2
2023-09-16 07:00:00+00:00,1,1,1,1
2023-09-16 07:30:00+00:00,1,1,1,1
2023-09-16 08:00:00+00:00,4,4,1,1
2023-09-16 08:30:00+00:00,4,1,1,4
2023-09-16 09:00:00+00:00,1,1,1,1
2023-09-16 09:30:00+00:00,1,1,1,1
2023-09-16 10:00:00+00:00,1,1,1,1
2023-09-16 10:30:00+00:00,3,1,1,3
2023-09-16 11:00:00+00:00,1,1,1,1
2023-09-16 11:30:00+00:00,1,1,1,1
2023-09-16 12:00:00+00:00,2,1,1,1
2023-09-16 12:30:00+00:00,1,1,1,1
2023-09-16 13:00:00+00:00,1,1,1,1
2023-09-16 13:30:00+00:00,1,1,1,1
2023-09-16 14:00:00+00:00,1,1,1,1
2023-09-17 01:30:00+00:00,1,1,1,1
2023-09-17 02:00:00+00:00,1,1,1,1
2023-09-17 02:30:00+00:00,143,90,4,49
2023-09-17 03:00:00+00:00,21,6,1,15
2023-09-17 03:30:00+00:00,4,4,1,1
2023-09-17 04:00:00+00:00,27,18,1,9
2023-09-17 04:30:00+00:00,4,4,1,1
2023-09-17 05:00:00+00:00,15,7,8,1
2023-09-17 05:30:00+00:00,69,64,1,4
2023-09-17 06:00:00+00:00,54,53,1,1
2023-09-17 06:30:00+00:00,17,16,1,1
2023-09-17 07:00:00+00:00,6,6,1,1
2023-09-17 07:30:00+00:00,24,24,1,1
2023-09-17 08:00:00+00:00,104,100,1,1
2023-09-17 08:30:00+00:00,104,104,1,1
2023-09-17 09:00:00+00:00,1,1,1,1
2023-09-17 09:30:00+00:00,14,13,1,1
2023-09-17 10:00:00+00:00,1,1,1,1
2023-09-17 10:30:00+00:00,1,1,1,1
2023-09-17 11:00:00+00:00,25,23,1,2
2023-09-17 11:30:00+00:00,163,161,2,1
2023-09-17 12:00:00+00:00,882,865,14,1
2023-09-17 12:30:00+00:00,569,536,15,1
2023-09-17 13:00:00+00:00,716,688,20,1
2023-09-17 13:30:00+00:00,1,1,1,1
2023-09-17 14:00:00+00:00,1,1,1,1
2023-09-18 01:30:00+00:00,1,1,1,1
2023-09-18 02:00:00+00:00,1,1,1,1
2023-09-18 02:30:00+00:00,197,187,1,8
2023-09-18 03:00:00+00:00,77,72,1,4
2023-09-18 03:30:00+00:00,26,25,1,1
2023-09-18 04:00:00+00:00,167,124,20,23
2023-09-18 04:30:00+00:00,228,175,45,7
2023-09-18 05:00:00+00:00,105,56,49,1
2023-09-18 05:30:00+00:00,92,43,48,1
2023-09-18 06:00:00+00:00,225,158,67,1
2023-09-18 06:30:00+00:00,712,643,44,17
2023-09-18 07:00:00+00:00,771,719,38,10
2023-09-18 07:30:00+00:00,2420,2286,88,4
2023-09-18 08:00:00+00:00,1448,1373,67,1
2023-09-18 08:30:00+00:00,73,73,1,1
2023-09-18 09:00:00+00:00,161,102,57,2
2023-09-18 09:30:00+00:00,101,86,15,1
2023-09-18 10:00:00+00:00,62,61,1,1
2023-09-18 10:30:00+00:00,58,58,1,1
2023-09-18 11:00:00+00:00,9,6,1,1
2023-09-18 11:30:00+00:00,12,12,1,1
2023-09-18 12:00:00+00:00,1,1,1,1
2023-09-18 12:30:00+00:00,22,21,1,1
2023-09-18 13:00:00+00:00,6,6,1,1
2023-09-18 13:30:00+00:00,1,1,1,1
2023-09-18 14:00:00+00:00,1,1,1,1
2023-09-19 01:30:00+00:00,1,1,1,1
2023-09-19 02:00:00+00:00,1,1,1,1
2023-09-19 02:30:00+00:00,13,13,1,1
2023-09-19 03:00:00+00:00,27,26,1,1
2023-09-19 03:30:00+00:00,18,18,1,1
