KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,23040.0,2.123804855416233,270.8965,270.9097,22890.0,27857.0,Echolocation,Nyctalus leisleri,0.199,0.342,-1,192000.0,/mnt/ubna_data_06/recover-20250613/UBNA_020/20250606_213000.WAV,recover-20250613,UBNA_020,Foliage
LF,22080.0,1.7850062511173117,8.4925,8.5067,20312.0,25431.0,Echolocation,Nyctalus leisleri,0.181,0.403,-1,192000.0,/mnt/ubna_data_06/recover-20250613/UBNA_020/20250606_215000.WAV,recover-20250613,UBNA_020,Foliage
LF,20160.0,-0.34362828534713674,30.6175,30.6297,20312.0,25765.0,Echolocation,Nyctalus leisleri,0.28,0.361,-1,192000.0,/mnt/ubna_data_06/recover-20250613/UBNA_020/20250606_215000.WAV,recover-20250613,UBNA_020,Foliage
LF,22080.0,19.539409362180407,47.0275,47.0407,20312.0,31175.0,Echolocation,Nyctalus noctula,0.143,0.328,-1,192000.0,/mnt/ubna_data_06/recover-20250613/UBNA_020/20250606_215000.WAV,recover-20250613,UBNA_020,Foliage
LF,25920.0,-6.332660104744566,81.83449999999999,81.8476,25468.0,29740.0,Echolocation,Nyctalus leisleri,0.319,0.386,-1,192000.0,/mnt/ubna_data_06/recover-20250613/UBNA_020/20250606_215000.WAV,recover-20250613,UBNA_020,Foliage
LF,25920.0,6.8743640173825185,88.9115,88.9239,24609.0,28471.0,Echolocation,Nyctalus leisleri,0.253,0.301,-1,192000.0,/mnt/ubna_data_06/recover-20250613/UBNA_020/20250606_215000.WAV,recover-20250613,UBNA_020,Foliage
LF,25920.0,9.074407278582093,140.8965,140.9116,25468.0,29355.0,Echolocation,Nyctalus leisleri,0.433,0.471,-1,192000.0,/mnt/ubna_data_06/recover-20250613/UBNA_020/20250606_215000.WAV,recover-20250613,UBNA_020,Foliage
LF,31680.0,3.2916106274291987,178.1435,178.1475,25468.0,41519.0,Echolocation,Plecotus austriacus,0.249,0.361,-1,192000.0,/mnt/ubna_data_06/recover-20250613/UBNA_020/20250606_215000.WAV,recover-20250613,UBNA_020,Foliage
LF,25920.0,3.21476130710678,235.17849999999999,235.1911,25468.0,29904.0,Echolocation,Nyctalus leisleri,0.409,0.463,-1,192000.0,/mnt/ubna_data_06/recover-20250613/UBNA_020/20250606_215000.WAV,recover-20250613,UBNA_020,Foliage
LF,25920.0,5.73558673843489,236.4885,236.5054,25468.0,28302.0,Echolocation,Nyctalus leisleri,0.272,0.323,-1,192000.0,/mnt/ubna_data_06/recover-20250613/UBNA_020/20250606_215000.WAV,recover-20250613,UBNA_020,Foliage
