date_and_time_UTC,num_of_detections,HF2_num_of_detections,HF1_num_of_detections,LF1_num_of_detections
2023-06-10 03:00:00+00:00,1,1,1,1
2023-06-10 03:30:00+00:00,1,1,1,1
2023-06-10 04:00:00+00:00,1,1,1,1
2023-06-10 04:30:00+00:00,266,30,88,148
2023-06-10 05:00:00+00:00,120,1,35,85
2023-06-10 05:30:00+00:00,43,2,30,11
2023-06-10 06:00:00+00:00,27,1,26,1
2023-06-10 06:30:00+00:00,2,1,1,2
2023-06-10 07:00:00+00:00,38,38,1,1
2023-06-10 07:30:00+00:00,61,52,9,1
2023-06-10 08:00:00+00:00,85,50,35,1
2023-06-10 08:30:00+00:00,46,2,44,1
2023-06-10 09:00:00+00:00,101,2,99,1
2023-06-10 09:30:00+00:00,237,3,234,1
2023-06-10 10:00:00+00:00,10,1,10,1
2023-06-10 10:30:00+00:00,1,1,1,1
2023-06-10 11:00:00+00:00,1,1,1,1
2023-06-10 11:30:00+00:00,1,1,1,1
2023-06-10 12:00:00+00:00,1,1,1,1
2023-06-10 12:30:00+00:00,1,1,1,1
2023-06-10 13:00:00+00:00,1,1,1,1
2023-06-11 03:00:00+00:00,1,1,1,1
2023-06-11 03:30:00+00:00,1,1,1,1
2023-06-11 04:00:00+00:00,1,1,1,1
2023-06-11 04:30:00+00:00,87,1,57,30
2023-06-11 05:00:00+00:00,148,31,1,116
2023-06-11 05:30:00+00:00,72,1,1,71
2023-06-11 06:00:00+00:00,41,1,1,41
2023-06-11 06:30:00+00:00,36,6,20,10
2023-06-11 07:00:00+00:00,1,1,1,1
2023-06-11 07:30:00+00:00,1,1,1,1
2023-06-11 08:00:00+00:00,13,13,1,1
2023-06-11 08:30:00+00:00,1,1,1,1
2023-06-11 09:00:00+00:00,36,33,3,1
2023-06-11 09:30:00+00:00,1,1,1,1
2023-06-11 10:00:00+00:00,20,1,20,1
2023-06-11 10:30:00+00:00,1,1,1,1
2023-06-11 11:00:00+00:00,22,22,1,1
2023-06-11 11:30:00+00:00,1,1,1,1
2023-06-11 12:00:00+00:00,1,1,1,1
2023-06-11 12:30:00+00:00,1,1,1,1
2023-06-11 13:00:00+00:00,1,1,1,1
2023-06-12 03:00:00+00:00,1,1,1,1
2023-06-12 03:30:00+00:00,1,1,1,1
2023-06-12 04:00:00+00:00,1,1,1,1
2023-06-12 04:30:00+00:00,30,1,1,30
2023-06-12 05:00:00+00:00,434,6,305,122
2023-06-12 05:30:00+00:00,266,1,1,266
2023-06-12 06:00:00+00:00,417,1,6,411
2023-06-12 06:30:00+00:00,458,1,78,380
2023-06-12 07:00:00+00:00,147,1,1,147
2023-06-12 07:30:00+00:00,34,1,1,34
2023-06-12 08:00:00+00:00,58,1,1,58
2023-06-12 08:30:00+00:00,58,1,1,58
2023-06-12 09:00:00+00:00,256,1,1,256
2023-06-12 09:30:00+00:00,156,1,1,156
2023-06-12 10:00:00+00:00,31,1,1,31
2023-06-12 10:30:00+00:00,1,1,1,1
2023-06-12 11:00:00+00:00,4,1,1,4
2023-06-12 11:30:00+00:00,1,1,1,1
2023-06-12 12:00:00+00:00,1,1,1,1
2023-06-12 12:30:00+00:00,1,1,1,1
2023-06-12 13:00:00+00:00,1,1,1,1
2023-06-13 03:00:00+00:00,1,1,1,1
2023-06-13 03:30:00+00:00,1,1,1,1
2023-06-13 04:00:00+00:00,1,1,1,1
2023-06-13 04:30:00+00:00,1,1,1,1
2023-06-13 05:00:00+00:00,102,1,18,84
2023-06-13 05:30:00+00:00,349,32,17,298
2023-06-13 06:00:00+00:00,124,1,18,106
2023-06-13 06:30:00+00:00,262,22,132,108
2023-06-13 07:00:00+00:00,117,1,19,98
2023-06-13 07:30:00+00:00,9,1,3,6
2023-06-13 08:00:00+00:00,100,1,97,3
2023-06-13 08:30:00+00:00,12,10,1,2
2023-06-13 09:00:00+00:00,31,1,15,16
2023-06-13 09:30:00+00:00,1,1,1,1
2023-06-13 10:00:00+00:00,168,1,55,112
2023-06-13 10:30:00+00:00,59,1,1,59
2023-06-13 11:00:00+00:00,6,1,1,6
2023-06-13 11:30:00+00:00,1,1,1,1
2023-06-13 12:00:00+00:00,1,1,1,1
2023-06-13 12:30:00+00:00,1,1,1,1
2023-06-13 13:00:00+00:00,1,1,1,1
2023-06-14 03:00:00+00:00,1,1,1,1
2023-06-14 03:30:00+00:00,1,1,1,1
2023-06-14 04:00:00+00:00,1,1,1,1
2023-06-14 04:30:00+00:00,74,1,1,74
2023-06-14 05:00:00+00:00,589,1,1,589
2023-06-14 05:30:00+00:00,328,1,15,312
2023-06-14 06:00:00+00:00,156,1,7,149
2023-06-14 06:30:00+00:00,109,1,22,87
2023-06-14 07:00:00+00:00,20,1,10,10
2023-06-14 07:30:00+00:00,12,12,1,1
2023-06-14 08:00:00+00:00,30,27,3,1
2023-06-14 08:30:00+00:00,105,3,82,20
2023-06-14 09:00:00+00:00,1,1,1,1
2023-06-14 09:30:00+00:00,1,1,1,1
2023-06-14 10:00:00+00:00,1,1,1,1
2023-06-14 10:30:00+00:00,1,1,1,1
2023-06-14 11:00:00+00:00,1,1,1,1
2023-06-14 11:30:00+00:00,1,1,1,1
2023-06-14 12:00:00+00:00,1,1,1,1
2023-06-14 12:30:00+00:00,1,1,1,1
2023-06-14 13:00:00+00:00,1,1,1,1
2023-06-15 03:00:00+00:00,1,1,1,1
2023-06-15 03:30:00+00:00,1,1,1,1
2023-06-15 04:00:00+00:00,1,1,1,1
2023-06-15 04:30:00+00:00,19,1,11,8
2023-06-15 05:00:00+00:00,176,60,48,68
2023-06-15 05:30:00+00:00,163,29,15,116
2023-06-15 06:00:00+00:00,102,1,1,102
2023-06-15 06:30:00+00:00,18,6,1,12
2023-06-15 07:00:00+00:00,102,1,1,102
2023-06-15 07:30:00+00:00,52,1,48,4
2023-06-15 08:00:00+00:00,91,31,60,1
2023-06-15 08:30:00+00:00,38,1,38,1
2023-06-15 09:00:00+00:00,75,3,72,1
2023-06-15 09:30:00+00:00,1,1,1,1
2023-06-15 10:00:00+00:00,1,1,1,1
2023-06-15 10:30:00+00:00,1,1,1,1
2023-06-15 11:00:00+00:00,1,1,1,1
2023-06-15 11:30:00+00:00,1,1,1,1
2023-06-15 12:00:00+00:00,1,1,1,1
2023-06-15 12:30:00+00:00,1,1,1,1
2023-06-15 13:00:00+00:00,1,1,1,1
2023-06-16 03:00:00+00:00,1,1,1,1
2023-06-16 03:30:00+00:00,1,1,1,1
2023-06-16 04:00:00+00:00,1,1,1,1
2023-06-16 04:30:00+00:00,13,1,13,1
2023-06-16 05:00:00+00:00,126,1,99,27
2023-06-16 05:30:00+00:00,120,3,72,45
2023-06-16 06:00:00+00:00,51,1,1,51
2023-06-16 06:30:00+00:00,22,1,16,6
2023-06-16 07:00:00+00:00,79,1,1,79
2023-06-16 07:30:00+00:00,10,2,1,7
2023-06-16 08:00:00+00:00,47,39,1,8
2023-06-16 08:30:00+00:00,7,7,1,1
2023-06-16 09:00:00+00:00,41,1,20,20
2023-06-16 09:30:00+00:00,13,10,3,1
2023-06-16 10:00:00+00:00,1,1,1,1
2023-06-16 10:30:00+00:00,14,14,1,1
2023-06-16 11:00:00+00:00,1,1,1,1
2023-06-16 11:30:00+00:00,1,1,1,1
2023-06-16 12:00:00+00:00,1,1,1,1
2023-06-16 12:30:00+00:00,1,1,1,1
2023-06-16 13:00:00+00:00,1,1,1,1
