Time (UTC),07/10/25,07/11/25,07/12/25,07/13/25,07/14/25,07/15/25,07/16/25,07/17/25,07/18/25,07/19/25,07/20/25,07/21/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5908111111111112,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.05935555555555553,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.986222111111111,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,4.245333333333334,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,4.162522222222222,5.072499777777778,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.5231666666666667,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,0.0,0.0,0.0,0.0,0.023533333333333333,0.0,0.36445555555555553,0.0,0.49643333333333334,0.0448111111111111,0.0
05:00,,0.0,0.0,0.740888888888889,0.0,0.0,0.0,0.0,0.0,0.06885555555555553,0.8451222222222222,0.8202555555555556
05:30,,0.4404444444444446,0.12812222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.5908999999999999,1.0623333333333334,0.08098888888888887
06:00,,0.0,0.5771888888888889,0.0,0.31477777777777777,0.3577555555555556,0.030277777777777765,0.0,0.5533222222222222,0.36185544444444445,0.0,0.0
06:30,,0.0,0.0,0.0333,0.0,0.0,0.0,0.49631111111111115,0.0,0.2148888888888889,0.0,0.0
07:00,,0.0,0.6619555555555555,0.027288888888888866,0.16044444444444442,0.0,0.0,0.0,0.0,0.5283444444444444,0.0,0.0
07:30,,0.0,0.0,0.03765555555555553,0.0,0.0,0.0,0.0,0.5609000000000001,0.0,0.0,0.0
08:00,,0.0,0.33869988888888886,1.166888888888889,0.0,0.0,0.0,0.0,0.5405777777777777,0.2363777777777778,0.0,0.0
08:30,,0.0,0.0,0.26739999999999997,0.0,0.0356222222222222,0.0,0.0,0.0,0.0,0.0,1.0745333333333333
09:00,,0.0,0.2364333333333333,0.0,0.0,0.1486333333333333,0.0,0.0,1.2279888888888888,0.0,0.0,0.0
09:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07386666666666664,0.36093333333333333,0.0
10:00,,0.0,1.859988888888889,0.16285555555555553,0.0,0.1154888888888889,0.0,0.6421666666666667,0.0,0.0,0.0,0.0
10:30,,0.0,0.5152444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:00,,0.0,0.0,0.0,0.21961111111111112,0.0,0.0,0.7828555555555555,0.0,0.0,0.0,0.0539333333333333
11:30,,1.7045666666666668,0.0,0.0,0.0,0.0,0.0,3.5158888888888886,0.22845555555555552,0.0,0.0,0.0
12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0091555555555554,0.0,0.595088888888889,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,60.346133333333334,0.0,0.7916888888888889,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.024011111111111098,20.586977777777776,0.0,0.0,0.0,0.0,0.0
14:00,,0.0,0.1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.08277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42715555555555557,0.0,
15:30,,0.6377555555555556,0.0,0.0,0.0,0.0,4.882077777777777,0.0,0.0,0.0,0.0,
16:00,,0.0,1.448088888888889,0.0,0.0,0.0,0.7841666666666667,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,6.842011,0.0,0.0,0.0,0.5041000000000001,0.0
17:00,,0.0373,0.0,0.0,0.0,0.0,0.0,6.257699888888889,0.0,0.0,0.0,0.0
17:30,,0.0,0.0,0.0,0.0,0.0,0.056188888888888865,3.8185111111111105,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.5963999999999999,0.0,0.0,0.0,
18:30,,0.0,0.0,0.0,0.06256666666666667,0.5811444444444445,0.0,0.0,0.0,0.0,0.0,
19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.918922222222222,0.0,0.0,0.0,
19:30,0.8661666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.45452222222222227,3.375833333333333,0.0,0.0,0.0,0.0
21:00,0.0,0.8481444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4312444444444444,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.3847555555555555,0.0,0.0,0.0772111111111111,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.752822222222223,0.20093333333333332,0.0,0.0,
