Time (UTC),07/10/25,07/11/25,07/12/25,07/13/25,07/14/25,07/15/25,07/16/25,07/17/25,07/18/25,07/19/25,07/20/25,07/21/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,0.34004444444444437,0.0,0.2766444444444444,1.1179666666666666,2.9229444444444446,0.0,2.268133333333333,0.8386555555555556,0.6574888888888888,0.7338555555555555,0.7683333333333334
05:00,,2.6336333333333335,2.788777777777778,0.8899666666666667,21.046033333333334,11.423655555555555,1.0241666666666667,1.203611111111111,2.456433222222222,2.507911111111111,0.9646555555555557,1.0249444444444447
05:30,,0.3900111111111111,33.446377777777776,5.601388888888889,29.242622222222224,31.727266666666665,0.5983333333333334,0.34614444444444437,0.0,4.9092,6.143777777777777,2.1628555555555553
06:00,,0.8790333333333334,33.636066666666665,0.3286,3.2312555555555544,0.0,0.0,1.4854999999999998,0.0,14.746333333333332,0.20175555555555555,3.340733333333333
06:30,,2.5328222222222223,8.089622222222223,22.67996666666667,17.791777777777778,0.2393666666666667,0.7204666666666667,4.207822222222222,0.0,6.446655555555555,3.529477777777778,0.18817777777777778
07:00,,1.1841,9.176344333333333,1.4797444444444443,27.020500000000002,1.0299666666666667,0.0,0.8197333333333333,0.0,5.655311111111111,1.2122333333333333,6.56872211111111
07:30,,5.292,0.3071777777777778,0.0,39.856833333333334,0.20481111111111108,0.5193777777777778,1.0992222222222223,1.021311111111111,18.654288777777776,3.7751444444444453,0.7685555555555555
08:00,,0.9678777777777777,17.549611000000002,0.0,80.32024433333333,0.6825555555555556,0.5496444444444444,1.987177777777778,4.535188888888889,14.68868888888889,12.629077777777775,0.7270444444444445
08:30,,1.8938333333333333,4.167177777777778,1.5688777777777776,49.46887777777778,2.093266666666666,3.730777777777778,8.734266666666667,0.15616666666666665,25.37778877777778,10.0316,2.401699888888889
09:00,,0.9826444444444444,2.7742555555555555,0.24452222222222222,53.17498888888889,2.859288888888889,0.0,2.4506333333333328,1.0785333333333333,17.828255555555554,33.5426,3.8627444444444436
09:30,,0.7314998888888887,3.6136111111111116,1.7599888888888888,58.21214444444445,2.8947444444444446,3.7867888888888888,16.278544444444442,1.6176333333333333,21.5351,38.795644444444456,0.8782444444444444
10:00,,10.716344444444445,2.1892,0.0,63.4547,1.3101444444444443,2.120922222222222,7.001010999999999,2.030411,31.203266666666668,26.91043333333333,0.5731777777777778
10:30,,3.4913111111111106,1.2348000000000001,0.6306777777777778,71.77792222222223,1.3722555555555556,1.4926221111111113,0.061266666666666664,3.852933333333334,40.307477666666664,28.645655555555553,7.7479000000000005
11:00,,1.9768000000000001,13.885711111111108,0.36438888888888893,73.64314444444445,2.099933333333333,0.7114888888888888,1.0947888888888893,15.398022222222219,19.488822222222222,8.806333333333335,2.2348333333333334
11:30,,0.0,0.021022222222222203,0.4964111111111111,25.001166555555557,0.561888888888889,1.7437444444444445,1.691588888888889,0.8249444444444444,10.105200000000002,2.6385111111111113,0.7072888888888889
12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20909999999999998
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:30,0.7631666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:30,0.6022666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
