Time (UTC),07/10/25,07/11/25,07/12/25,07/13/25,07/14/25,07/15/25,07/16/25,07/17/25,07/18/25,07/19/25,07/20/25,07/21/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,0.4666666666666666,0.0,1.2666666666666666,4.466666666666667,5.866666666666667,0.0,9.466666666666667,3.266666666666667,1.1333333333333333,2.1333333333333333,1.9333333333333333
05:00,,8.466666666666667,11.733333333333334,4.866666666666666,61.0,31.666666666666668,1.7333333333333334,4.8,3.266666666666667,8.266666666666667,1.5333333333333332,2.9333333333333336
05:30,,1.1333333333333333,114.26666666666665,7.2,94.33333333333333,59.26666666666667,0.13333333333333333,1.9333333333333333,0.0,8.6,9.200000000000001,8.466666666666667
06:00,,3.266666666666667,83.06666666666666,1.2,6.3999999999999995,0.0,0.0,2.8666666666666667,0.0,31.066666666666666,0.6,7.133333333333333
06:30,,6.666666666666667,15.0,62.0,41.93333333333334,0.4666666666666666,1.6666666666666667,12.333333333333334,0.0,20.733333333333334,4.6000000000000005,1.0
07:00,,4.733333333333333,22.666666666666668,3.8000000000000003,46.53333333333333,4.2,0.0,3.0666666666666664,0.0,14.333333333333334,3.1333333333333333,13.333333333333334
07:30,,23.399999999999995,2.0,0.0,96.86666666666667,0.7333333333333334,1.3333333333333333,5.533333333333334,4.2,43.199999999999996,9.133333333333333,3.1333333333333333
08:00,,3.533333333333333,62.86666666666667,0.0,292.26666666666665,1.4666666666666668,1.7333333333333334,5.666666666666667,15.733333333333333,30.8,23.066666666666666,1.5333333333333332
08:30,,4.933333333333334,8.666666666666666,4.066666666666666,142.53333333333333,5.533333333333334,7.6000000000000005,18.733333333333334,0.8666666666666667,68.53333333333333,18.266666666666666,5.733333333333333
09:00,,4.333333333333333,10.733333333333334,0.4666666666666666,162.73333333333332,6.066666666666666,0.0,4.3999999999999995,2.1999999999999997,45.46666666666667,55.93333333333334,13.866666666666667
09:30,,2.5333333333333337,9.4,4.666666666666667,135.53333333333333,5.733333333333333,6.933333333333333,56.06666666666666,4.733333333333333,47.800000000000004,81.53333333333335,3.733333333333333
10:00,,21.066666666666666,5.466666666666666,0.0,181.33333333333334,4.933333333333333,3.6,19.266666666666666,4.666666666666667,83.86666666666666,65.53333333333333,3.1999999999999997
10:30,,7.133333333333333,3.9333333333333336,2.9333333333333336,208.33333333333334,5.466666666666666,3.733333333333333,0.26666666666666666,10.333333333333334,142.0,68.33333333333333,19.2
11:00,,5.3999999999999995,27.133333333333336,0.7333333333333334,207.20000000000002,3.533333333333333,2.066666666666667,1.4000000000000001,18.53333333333333,62.333333333333336,28.0,5.3
11:30,,0.0,0.13333333333333333,2.8000000000000003,89.0,2.1333333333333333,4.133333333333333,4.8,3.266666666666667,37.46666666666667,10.666666666666666,2.9333333333333336
12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:00,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:30,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:30,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
