Time (UTC),07/10/25,07/11/25,07/12/25,07/13/25,07/14/25,07/15/25,07/16/25,07/17/25,07/18/25,07/19/25,07/20/25,07/21/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,1.111111111111111,0.0,0.5555555555555556,1.6666666666666667,4.444444444444445,0.0,3.888888888888889,1.6666666666666667,1.111111111111111,1.6666666666666667,1.6666666666666667
05:00,,3.888888888888889,5.0,1.6666666666666667,25.555555555555557,19.444444444444446,1.6666666666666667,2.7777777777777772,3.3333333333333335,6.11111111111111,1.6666666666666667,2.2222222222222223
05:30,,1.111111111111111,40.0,11.111111111111109,37.22222222222223,41.111111111111114,1.111111111111111,0.5555555555555556,0.0,9.444444444444443,12.22222222222222,4.444444444444445
06:00,,1.6666666666666667,40.0,0.5555555555555556,4.444444444444445,0.0,0.0,3.888888888888889,0.0,23.333333333333332,0.5555555555555556,6.666666666666667
06:30,,3.888888888888889,11.666666666666666,28.333333333333332,30.0,1.111111111111111,1.6666666666666667,6.11111111111111,0.0,15.0,6.666666666666667,0.5555555555555556
07:00,,2.2222222222222223,15.555555555555552,2.7777777777777772,42.22222222222222,1.6666666666666667,0.0,3.888888888888889,0.0,8.88888888888889,1.6666666666666667,11.111111111111109
07:30,,8.88888888888889,1.111111111111111,0.0,48.333333333333336,2.2222222222222223,1.111111111111111,3.888888888888889,3.3333333333333335,27.222222222222225,11.666666666666666,2.2222222222222223
08:00,,3.888888888888889,20.0,0.0,90.0,2.2222222222222223,1.111111111111111,3.888888888888889,9.444444444444443,22.777777777777775,22.777777777777775,3.3333333333333335
08:30,,4.444444444444445,7.777777777777776,2.2222222222222223,56.666666666666664,5.5555555555555545,6.666666666666667,14.444444444444445,1.111111111111111,37.77777777777777,14.444444444444445,7.222222222222222
09:00,,3.888888888888889,7.222222222222222,1.111111111111111,61.666666666666664,5.5555555555555545,0.0,6.666666666666667,2.2222222222222223,27.222222222222225,47.77777777777778,7.777777777777776
09:30,,1.111111111111111,7.777777777777776,2.7777777777777772,71.1111111111111,10.0,6.11111111111111,25.0,2.7777777777777772,33.333333333333336,58.888888888888886,2.7777777777777772
10:00,,16.11111111111111,4.444444444444445,0.0,76.66666666666667,4.444444444444445,5.0,11.111111111111109,5.0,47.22222222222223,41.666666666666664,2.7777777777777772
10:30,,6.666666666666667,3.3333333333333335,1.111111111111111,79.44444444444444,4.444444444444445,3.3333333333333335,0.5555555555555556,7.222222222222222,48.888888888888886,45.0,14.444444444444445
11:00,,4.444444444444445,21.11111111111111,1.111111111111111,81.66666666666667,5.0,1.111111111111111,1.6666666666666667,23.88888888888889,28.88888888888889,17.77777777777778,5.833333333333333
11:30,,0.0,0.5555555555555556,1.111111111111111,32.77777777777777,1.6666666666666667,3.3333333333333335,2.7777777777777772,1.111111111111111,14.444444444444445,6.11111111111111,1.111111111111111
12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:00,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:30,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:30,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
