KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,42240.0,0.727005011260772,116.1615,116.1741,41796.0,45187.0,Echolocation,Pipistrellus pipistrellus,0.133,0.225,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_225000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,23040.0,5.119162279953418,131.5865,131.592,18593.0,35323.0,Echolocation,Plecotus austriacus,0.14,0.208,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_225000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,23040.0,1.7822197152775134,218.6315,218.6478,22890.0,27480.0,Echolocation,Nyctalus leisleri,0.101,0.245,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_225000.WAV,recover-20250407,UBNA_010,E18 Bridge
HF,52800.0,3.858072626247729,281.6645,281.6681,46093.0,65560.0,Echolocation,Myotis mystacinus,0.086,0.225,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_225000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,25920.0,0.7435200734110807,56.0015,56.0062,24609.0,49614.0,Echolocation,Myotis nattereri,0.162,0.247,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,20160.0,-10.699275455616286,57.1995,57.2282,18593.0,22748.0,Echolocation,Nyctalus noctula,0.177,0.217,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,21120.0,15.873280792016097,58.5945,58.615899999999996,20312.0,22477.0,Echolocation,Nyctalus leisleri,0.28,0.297,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,24000.0,9.623900814156451,58.691500000000005,58.7047,23750.0,27633.0,Echolocation,Nyctalus leisleri,0.214,0.23,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,19200.0,-0.4902470165314995,58.7545,58.7822,18593.0,21804.0,Echolocation,Nyctalus noctula,0.173,0.22,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
HF,43200.0,17.640142686468728,85.1045,85.1187,42656.0,45550.0,Echolocation,Pipistrellus pipistrellus,0.218,0.255,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,25920.0,0.48706056093688066,86.54050000000001,86.5574,25468.0,28790.0,Echolocation,Nyctalus leisleri,0.148,0.204,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
HF,44160.0,6.653552316993111,87.7055,87.7131,44375.0,46071.0,Echolocation,Pipistrellus pipistrellus,0.19,0.222,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,19200.0,8.801279502496703,90.1355,90.1575,18593.0,21013.0,Echolocation,Nyctalus leisleri,0.104,0.211,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
HF,48960.0,24.71898950531174,92.1785,92.1961,47812.0,52932.0,Echolocation,Pipistrellus pipistrellus,0.23,0.259,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,19200.0,19.99971500816992,92.2405,92.265,18593.0,20881.0,Echolocation,Nyctalus noctula,0.293,0.421,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
HF,48960.0,2.107196411932711,94.2155,94.2282,47812.0,50159.0,Echolocation,Pipistrellus pipistrellus,0.171,0.232,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,25920.0,27.997965185312243,95.2195,95.2312,25468.0,31932.0,Echolocation,Nyctalus leisleri,0.265,0.298,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,25920.0,11.869952499731035,95.4615,95.4742,25468.0,29166.0,Echolocation,Nyctalus leisleri,0.193,0.227,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
HF,43200.0,17.413944408854004,95.5835,95.5927,42656.0,46644.0,Echolocation,Pipistrellus pipistrellus,0.281,0.32,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,25920.0,14.852340321039248,95.5835,95.5975,25468.0,28819.0,Echolocation,Nyctalus leisleri,0.402,0.461,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
HF,48960.0,17.762990801994796,97.2065,97.2167,48671.0,52377.0,Echolocation,Pipistrellus pipistrellus,0.313,0.331,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,25920.0,19.13405077440756,97.2075,97.2195,25468.0,29662.0,Echolocation,Nyctalus leisleri,0.173,0.203,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
HF,47040.0,9.450067375348421,97.6885,97.6986,46953.0,49778.0,Echolocation,Pipistrellus pipistrellus,0.272,0.355,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,25920.0,24.576876993995285,98.2025,98.2149,24609.0,28890.0,Echolocation,Nyctalus leisleri,0.192,0.212,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
HF,48960.0,18.817579353249123,98.9935,99.0026,48671.0,51646.0,Echolocation,Pipistrellus pipistrellus,0.198,0.238,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,25920.0,28.968194829598495,99.1845,99.1951,25468.0,29665.0,Echolocation,Nyctalus leisleri,0.278,0.312,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
HF,48960.0,32.51967714155327,99.1855,99.1965,48671.0,52487.0,Echolocation,Pipistrellus pipistrellus,0.387,0.488,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,26880.0,3.918066816295409,100.0775,100.0897,25468.0,28956.0,Echolocation,Nyctalus leisleri,0.189,0.247,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
HF,48960.0,23.971358855072474,100.1875,100.1997,47812.0,51917.0,Echolocation,Pipistrellus pipistrellus,0.329,0.381,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,25920.0,11.56195893912603,100.5805,100.5916,25468.0,30024.0,Echolocation,Nyctalus leisleri,0.17,0.205,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
HF,48960.0,15.789381998829867,101.2135,101.2234,48671.0,50443.0,Echolocation,Pipistrellus pipistrellus,0.172,0.246,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,25920.0,9.395113340381476,102.0325,102.0435,25468.0,30009.0,Echolocation,Nyctalus leisleri,0.154,0.213,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
HF,48960.0,11.587795033523015,102.7495,102.7619,47812.0,51521.0,Echolocation,Pipistrellus pipistrellus,0.348,0.365,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,25920.0,22.717474299786208,103.1955,103.2077,25468.0,29105.0,Echolocation,Nyctalus leisleri,0.342,0.378,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
LF,25920.0,7.71171460546222,103.2185,103.2317,25468.0,28539.0,Echolocation,Nyctalus leisleri,0.19,0.209,-1,192000.0,/mnt/ubna_data_05/recover-20250407/UBNA_010/20250331_230000.WAV,recover-20250407,UBNA_010,E18 Bridge
