KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,43200.0,5.818190545267927,186.8345,186.8377,22890.0,65500.0,Echolocation,Myotis nattereri,0.467,0.519,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241004_210000.WAV,recover-20241011,UBNA_018,Central Pond
LF,24000.0,11.353213951712245,59.7645,59.7803,22890.0,25923.0,Echolocation,Nyctalus leisleri,0.599,0.622,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_152000.WAV,recover-20241011,UBNA_018,Central Pond
LF,24960.0,3.829595407713156,123.3195,123.3341,23750.0,27830.0,Echolocation,Nyctalus leisleri,0.422,0.527,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_125000.WAV,recover-20241011,UBNA_018,Central Pond
LF,24000.0,13.382135703077694,55.3825,55.397099999999995,22890.0,25660.0,Echolocation,Nyctalus leisleri,0.662,0.678,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_114000.WAV,recover-20241011,UBNA_018,Central Pond
LF,24960.0,3.4673389080443235,52.679500000000004,52.6941,23750.0,27517.0,Echolocation,Nyctalus leisleri,0.51,0.566,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_104000.WAV,recover-20241011,UBNA_018,Central Pond
LF,28800.0,16.457020810494896,228.7015,228.7146,28046.0,38707.0,Echolocation,Eptesicus serotinus,0.397,0.572,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_101000.WAV,recover-20241011,UBNA_018,Central Pond
LF,24960.0,4.676072162331624,82.8875,82.9034,23750.0,27292.0,Echolocation,Nyctalus leisleri,0.494,0.561,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_100000.WAV,recover-20241011,UBNA_018,Central Pond
LF,21120.0,12.909317450377355,26.5595,26.5794,20312.0,23440.0,Echolocation,Nyctalus leisleri,0.577,0.598,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_095000.WAV,recover-20241011,UBNA_018,Central Pond
LF,26880.0,15.263483487964109,90.5295,90.5446,26328.0,29058.0,Echolocation,Nyctalus leisleri,0.458,0.542,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_093000.WAV,recover-20241011,UBNA_018,Central Pond
LF,25920.0,17.053185926988093,64.7965,64.8119,25468.0,28795.0,Echolocation,Nyctalus leisleri,0.605,0.65,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_093000.WAV,recover-20241011,UBNA_018,Central Pond
LF,22080.0,9.905936202420591,59.579499999999996,59.6031,21171.0,23965.0,Echolocation,Nyctalus leisleri,0.551,0.564,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_080000.WAV,recover-20241011,UBNA_018,Central Pond
LF,26880.0,9.612389148071637,291.3675,291.3847,26328.0,29264.0,Echolocation,Nyctalus leisleri,0.482,0.549,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_071000.WAV,recover-20241011,UBNA_018,Central Pond
LF,24000.0,13.513094436786675,203.6065,203.6247,22890.0,25432.0,Echolocation,Nyctalus leisleri,0.578,0.595,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_060000.WAV,recover-20241011,UBNA_018,Central Pond
LF,24960.0,4.094401297713689,243.9815,243.9957,23750.0,28191.0,Echolocation,Nyctalus leisleri,0.454,0.542,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_053000.WAV,recover-20241011,UBNA_018,Central Pond
LF,24960.0,3.5191627630226776,272.8245,272.8391,23750.0,27089.0,Echolocation,Nyctalus leisleri,0.463,0.531,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_045000.WAV,recover-20241011,UBNA_018,Central Pond
LF,21120.0,12.100786760539599,217.7715,217.79,20312.0,23435.0,Echolocation,Nyctalus leisleri,0.504,0.537,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_040000.WAV,recover-20241011,UBNA_018,Central Pond
LF,25920.0,15.994504407646177,174.8535,174.8713,25468.0,29163.0,Echolocation,Nyctalus leisleri,0.45,0.516,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_033000.WAV,recover-20241011,UBNA_018,Central Pond
LF,25920.0,18.10604212725233,192.5725,192.5892,25468.0,28484.0,Echolocation,Nyctalus leisleri,0.547,0.624,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_031000.WAV,recover-20241011,UBNA_018,Central Pond
LF,21120.0,12.483505854612877,39.9555,39.9779,20312.0,23448.0,Echolocation,Nyctalus leisleri,0.493,0.51,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_171000.WAV,recover-20241011,UBNA_018,Central Pond
LF,24000.0,11.829090331088299,239.5455,239.5642,22890.0,25734.0,Echolocation,Nyctalus leisleri,0.488,0.505,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_030000.WAV,recover-20241011,UBNA_018,Central Pond
LF,24000.0,11.850996853065167,239.7075,239.7248,22890.0,26043.0,Echolocation,Nyctalus leisleri,0.589,0.603,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241005_190000.WAV,recover-20241011,UBNA_018,Central Pond
LF,24960.0,5.318418996512236,48.442499999999995,48.459199999999996,23750.0,29131.0,Echolocation,Nyctalus leisleri,0.373,0.527,-1,192000.0,/mnt/ubna_data_04/recover-20241011/UBNA_018/20241006_025000.WAV,recover-20241011,UBNA_018,Central Pond
