Time (UTC),05/16/25,05/17/25,05/18/25,05/19/25,05/20/25,05/21/25,05/22/25,05/23/25
00:00,,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,1.111111111111111
00:30,,0.0,1.111111111111111,0.0,0.0,0.0,0.0,3.888888888888889
01:00,,0.0,0.0,0.5555555555555556,0.0,1.6666666666666667,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,1.6666666666666667
02:30,,1.111111111111111,0.0,0.0,0.0,0.5555555555555556,1.111111111111111,1.111111111111111
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
03:30,,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0
04:00,,6.666666666666667,0.0,1.111111111111111,0.0,0.0,21.11111111111111,12.22222222222222
04:30,,34.44444444444445,0.0,37.22222222222223,3.3333333333333335,2.2222222222222223,34.44444444444445,37.77777777777777
05:00,,64.44444444444444,0.0,12.22222222222222,1.111111111111111,3.888888888888889,2.2222222222222223,2.7777777777777772
05:30,,17.77777777777778,0.0,2.2222222222222223,0.0,5.0,11.111111111111109,5.0
06:00,,12.22222222222222,0.0,2.7777777777777772,3.3333333333333335,0.0,3.3333333333333335,13.333333333333334
06:30,,0.0,0.0,1.6666666666666667,0.5555555555555556,2.7777777777777772,0.0,5.0
07:00,,0.5555555555555556,0.0,0.0,0.0,0.0,2.2222222222222223,0.0
07:30,,0.0,0.5555555555555556,3.3333333333333335,0.0,2.2222222222222223,0.0,2.2222222222222223
08:00,,0.5555555555555556,0.5555555555555556,0.0,0.0,1.111111111111111,0.0,3.3333333333333335
08:30,,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0
09:00,,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,2.7777777777777772
09:30,,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,1.111111111111111
10:00,,0.0,0.5555555555555556,1.111111111111111,3.3333333333333335,0.0,0.5555555555555556,1.111111111111111
10:30,,0.0,0.5555555555555556,5.0,0.0,0.0,1.111111111111111,0.0
11:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:30,,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,3.3333333333333335
12:00,,0.0,1.6666666666666667,7.777777777777776,6.11111111111111,0.0,8.88888888888889,5.5555555555555545
12:30,,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:00,,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
14:30,,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.5555555555555556
15:00,,0.0,0.5555555555555556,0.0,0.0,0.0,2.2222222222222223,0.0
15:30,,2.2222222222222223,1.111111111111111,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0
16:00,,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,1.111111111111111,0.5555555555555556
16:30,,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,1.111111111111111,0.5555555555555556
17:00,,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0
17:30,,0.0,2.2222222222222223,0.0,0.5555555555555556,0.0,4.444444444444445,0.0
18:00,,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,1.111111111111111,0.0
18:30,,0.0,0.0,0.0,0.0,3.888888888888889,1.111111111111111,1.111111111111111
19:00,,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,1.6666666666666667
19:30,,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0
20:00,,1.111111111111111,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556
20:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00,,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,1.6666666666666667,0.0
21:30,0.0,3.888888888888889,0.0,0.5555555555555556,0.5555555555555556,5.0,0.5555555555555556,0.0
22:00,1.111111111111111,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
22:30,0.0,1.111111111111111,0.0,1.111111111111111,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,
