start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
416.7325,416.7476,24609.0,28012.0,0.532,Echolocation,20221016_030000.WAV
418.1465,418.1623,24609.0,27682.0,0.546,Echolocation,20221016_030000.WAV
418.5575,418.5718,23750.0,28551.0,0.609,Echolocation,20221016_030000.WAV
419.3395,419.353,25468.0,29091.0,0.536,Echolocation,20221016_030000.WAV
419.6055,419.6195,24609.0,30705.0,0.589,Echolocation,20221016_030000.WAV
419.8815,419.8963,24609.0,30169.0,0.559,Echolocation,20221016_030000.WAV
1494.8845,1494.8914,44375.0,55852.0,0.548,Echolocation,20221016_033000.WAV
1495.0555,1495.0637,46093.0,57639.0,0.549,Echolocation,20221016_033000.WAV
1495.1425,1495.1508,46093.0,59801.0,0.504,Echolocation,20221016_033000.WAV
1495.3265,1495.3326,46953.0,58561.0,0.585,Echolocation,20221016_033000.WAV
1495.4165,1495.426,46953.0,57777.0,0.56,Echolocation,20221016_033000.WAV
1495.5025,1495.5089,46953.0,59164.0,0.562,Echolocation,20221016_033000.WAV
1495.5885,1495.5956,46953.0,60703.0,0.579,Echolocation,20221016_033000.WAV
1495.6735,1495.6796,47812.0,60378.0,0.537,Echolocation,20221016_033000.WAV
1495.7625,1495.7693,46953.0,57649.0,0.557,Echolocation,20221016_033000.WAV
1495.8455,1495.8541,46953.0,63118.0,0.61,Echolocation,20221016_033000.WAV
1495.9365,1495.9431,45234.0,56712.0,0.503,Echolocation,20221016_033000.WAV
1496.0175,1496.028,46953.0,62888.0,0.524,Echolocation,20221016_033000.WAV
1496.1725,1496.1818,45234.0,65527.0,0.622,Echolocation,20221016_033000.WAV
1496.3485,1496.36,44375.0,66023.0,0.518,Echolocation,20221016_033000.WAV
1496.4395,1496.4483,45234.0,66783.0,0.648,Echolocation,20221016_033000.WAV
1496.5285,1496.5378,46093.0,65554.0,0.702,Echolocation,20221016_033000.WAV
1496.6185,1496.6271,46093.0,56890.0,0.504,Echolocation,20221016_033000.WAV
1496.7015,1496.7108,45234.0,65469.0,0.645,Echolocation,20221016_033000.WAV
1496.7915,1496.8006,45234.0,60867.0,0.608,Echolocation,20221016_033000.WAV
1496.8765,1496.8847,44375.0,67687.0,0.669,Echolocation,20221016_033000.WAV
1496.9635,1496.9753,45234.0,58204.0,0.545,Echolocation,20221016_033000.WAV
1497.0505,1497.0602,46093.0,53294.0,0.55,Echolocation,20221016_033000.WAV
1497.1315,1497.1408,43515.0,66118.0,0.602,Echolocation,20221016_033000.WAV
1497.3085,1497.3183,43515.0,62553.0,0.607,Echolocation,20221016_033000.WAV
1497.3955,1497.4049,43515.0,68269.0,0.565,Echolocation,20221016_033000.WAV
1497.4875,1497.495,46093.0,59281.0,0.649,Echolocation,20221016_033000.WAV
1497.5755,1497.5836,46093.0,64691.0,0.733,Echolocation,20221016_033000.WAV
1497.6665,1497.6755,43515.0,72422.0,0.703,Echolocation,20221016_033000.WAV
1497.7605,1497.7688,44375.0,66282.0,0.62,Echolocation,20221016_033000.WAV
1497.8505,1497.8586,45234.0,70277.0,0.704,Echolocation,20221016_033000.WAV
1497.9385,1497.9494,46093.0,62305.0,0.539,Echolocation,20221016_033000.WAV
1498.0305,1498.0356,43515.0,58662.0,0.625,Echolocation,20221016_033000.WAV
1498.1175,1498.1232,43515.0,71059.0,0.678,Echolocation,20221016_033000.WAV
1498.2075,1498.2122,45234.0,56038.0,0.583,Echolocation,20221016_033000.WAV
1498.2915,1498.2998,44375.0,63555.0,0.628,Echolocation,20221016_033000.WAV
1498.3805,1498.388,45234.0,61322.0,0.544,Echolocation,20221016_033000.WAV
1498.4655,1498.4716,42656.0,72179.0,0.629,Echolocation,20221016_033000.WAV
1498.5535,1498.5605,44375.0,64143.0,0.614,Echolocation,20221016_033000.WAV
1499.4265,1499.432,47812.0,67570.0,0.609,Echolocation,20221016_033000.WAV
1499.5725,1499.5791,45234.0,68460.0,0.653,Echolocation,20221016_033000.WAV
1499.6535,1499.6608,43515.0,74107.0,0.696,Echolocation,20221016_033000.WAV
1499.8015,1499.8073,45234.0,72304.0,0.611,Echolocation,20221016_033000.WAV
1499.8815,1499.8867,46093.0,63921.0,0.596,Echolocation,20221016_033000.WAV
27.9785,27.9857,46953.0,56287.0,0.543,Echolocation,20221016_100000.WAV
28.1695,28.1763,46953.0,57031.0,0.633,Echolocation,20221016_100000.WAV
28.2645,28.2715,46093.0,59153.0,0.564,Echolocation,20221016_100000.WAV
28.3625,28.3682,46953.0,58019.0,0.557,Echolocation,20221016_100000.WAV
28.4555,28.4606,46953.0,55581.0,0.585,Echolocation,20221016_100000.WAV
28.5455,28.5511,45234.0,58151.0,0.541,Echolocation,20221016_100000.WAV
28.6405,28.6464,46093.0,56771.0,0.658,Echolocation,20221016_100000.WAV
28.7315,28.7375,44375.0,60863.0,0.548,Echolocation,20221016_100000.WAV
28.8265,28.8324,45234.0,57719.0,0.602,Echolocation,20221016_100000.WAV
28.9275,28.9339,46093.0,62704.0,0.687,Echolocation,20221016_100000.WAV
29.0235,29.0297,45234.0,61337.0,0.665,Echolocation,20221016_100000.WAV
29.1215,29.13,45234.0,63025.0,0.707,Echolocation,20221016_100000.WAV
29.2185,29.2248,44375.0,64892.0,0.693,Echolocation,20221016_100000.WAV
29.3175,29.3242,43515.0,58588.0,0.715,Echolocation,20221016_100000.WAV
29.4185,29.4262,43515.0,68505.0,0.673,Echolocation,20221016_100000.WAV
29.5225,29.5281,43515.0,60887.0,0.626,Echolocation,20221016_100000.WAV
29.7055,29.7152,43515.0,64824.0,0.73,Echolocation,20221016_100000.WAV
29.8095,29.8169,45234.0,56432.0,0.671,Echolocation,20221016_100000.WAV
30.0915,30.1021,42656.0,63229.0,0.678,Echolocation,20221016_100000.WAV
30.1915,30.1986,44375.0,55281.0,0.713,Echolocation,20221016_100000.WAV
30.3135,30.3234,44375.0,58866.0,0.643,Echolocation,20221016_100000.WAV
30.4065,30.4159,44375.0,51883.0,0.593,Echolocation,20221016_100000.WAV
30.5905,30.6002,43515.0,59557.0,0.707,Echolocation,20221016_100000.WAV
30.6975,30.7039,43515.0,50094.0,0.599,Echolocation,20221016_100000.WAV
30.8835,30.8917,43515.0,58516.0,0.625,Echolocation,20221016_100000.WAV
30.9955,31.0033,42656.0,50474.0,0.533,Echolocation,20221016_100000.WAV
31.1865,31.1969,42656.0,56955.0,0.571,Echolocation,20221016_100000.WAV
31.2905,31.299,43515.0,51297.0,0.587,Echolocation,20221016_100000.WAV
31.4745,31.4829,42656.0,55799.0,0.651,Echolocation,20221016_100000.WAV
31.5865,31.5935,44375.0,52330.0,0.539,Echolocation,20221016_100000.WAV
31.7835,31.791,43515.0,55937.0,0.694,Echolocation,20221016_100000.WAV
32.0725,32.0801,43515.0,54736.0,0.587,Echolocation,20221016_100000.WAV
32.6595,32.6669,44375.0,49970.0,0.508,Echolocation,20221016_100000.WAV
