start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
1191.8375,1191.8551,22890.0,26411.0,0.627,Echolocation,20220713_030000.WAV
1549.3645,1549.3865,15156.0,21301.0,0.507,Echolocation,20220713_033000.WAV
1593.2595,1593.277,22890.0,25980.0,0.639,Echolocation,20220713_040000.WAV
447.4255,447.4384,23750.0,28817.0,0.517,Echolocation,20220713_043000.WAV
718.1945,718.2033,40937.0,56718.0,0.53,Echolocation,20220713_043000.WAV
721.1665,721.1735,40937.0,50958.0,0.64,Echolocation,20220713_043000.WAV
721.2455,721.2519,40937.0,53501.0,0.611,Echolocation,20220713_043000.WAV
721.3415,721.3491,39218.0,54763.0,0.622,Echolocation,20220713_043000.WAV
721.4785,721.4866,40078.0,49499.0,0.663,Echolocation,20220713_043000.WAV
721.5635,721.5722,40937.0,51382.0,0.502,Echolocation,20220713_043000.WAV
721.6515,721.6576,40937.0,55894.0,0.639,Echolocation,20220713_043000.WAV
721.7255,721.7348,41796.0,52592.0,0.567,Echolocation,20220713_043000.WAV
721.8105,721.8183,40937.0,51470.0,0.575,Echolocation,20220713_043000.WAV
978.5295,978.5331,52968.0,69458.0,0.517,Echolocation,20220713_043000.WAV
978.7125,978.7166,51250.0,69171.0,0.579,Echolocation,20220713_043000.WAV
978.8095,978.8133,53828.0,71476.0,0.582,Echolocation,20220713_043000.WAV
979.1725,979.1766,50390.0,69616.0,0.527,Echolocation,20220713_043000.WAV
979.6435,979.6471,50390.0,66599.0,0.561,Echolocation,20220713_043000.WAV
1118.7265,1118.7324,40937.0,52935.0,0.521,Echolocation,20220713_043000.WAV
1118.8105,1118.8169,40078.0,50432.0,0.531,Echolocation,20220713_043000.WAV
1118.9025,1118.9083,38359.0,56376.0,0.541,Echolocation,20220713_043000.WAV
1119.1775,1119.1881,39218.0,50616.0,0.521,Echolocation,20220713_043000.WAV
1120.7765,1120.7854,40078.0,49598.0,0.555,Echolocation,20220713_043000.WAV
1120.8555,1120.8661,40937.0,52218.0,0.539,Echolocation,20220713_043000.WAV
1121.1985,1121.2086,39218.0,49332.0,0.596,Echolocation,20220713_043000.WAV
1121.3755,1121.3844,37500.0,50561.0,0.509,Echolocation,20220713_043000.WAV
1192.9845,1192.9942,40078.0,46357.0,0.501,Echolocation,20220713_043000.WAV
1193.2495,1193.2579,40078.0,46907.0,0.57,Echolocation,20220713_043000.WAV
1193.6285,1193.6365,40937.0,47739.0,0.537,Echolocation,20220713_043000.WAV
1197.3495,1197.3574,38359.0,59681.0,0.504,Echolocation,20220713_043000.WAV
1197.4425,1197.4502,40078.0,55340.0,0.648,Echolocation,20220713_043000.WAV
1197.5335,1197.5399,40078.0,58626.0,0.567,Echolocation,20220713_043000.WAV
1197.6215,1197.629,39218.0,57536.0,0.675,Echolocation,20220713_043000.WAV
1197.7125,1197.7195,40078.0,59982.0,0.611,Echolocation,20220713_043000.WAV
1197.8025,1197.8101,37500.0,66840.0,0.589,Echolocation,20220713_043000.WAV
1197.8845,1197.8918,36640.0,62514.0,0.504,Echolocation,20220713_043000.WAV
1197.9755,1197.9821,39218.0,64680.0,0.56,Echolocation,20220713_043000.WAV
1198.0655,1198.0718,38359.0,66270.0,0.506,Echolocation,20220713_043000.WAV
1198.1585,1198.1642,40078.0,67380.0,0.578,Echolocation,20220713_043000.WAV
1198.3365,1198.3429,39218.0,69166.0,0.562,Echolocation,20220713_043000.WAV
1198.6095,1198.6161,38359.0,61380.0,0.529,Echolocation,20220713_043000.WAV
