,start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file,Collide
0,1080.7955,1080.7999,34062.0,49716.0,0.522,Echolocation,20220820_033000.WAV,
1,1082.3445,1082.3509,41796.0,57646.0,0.538,Echolocation,20220820_033000.WAV,
2,1082.4365,1082.4432,39218.0,61484.0,0.515,Echolocation,20220820_033000.WAV,
3,1082.5245,1082.5307,39218.0,63503.0,0.579,Echolocation,20220820_033000.WAV,
4,1082.6965,1082.7033,39218.0,66241.0,0.561,Echolocation,20220820_033000.WAV,
5,1082.7755,1082.7818,39218.0,70198.0,0.547,Echolocation,20220820_033000.WAV,
6,1082.8585,1082.866,37500.0,70926.0,0.523,Echolocation,20220820_033000.WAV,
7,1083.4815,1083.4888,34921.0,67590.0,0.53,Echolocation,20220820_033000.WAV,
8,1083.5735,1083.581,34921.0,65266.0,0.559,Echolocation,20220820_033000.WAV,
9,1083.7805,1083.7863,40937.0,62616.0,0.658,Echolocation,20220820_033000.WAV,
10,1083.8745,1083.8815,39218.0,67345.0,0.641,Echolocation,20220820_033000.WAV,
11,1083.9685,1083.9758,40078.0,61197.0,0.51,Echolocation,20220820_033000.WAV,
12,1084.0635,1084.0696,29765.0,67457.0,0.544,Echolocation,20220820_033000.WAV,
13,1084.2495,1084.2549,33203.0,59158.0,0.51,Echolocation,20220820_033000.WAV,
14,1084.3395,1084.3459,33203.0,60596.0,0.566,Echolocation,20220820_033000.WAV,
15,1084.4315,1084.4372,35781.0,54498.0,0.507,Echolocation,20220820_033000.WAV,
16,1084.5245,1084.5303,33203.0,54905.0,0.51,Echolocation,20220820_033000.WAV,
17,1084.7095,1084.7149,34062.0,53022.0,0.554,Echolocation,20220820_033000.WAV,
18,1084.9165,1084.9219,36640.0,53001.0,0.511,Echolocation,20220820_033000.WAV,
19,1085.8445,1085.8494,31484.0,52815.0,0.5,Echolocation,20220820_033000.WAV,
20,1085.9195,1085.9246,29765.0,57169.0,0.625,Echolocation,20220820_033000.WAV,
21,1086.4305,1086.4344,33203.0,47465.0,0.65,Echolocation,20220820_033000.WAV,
22,1090.5305,1090.5362,40937.0,52733.0,0.594,Echolocation,20220820_033000.WAV,
23,1090.6125,1090.6196,39218.0,54589.0,0.542,Echolocation,20220820_033000.WAV,
24,1090.6985,1090.7052,40937.0,52207.0,0.598,Echolocation,20220820_033000.WAV,
25,1090.7855,1090.7927,40937.0,54167.0,0.595,Echolocation,20220820_033000.WAV,
26,1090.8835,1090.8896,41796.0,55605.0,0.672,Echolocation,20220820_033000.WAV,
27,1091.1685,1091.1741,40937.0,55182.0,0.577,Echolocation,20220820_033000.WAV,
28,1094.2235,1094.2303,41796.0,53656.0,0.531,Echolocation,20220820_033000.WAV,
29,1094.4155,1094.4217,40937.0,53101.0,0.55,Echolocation,20220820_033000.WAV,
30,1094.6835,1094.6901,40078.0,51308.0,0.6,Echolocation,20220820_033000.WAV,
31,1094.7915,1094.798,41796.0,52761.0,0.673,Echolocation,20220820_033000.WAV,
32,1094.9185,1094.9251,40937.0,51769.0,0.599,Echolocation,20220820_033000.WAV,
33,1095.0475,1095.0538,41796.0,49902.0,0.621,Echolocation,20220820_033000.WAV,
34,1095.1435,1095.1506,40937.0,55862.0,0.686,Echolocation,20220820_033000.WAV,
35,1095.1975,1095.2037,40937.0,53009.0,0.57,Echolocation,20220820_033000.WAV,
36,1097.9125,1097.9192,40937.0,48696.0,0.639,Echolocation,20220820_033000.WAV,
37,1097.9925,1097.9994,40937.0,49638.0,0.522,Echolocation,20220820_033000.WAV,
38,1098.0755,1098.0829,40937.0,57372.0,0.653,Echolocation,20220820_033000.WAV,
39,1098.1495,1098.1561,40937.0,57695.0,0.56,Echolocation,20220820_033000.WAV,
40,1098.2095,1098.2161,40937.0,54986.0,0.559,Echolocation,20220820_033000.WAV,
41,1098.2595,1098.2663,40078.0,56834.0,0.54,Echolocation,20220820_033000.WAV,
42,1098.3945,1098.4009,41796.0,52696.0,0.576,Echolocation,20220820_033000.WAV,
43,1098.4545,1098.4597,42656.0,59529.0,0.548,Echolocation,20220820_033000.WAV,
44,1098.5225,1098.5288,42656.0,58095.0,0.523,Echolocation,20220820_033000.WAV,
45,1098.5915,1098.5974,41796.0,60401.0,0.518,Echolocation,20220820_033000.WAV,
46,1098.6725,1098.6792,41796.0,55997.0,0.505,Echolocation,20220820_033000.WAV,
47,1098.7605,1098.7657,41796.0,58186.0,0.549,Echolocation,20220820_033000.WAV,
48,1098.9275,1098.9334,42656.0,59926.0,0.528,Echolocation,20220820_033000.WAV,
49,1099.2025,1099.2092,41796.0,53996.0,0.501,Echolocation,20220820_033000.WAV,
50,1099.3865,1099.3942,42656.0,56945.0,0.525,Echolocation,20220820_033000.WAV,
51,1099.6165,1099.6244,43515.0,58087.0,0.503,Echolocation,20220820_033000.WAV,
52,1099.8215,1099.8294,42656.0,58783.0,0.508,Echolocation,20220820_033000.WAV,
53,1100.3925,1100.3994,37500.0,82222.0,0.51,Echolocation,20220820_033000.WAV,
54,1101.0155,1101.0227,33203.0,85115.0,0.543,Echolocation,20220820_033000.WAV,
55,1101.4895,1101.4959,34062.0,58528.0,0.526,Echolocation,20220820_033000.WAV,
56,1101.7735,1101.7821,38359.0,55972.0,0.543,Echolocation,20220820_033000.WAV,
57,1102.1545,1102.1628,36640.0,55651.0,0.56,Echolocation,20220820_033000.WAV,
58,1102.3455,1102.3524,36640.0,50180.0,0.536,Echolocation,20220820_033000.WAV,
59,1102.6265,1102.6344,36640.0,54037.0,0.635,Echolocation,20220820_033000.WAV,
60,1102.7195,1102.7256,34921.0,57312.0,0.552,Echolocation,20220820_033000.WAV,
61,1102.8175,1102.8255,37500.0,49422.0,0.628,Echolocation,20220820_033000.WAV,
62,1102.9065,1102.9131,34921.0,61157.0,0.537,Echolocation,20220820_033000.WAV,
63,1104.0285,1104.0325,29765.0,58529.0,0.548,Echolocation,20220820_033000.WAV,
64,1104.2015,1104.2056,41796.0,57252.0,0.583,Echolocation,20220820_033000.WAV,
65,1104.2655,1104.2696,40078.0,60054.0,0.515,Echolocation,20220820_033000.WAV,
66,1104.3565,1104.3601,39218.0,56187.0,0.516,Echolocation,20220820_033000.WAV,
67,1104.4215,1104.4269,34921.0,64083.0,0.537,Echolocation,20220820_033000.WAV,
68,1104.4975,1104.5027,34062.0,64458.0,0.519,Echolocation,20220820_033000.WAV,
69,1104.9575,1104.9634,33203.0,70039.0,0.608,Echolocation,20220820_033000.WAV,
70,1105.0135,1105.0194,33203.0,72568.0,0.607,Echolocation,20220820_033000.WAV,
71,1105.0805,1105.0846,34062.0,60947.0,0.534,Echolocation,20220820_033000.WAV,
72,1105.1465,1105.1526,34062.0,69455.0,0.579,Echolocation,20220820_033000.WAV,
73,1108.2535,1108.2616,38359.0,49161.0,0.591,Echolocation,20220820_033000.WAV,
74,1108.4515,1108.461,38359.0,51864.0,0.527,Echolocation,20220820_033000.WAV,
75,1108.6315,1108.642,38359.0,52028.0,0.597,Echolocation,20220820_033000.WAV,
76,1108.7235,1108.7319,38359.0,50033.0,0.523,Echolocation,20220820_033000.WAV,
77,1108.8195,1108.8269,40937.0,50786.0,0.615,Echolocation,20220820_033000.WAV,
78,1109.0725,1109.077,31484.0,48097.0,0.505,Echolocation,20220820_033000.WAV,
0,1119.8955,1119.902,40937.0,58124.0,0.521,Echolocation,20220820_033000.WAV,
1,1120.3685,1120.3754,40937.0,56830.0,0.555,Echolocation,20220820_033000.WAV,
2,1120.6245,1120.6305,36640.0,59069.0,0.577,Echolocation,20220820_033000.WAV,
3,1121.2765,1121.2837,42656.0,52882.0,0.513,Echolocation,20220820_033000.WAV,
4,1121.6535,1121.6599,40937.0,56558.0,0.63,Echolocation,20220820_033000.WAV,
5,1121.7425,1121.7497,38359.0,56783.0,0.535,Echolocation,20220820_033000.WAV,
6,1121.8555,1121.8616,40078.0,61698.0,0.59,Echolocation,20220820_033000.WAV,
7,1121.9435,1121.9504,39218.0,60630.0,0.591,Echolocation,20220820_033000.WAV,
8,1122.0395,1122.0473,37500.0,65111.0,0.586,Echolocation,20220820_033000.WAV,
9,1122.1325,1122.1404,35781.0,66400.0,0.502,Echolocation,20220820_033000.WAV,
10,1122.2315,1122.2393,35781.0,60083.0,0.568,Echolocation,20220820_033000.WAV,
11,1122.3245,1122.332,35781.0,66264.0,0.571,Echolocation,20220820_033000.WAV,
12,1122.4205,1122.4285,35781.0,69342.0,0.59,Echolocation,20220820_033000.WAV,
13,1122.6975,1122.7054,35781.0,65944.0,0.582,Echolocation,20220820_033000.WAV,
14,1122.9735,1122.9819,35781.0,67194.0,0.541,Echolocation,20220820_033000.WAV,
15,1123.2165,1123.2229,35781.0,57448.0,0.528,Echolocation,20220820_033000.WAV,
16,1123.9765,1123.9833,34921.0,61484.0,0.538,Echolocation,20220820_033000.WAV,
17,1124.1605,1124.1666,34921.0,52945.0,0.505,Echolocation,20220820_033000.WAV,
18,1124.3125,1124.3206,39218.0,49906.0,0.627,Echolocation,20220820_033000.WAV,
19,1124.5125,1124.5198,36640.0,50253.0,0.506,Echolocation,20220820_033000.WAV,
20,1124.7785,1124.7862,40078.0,57261.0,0.54,Echolocation,20220820_033000.WAV,
21,1124.9585,1124.9648,39218.0,55019.0,0.608,Echolocation,20220820_033000.WAV,
22,1125.1545,1125.1603,36640.0,58341.0,0.543,Echolocation,20220820_033000.WAV,
23,1125.2455,1125.2524,35781.0,59879.0,0.534,Echolocation,20220820_033000.WAV,
24,1125.3645,1125.3714,36640.0,61803.0,0.517,Echolocation,20220820_033000.WAV,
25,1125.4485,1125.4543,37500.0,56986.0,0.52,Echolocation,20220820_033000.WAV,
26,1125.6375,1125.6444,38359.0,57061.0,0.653,Echolocation,20220820_033000.WAV,
27,1125.7325,1125.7399,39218.0,51790.0,0.7,Echolocation,20220820_033000.WAV,
28,1125.8225,1125.8296,38359.0,49451.0,0.573,Echolocation,20220820_033000.WAV,
29,1125.9175,1125.9246,39218.0,58794.0,0.679,Echolocation,20220820_033000.WAV,
30,1125.9915,1125.9978,40078.0,56139.0,0.59,Echolocation,20220820_033000.WAV,
31,1126.1915,1126.1972,35781.0,58749.0,0.519,Echolocation,20220820_033000.WAV,
32,1126.2685,1126.2753,36640.0,52921.0,0.547,Echolocation,20220820_033000.WAV,
33,1126.5395,1126.545,34921.0,45622.0,0.549,Echolocation,20220820_033000.WAV,
34,1126.6335,1126.64,34062.0,56843.0,0.538,Echolocation,20220820_033000.WAV,
35,1127.0035,1127.0116,40078.0,48266.0,0.506,Echolocation,20220820_033000.WAV,
36,1137.4855,1137.4971,38359.0,48854.0,0.508,Echolocation,20220820_033000.WAV,
37,1137.5815,1137.5927,40078.0,48906.0,0.552,Echolocation,20220820_033000.WAV,
38,1137.8985,1137.9067,40078.0,48994.0,0.514,Echolocation,20220820_033000.WAV,
39,1138.0765,1138.0838,40078.0,49657.0,0.539,Echolocation,20220820_033000.WAV,
40,1138.3395,1138.3516,40937.0,50988.0,0.503,Echolocation,20220820_033000.WAV,
41,1138.4275,1138.4342,40937.0,52019.0,0.533,Echolocation,20220820_033000.WAV,
42,1138.4965,1138.5045,40078.0,52891.0,0.536,Echolocation,20220820_033000.WAV,
43,1138.7295,1138.7363,40078.0,53782.0,0.558,Echolocation,20220820_033000.WAV,
44,1139.5475,1139.5552,41796.0,51168.0,0.656,Echolocation,20220820_033000.WAV,
45,1139.6475,1139.656,40078.0,52293.0,0.589,Echolocation,20220820_033000.WAV,
46,1139.8345,1139.8436,40078.0,53323.0,0.514,Echolocation,20220820_033000.WAV,
0,1440.2325,1440.2385,40937.0,68698.0,0.65,Echolocation,20220820_033000.WAV,
1,1440.4975,1440.5041,32343.0,84228.0,0.553,Echolocation,20220820_033000.WAV,
2,1440.6475,1440.6538,33203.0,82441.0,0.556,Echolocation,20220820_033000.WAV,
3,1440.8345,1440.8415,32343.0,79435.0,0.607,Echolocation,20220820_033000.WAV,
4,1440.8855,1440.8927,33203.0,86730.0,0.644,Echolocation,20220820_033000.WAV,
5,1441.0155,1441.0225,33203.0,80952.0,0.534,Echolocation,20220820_033000.WAV,
6,1441.9845,1441.9932,40078.0,48781.0,0.516,Echolocation,20220820_033000.WAV,
7,1442.4095,1442.4163,40078.0,50012.0,0.535,Echolocation,20220820_033000.WAV,
8,1442.4835,1442.4895,40078.0,56917.0,0.548,Echolocation,20220820_033000.WAV,
9,1442.7815,1442.7876,40078.0,53921.0,0.57,Echolocation,20220820_033000.WAV,
10,1442.8695,1442.8753,40078.0,51193.0,0.559,Echolocation,20220820_033000.WAV,
11,1443.4365,1443.4439,38359.0,46887.0,0.532,Echolocation,20220820_033000.WAV,
12,1445.6025,1445.6101,40078.0,47824.0,0.512,Echolocation,20220820_033000.WAV,
13,1446.1615,1446.168,41796.0,52882.0,0.557,Echolocation,20220820_033000.WAV,
14,1446.2545,1446.2615,40937.0,50034.0,0.524,Echolocation,20220820_033000.WAV,
15,1446.3375,1446.3439,40937.0,52099.0,0.547,Echolocation,20220820_033000.WAV,
16,1446.4115,1446.4194,40078.0,50326.0,0.6,Echolocation,20220820_033000.WAV,
17,1446.4985,1446.5055,40078.0,53028.0,0.531,Echolocation,20220820_033000.WAV,
18,1446.5995,1446.6064,40078.0,54497.0,0.659,Echolocation,20220820_033000.WAV,
19,1447.0665,1447.0744,40937.0,49156.0,0.516,Echolocation,20220820_033000.WAV,
0,1477.3105,1477.3238,23750.0,29192.0,0.627,Echolocation,20220820_033000.WAV,
1,1477.4595,1477.4735,23750.0,30300.0,0.566,Echolocation,20220820_033000.WAV,
2,1477.7275,1477.7404,23750.0,29972.0,0.568,Echolocation,20220820_033000.WAV,
3,1480.8575,1480.8749,22890.0,31418.0,0.566,Echolocation,20220820_033000.WAV,
4,1481.7455,1481.7617,22890.0,31065.0,0.53,Echolocation,20220820_033000.WAV,
5,1482.2085,1482.2236,23750.0,35232.0,0.567,Echolocation,20220820_033000.WAV,
6,1482.4945,1482.506,24609.0,33117.0,0.529,Echolocation,20220820_033000.WAV,
7,1483.7705,1483.7826,24609.0,34344.0,0.559,Echolocation,20220820_033000.WAV,
8,1493.8845,1493.8995,23750.0,27350.0,0.645,Echolocation,20220820_033000.WAV,
9,1496.2635,1496.2768,23750.0,28654.0,0.511,Echolocation,20220820_033000.WAV,
0,1.0045,1.0182,25468.0,31240.0,0.585,Echolocation,20220820_040000.WAV,
1,8.0415,8.0562,24609.0,33277.0,0.632,Echolocation,20220820_040000.WAV,
2,8.2885,8.3042,23750.0,34145.0,0.6,Echolocation,20220820_040000.WAV,
3,8.4255,8.4406,24609.0,32208.0,0.568,Echolocation,20220820_040000.WAV,
4,8.6675,8.684,24609.0,30513.0,0.526,Echolocation,20220820_040000.WAV,
5,8.9105,8.927,24609.0,31059.0,0.504,Echolocation,20220820_040000.WAV,
6,9.6815,9.6979,24609.0,30039.0,0.503,Echolocation,20220820_040000.WAV,
7,9.8135,9.8279,24609.0,32793.0,0.526,Echolocation,20220820_040000.WAV,
8,10.0735,10.0885,23750.0,32870.0,0.599,Echolocation,20220820_040000.WAV,
9,10.3135,10.3304,24609.0,32283.0,0.582,Echolocation,20220820_040000.WAV,
10,10.4515,10.4667,25468.0,33533.0,0.502,Echolocation,20220820_040000.WAV,
11,10.7135,10.7233,26328.0,34626.0,0.583,Echolocation,20220820_040000.WAV,
12,21.0615,21.0675,40937.0,52521.0,0.619,Echolocation,20220820_040000.WAV,
13,21.2425,21.2496,40078.0,52716.0,0.555,Echolocation,20220820_040000.WAV,
14,21.4235,21.431,41796.0,49169.0,0.605,Echolocation,20220820_040000.WAV,
15,21.6025,21.6093,40937.0,53025.0,0.64,Echolocation,20220820_040000.WAV,
16,21.6925,21.7009,40078.0,52344.0,0.589,Echolocation,20220820_040000.WAV,
17,21.7885,21.796,40078.0,51350.0,0.647,Echolocation,20220820_040000.WAV,
18,21.9715,21.9793,40078.0,51457.0,0.686,Echolocation,20220820_040000.WAV,
19,22.3315,22.3381,40937.0,48029.0,0.529,Echolocation,20220820_040000.WAV,
20,22.4195,22.4259,40937.0,51119.0,0.545,Echolocation,20220820_040000.WAV,
21,24.2505,24.2568,35781.0,52811.0,0.509,Echolocation,20220820_040000.WAV,
0,37.6705,37.6771,40078.0,51563.0,0.505,Echolocation,20220820_040000.WAV,
1,39.8845,39.8895,38359.0,53517.0,0.501,Echolocation,20220820_040000.WAV,
2,40.1225,40.129400000000004,39218.0,53500.0,0.537,Echolocation,20220820_040000.WAV,
3,49.683499999999995,49.6991,22890.0,27986.0,0.609,Echolocation,20220820_040000.WAV,
4,49.8965,49.9119,22890.0,27975.0,0.604,Echolocation,20220820_040000.WAV,
5,50.4965,50.509699999999995,23750.0,30018.0,0.665,Echolocation,20220820_040000.WAV,
6,50.6845,50.6969,23750.0,29627.0,0.657,Echolocation,20220820_040000.WAV,
7,51.0875,51.103,22890.0,28576.0,0.506,Echolocation,20220820_040000.WAV,
0,360.2365,360.2423,30625.0,56220.0,0.531,Echolocation,20220820_040000.WAV,
1,360.4325,360.4376,34062.0,47980.0,0.602,Echolocation,20220820_040000.WAV,
2,360.9295,360.9346,34921.0,50910.0,0.524,Echolocation,20220820_040000.WAV,
3,361.1505,361.1565,35781.0,53029.0,0.542,Echolocation,20220820_040000.WAV,
0,720.1825,720.1896,33203.0,81106.0,0.525,Echolocation,20220820_040000.WAV,
1,720.2365,720.2426,29765.0,74803.0,0.579,Echolocation,20220820_040000.WAV,
2,720.7765,720.7832,39218.0,65721.0,0.524,Echolocation,20220820_040000.WAV,
3,721.0535,721.0603,34921.0,71706.0,0.503,Echolocation,20220820_040000.WAV,
4,722.3125,722.3178,42656.0,64510.0,0.512,Echolocation,20220820_040000.WAV,
5,722.4005,722.4079,36640.0,78248.0,0.515,Echolocation,20220820_040000.WAV,
6,722.4855,722.4918,34921.0,73693.0,0.574,Echolocation,20220820_040000.WAV,
7,722.5625,722.5693,34062.0,75745.0,0.549,Echolocation,20220820_040000.WAV,
8,722.6365,722.6435,34062.0,82775.0,0.544,Echolocation,20220820_040000.WAV,
9,722.7175,722.725,33203.0,83229.0,0.572,Echolocation,20220820_040000.WAV,
10,722.7885,722.7962,31484.0,87851.0,0.605,Echolocation,20220820_040000.WAV,
11,722.8935,722.9006,31484.0,86493.0,0.578,Echolocation,20220820_040000.WAV,
12,723.0015,723.008,28906.0,81214.0,0.614,Echolocation,20220820_040000.WAV,
13,723.4395,723.4467,40937.0,76129.0,0.501,Echolocation,20220820_040000.WAV,
14,723.5285,723.5351,41796.0,78220.0,0.568,Echolocation,20220820_040000.WAV,
15,723.6165,723.6236,40937.0,75834.0,0.572,Echolocation,20220820_040000.WAV,
16,723.7035,723.7108,38359.0,67428.0,0.617,Echolocation,20220820_040000.WAV,
17,723.7875,723.7946,39218.0,72256.0,0.575,Echolocation,20220820_040000.WAV,
18,724.0745,724.0817,38359.0,71105.0,0.512,Echolocation,20220820_040000.WAV,
19,724.4865,724.4937,38359.0,61975.0,0.561,Echolocation,20220820_040000.WAV,
20,724.5825,724.5898,39218.0,60875.0,0.699,Echolocation,20220820_040000.WAV,
21,724.7455,724.752,38359.0,63607.0,0.525,Echolocation,20220820_040000.WAV,
22,724.8445,724.8516,38359.0,56812.0,0.534,Echolocation,20220820_040000.WAV,
23,724.9455,724.9535,39218.0,51450.0,0.563,Echolocation,20220820_040000.WAV,
24,725.0435,725.0516,39218.0,62638.0,0.692,Echolocation,20220820_040000.WAV,
25,725.2445,725.2527,40078.0,61393.0,0.712,Echolocation,20220820_040000.WAV,
26,725.3395,725.3478,38359.0,62110.0,0.625,Echolocation,20220820_040000.WAV,
27,725.5305,725.5378,39218.0,64680.0,0.662,Echolocation,20220820_040000.WAV,
28,725.7145,725.7225,40078.0,53797.0,0.644,Echolocation,20220820_040000.WAV,
29,725.9115,725.9197,37500.0,62657.0,0.528,Echolocation,20220820_040000.WAV,
30,726.0125,726.0202,40937.0,52057.0,0.544,Echolocation,20220820_040000.WAV,
31,726.1185,726.1266,37500.0,47388.0,0.63,Echolocation,20220820_040000.WAV,
32,726.2135,726.2208,40078.0,54183.0,0.66,Echolocation,20220820_040000.WAV,
33,726.5895,726.5966,39218.0,51578.0,0.708,Echolocation,20220820_040000.WAV,
34,726.7945,726.8012,38359.0,46441.0,0.63,Echolocation,20220820_040000.WAV,
35,726.8935,726.9005,38359.0,51039.0,0.696,Echolocation,20220820_040000.WAV,
36,726.9885,726.9951,39218.0,52776.0,0.647,Echolocation,20220820_040000.WAV,
37,727.0795,727.0856,40078.0,56136.0,0.621,Echolocation,20220820_040000.WAV,
38,727.9455,727.953,39218.0,63824.0,0.506,Echolocation,20220820_040000.WAV,
39,729.3845,729.3926,37500.0,76797.0,0.551,Echolocation,20220820_040000.WAV,
40,729.7595,729.7676,36640.0,65443.0,0.537,Echolocation,20220820_040000.WAV,
41,729.9455,729.9536,35781.0,73959.0,0.521,Echolocation,20220820_040000.WAV,
42,730.0475,730.0542,36640.0,64920.0,0.62,Echolocation,20220820_040000.WAV,
43,730.2335,730.2414,35781.0,68804.0,0.574,Echolocation,20220820_040000.WAV,
44,730.3255,730.3332,36640.0,62370.0,0.573,Echolocation,20220820_040000.WAV,
45,730.4905,730.4978,34062.0,56324.0,0.543,Echolocation,20220820_040000.WAV,
46,730.5795,730.5869,36640.0,59396.0,0.58,Echolocation,20220820_040000.WAV,
47,730.6685,730.6758,35781.0,62800.0,0.571,Echolocation,20220820_040000.WAV,
48,730.7585,730.7663,36640.0,55058.0,0.604,Echolocation,20220820_040000.WAV,
49,730.9305,730.937,35781.0,63504.0,0.626,Echolocation,20220820_040000.WAV,
50,731.0205,731.0278,35781.0,60023.0,0.606,Echolocation,20220820_040000.WAV,
51,731.1085,731.1149,31484.0,59625.0,0.506,Echolocation,20220820_040000.WAV,
52,731.2085,731.2153,35781.0,56242.0,0.603,Echolocation,20220820_040000.WAV,
53,731.3005,731.3091,37500.0,62411.0,0.591,Echolocation,20220820_040000.WAV,
54,731.3955,731.4044,37500.0,56156.0,0.632,Echolocation,20220820_040000.WAV,
55,731.4885,731.4955,36640.0,49661.0,0.606,Echolocation,20220820_040000.WAV,
56,731.6535,731.6621,38359.0,61398.0,0.689,Echolocation,20220820_040000.WAV,
57,731.8355,731.8459,36640.0,52876.0,0.615,Echolocation,20220820_040000.WAV,
58,732.0115,732.0209,37500.0,58470.0,0.583,Echolocation,20220820_040000.WAV,
59,732.1075,732.1177,38359.0,46829.0,0.505,Echolocation,20220820_040000.WAV,
60,732.2045,732.2127,37500.0,53245.0,0.588,Echolocation,20220820_040000.WAV,
61,732.2945,732.3039,39218.0,52184.0,0.625,Echolocation,20220820_040000.WAV,
62,732.4665,732.4757,38359.0,59275.0,0.576,Echolocation,20220820_040000.WAV,
63,732.5615,732.5708,39218.0,53546.0,0.547,Echolocation,20220820_040000.WAV,
64,732.6485,732.6574,38359.0,62045.0,0.648,Echolocation,20220820_040000.WAV,
65,732.7335,732.7405,38359.0,61290.0,0.615,Echolocation,20220820_040000.WAV,
66,732.8205,732.8297,38359.0,59950.0,0.578,Echolocation,20220820_040000.WAV,
67,732.9085,732.9179,37500.0,60802.0,0.626,Echolocation,20220820_040000.WAV,
68,733.0015,733.0106,38359.0,60781.0,0.606,Echolocation,20220820_040000.WAV,
69,733.0915,733.1001,37500.0,64494.0,0.57,Echolocation,20220820_040000.WAV,
70,733.1825,733.1903,38359.0,67198.0,0.658,Echolocation,20220820_040000.WAV,
71,733.2705,733.2797,39218.0,63726.0,0.693,Echolocation,20220820_040000.WAV,
72,733.3555,733.366,38359.0,62111.0,0.64,Echolocation,20220820_040000.WAV,
73,733.5265,733.5362,37500.0,63759.0,0.575,Echolocation,20220820_040000.WAV,
74,733.6185,733.6272,37500.0,65752.0,0.652,Echolocation,20220820_040000.WAV,
75,733.7025,733.7108,37500.0,66120.0,0.556,Echolocation,20220820_040000.WAV,
76,733.7895,733.7971,36640.0,66081.0,0.616,Echolocation,20220820_040000.WAV,
77,733.8735,733.8819,37500.0,67826.0,0.528,Echolocation,20220820_040000.WAV,
78,734.0385,734.045,34921.0,67612.0,0.524,Echolocation,20220820_040000.WAV,
79,734.1845,734.191,33203.0,71879.0,0.501,Echolocation,20220820_040000.WAV,
80,734.2395,734.2454,32343.0,67648.0,0.53,Echolocation,20220820_040000.WAV,
81,734.2795,734.2848,34921.0,65157.0,0.527,Echolocation,20220820_040000.WAV,
82,734.6935,734.7005,37500.0,69528.0,0.6,Echolocation,20220820_040000.WAV,
83,734.7885,734.7962,37500.0,63653.0,0.574,Echolocation,20220820_040000.WAV,
84,734.9805,734.9882,37500.0,66076.0,0.688,Echolocation,20220820_040000.WAV,
85,735.1835,735.1904,36640.0,65668.0,0.558,Echolocation,20220820_040000.WAV,
86,735.2845,735.2917,35781.0,69819.0,0.557,Echolocation,20220820_040000.WAV,
87,735.3875,735.3944,34921.0,48996.0,0.536,Echolocation,20220820_040000.WAV,
88,735.4895,735.4979,34921.0,55241.0,0.516,Echolocation,20220820_040000.WAV,
89,735.5825,735.5897,39218.0,67681.0,0.685,Echolocation,20220820_040000.WAV,
90,735.6745,735.681,37500.0,63884.0,0.622,Echolocation,20220820_040000.WAV,
91,735.7725,735.7818,36640.0,50035.0,0.543,Echolocation,20220820_040000.WAV,
92,735.9555,735.9626,36640.0,63726.0,0.618,Echolocation,20220820_040000.WAV,
93,736.0585,736.0662,36640.0,52823.0,0.628,Echolocation,20220820_040000.WAV,
94,736.1595,736.1666,37500.0,59103.0,0.632,Echolocation,20220820_040000.WAV,
95,736.2605,736.2671,36640.0,47951.0,0.508,Echolocation,20220820_040000.WAV,
96,736.4435,736.4516,37500.0,60560.0,0.689,Echolocation,20220820_040000.WAV,
97,736.5375,736.5453,38359.0,48106.0,0.537,Echolocation,20220820_040000.WAV,
98,736.7145,736.7206,35781.0,56920.0,0.533,Echolocation,20220820_040000.WAV,
99,736.9765,736.9837,40078.0,47895.0,0.602,Echolocation,20220820_040000.WAV,
100,737.0585,737.0655,39218.0,58367.0,0.606,Echolocation,20220820_040000.WAV,
101,737.9775,737.9836,37500.0,61237.0,0.502,Echolocation,20220820_040000.WAV,
102,738.3305,738.3369,40078.0,55422.0,0.506,Echolocation,20220820_040000.WAV,
103,738.5235,738.5306,40937.0,49483.0,0.532,Echolocation,20220820_040000.WAV,
0,1.0645,1.0694,36640.0,51910.0,0.521,Echolocation,20220820_050000.WAV,
1,1.7265,1.7346,37500.0,60124.0,0.512,Echolocation,20220820_050000.WAV,
2,1.8945,1.9008,34921.0,59586.0,0.554,Echolocation,20220820_050000.WAV,
3,2.7415,2.7492,36640.0,46396.0,0.572,Echolocation,20220820_050000.WAV,
4,4.1985,4.2058,40078.0,49377.0,0.527,Echolocation,20220820_050000.WAV,
5,4.9885,4.9946,40937.0,50612.0,0.528,Echolocation,20220820_050000.WAV,
6,5.6595,5.6664,41796.0,54694.0,0.596,Echolocation,20220820_050000.WAV,
7,8.6795,8.6862,37500.0,53558.0,0.513,Echolocation,20220820_050000.WAV,
8,8.8665,8.8735,36640.0,57668.0,0.546,Echolocation,20220820_050000.WAV,
9,8.9635,8.9709,36640.0,52355.0,0.569,Echolocation,20220820_050000.WAV,
10,9.0625,9.0675,35781.0,48828.0,0.564,Echolocation,20220820_050000.WAV,
11,9.1605,9.1676,40078.0,50728.0,0.644,Echolocation,20220820_050000.WAV,
12,9.2615,9.2668,35781.0,47193.0,0.538,Echolocation,20220820_050000.WAV,
13,9.3575,9.3637,36640.0,51094.0,0.601,Echolocation,20220820_050000.WAV,
14,9.5995,9.6098,40078.0,58256.0,0.514,Echolocation,20220820_050000.WAV,
15,9.7325,9.743,40078.0,56340.0,0.605,Echolocation,20220820_050000.WAV,
