start_time,end_time,low_freq,high_freq,event,detection_confidence,input_file
20.8115,20.83,22031.0,27212.0,Echolocation,0.536,20220928_030000.WAV
21.0545,21.0733,22031.0,27883.0,Echolocation,0.514,20220928_030000.WAV
21.2055,21.2223,22890.0,27678.0,Echolocation,0.593,20220928_030000.WAV
21.2475,21.2648,26328.0,29107.0,Echolocation,0.527,20220928_030000.WAV
21.4695,21.4862,22031.0,26447.0,Echolocation,0.559,20220928_030000.WAV
21.6105,21.6261,22890.0,26972.0,Echolocation,0.56,20220928_030000.WAV
22.6935,22.7083,23750.0,29431.0,Echolocation,0.537,20220928_030000.WAV
22.7485,22.7607,27187.0,31003.0,Echolocation,0.542,20220928_030000.WAV
22.8585,22.8746,22890.0,27213.0,Echolocation,0.571,20220928_030000.WAV
23.1285,23.1453,22890.0,27895.0,Echolocation,0.533,20220928_030000.WAV
23.4055,23.4223,22890.0,27341.0,Echolocation,0.531,20220928_030000.WAV
26.1385,26.1522,23750.0,30106.0,Echolocation,0.588,20220928_030000.WAV
26.8405,26.858,27187.0,30946.0,Echolocation,0.51,20220928_030000.WAV
27.0155,27.0315,22890.0,28113.0,Echolocation,0.526,20220928_030000.WAV
27.2635,27.2805,22890.0,26974.0,Echolocation,0.574,20220928_030000.WAV
27.7065,27.7222,22890.0,28548.0,Echolocation,0.579,20220928_030000.WAV
28.7115,28.7266,22890.0,28197.0,Echolocation,0.555,20220928_030000.WAV
28.7435,28.7598,22890.0,27115.0,Echolocation,0.566,20220928_030000.WAV
28.8625,28.8804,22031.0,27639.0,Echolocation,0.555,20220928_030000.WAV
29.0485,29.0637,23750.0,26967.0,Echolocation,0.614,20220928_030000.WAV
29.3445,29.3618,22890.0,25887.0,Echolocation,0.702,20220928_030000.WAV
29.7945,29.8108,22890.0,25929.0,Echolocation,0.626,20220928_030000.WAV
30.1035,30.1267,22031.0,25820.0,Echolocation,0.517,20220928_030000.WAV
30.1865,30.2035,26328.0,29034.0,Echolocation,0.536,20220928_030000.WAV
30.8465,30.8614,27187.0,31349.0,Echolocation,0.51,20220928_030000.WAV
31.5165,31.5339,23750.0,27443.0,Echolocation,0.527,20220928_030000.WAV
32.2275,32.2471,22890.0,26541.0,Echolocation,0.592,20220928_030000.WAV
32.3325,32.3493,27187.0,29724.0,Echolocation,0.59,20220928_030000.WAV
32.4395,32.4534,22890.0,27728.0,Echolocation,0.618,20220928_030000.WAV
32.7755,32.7919,27187.0,29385.0,Echolocation,0.653,20220928_030000.WAV
32.8305,32.8492,22890.0,25490.0,Echolocation,0.602,20220928_030000.WAV
33.3825,33.402,26328.0,29054.0,Echolocation,0.612,20220928_030000.WAV
33.7395,33.7562,23750.0,26868.0,Echolocation,0.55,20220928_030000.WAV
34.0195,34.0394,26328.0,28720.0,Echolocation,0.528,20220928_030000.WAV
34.1795,34.1945,23750.0,28880.0,Echolocation,0.603,20220928_030000.WAV
34.6465,34.667500000000004,26328.0,28851.0,Echolocation,0.536,20220928_030000.WAV
34.7445,34.7612,23750.0,27902.0,Echolocation,0.605,20220928_030000.WAV
34.917500000000004,34.9377,26328.0,28637.0,Echolocation,0.616,20220928_030000.WAV
35.0445,35.0599,24609.0,30378.0,Echolocation,0.548,20220928_030000.WAV
35.2275,35.2462,27187.0,30082.0,Echolocation,0.529,20220928_030000.WAV
35.3175,35.3351,22890.0,26287.0,Echolocation,0.616,20220928_030000.WAV
35.5315,35.5471,23750.0,27990.0,Echolocation,0.575,20220928_030000.WAV
35.6085,35.6232,24609.0,32383.0,Echolocation,0.576,20220928_030000.WAV
35.9035,35.9185,24609.0,28923.0,Echolocation,0.662,20220928_030000.WAV
35.9905,36.0065,26328.0,28977.0,Echolocation,0.614,20220928_030000.WAV
36.0795,36.0971,22890.0,27243.0,Echolocation,0.564,20220928_030000.WAV
36.2205,36.2353,23750.0,32604.0,Echolocation,0.662,20220928_030000.WAV
36.5115,36.5283,23750.0,28867.0,Echolocation,0.522,20220928_030000.WAV
36.5605,36.5722,27187.0,31473.0,Echolocation,0.526,20220928_030000.WAV
36.6575,36.6688,27187.0,33086.0,Echolocation,0.715,20220928_030000.WAV
36.7565,36.7667,27187.0,33918.0,Echolocation,0.635,20220928_030000.WAV
36.8015,36.8167,23750.0,27954.0,Echolocation,0.68,20220928_030000.WAV
37.0115,37.0264,23750.0,28365.0,Echolocation,0.621,20220928_030000.WAV
37.0455,37.0595,26328.0,30001.0,Echolocation,0.641,20220928_030000.WAV
37.1305,37.1441,23750.0,28853.0,Echolocation,0.601,20220928_030000.WAV
37.3235,37.3333,25468.0,31805.0,Echolocation,0.608,20220928_030000.WAV
38.1665,38.1834,26328.0,28801.0,Echolocation,0.618,20220928_030000.WAV
38.2285,38.2415,22890.0,27443.0,Echolocation,0.646,20220928_030000.WAV
38.2775,38.295500000000004,23750.0,27009.0,Echolocation,0.615,20220928_030000.WAV
38.4355,38.454,22890.0,27598.0,Echolocation,0.52,20220928_030000.WAV
38.5645,38.5817,23750.0,27993.0,Echolocation,0.583,20220928_030000.WAV
38.8155,38.8311,23750.0,27239.0,Echolocation,0.573,20220928_030000.WAV
38.9795,38.997299999999996,22890.0,25605.0,Echolocation,0.686,20220928_030000.WAV
39.2495,39.271,22031.0,25923.0,Echolocation,0.571,20220928_030000.WAV
39.5975,39.6137,22890.0,27649.0,Echolocation,0.562,20220928_030000.WAV
39.6655,39.6785,25468.0,31757.0,Echolocation,0.607,20220928_030000.WAV
40.1275,40.143299999999996,22890.0,29020.0,Echolocation,0.529,20220928_030000.WAV
40.2795,40.2966,22890.0,27647.0,Echolocation,0.555,20220928_030000.WAV
40.5355,40.5518,22890.0,27356.0,Echolocation,0.528,20220928_030000.WAV
40.6785,40.6948,22890.0,29781.0,Echolocation,0.518,20220928_030000.WAV
40.820499999999996,40.8347,22890.0,29378.0,Echolocation,0.632,20220928_030000.WAV
41.036500000000004,41.0528,22890.0,30106.0,Echolocation,0.6,20220928_030000.WAV
41.167500000000004,41.1805,23750.0,30236.0,Echolocation,0.628,20220928_030000.WAV
41.2965,41.3121,22890.0,28411.0,Echolocation,0.544,20220928_030000.WAV
41.445499999999996,41.4584,23750.0,31300.0,Echolocation,0.618,20220928_030000.WAV
41.701499999999996,41.7257,25468.0,28945.0,Echolocation,0.509,20220928_030000.WAV
41.8705,41.8855,27187.0,30413.0,Echolocation,0.62,20220928_030000.WAV
41.966499999999996,41.9803,24609.0,30777.0,Echolocation,0.608,20220928_030000.WAV
41.9905,42.0025,23750.0,29309.0,Echolocation,0.561,20220928_030000.WAV
42.1085,42.1188,24609.0,30626.0,Echolocation,0.641,20220928_030000.WAV
42.2715,42.286500000000004,22890.0,26724.0,Echolocation,0.671,20220928_030000.WAV
42.4045,42.4212,23750.0,29330.0,Echolocation,0.504,20220928_030000.WAV
42.445499999999996,42.4631,26328.0,29374.0,Echolocation,0.593,20220928_030000.WAV
42.548500000000004,42.568,22890.0,26970.0,Echolocation,0.517,20220928_030000.WAV
43.6945,43.710499999999996,22890.0,28736.0,Echolocation,0.579,20220928_030000.WAV
43.957499999999996,43.9758,26328.0,28561.0,Echolocation,0.651,20220928_030000.WAV
44.6965,44.715,22890.0,27372.0,Echolocation,0.511,20220928_030000.WAV
44.832499999999996,44.8481,22890.0,27946.0,Echolocation,0.564,20220928_030000.WAV
44.8535,44.8662,24609.0,29056.0,Echolocation,0.574,20220928_030000.WAV
44.9675,44.987899999999996,26328.0,29350.0,Echolocation,0.543,20220928_030000.WAV
45.4325,45.445499999999996,23750.0,27091.0,Echolocation,0.563,20220928_030000.WAV
45.457499999999996,45.4732,22890.0,27129.0,Echolocation,0.521,20220928_030000.WAV
45.7675,45.7875,26328.0,29505.0,Echolocation,0.57,20220928_030000.WAV
45.8535,45.8692,22890.0,27712.0,Echolocation,0.615,20220928_030000.WAV
46.1395,46.1541,22890.0,28291.0,Echolocation,0.592,20220928_030000.WAV
46.2465,46.257400000000004,23750.0,30298.0,Echolocation,0.572,20220928_030000.WAV
46.3445,46.355000000000004,23750.0,30353.0,Echolocation,0.509,20220928_030000.WAV
46.673500000000004,46.693200000000004,26328.0,28659.0,Echolocation,0.63,20220928_030000.WAV
47.2405,47.2543,22890.0,28100.0,Echolocation,0.564,20220928_030000.WAV
47.6075,47.6237,26328.0,28782.0,Echolocation,0.708,20220928_030000.WAV
47.7355,47.7509,27187.0,33836.0,Echolocation,0.662,20220928_030000.WAV
47.8405,47.8579,22890.0,27007.0,Echolocation,0.59,20220928_030000.WAV
48.170500000000004,48.183800000000005,27187.0,32642.0,Echolocation,0.615,20220928_030000.WAV
48.701499999999996,48.714,26328.0,32330.0,Echolocation,0.534,20220928_030000.WAV
49.1375,49.1526,22890.0,27479.0,Echolocation,0.538,20220928_030000.WAV
49.2975,49.313500000000005,22890.0,28952.0,Echolocation,0.532,20220928_030000.WAV
49.3465,49.362899999999996,26328.0,29860.0,Echolocation,0.621,20220928_030000.WAV
49.557500000000005,49.576499999999996,22031.0,26498.0,Echolocation,0.55,20220928_030000.WAV
49.688500000000005,49.7094,25468.0,28398.0,Echolocation,0.504,20220928_030000.WAV
49.838499999999996,49.8554,22890.0,27593.0,Echolocation,0.621,20220928_030000.WAV
49.9765,49.9872,24609.0,32169.0,Echolocation,0.627,20220928_030000.WAV
50.1285,50.1446,23750.0,27684.0,Echolocation,0.646,20220928_030000.WAV
50.6625,50.6791,27187.0,29697.0,Echolocation,0.543,20220928_030000.WAV
50.825500000000005,50.8418,22890.0,27088.0,Echolocation,0.568,20220928_030000.WAV
50.9035,50.919200000000004,26328.0,29034.0,Echolocation,0.672,20220928_030000.WAV
51.2525,51.268100000000004,22890.0,27751.0,Echolocation,0.659,20220928_030000.WAV
51.5405,51.5564,22031.0,27229.0,Echolocation,0.564,20220928_030000.WAV
52.1045,52.1239,22031.0,27460.0,Echolocation,0.502,20220928_030000.WAV
52.661500000000004,52.680099999999996,22031.0,26953.0,Echolocation,0.56,20220928_030000.WAV
53.2145,53.2316,22890.0,26740.0,Echolocation,0.511,20220928_030000.WAV
53.686499999999995,53.7051,26328.0,28736.0,Echolocation,0.514,20220928_030000.WAV
54.058499999999995,54.0762,26328.0,28806.0,Echolocation,0.525,20220928_030000.WAV
54.195499999999996,54.2144,22031.0,26073.0,Echolocation,0.541,20220928_030000.WAV
54.3465,54.3614,22890.0,26357.0,Echolocation,0.516,20220928_030000.WAV
54.5305,54.5519,26328.0,28785.0,Echolocation,0.523,20220928_030000.WAV
55.6565,55.6736,26328.0,29700.0,Echolocation,0.603,20220928_030000.WAV
56.289500000000004,56.3033,26328.0,30804.0,Echolocation,0.653,20220928_030000.WAV
56.5445,56.561099999999996,26328.0,28288.0,Echolocation,0.694,20220928_030000.WAV
57.1725,57.186800000000005,26328.0,29219.0,Echolocation,0.761,20220928_030000.WAV
57.911500000000004,57.9289,26328.0,28888.0,Echolocation,0.704,20220928_030000.WAV
59.585499999999996,59.6027,26328.0,28963.0,Echolocation,0.552,20220928_030000.WAV
60.3585,60.3795,25468.0,28312.0,Echolocation,0.551,20220928_030000.WAV
61.0125,61.0278,26328.0,28883.0,Echolocation,0.56,20220928_030000.WAV
62.1815,62.1968,22890.0,27401.0,Echolocation,0.601,20220928_030000.WAV
62.8125,62.8238,23750.0,29083.0,Echolocation,0.57,20220928_030000.WAV
63.7635,63.7765,23750.0,28203.0,Echolocation,0.569,20220928_030000.WAV
63.9335,63.9482,22890.0,27218.0,Echolocation,0.643,20220928_030000.WAV
64.0855,64.101,22890.0,28162.0,Echolocation,0.591,20220928_030000.WAV
64.1805,64.1908,23750.0,29766.0,Echolocation,0.551,20220928_030000.WAV
67.0685,67.0841,22890.0,26534.0,Echolocation,0.622,20220928_030000.WAV
67.9035,67.92,22031.0,27117.0,Echolocation,0.575,20220928_030000.WAV
68.1395,68.1561,22031.0,26123.0,Echolocation,0.583,20220928_030000.WAV
68.4355,68.4509,21171.0,26651.0,Echolocation,0.574,20220928_030000.WAV
68.5535,68.5668,22890.0,27517.0,Echolocation,0.668,20220928_030000.WAV
68.8245,68.8422,22031.0,26780.0,Echolocation,0.526,20220928_030000.WAV
69.35849999999999,69.3752,22031.0,26776.0,Echolocation,0.564,20220928_030000.WAV
69.8935,69.9105,22890.0,26812.0,Echolocation,0.538,20220928_030000.WAV
70.4485,70.467,22031.0,25840.0,Echolocation,0.594,20220928_030000.WAV
70.7165,70.7359,22031.0,26505.0,Echolocation,0.532,20220928_030000.WAV
70.9945,71.0122,22031.0,27118.0,Echolocation,0.536,20220928_030000.WAV
71.1545,71.1698,22890.0,26644.0,Echolocation,0.567,20220928_030000.WAV
71.9425,71.9577,23750.0,27644.0,Echolocation,0.536,20220928_030000.WAV
73.2145,73.2324,22890.0,25890.0,Echolocation,0.663,20220928_030000.WAV
73.27250000000001,73.2884,23750.0,27515.0,Echolocation,0.592,20220928_030000.WAV
73.3625,73.3774,22890.0,27891.0,Echolocation,0.58,20220928_030000.WAV
73.4725,73.4823,23750.0,30455.0,Echolocation,0.593,20220928_030000.WAV
73.6775,73.688,24609.0,30070.0,Echolocation,0.526,20220928_030000.WAV
73.7105,73.7255,23750.0,27879.0,Echolocation,0.582,20220928_030000.WAV
74.6835,74.6992,23750.0,30585.0,Echolocation,0.506,20220928_030000.WAV
74.8735,74.8873,23750.0,29107.0,Echolocation,0.537,20220928_030000.WAV
75.0675,75.0837,22031.0,27680.0,Echolocation,0.506,20220928_030000.WAV
75.1995,75.2142,23750.0,29681.0,Echolocation,0.634,20220928_030000.WAV
75.4195,75.434,22890.0,29115.0,Echolocation,0.618,20220928_030000.WAV
75.6155,75.6305,23750.0,28831.0,Echolocation,0.527,20220928_030000.WAV
75.6555,75.67,23750.0,27920.0,Echolocation,0.556,20220928_030000.WAV
76.0635,76.0774,22890.0,28844.0,Echolocation,0.614,20220928_030000.WAV
76.3375,76.3519,23750.0,28719.0,Echolocation,0.605,20220928_030000.WAV
76.4185,76.434,22890.0,27906.0,Echolocation,0.555,20220928_030000.WAV
76.5425,76.5534,24609.0,30142.0,Echolocation,0.574,20220928_030000.WAV
76.6845,76.7002,22890.0,26864.0,Echolocation,0.51,20220928_030000.WAV
76.7225,76.7401,23750.0,28916.0,Echolocation,0.57,20220928_030000.WAV
76.9995,77.0149,23750.0,28957.0,Echolocation,0.591,20220928_030000.WAV
77.2925,77.306,24609.0,30781.0,Echolocation,0.685,20220928_030000.WAV
77.4295,77.4489,25468.0,29155.0,Echolocation,0.544,20220928_030000.WAV
77.45349999999999,77.4648,24609.0,31057.0,Echolocation,0.599,20220928_030000.WAV
77.5925,77.6084,22890.0,27463.0,Echolocation,0.599,20220928_030000.WAV
77.7345,77.7503,23750.0,29871.0,Echolocation,0.582,20220928_030000.WAV
78.2865,78.3024,22890.0,29324.0,Echolocation,0.576,20220928_030000.WAV
78.5525,78.56909999999999,22890.0,29672.0,Echolocation,0.603,20220928_030000.WAV
78.8735,78.8879,22890.0,28903.0,Echolocation,0.637,20220928_030000.WAV
79.1605,79.17660000000001,23750.0,28525.0,Echolocation,0.549,20220928_030000.WAV
79.4415,79.4599,22031.0,26698.0,Echolocation,0.543,20220928_030000.WAV
79.7415,79.7597,23750.0,27401.0,Echolocation,0.568,20220928_030000.WAV
80.1435,80.1626,22031.0,25795.0,Echolocation,0.624,20220928_030000.WAV
80.2925,80.30330000000001,27187.0,33042.0,Echolocation,0.537,20220928_030000.WAV
80.4115,80.4214,27187.0,33853.0,Echolocation,0.504,20220928_030000.WAV
80.76050000000001,80.7713,27187.0,32768.0,Echolocation,0.521,20220928_030000.WAV
81.9785,81.9888,25468.0,32306.0,Echolocation,0.664,20220928_030000.WAV
82.2205,82.2359,24609.0,28818.0,Echolocation,0.563,20220928_030000.WAV
82.7975,82.8126,23750.0,28263.0,Echolocation,0.553,20220928_030000.WAV
83.1995,83.2133,23750.0,28770.0,Echolocation,0.58,20220928_030000.WAV
83.8135,83.8298,25468.0,28404.0,Echolocation,0.556,20220928_030000.WAV
85.8985,85.9171,25468.0,30413.0,Echolocation,0.515,20220928_030000.WAV
85.9885,86.0037,22890.0,27320.0,Echolocation,0.561,20220928_030000.WAV
86.3475,86.36189999999999,26328.0,31769.0,Echolocation,0.519,20220928_030000.WAV
86.8265,86.8425,23750.0,27312.0,Echolocation,0.613,20220928_030000.WAV
87.45349999999999,87.4691,22890.0,27763.0,Echolocation,0.546,20220928_030000.WAV
87.5215,87.5382,23750.0,27091.0,Echolocation,0.522,20220928_030000.WAV
88.0825,88.1009,22890.0,26425.0,Echolocation,0.508,20220928_030000.WAV
88.7055,88.7238,22890.0,25794.0,Echolocation,0.562,20220928_030000.WAV
88.7685,88.7855,23750.0,26430.0,Echolocation,0.638,20220928_030000.WAV
89.2685,89.2863,22890.0,26903.0,Echolocation,0.573,20220928_030000.WAV
89.7595,89.77459999999999,23750.0,27783.0,Echolocation,0.503,20220928_030000.WAV
90.0255,90.0421,22031.0,27533.0,Echolocation,0.537,20220928_030000.WAV
90.4245,90.4406,22890.0,26714.0,Echolocation,0.604,20220928_030000.WAV
91.2305,91.2465,23750.0,29341.0,Echolocation,0.589,20220928_030000.WAV
91.5965,91.6134,22890.0,26120.0,Echolocation,0.628,20220928_030000.WAV
91.6375,91.6544,23750.0,27538.0,Echolocation,0.583,20220928_030000.WAV
91.7555,91.7708,22890.0,26878.0,Echolocation,0.532,20220928_030000.WAV
91.9265,91.9431,23750.0,28918.0,Echolocation,0.573,20220928_030000.WAV
92.0195,92.0361,22890.0,27117.0,Echolocation,0.52,20220928_030000.WAV
92.1735,92.1903,22890.0,27901.0,Echolocation,0.504,20220928_030000.WAV
92.4425,92.4586,22890.0,26763.0,Echolocation,0.601,20220928_030000.WAV
92.6075,92.6233,22890.0,27001.0,Echolocation,0.614,20220928_030000.WAV
92.6345,92.6511,23750.0,26984.0,Echolocation,0.633,20220928_030000.WAV
92.8625,92.8798,22890.0,27208.0,Echolocation,0.574,20220928_030000.WAV
92.9155,92.9347,23750.0,28187.0,Echolocation,0.518,20220928_030000.WAV
93.1425,93.1604,22890.0,27321.0,Echolocation,0.564,20220928_030000.WAV
93.1945,93.2124,22890.0,26170.0,Echolocation,0.595,20220928_030000.WAV
93.4165,93.435,22890.0,26953.0,Echolocation,0.527,20220928_030000.WAV
93.5995,93.6166,22890.0,26362.0,Echolocation,0.694,20220928_030000.WAV
93.8805,93.899,23750.0,28083.0,Echolocation,0.566,20220928_030000.WAV
94.1685,94.1857,22890.0,26565.0,Echolocation,0.568,20220928_030000.WAV
94.3675,94.379,23750.0,30216.0,Echolocation,0.631,20220928_030000.WAV
94.5915,94.6074,23750.0,27183.0,Echolocation,0.524,20220928_030000.WAV
94.87049999999999,94.8868,23750.0,28510.0,Echolocation,0.607,20220928_030000.WAV
94.9905,95.0065,22890.0,28303.0,Echolocation,0.582,20220928_030000.WAV
95.6735,95.6882,23750.0,30231.0,Echolocation,0.58,20220928_030000.WAV
95.7825,95.79560000000001,24609.0,30432.0,Echolocation,0.55,20220928_030000.WAV
95.8475,95.8637,23750.0,28315.0,Echolocation,0.655,20220928_030000.WAV
96.0665,96.0809,24609.0,29758.0,Echolocation,0.502,20220928_030000.WAV
96.3365,96.3527,22890.0,29732.0,Echolocation,0.587,20220928_030000.WAV
96.4065,96.4245,22890.0,26909.0,Echolocation,0.519,20220928_030000.WAV
96.8725,96.8876,22890.0,28798.0,Echolocation,0.647,20220928_030000.WAV
96.9575,96.9748,22890.0,30285.0,Echolocation,0.575,20220928_030000.WAV
97.1785,97.1927,22890.0,31575.0,Echolocation,0.629,20220928_030000.WAV
97.2935,97.3048,23750.0,32069.0,Echolocation,0.669,20220928_030000.WAV
97.3715,97.3877,23750.0,28706.0,Echolocation,0.585,20220928_030000.WAV
97.5335,97.5472,22890.0,30695.0,Echolocation,0.584,20220928_030000.WAV
97.6565,97.6739,23750.0,29026.0,Echolocation,0.565,20220928_030000.WAV
97.9375,97.95439999999999,23750.0,27215.0,Echolocation,0.546,20220928_030000.WAV
98.1485,98.1642,23750.0,32870.0,Echolocation,0.6,20220928_030000.WAV
98.4505,98.4671,22890.0,26991.0,Echolocation,0.693,20220928_030000.WAV
98.8675,98.8769,26328.0,35619.0,Echolocation,0.606,20220928_030000.WAV
99.1555,99.1725,22890.0,27537.0,Echolocation,0.591,20220928_030000.WAV
99.5865,99.6039,22890.0,27204.0,Echolocation,0.545,20220928_030000.WAV
101.4745,101.494,22890.0,25898.0,Echolocation,0.513,20220928_030000.WAV
102.6305,102.649,22890.0,25644.0,Echolocation,0.531,20220928_030000.WAV
103.1525,103.1664,23750.0,28345.0,Echolocation,0.533,20220928_030000.WAV
103.7955,103.8154,22031.0,26185.0,Echolocation,0.584,20220928_030000.WAV
104.24549999999999,104.2638,22031.0,25316.0,Echolocation,0.742,20220928_030000.WAV
104.5005,104.5143,22890.0,28036.0,Echolocation,0.625,20220928_030000.WAV
104.9685,104.9896,22031.0,25277.0,Echolocation,0.598,20220928_030000.WAV
105.2685,105.28659999999999,22031.0,25337.0,Echolocation,0.53,20220928_030000.WAV
105.77250000000001,105.7928,22890.0,25982.0,Echolocation,0.558,20220928_030000.WAV
106.1435,106.1604,22890.0,27793.0,Echolocation,0.534,20220928_030000.WAV
106.9665,106.9829,22031.0,26780.0,Echolocation,0.51,20220928_030000.WAV
107.3955,107.41120000000001,22890.0,27727.0,Echolocation,0.531,20220928_030000.WAV
108.11449999999999,108.1279,23750.0,28519.0,Echolocation,0.581,20220928_030000.WAV
109.52250000000001,109.5387,22890.0,26842.0,Echolocation,0.549,20220928_030000.WAV
109.6745,109.6888,23750.0,30100.0,Echolocation,0.54,20220928_030000.WAV
110.1155,110.1296,23750.0,28858.0,Echolocation,0.611,20220928_030000.WAV
110.8495,110.8709,22031.0,28740.0,Echolocation,0.507,20220928_030000.WAV
111.32849999999999,111.3385,24609.0,31080.0,Echolocation,0.542,20220928_030000.WAV
112.0215,112.03999999999999,22031.0,26813.0,Echolocation,0.506,20220928_030000.WAV
113.2675,113.27629999999999,35781.0,41746.0,Echolocation,0.539,20220928_030000.WAV
113.3185,113.3337,22890.0,28195.0,Echolocation,0.559,20220928_030000.WAV
113.3775,113.3862,36640.0,44207.0,Echolocation,0.569,20220928_030000.WAV
113.5855,113.5949,36640.0,45388.0,Echolocation,0.53,20220928_030000.WAV
113.7915,113.79990000000001,36640.0,44009.0,Echolocation,0.6,20220928_030000.WAV
114.0565,114.065,37500.0,46326.0,Echolocation,0.527,20220928_030000.WAV
114.2475,114.2565,35781.0,50110.0,Echolocation,0.55,20220928_030000.WAV
114.3545,114.3628,35781.0,47900.0,Echolocation,0.547,20220928_030000.WAV
114.4635,114.4716,35781.0,50001.0,Echolocation,0.627,20220928_030000.WAV
114.5715,114.57939999999999,35781.0,48581.0,Echolocation,0.509,20220928_030000.WAV
114.6585,114.673,22031.0,27196.0,Echolocation,0.591,20220928_030000.WAV
114.6785,114.68809999999999,35781.0,50633.0,Echolocation,0.568,20220928_030000.WAV
114.7825,114.7907,34921.0,49953.0,Echolocation,0.562,20220928_030000.WAV
115.17150000000001,115.1813,34062.0,49587.0,Echolocation,0.523,20220928_030000.WAV
115.3715,115.38,35781.0,51542.0,Echolocation,0.589,20220928_030000.WAV
115.65950000000001,115.6695,34921.0,51007.0,Echolocation,0.565,20220928_030000.WAV
115.7565,115.76480000000001,34921.0,52332.0,Echolocation,0.53,20220928_030000.WAV
115.8615,115.8715,35781.0,52822.0,Echolocation,0.628,20220928_030000.WAV
115.9685,115.9779,34921.0,51198.0,Echolocation,0.601,20220928_030000.WAV
116.0735,116.0834,34921.0,53176.0,Echolocation,0.554,20220928_030000.WAV
116.2835,116.29429999999999,34921.0,51399.0,Echolocation,0.602,20220928_030000.WAV
116.4935,116.504,34921.0,51043.0,Echolocation,0.562,20220928_030000.WAV
116.70349999999999,116.71340000000001,35781.0,52930.0,Echolocation,0.558,20220928_030000.WAV
116.8095,116.81909999999999,34921.0,53083.0,Echolocation,0.548,20220928_030000.WAV
116.8995,116.9123,34062.0,53346.0,Echolocation,0.52,20220928_030000.WAV
116.9825,116.9932,34921.0,51145.0,Echolocation,0.506,20220928_030000.WAV
117.9545,117.9619,35781.0,48955.0,Echolocation,0.509,20220928_030000.WAV
