start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
423.8655,423.8799,11718.0,17617.0,0.535,Echolocation,20220714_030000.WAV
442.39549999999997,442.4098,13437.0,18081.0,0.566,Echolocation,20220714_030000.WAV
1708.7985,1708.8127,23750.0,28314.0,0.529,Echolocation,20220714_030000.WAV
1214.0925,1214.1076,13437.0,17026.0,0.53,Echolocation,20220714_033000.WAV
872.0265,872.0405,23750.0,28924.0,0.574,Echolocation,20220714_040000.WAV
1534.2765,1534.2923,23750.0,27256.0,0.513,Echolocation,20220714_040000.WAV
466.6875,466.6999,23750.0,28795.0,0.532,Echolocation,20220714_043000.WAV
1162.8235,1162.8275,47812.0,62880.0,0.59,Echolocation,20220714_043000.WAV
1162.9005,1162.906,46093.0,57736.0,0.534,Echolocation,20220714_043000.WAV
1193.6775,1193.6916,23750.0,27987.0,0.505,Echolocation,20220714_043000.WAV
1285.4075,1285.4194,41796.0,48777.0,0.538,Echolocation,20220714_043000.WAV
1285.5005,1285.5089,40937.0,51455.0,0.515,Echolocation,20220714_043000.WAV
1285.5885,1285.5955,40078.0,55132.0,0.517,Echolocation,20220714_043000.WAV
1285.6905,1285.6963,38359.0,58320.0,0.501,Echolocation,20220714_043000.WAV
1285.8785,1285.8851,40937.0,58504.0,0.632,Echolocation,20220714_043000.WAV
1285.9725,1285.9808,40937.0,47725.0,0.625,Echolocation,20220714_043000.WAV
1286.2725,1286.2782,39218.0,55976.0,0.553,Echolocation,20220714_043000.WAV
1286.3765,1286.383,40078.0,50112.0,0.609,Echolocation,20220714_043000.WAV
1535.7465,1535.7543,39218.0,46883.0,0.508,Echolocation,20220714_043000.WAV
1568.4185,1568.4252,44375.0,57445.0,0.583,Echolocation,20220714_043000.WAV
1568.8305,1568.8376,42656.0,50857.0,0.602,Echolocation,20220714_043000.WAV
1568.9165,1568.927,43515.0,54778.0,0.558,Echolocation,20220714_043000.WAV
1569.0945,1569.103,42656.0,56397.0,0.561,Echolocation,20220714_043000.WAV
1569.2715,1569.2802,41796.0,49702.0,0.667,Echolocation,20220714_043000.WAV
1569.4445,1569.4539,42656.0,50266.0,0.596,Echolocation,20220714_043000.WAV
1569.6235,1569.6297,40937.0,52118.0,0.59,Echolocation,20220714_043000.WAV
1612.2295,1612.2381,39218.0,49757.0,0.565,Echolocation,20220714_043000.WAV
1612.4035,1612.4119,39218.0,47465.0,0.644,Echolocation,20220714_043000.WAV
1735.2325,1735.2422,44375.0,61288.0,0.57,Echolocation,20220714_043000.WAV
1735.5295,1735.5392,44375.0,55589.0,0.54,Echolocation,20220714_043000.WAV
1735.6145,1735.6224,45234.0,60916.0,0.603,Echolocation,20220714_043000.WAV
1735.7875,1735.7936,43515.0,55948.0,0.573,Echolocation,20220714_043000.WAV
1735.9555,1735.9603,43515.0,55354.0,0.637,Echolocation,20220714_043000.WAV
1736.2305,1736.2387,44375.0,55272.0,0.515,Echolocation,20220714_043000.WAV
1736.7005,1736.7093,44375.0,60279.0,0.522,Echolocation,20220714_043000.WAV
11.3705,11.3825,39218.0,46234.0,0.56,Echolocation,20220714_050000.WAV
12.7775,12.7884,38359.0,54726.0,0.558,Echolocation,20220714_050000.WAV
30.3345,30.3443,45234.0,57348.0,0.541,Echolocation,20220714_050000.WAV
30.5745,30.5832,43515.0,59532.0,0.543,Echolocation,20220714_050000.WAV
32.2825,32.2891,40937.0,49836.0,0.541,Echolocation,20220714_050000.WAV
32.3705,32.3773,40937.0,49368.0,0.618,Echolocation,20220714_050000.WAV
32.4445,32.4514,40937.0,52896.0,0.533,Echolocation,20220714_050000.WAV
32.5725,32.579,40937.0,49766.0,0.538,Echolocation,20220714_050000.WAV
32.7695,32.7762,40937.0,53508.0,0.651,Echolocation,20220714_050000.WAV
32.9545,32.9618,38359.0,52569.0,0.501,Echolocation,20220714_050000.WAV
