start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file,Collide
767.3865,767.4016,26328.0,30041.0,0.584,Echolocation,20221017_063000.WAV,
767.6045,767.6209,25468.0,30828.0,0.505,Echolocation,20221017_063000.WAV,
768.2895,768.3062,26328.0,29287.0,0.573,Echolocation,20221017_063000.WAV,
768.6195,768.6343,25468.0,29703.0,0.703,Echolocation,20221017_063000.WAV,
768.9565,768.9726,25468.0,29646.0,0.653,Echolocation,20221017_063000.WAV,
769.2115,769.2269,26328.0,30036.0,0.628,Echolocation,20221017_063000.WAV,
769.4215,769.4375,25468.0,30098.0,0.635,Echolocation,20221017_063000.WAV,
769.6475,769.6633,25468.0,31093.0,0.666,Echolocation,20221017_063000.WAV,
769.8715,769.8879,26328.0,30678.0,0.623,Echolocation,20221017_063000.WAV,
770.0885,770.1043999999999,26328.0,31218.0,0.588,Echolocation,20221017_063000.WAV,
770.3195,770.3341,25468.0,29577.0,0.691,Echolocation,20221017_063000.WAV,
770.5485,770.5654,26328.0,29984.0,0.522,Echolocation,20221017_063000.WAV,
770.8905,770.9052,26328.0,29599.0,0.676,Echolocation,20221017_063000.WAV,
771.1255,771.1404,26328.0,30838.0,0.633,Echolocation,20221017_063000.WAV,
771.3585,771.3741,26328.0,30437.0,0.628,Echolocation,20221017_063000.WAV,
771.5915,771.6079,25468.0,31536.0,0.63,Echolocation,20221017_063000.WAV,
772.0355,772.0525,25468.0,31267.0,0.527,Echolocation,20221017_063000.WAV,
772.2885,772.3062,25468.0,30372.0,0.571,Echolocation,20221017_063000.WAV,
772.5195,772.535,25468.0,30711.0,0.64,Echolocation,20221017_063000.WAV,
772.6475,772.662,26328.0,40280.0,0.666,Echolocation,20221017_063000.WAV,
772.8245,772.84,25468.0,36180.0,0.596,Echolocation,20221017_063000.WAV,
773.0455,773.0586,25468.0,33016.0,0.627,Echolocation,20221017_063000.WAV,
773.2764999999999,773.2929,26328.0,30016.0,0.547,Echolocation,20221017_063000.WAV,
773.6155,773.6312,25468.0,31833.0,0.549,Echolocation,20221017_063000.WAV,
773.8515,773.8684,25468.0,30410.0,0.535,Echolocation,20221017_063000.WAV,
774.0895,774.1073,25468.0,30085.0,0.567,Echolocation,20221017_063000.WAV,
774.5375,774.552,25468.0,31722.0,0.607,Echolocation,20221017_063000.WAV,
774.7775,774.791,25468.0,32346.0,0.608,Echolocation,20221017_063000.WAV,
774.9995,775.0152,25468.0,31864.0,0.589,Echolocation,20221017_063000.WAV,
775.2275,775.2413,25468.0,30648.0,0.599,Echolocation,20221017_063000.WAV,
775.4555,775.4706,26328.0,31451.0,0.547,Echolocation,20221017_063000.WAV,
775.9135,775.9262,26328.0,33787.0,0.612,Echolocation,20221017_063000.WAV,
776.5355,776.5461,26328.0,31960.0,0.652,Echolocation,20221017_063000.WAV,
776.6565,776.6675,25468.0,31452.0,0.531,Echolocation,20221017_063000.WAV,
776.8485000000001,776.8614,25468.0,32521.0,0.572,Echolocation,20221017_063000.WAV,
1647.8875,1647.8953,46953.0,62523.0,0.586,Echolocation,20221017_063000.WAV,
1648.0775,1648.088,46953.0,61467.0,0.547,Echolocation,20221017_063000.WAV,
1648.2715,1648.2799,46953.0,62177.0,0.595,Echolocation,20221017_063000.WAV,
1648.3605,1648.3686,47812.0,61227.0,0.581,Echolocation,20221017_063000.WAV,
1648.4525,1648.4626,46953.0,63863.0,0.674,Echolocation,20221017_063000.WAV,
1648.5425,1648.5496,47812.0,59822.0,0.552,Echolocation,20221017_063000.WAV,
1648.6545,1648.6641,46953.0,62169.0,0.634,Echolocation,20221017_063000.WAV,
1648.7395,1648.748,46953.0,62095.0,0.593,Echolocation,20221017_063000.WAV,
1648.8255,1648.8372,46093.0,65188.0,0.62,Echolocation,20221017_063000.WAV,
1648.9115,1648.9231,46953.0,64969.0,0.604,Echolocation,20221017_063000.WAV,
1649.0185,1649.0292,46093.0,66192.0,0.642,Echolocation,20221017_063000.WAV,
1649.1145,1649.1234,46093.0,65305.0,0.619,Echolocation,20221017_063000.WAV,
1649.2165,1649.2255,44375.0,67999.0,0.601,Echolocation,20221017_063000.WAV,
1649.3135,1649.3241,46093.0,69382.0,0.601,Echolocation,20221017_063000.WAV,
1649.4105,1649.4188,45234.0,61888.0,0.58,Echolocation,20221017_063000.WAV,
1649.5185,1649.5286,46093.0,69698.0,0.6,Echolocation,20221017_063000.WAV,
1649.6095,1649.6192,46093.0,64821.0,0.558,Echolocation,20221017_063000.WAV,
1649.7025,1649.7118,44375.0,68524.0,0.53,Echolocation,20221017_063000.WAV,
1649.8045,1649.8148,45234.0,69756.0,0.62,Echolocation,20221017_063000.WAV,
1649.8705,1649.8773,45234.0,73195.0,0.671,Echolocation,20221017_063000.WAV,
1649.9315,1649.9418,45234.0,69275.0,0.64,Echolocation,20221017_063000.WAV,
1649.9895,1649.9978,47812.0,68498.0,0.654,Echolocation,20221017_063000.WAV,
1650.0495,1650.0549,46953.0,61869.0,0.696,Echolocation,20221017_063000.WAV,
1650.1095,1650.1151,46093.0,65052.0,0.702,Echolocation,20221017_063000.WAV,
1650.1825,1650.1874,46093.0,61923.0,0.652,Echolocation,20221017_063000.WAV,
1650.2745,1650.28,46093.0,70649.0,0.569,Echolocation,20221017_063000.WAV,
1650.3385,1650.3439,46093.0,69776.0,0.575,Echolocation,20221017_063000.WAV,
1650.4875,1650.4939,46953.0,65793.0,0.744,Echolocation,20221017_063000.WAV,
1650.9875,1650.9935,45234.0,78301.0,0.504,Echolocation,20221017_063000.WAV,
1651.1215,1651.1275,46093.0,70951.0,0.621,Echolocation,20221017_063000.WAV,
1651.2035,1651.2106,46093.0,65812.0,0.564,Echolocation,20221017_063000.WAV,
1651.2925,1651.3,46953.0,71815.0,0.605,Echolocation,20221017_063000.WAV,
1651.3845,1651.3907,45234.0,71620.0,0.63,Echolocation,20221017_063000.WAV,
1651.4915,1651.4977,45234.0,73068.0,0.71,Echolocation,20221017_063000.WAV,
1651.6795,1651.6879,45234.0,72361.0,0.695,Echolocation,20221017_063000.WAV,
1651.7735,1651.7798,43515.0,70347.0,0.69,Echolocation,20221017_063000.WAV,
1651.8665,1651.8736,44375.0,76259.0,0.726,Echolocation,20221017_063000.WAV,
1651.9565,1651.9651,43515.0,67769.0,0.634,Echolocation,20221017_063000.WAV,
1652.0875,1652.0969,45234.0,73545.0,0.655,Echolocation,20221017_063000.WAV,
1652.1735,1652.1803,44375.0,73764.0,0.557,Echolocation,20221017_063000.WAV,
1652.2635,1652.27,44375.0,73461.0,0.611,Echolocation,20221017_063000.WAV,
1652.3495,1652.3565,43515.0,68775.0,0.646,Echolocation,20221017_063000.WAV,
1652.4745,1652.4833,44375.0,69439.0,0.525,Echolocation,20221017_063000.WAV,
1652.5525,1652.5603,42656.0,71134.0,0.581,Echolocation,20221017_063000.WAV,
1652.6495,1652.657,42656.0,72271.0,0.596,Echolocation,20221017_063000.WAV,
1652.7345,1652.7459,45234.0,65942.0,0.613,Echolocation,20221017_063000.WAV,
1652.8265,1652.8357,44375.0,69373.0,0.585,Echolocation,20221017_063000.WAV,
1652.9125,1652.9202,44375.0,65701.0,0.602,Echolocation,20221017_063000.WAV,
1653.0105,1653.0185,43515.0,71391.0,0.554,Echolocation,20221017_063000.WAV,
1653.0915,1653.0999,45234.0,66292.0,0.661,Echolocation,20221017_063000.WAV,
1653.1895,1653.1969,44375.0,65653.0,0.653,Echolocation,20221017_063000.WAV,
1653.2645,1653.2719,44375.0,63576.0,0.604,Echolocation,20221017_063000.WAV,
1653.3505,1653.3578,44375.0,67352.0,0.54,Echolocation,20221017_063000.WAV,
1653.4155,1653.4235,45234.0,63951.0,0.546,Echolocation,20221017_063000.WAV,
1653.4955,1653.5024,44375.0,66948.0,0.584,Echolocation,20221017_063000.WAV,
1653.6275,1653.6348,44375.0,65721.0,0.531,Echolocation,20221017_063000.WAV,
1653.8555,1653.8632,46093.0,62963.0,0.69,Echolocation,20221017_063000.WAV,
1654.1095,1654.1169,45234.0,60347.0,0.552,Echolocation,20221017_063000.WAV,
1572.1395,1572.154,26328.0,29737.0,0.608,Echolocation,20221017_073000.WAV,
1572.5345,1572.5512,25468.0,29239.0,0.546,Echolocation,20221017_073000.WAV,
1573.3065,1573.3217,26328.0,29744.0,0.519,Echolocation,20221017_073000.WAV,
1573.5775,1573.5941,26328.0,29572.0,0.503,Echolocation,20221017_073000.WAV,
1573.8465,1573.8606,25468.0,31357.0,0.596,Echolocation,20221017_073000.WAV,
1574.4615,1574.4801,26328.0,29811.0,0.566,Echolocation,20221017_073000.WAV,
1574.8065,1574.8223,26328.0,31426.0,0.559,Echolocation,20221017_073000.WAV,
1575.1445,1575.1604,25468.0,31200.0,0.528,Echolocation,20221017_073000.WAV,
1575.4815,1575.4962,26328.0,31112.0,0.547,Echolocation,20221017_073000.WAV,
1575.8595,1575.8742,26328.0,32352.0,0.575,Echolocation,20221017_073000.WAV,
1576.1985,1576.2139,26328.0,31046.0,0.622,Echolocation,20221017_073000.WAV,
1576.4445,1576.4587,26328.0,30311.0,0.656,Echolocation,20221017_073000.WAV,
1576.6835,1576.699,25468.0,30042.0,0.574,Echolocation,20221017_073000.WAV,
1576.9255,1576.9399,26328.0,31811.0,0.654,Echolocation,20221017_073000.WAV,
1577.3715,1577.3852,25468.0,30595.0,0.641,Echolocation,20221017_073000.WAV,
1577.6165,1577.6305,26328.0,33117.0,0.584,Echolocation,20221017_073000.WAV,
1577.9695,1577.9832,25468.0,30679.0,0.677,Echolocation,20221017_073000.WAV,
1578.2115,1578.2277,26328.0,30146.0,0.527,Echolocation,20221017_073000.WAV,
1578.7855,1578.8008,25468.0,31545.0,0.527,Echolocation,20221017_073000.WAV,
1579.1375,1579.1539,25468.0,30508.0,0.566,Echolocation,20221017_073000.WAV,
1579.3725,1579.3863,26328.0,30604.0,0.519,Echolocation,20221017_073000.WAV,
1579.5955,1579.6077,26328.0,32787.0,0.569,Echolocation,20221017_073000.WAV,
1579.8215,1579.8362,26328.0,30535.0,0.582,Echolocation,20221017_073000.WAV,
1580.2775,1580.2904,25468.0,31290.0,0.54,Echolocation,20221017_073000.WAV,
303.8245,303.8326,47812.0,57624.0,0.535,Echolocation,20221017_080000.WAV,
304.3625,304.3693,43515.0,57591.0,0.587,Echolocation,20221017_080000.WAV,
304.4705,304.4802,46953.0,63111.0,0.635,Echolocation,20221017_080000.WAV,
304.6045,304.6132,45234.0,57475.0,0.617,Echolocation,20221017_080000.WAV,
304.7925,304.8021,47812.0,61366.0,0.597,Echolocation,20221017_080000.WAV,
304.9095,304.9181,46093.0,58103.0,0.569,Echolocation,20221017_080000.WAV,
305.0215,305.0321,45234.0,60305.0,0.56,Echolocation,20221017_080000.WAV,
305.3355,305.3455,46953.0,62331.0,0.599,Echolocation,20221017_080000.WAV,
305.5655,305.5746,47812.0,60473.0,0.581,Echolocation,20221017_080000.WAV,
305.8475,305.8574,46953.0,59639.0,0.621,Echolocation,20221017_080000.WAV,
306.1535,306.1612,47812.0,56281.0,0.582,Echolocation,20221017_080000.WAV,
720.3105,720.316,46093.0,58667.0,0.562,Echolocation,20221017_080000.WAV,
720.9345,720.9402,45234.0,60275.0,0.639,Echolocation,20221017_080000.WAV,
721.0275,721.0334,44375.0,53477.0,0.59,Echolocation,20221017_080000.WAV,
721.1155,721.123,45234.0,57528.0,0.619,Echolocation,20221017_080000.WAV,
721.2035,721.2101,45234.0,56360.0,0.641,Echolocation,20221017_080000.WAV,
721.2935,721.3009,45234.0,58820.0,0.639,Echolocation,20221017_080000.WAV,
721.3905,721.3973,46093.0,53152.0,0.533,Echolocation,20221017_080000.WAV,
721.4845,721.4909,45234.0,57554.0,0.664,Echolocation,20221017_080000.WAV,
721.5765,721.5825,44375.0,53633.0,0.63,Echolocation,20221017_080000.WAV,
721.6655,721.6727,45234.0,56024.0,0.652,Echolocation,20221017_080000.WAV,
721.8405,721.8491,46953.0,54819.0,0.508,Echolocation,20221017_080000.WAV,
721.9255,721.9313,45234.0,58017.0,0.55,Echolocation,20221017_080000.WAV,
1266.6945,1266.7032,45234.0,58623.0,0.603,Echolocation,20221017_090000.WAV,
1267.2745,1267.2843,46093.0,53519.0,0.518,Echolocation,20221017_090000.WAV,
1267.6425,1267.6543,45234.0,58301.0,0.54,Echolocation,20221017_090000.WAV,
1267.9205,1267.9292,46953.0,63676.0,0.632,Echolocation,20221017_090000.WAV,
1268.0415,1268.0503,46953.0,59431.0,0.511,Echolocation,20221017_090000.WAV,
1268.1165,1268.1271,46953.0,66075.0,0.633,Echolocation,20221017_090000.WAV,
1268.2065,1268.2163,46953.0,62009.0,0.537,Echolocation,20221017_090000.WAV,
1268.2975,1268.3041,45234.0,67420.0,0.636,Echolocation,20221017_090000.WAV,
1268.3875,1268.3944,46953.0,63658.0,0.535,Echolocation,20221017_090000.WAV,
1268.4765,1268.4859,46953.0,65992.0,0.653,Echolocation,20221017_090000.WAV,
1268.5695,1268.5764,45234.0,65717.0,0.671,Echolocation,20221017_090000.WAV,
1268.6585,1268.6687,44375.0,66154.0,0.606,Echolocation,20221017_090000.WAV,
1268.7505,1268.7594,45234.0,66083.0,0.664,Echolocation,20221017_090000.WAV,
1268.8405,1268.8499,45234.0,67272.0,0.629,Echolocation,20221017_090000.WAV,
1268.9595,1268.9656,42656.0,66295.0,0.65,Echolocation,20221017_090000.WAV,
1269.0365,1269.046,44375.0,66136.0,0.564,Echolocation,20221017_090000.WAV,
1269.1255,1269.1316,41796.0,68504.0,0.529,Echolocation,20221017_090000.WAV,
1269.2125,1269.2198,44375.0,63026.0,0.508,Echolocation,20221017_090000.WAV,
1269.3025,1269.312,44375.0,66099.0,0.531,Echolocation,20221017_090000.WAV,
1269.3895,1269.3966,44375.0,71183.0,0.701,Echolocation,20221017_090000.WAV,
1269.4805,1269.4872,41796.0,75223.0,0.518,Echolocation,20221017_090000.WAV,
1269.5715,1269.5793,43515.0,64138.0,0.647,Echolocation,20221017_090000.WAV,
1269.6545,1269.6611,42656.0,73927.0,0.657,Echolocation,20221017_090000.WAV,
1269.7705,1269.7771,42656.0,71607.0,0.651,Echolocation,20221017_090000.WAV,
1269.8495,1269.8565,44375.0,73046.0,0.704,Echolocation,20221017_090000.WAV,
1269.9465,1269.9524,43515.0,68395.0,0.66,Echolocation,20221017_090000.WAV,
1270.0355,1270.0409,44375.0,68164.0,0.642,Echolocation,20221017_090000.WAV,
1270.1235,1270.1291,45234.0,65973.0,0.58,Echolocation,20221017_090000.WAV,
1270.2075,1270.2139,45234.0,69529.0,0.699,Echolocation,20221017_090000.WAV,
1270.3005,1270.3077,43515.0,68462.0,0.713,Echolocation,20221017_090000.WAV,
1270.3905,1270.3976,44375.0,70247.0,0.675,Echolocation,20221017_090000.WAV,
1270.4855,1270.4929,44375.0,65899.0,0.723,Echolocation,20221017_090000.WAV,
1270.5845,1270.5914,45234.0,68174.0,0.742,Echolocation,20221017_090000.WAV,
1270.6755,1270.6823,44375.0,72012.0,0.747,Echolocation,20221017_090000.WAV,
1270.7855,1270.7933,44375.0,70229.0,0.673,Echolocation,20221017_090000.WAV,
1270.8425,1270.8481,44375.0,60517.0,0.538,Echolocation,20221017_090000.WAV,
1270.9615,1270.9688,43515.0,68622.0,0.738,Echolocation,20221017_090000.WAV,
1271.0495,1271.0572,45234.0,63976.0,0.659,Echolocation,20221017_090000.WAV,
1271.1415,1271.1479,45234.0,70208.0,0.745,Echolocation,20221017_090000.WAV,
1271.2345,1271.2425,45234.0,61812.0,0.62,Echolocation,20221017_090000.WAV,
1271.3295,1271.3388,45234.0,64664.0,0.669,Echolocation,20221017_090000.WAV,
1271.4265,1271.4333,45234.0,58118.0,0.53,Echolocation,20221017_090000.WAV,
1271.5205,1271.5295,45234.0,63842.0,0.617,Echolocation,20221017_090000.WAV,
1271.6145,1271.6215,45234.0,57537.0,0.586,Echolocation,20221017_090000.WAV,
1271.7835,1271.7894000000001,44375.0,61106.0,0.711,Echolocation,20221017_090000.WAV,
1271.8895,1271.8956,44375.0,54364.0,0.635,Echolocation,20221017_090000.WAV,
1272.1005,1272.1066,45234.0,53175.0,0.595,Echolocation,20221017_090000.WAV,
1272.2745,1272.2833,44375.0,59902.0,0.65,Echolocation,20221017_090000.WAV,
1272.4805,1272.4892,44375.0,58260.0,0.643,Echolocation,20221017_090000.WAV,
1272.6935,1272.7004,44375.0,54635.0,0.595,Echolocation,20221017_090000.WAV,
1272.7855,1272.792,44375.0,51123.0,0.585,Echolocation,20221017_090000.WAV,
1272.9545,1272.962,45234.0,53592.0,0.611,Echolocation,20221017_090000.WAV,
1273.3475,1273.3546,44375.0,50660.0,0.577,Echolocation,20221017_090000.WAV,
1338.9675,1338.9729,46093.0,62695.0,0.532,Echolocation,20221017_100000.WAV,
1339.0545,1339.0597,44375.0,59839.0,0.562,Echolocation,20221017_100000.WAV,
1339.1585,1339.164,46093.0,62673.0,0.569,Echolocation,20221017_100000.WAV,
1339.2545,1339.2612,45234.0,61937.0,0.556,Echolocation,20221017_100000.WAV,
1339.3485,1339.3535,46093.0,58330.0,0.523,Echolocation,20221017_100000.WAV,
1339.4595,1339.4657,44375.0,62804.0,0.528,Echolocation,20221017_100000.WAV,
1339.5605,1339.5666,48671.0,61835.0,0.529,Echolocation,20221017_100000.WAV,
1339.7695,1339.776,51250.0,59856.0,0.502,Echolocation,20221017_100000.WAV,
1339.9855,1339.992,50390.0,67895.0,0.582,Echolocation,20221017_100000.WAV,
1340.1515,1340.1598,46093.0,69329.0,0.538,Echolocation,20221017_100000.WAV,
1340.2295,1340.2368,45234.0,65662.0,0.577,Echolocation,20221017_100000.WAV,
1340.3965,1340.4046,49531.0,66411.0,0.677,Echolocation,20221017_100000.WAV,
1340.6245,1340.6317,45234.0,66730.0,0.604,Echolocation,20221017_100000.WAV,
1340.7185,1340.7253,46093.0,63379.0,0.656,Echolocation,20221017_100000.WAV,
1340.9425,1340.9503,46953.0,63630.0,0.575,Echolocation,20221017_100000.WAV,
1341.0585,1341.0649,44375.0,73322.0,0.529,Echolocation,20221017_100000.WAV,
1341.3325,1341.3401,43515.0,64806.0,0.612,Echolocation,20221017_100000.WAV,
1341.8305,1341.8408,46953.0,62214.0,0.511,Echolocation,20221017_100000.WAV,
1342.0905,1342.0991,44375.0,64562.0,0.56,Echolocation,20221017_100000.WAV,
