start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
14.5425,14.5488,40078.0,52942.0,0.523,Echolocation,20220713_050000.WAV
14.7035,14.7103,41796.0,52797.0,0.541,Echolocation,20220713_050000.WAV
14.7615,14.7698,41796.0,53195.0,0.547,Echolocation,20220713_050000.WAV
15.1995,15.207,40078.0,51443.0,0.59,Echolocation,20220713_050000.WAV
15.4445,15.4518,40078.0,54453.0,0.551,Echolocation,20220713_050000.WAV
34.7515,34.7572,40937.0,50958.0,0.537,Echolocation,20220713_050000.WAV
35.1175,35.124,39218.0,62326.0,0.633,Echolocation,20220713_050000.WAV
35.3895,35.3955,39218.0,63901.0,0.642,Echolocation,20220713_050000.WAV
35.4555,35.4619,39218.0,64104.0,0.654,Echolocation,20220713_050000.WAV
35.542500000000004,35.5499,39218.0,66738.0,0.668,Echolocation,20220713_050000.WAV
35.6305,35.6373,40078.0,60447.0,0.789,Echolocation,20220713_050000.WAV
35.6955,35.7016,40078.0,62321.0,0.605,Echolocation,20220713_050000.WAV
35.8175,35.8247,40078.0,68981.0,0.692,Echolocation,20220713_050000.WAV
35.914500000000004,35.9215,39218.0,67995.0,0.692,Echolocation,20220713_050000.WAV
36.0085,36.015,40078.0,66217.0,0.698,Echolocation,20220713_050000.WAV
36.0835,36.0905,39218.0,60590.0,0.704,Echolocation,20220713_050000.WAV
36.1785,36.1849,40078.0,68379.0,0.564,Echolocation,20220713_050000.WAV
36.7455,36.7519,40078.0,52780.0,0.545,Echolocation,20220713_050000.WAV
36.8995,36.9093,40078.0,57494.0,0.543,Echolocation,20220713_050000.WAV
36.9835,36.9896,40937.0,50450.0,0.626,Echolocation,20220713_050000.WAV
37.0685,37.0755,41796.0,55566.0,0.655,Echolocation,20220713_050000.WAV
57.432500000000005,57.4414,27187.0,34260.0,0.591,Echolocation,20220713_050000.WAV
60.3705,60.3829,27187.0,32818.0,0.616,Echolocation,20220713_050000.WAV
60.5015,60.5116,27187.0,33854.0,0.72,Echolocation,20220713_050000.WAV
60.7055,60.7163,27187.0,34060.0,0.753,Echolocation,20220713_050000.WAV
60.8335,60.8437,27187.0,35267.0,0.736,Echolocation,20220713_050000.WAV
61.0725,61.0833,27187.0,34079.0,0.772,Echolocation,20220713_050000.WAV
61.2625,61.2733,27187.0,33405.0,0.706,Echolocation,20220713_050000.WAV
61.5885,61.5998,26328.0,33248.0,0.685,Echolocation,20220713_050000.WAV
61.8365,61.8476,27187.0,33692.0,0.633,Echolocation,20220713_050000.WAV
62.0965,62.1105,26328.0,31908.0,0.563,Echolocation,20220713_050000.WAV
62.3365,62.3506,26328.0,33471.0,0.679,Echolocation,20220713_050000.WAV
