start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
71.6365,71.6543,22890.0,25783.0,0.695,Echolocation,20220715_030000.WAV
144.5985,144.6104,17734.0,24316.0,0.537,Echolocation,20220715_030000.WAV
428.5555,428.5745,18593.0,21489.0,0.517,Echolocation,20220715_030000.WAV
643.2975,643.3112,16015.0,20839.0,0.511,Echolocation,20220715_030000.WAV
661.2135,661.2281,15156.0,21118.0,0.535,Echolocation,20220715_030000.WAV
693.7945,693.8098,15156.0,20043.0,0.513,Echolocation,20220715_030000.WAV
693.9375,693.9515,15156.0,20860.0,0.54,Echolocation,20220715_030000.WAV
26.4265,26.4412,25468.0,29496.0,0.515,Echolocation,20220715_033000.WAV
1045.0765,1045.1002,16875.0,20070.0,0.522,Echolocation,20220715_033000.WAV
1510.1275,1510.1491,21171.0,23764.0,0.524,Echolocation,20220715_033000.WAV
363.6075,363.6259,22890.0,25698.0,0.579,Echolocation,20220715_040000.WAV
860.3605,860.3747,23750.0,28535.0,0.529,Echolocation,20220715_040000.WAV
1036.5235,1036.5345,23750.0,29400.0,0.521,Echolocation,20220715_040000.WAV
509.6625,509.669,41796.0,47550.0,0.54,Echolocation,20220715_043000.WAV
509.8215,509.8283,41796.0,54934.0,0.51,Echolocation,20220715_043000.WAV
509.9035,509.9089,40937.0,54156.0,0.518,Echolocation,20220715_043000.WAV
1085.2995,1085.3138,23750.0,26111.0,0.522,Echolocation,20220715_043000.WAV
1111.8305,1111.8458,21171.0,24257.0,0.582,Echolocation,20220715_043000.WAV
1174.5675,1174.5759,41796.0,51060.0,0.586,Echolocation,20220715_043000.WAV
1174.7415,1174.7501,40937.0,52414.0,0.606,Echolocation,20220715_043000.WAV
1175.0175,1175.0259,40078.0,51447.0,0.671,Echolocation,20220715_043000.WAV
1175.2055,1175.2128,40078.0,50561.0,0.631,Echolocation,20220715_043000.WAV
1175.2975,1175.3063,39218.0,46991.0,0.577,Echolocation,20220715_043000.WAV
1175.3915,1175.3994,40078.0,51382.0,0.687,Echolocation,20220715_043000.WAV
1175.5805,1175.5905,40078.0,49206.0,0.571,Echolocation,20220715_043000.WAV
1182.9665,1182.9744,43515.0,54588.0,0.517,Echolocation,20220715_043000.WAV
1183.0695,1183.0752,41796.0,48724.0,0.54,Echolocation,20220715_043000.WAV
1208.6585,1208.6646,38359.0,59858.0,0.549,Echolocation,20220715_043000.WAV
1208.8445,1208.8506,40078.0,60356.0,0.643,Echolocation,20220715_043000.WAV
1208.9425,1208.949,39218.0,53255.0,0.608,Echolocation,20220715_043000.WAV
1209.0365,1209.0437,39218.0,60236.0,0.716,Echolocation,20220715_043000.WAV
1209.1335,1209.1405,40078.0,52866.0,0.715,Echolocation,20220715_043000.WAV
1209.2275,1209.235,40078.0,51710.0,0.734,Echolocation,20220715_043000.WAV
1209.3125,1209.3188,40078.0,61515.0,0.737,Echolocation,20220715_043000.WAV
1209.4125,1209.4185,40078.0,53172.0,0.68,Echolocation,20220715_043000.WAV
1209.5045,1209.5109,40078.0,52060.0,0.739,Echolocation,20220715_043000.WAV
1209.5705,1209.5774,40078.0,54167.0,0.622,Echolocation,20220715_043000.WAV
1210.4655,1210.4715,40078.0,57238.0,0.613,Echolocation,20220715_043000.WAV
1210.5485,1210.5557,40937.0,48601.0,0.515,Echolocation,20220715_043000.WAV
1263.3425,1263.3492,42656.0,50144.0,0.576,Echolocation,20220715_043000.WAV
1263.5295,1263.5369,41796.0,48495.0,0.627,Echolocation,20220715_043000.WAV
1263.7975,1263.8054,41796.0,50261.0,0.69,Echolocation,20220715_043000.WAV
1263.8865,1263.8939,40937.0,47399.0,0.6,Echolocation,20220715_043000.WAV
1264.0735,1264.0792,42656.0,49487.0,0.529,Echolocation,20220715_043000.WAV
1264.4625,1264.4683,41796.0,49593.0,0.582,Echolocation,20220715_043000.WAV
1264.8385,1264.8449,41796.0,53539.0,0.506,Echolocation,20220715_043000.WAV
1265.2285,1265.2351,41796.0,50614.0,0.567,Echolocation,20220715_043000.WAV
1265.4115,1265.4178,40937.0,55001.0,0.604,Echolocation,20220715_043000.WAV
1265.6035,1265.609,40937.0,55869.0,0.599,Echolocation,20220715_043000.WAV
1265.7025,1265.7085,40937.0,50770.0,0.545,Echolocation,20220715_043000.WAV
1265.7975,1265.8026,40937.0,56355.0,0.737,Echolocation,20220715_043000.WAV
1265.8895,1265.8969,40078.0,51429.0,0.537,Echolocation,20220715_043000.WAV
1265.9855,1265.9926,40937.0,56470.0,0.75,Echolocation,20220715_043000.WAV
1266.0865,1266.0935,40937.0,51787.0,0.719,Echolocation,20220715_043000.WAV
1266.2675,1266.2744,40078.0,57705.0,0.775,Echolocation,20220715_043000.WAV
1266.3685,1266.3766,40078.0,50863.0,0.746,Echolocation,20220715_043000.WAV
1266.5495,1266.5573,39218.0,60476.0,0.823,Echolocation,20220715_043000.WAV
1266.6395,1266.6468,40078.0,49533.0,0.662,Echolocation,20220715_043000.WAV
1266.7415,1266.7489,40078.0,56924.0,0.79,Echolocation,20220715_043000.WAV
1266.8395,1266.847,40937.0,52293.0,0.699,Echolocation,20220715_043000.WAV
1266.9365,1266.9435,40078.0,58394.0,0.693,Echolocation,20220715_043000.WAV
1267.0455,1267.0547,40078.0,47914.0,0.636,Echolocation,20220715_043000.WAV
1267.1425,1267.1499,40937.0,54083.0,0.701,Echolocation,20220715_043000.WAV
1267.2415,1267.249,40937.0,48618.0,0.525,Echolocation,20220715_043000.WAV
1267.3365,1267.3432,40078.0,55111.0,0.727,Echolocation,20220715_043000.WAV
1267.4305,1267.4382,40937.0,48335.0,0.577,Echolocation,20220715_043000.WAV
1267.5155,1267.5227,41796.0,48655.0,0.574,Echolocation,20220715_043000.WAV
1267.7155,1267.722,41796.0,52913.0,0.642,Echolocation,20220715_043000.WAV
1267.7975,1267.806,40937.0,54125.0,0.648,Echolocation,20220715_043000.WAV
1267.8575,1267.8646,41796.0,51183.0,0.614,Echolocation,20220715_043000.WAV
1279.2825,1279.2873,46953.0,60844.0,0.525,Echolocation,20220715_043000.WAV
1279.5105,1279.5167,43515.0,63247.0,0.511,Echolocation,20220715_043000.WAV
1279.8565,1279.8636,44375.0,61244.0,0.557,Echolocation,20220715_043000.WAV
1338.6925,1338.7041,40078.0,47921.0,0.508,Echolocation,20220715_043000.WAV
1338.8885,1338.8977,39218.0,51173.0,0.52,Echolocation,20220715_043000.WAV
1375.2715,1375.2803,39218.0,47371.0,0.605,Echolocation,20220715_043000.WAV
1375.3655,1375.3742,39218.0,47782.0,0.676,Echolocation,20220715_043000.WAV
1375.4625,1375.4705,39218.0,45671.0,0.527,Echolocation,20220715_043000.WAV
1375.5575,1375.5656,38359.0,48388.0,0.715,Echolocation,20220715_043000.WAV
1375.8995,1375.9087,38359.0,46847.0,0.663,Echolocation,20220715_043000.WAV
1376.3315,1376.3415,39218.0,45468.0,0.566,Echolocation,20220715_043000.WAV
1386.1335,1386.1457,43515.0,57986.0,0.563,Echolocation,20220715_043000.WAV
1386.2085,1386.2212,43515.0,50043.0,0.596,Echolocation,20220715_043000.WAV
1386.3765,1386.3841,43515.0,53071.0,0.617,Echolocation,20220715_043000.WAV
1386.4805,1386.4898,42656.0,57388.0,0.551,Echolocation,20220715_043000.WAV
1386.6565,1386.6658,43515.0,54064.0,0.559,Echolocation,20220715_043000.WAV
1387.0015,1387.0099,41796.0,51745.0,0.532,Echolocation,20220715_043000.WAV
1396.9135,1396.9208,41796.0,49719.0,0.515,Echolocation,20220715_043000.WAV
1397.1735,1397.1801,41796.0,49640.0,0.538,Echolocation,20220715_043000.WAV
1442.6385,1442.6444,46093.0,64808.0,0.526,Echolocation,20220715_043000.WAV
1442.8195,1442.8253,44375.0,63462.0,0.511,Echolocation,20220715_043000.WAV
1464.2895,1464.2976,40937.0,54535.0,0.6,Echolocation,20220715_043000.WAV
1464.4805,1464.4877,40937.0,55908.0,0.558,Echolocation,20220715_043000.WAV
1464.5645,1464.5727,40937.0,51256.0,0.631,Echolocation,20220715_043000.WAV
1464.6425,1464.6514,40937.0,47500.0,0.534,Echolocation,20220715_043000.WAV
1464.7865,1464.793,40078.0,53899.0,0.531,Echolocation,20220715_043000.WAV
1464.8955,1464.9028,40078.0,60322.0,0.691,Echolocation,20220715_043000.WAV
1464.9845,1464.9912,40937.0,57455.0,0.663,Echolocation,20220715_043000.WAV
1465.0775,1465.0845,40078.0,47891.0,0.502,Echolocation,20220715_043000.WAV
1465.2495,1465.2555,40078.0,55610.0,0.682,Echolocation,20220715_043000.WAV
1465.4365,1465.4433,40078.0,51990.0,0.666,Echolocation,20220715_043000.WAV
1465.6665,1465.672,41796.0,51690.0,0.511,Echolocation,20220715_043000.WAV
1465.7705,1465.7766,41796.0,51977.0,0.594,Echolocation,20220715_043000.WAV
1465.8305,1465.8361,41796.0,50581.0,0.501,Echolocation,20220715_043000.WAV
1465.8845,1465.8908,40937.0,49905.0,0.562,Echolocation,20220715_043000.WAV
1496.5985,1496.6048,41796.0,51068.0,0.522,Echolocation,20220715_043000.WAV
1496.9675,1496.9748,40078.0,53953.0,0.587,Echolocation,20220715_043000.WAV
1497.4785,1497.4874,38359.0,51830.0,0.644,Echolocation,20220715_043000.WAV
1497.7165,1497.7259,40078.0,52126.0,0.611,Echolocation,20220715_043000.WAV
1560.5965,1560.6035,41796.0,49464.0,0.526,Echolocation,20220715_043000.WAV
1561.0895,1561.0984,41796.0,49276.0,0.52,Echolocation,20220715_043000.WAV
1561.2995,1561.3098,42656.0,51794.0,0.548,Echolocation,20220715_043000.WAV
1562.0365,1562.042,41796.0,65223.0,0.562,Echolocation,20220715_043000.WAV
1564.5465,1564.5552,40078.0,46564.0,0.563,Echolocation,20220715_043000.WAV
1564.6075,1564.6143,41796.0,54828.0,0.582,Echolocation,20220715_043000.WAV
1566.4075,1566.4136,40078.0,48853.0,0.532,Echolocation,20220715_043000.WAV
1566.6365,1566.642,40937.0,53579.0,0.552,Echolocation,20220715_043000.WAV
1566.7095,1566.716,39218.0,53265.0,0.545,Echolocation,20220715_043000.WAV
1566.7985,1566.8048,40078.0,55442.0,0.6,Echolocation,20220715_043000.WAV
1566.9155,1566.9218,40937.0,54565.0,0.507,Echolocation,20220715_043000.WAV
1567.0855,1567.0915,38359.0,50069.0,0.519,Echolocation,20220715_043000.WAV
1567.1805,1567.1874,39218.0,54218.0,0.655,Echolocation,20220715_043000.WAV
1567.2565,1567.2627,39218.0,57902.0,0.533,Echolocation,20220715_043000.WAV
1567.3225,1567.3287,40078.0,57733.0,0.648,Echolocation,20220715_043000.WAV
1567.4005,1567.4071,39218.0,50895.0,0.631,Echolocation,20220715_043000.WAV
1567.4895,1567.4967,39218.0,53772.0,0.51,Echolocation,20220715_043000.WAV
1567.5715,1567.582,39218.0,52341.0,0.615,Echolocation,20220715_043000.WAV
1567.9485,1567.9553,41796.0,49551.0,0.611,Echolocation,20220715_043000.WAV
1568.2225,1568.2316,41796.0,56577.0,0.534,Echolocation,20220715_043000.WAV
1568.4015,1568.4075,41796.0,54565.0,0.547,Echolocation,20220715_043000.WAV
1569.4045,1569.4115,40078.0,48984.0,0.552,Echolocation,20220715_043000.WAV
1621.4155,1621.4244,38359.0,47418.0,0.503,Echolocation,20220715_043000.WAV
1623.9175,1623.9247,39218.0,45915.0,0.51,Echolocation,20220715_043000.WAV
1623.9905,1623.9979,40078.0,52896.0,0.522,Echolocation,20220715_043000.WAV
1624.3375,1624.3482,40078.0,47178.0,0.623,Echolocation,20220715_043000.WAV
1633.6575,1633.6643,40937.0,48269.0,0.626,Echolocation,20220715_043000.WAV
1634.4865,1634.4961,41796.0,50717.0,0.599,Echolocation,20220715_043000.WAV
1634.5815,1634.5881,40937.0,52310.0,0.528,Echolocation,20220715_043000.WAV
1634.6765,1634.6881,41796.0,51185.0,0.579,Echolocation,20220715_043000.WAV
1634.7795,1634.789,41796.0,54303.0,0.619,Echolocation,20220715_043000.WAV
1634.8745,1634.8839,41796.0,57144.0,0.607,Echolocation,20220715_043000.WAV
1634.9715,1634.9824,40078.0,47054.0,0.637,Echolocation,20220715_043000.WAV
1635.0665,1635.0768,40078.0,55328.0,0.607,Echolocation,20220715_043000.WAV
1650.4335,1650.4384,42656.0,57037.0,0.509,Echolocation,20220715_043000.WAV
1654.6935,1654.6999,41796.0,51487.0,0.592,Echolocation,20220715_043000.WAV
1655.2505,1655.2588,40937.0,52901.0,0.59,Echolocation,20220715_043000.WAV
1655.5155,1655.5242,40937.0,53489.0,0.535,Echolocation,20220715_043000.WAV
1655.6175,1655.624,39218.0,52747.0,0.535,Echolocation,20220715_043000.WAV
1655.7095,1655.7171,39218.0,57993.0,0.596,Echolocation,20220715_043000.WAV
1655.8015,1655.8087,38359.0,57605.0,0.531,Echolocation,20220715_043000.WAV
1655.8915,1655.8979,39218.0,61781.0,0.705,Echolocation,20220715_043000.WAV
1656.1515,1656.1575,38359.0,59671.0,0.552,Echolocation,20220715_043000.WAV
1656.3315,1656.3377,39218.0,59572.0,0.571,Echolocation,20220715_043000.WAV
1656.5395,1656.5455,40078.0,53671.0,0.619,Echolocation,20220715_043000.WAV
1656.6205,1656.627,40078.0,49515.0,0.617,Echolocation,20220715_043000.WAV
1662.1265,1662.1353,38359.0,44999.0,0.548,Echolocation,20220715_043000.WAV
1676.4565,1676.4649,43515.0,53181.0,0.559,Echolocation,20220715_043000.WAV
14.3535,14.3597,48671.0,64239.0,0.51,Echolocation,20220715_050000.WAV
14.5975,14.6019,49531.0,63755.0,0.56,Echolocation,20220715_050000.WAV
14.7215,14.7271,50390.0,63046.0,0.566,Echolocation,20220715_050000.WAV
14.8065,14.8111,45234.0,65744.0,0.511,Echolocation,20220715_050000.WAV
15.0335,15.0386,46093.0,67807.0,0.522,Echolocation,20220715_050000.WAV
16.2175,16.2255,39218.0,47041.0,0.62,Echolocation,20220715_050000.WAV
16.3165,16.3255,38359.0,48346.0,0.545,Echolocation,20220715_050000.WAV
16.4045,16.4124,39218.0,46897.0,0.664,Echolocation,20220715_050000.WAV
19.6075,19.6148,35781.0,47985.0,0.546,Echolocation,20220715_050000.WAV
19.7145,19.7209,34921.0,57440.0,0.556,Echolocation,20220715_050000.WAV
19.8105,19.8166,34921.0,58672.0,0.545,Echolocation,20220715_050000.WAV
20.0945,20.1014,34921.0,57259.0,0.52,Echolocation,20220715_050000.WAV
20.3045,20.3108,32343.0,58218.0,0.523,Echolocation,20220715_050000.WAV
20.7295,20.7363,34921.0,57129.0,0.565,Echolocation,20220715_050000.WAV
20.9515,20.9586,35781.0,67642.0,0.53,Echolocation,20220715_050000.WAV
21.0435,21.0507,34921.0,67182.0,0.544,Echolocation,20220715_050000.WAV
21.1345,21.1413,34921.0,64308.0,0.508,Echolocation,20220715_050000.WAV
21.3355,21.3428,35781.0,57116.0,0.503,Echolocation,20220715_050000.WAV
21.5355,21.5425,34062.0,58759.0,0.502,Echolocation,20220715_050000.WAV
21.7445,21.7523,35781.0,54908.0,0.51,Echolocation,20220715_050000.WAV
21.8555,21.8619,32343.0,58132.0,0.549,Echolocation,20220715_050000.WAV
22.0765,22.0825,36640.0,56679.0,0.639,Echolocation,20220715_050000.WAV
22.2775,22.2839,37500.0,54463.0,0.65,Echolocation,20220715_050000.WAV
22.3895,22.3953,34062.0,53739.0,0.576,Echolocation,20220715_050000.WAV
22.4985,22.5053,34921.0,58928.0,0.593,Echolocation,20220715_050000.WAV
22.6125,22.6207,36640.0,54217.0,0.654,Echolocation,20220715_050000.WAV
57.424499999999995,57.4306,45234.0,56037.0,0.52,Echolocation,20220715_050000.WAV
57.558499999999995,57.5672,46093.0,57911.0,0.501,Echolocation,20220715_050000.WAV
57.9925,58.000299999999996,46093.0,61281.0,0.533,Echolocation,20220715_050000.WAV
85.2315,85.2356,46093.0,66780.0,0.567,Echolocation,20220715_050000.WAV
86.4435,86.4494,52968.0,68285.0,0.511,Echolocation,20220715_050000.WAV
86.4975,86.5018,52109.0,68859.0,0.543,Echolocation,20220715_050000.WAV
86.5835,86.5874,49531.0,72002.0,0.52,Echolocation,20220715_050000.WAV
87.0015,87.0075,41796.0,79851.0,0.524,Echolocation,20220715_050000.WAV
87.0895,87.0938,40937.0,73786.0,0.55,Echolocation,20220715_050000.WAV
87.2295,87.2336,42656.0,71747.0,0.535,Echolocation,20220715_050000.WAV
87.2915,87.2969,40937.0,81285.0,0.544,Echolocation,20220715_050000.WAV
102.6845,102.6896,45234.0,61879.0,0.54,Echolocation,20220715_050000.WAV
103.1625,103.1681,46953.0,58480.0,0.524,Echolocation,20220715_050000.WAV
111.3945,111.4032,39218.0,48222.0,0.616,Echolocation,20220715_050000.WAV
111.5545,111.5622,40937.0,47318.0,0.668,Echolocation,20220715_050000.WAV
127.7695,127.7771,40078.0,47383.0,0.609,Echolocation,20220715_050000.WAV
127.8835,127.8898,40937.0,49695.0,0.669,Echolocation,20220715_050000.WAV
128.0705,128.0788,40078.0,47869.0,0.598,Echolocation,20220715_050000.WAV
128.5025,128.5083,41796.0,48264.0,0.517,Echolocation,20220715_050000.WAV
128.8405,128.8488,40078.0,48117.0,0.543,Echolocation,20220715_050000.WAV
128.9255,128.9341,41796.0,47671.0,0.537,Echolocation,20220715_050000.WAV
178.7545,178.7615,40937.0,48974.0,0.589,Echolocation,20220715_050000.WAV
256.8885,256.8942,37500.0,57692.0,0.512,Echolocation,20220715_050000.WAV
256.9465,256.9516,36640.0,55427.0,0.544,Echolocation,20220715_050000.WAV
