start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
161.4118656,161.6375552,17670.76,49011.86,0.26692466841609297,Feeding Buzz,/Users/adityakrishna/Downloads/20210910_030000.WAV
246.9325,246.9418,28046.0,37602.0,0.549,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
247.2165,247.2264,28046.0,38133.0,0.573,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
247.3525,247.3627,28046.0,38892.0,0.555,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
247.4715,247.4794,27187.0,42404.0,0.763,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
247.5905,247.6001,28046.0,37383.0,0.53,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
247.8485,247.8568,27187.0,37924.0,0.618,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
248.2175,248.2247,28046.0,40598.0,0.612,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
248.7335,248.7414,28046.0,42590.0,0.614,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
248.8745,248.882,27187.0,42099.0,0.652,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
249.0095,249.0178,25468.0,40197.0,0.704,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
249.0805,249.0878,26328.0,44799.0,0.632,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
249.1535,249.1628,25468.0,51445.0,0.754,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
249.2815,249.2943,23750.0,47929.0,0.747,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
249.3545,249.362,29765.0,48748.0,0.535,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
249.4485,249.4608,22890.0,38837.0,0.675,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
249.5925,249.6059,23750.0,45527.0,0.753,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
249.7425,249.7568,22890.0,40022.0,0.68,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
249.8925,249.9076,23750.0,40555.0,0.587,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
250.0405,250.0591,22031.0,32019.0,0.568,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
250.2965,250.3151,22890.0,35919.0,0.609,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
250.44650000000001,250.4629,22890.0,33565.0,0.636,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
250.7185,250.7356,23750.0,38675.0,0.567,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
250.8695,250.8846,22890.0,35088.0,0.654,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
251.0045,251.02100000000002,22890.0,35845.0,0.636,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
251.1235,251.1376,23750.0,37314.0,0.61,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
251.2655,251.2807,24609.0,41285.0,0.619,Echolocation,/Users/adityakrishna/Downloads/20210910_030000.WAV
