start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file,Collide
1560.3185,1560.3283,39218.0,53595.0,0.544,Echolocation,20220826_043000.WAV,
1560.4165,1560.4263,37500.0,51988.0,0.524,Echolocation,20220826_043000.WAV,
1560.5065,1560.5159,38359.0,54236.0,0.542,Echolocation,20220826_043000.WAV,
1560.6045,1560.6143,39218.0,53222.0,0.592,Echolocation,20220826_043000.WAV,
1560.7105,1560.7206,38359.0,55070.0,0.567,Echolocation,20220826_043000.WAV,
1560.9125,1560.9225,39218.0,55357.0,0.583,Echolocation,20220826_043000.WAV,
1561.0195,1561.0294,38359.0,56415.0,0.532,Echolocation,20220826_043000.WAV,
1561.1205,1561.1303,39218.0,57200.0,0.59,Echolocation,20220826_043000.WAV,
1561.2235,1561.2322,39218.0,59810.0,0.607,Echolocation,20220826_043000.WAV,
1561.3295,1561.341,38359.0,55564.0,0.536,Echolocation,20220826_043000.WAV,
1561.4345,1561.4451,39218.0,60616.0,0.571,Echolocation,20220826_043000.WAV,
1561.5435,1561.5547,38359.0,59040.0,0.587,Echolocation,20220826_043000.WAV,
1561.6495,1561.659,38359.0,56075.0,0.649,Echolocation,20220826_043000.WAV,
1561.7555,1561.7661,39218.0,56373.0,0.599,Echolocation,20220826_043000.WAV,
1562.0675,1562.079,37500.0,56477.0,0.518,Echolocation,20220826_043000.WAV,
1562.1695,1562.1796,36640.0,52353.0,0.585,Echolocation,20220826_043000.WAV,
1562.2725,1562.2834,36640.0,57470.0,0.554,Echolocation,20220826_043000.WAV,
1562.3855,1562.3958,38359.0,57367.0,0.606,Echolocation,20220826_043000.WAV,
1562.5925,1562.6014,38359.0,51018.0,0.513,Echolocation,20220826_043000.WAV,
1562.6975,1562.7063,36640.0,53093.0,0.591,Echolocation,20220826_043000.WAV,
1562.8025,1562.814,36640.0,52838.0,0.584,Echolocation,20220826_043000.WAV,
1562.9055,1562.9141,37500.0,49366.0,0.504,Echolocation,20220826_043000.WAV,
1563.0095,1563.0187,37500.0,54121.0,0.578,Echolocation,20220826_043000.WAV,
1563.1165,1563.1244,38359.0,47303.0,0.55,Echolocation,20220826_043000.WAV,
1563.2255,1563.2338,38359.0,54581.0,0.649,Echolocation,20220826_043000.WAV,
1563.4935,1563.5024,38359.0,49004.0,0.636,Echolocation,20220826_043000.WAV,
1564.0475,1564.0558,38359.0,50090.0,0.659,Echolocation,20220826_043000.WAV,
1564.2775,1564.2843,38359.0,51308.0,0.601,Echolocation,20220826_043000.WAV,
1564.3705,1564.3795,39218.0,51277.0,0.626,Echolocation,20220826_043000.WAV,
1565.2345,1565.2438,39218.0,52310.0,0.647,Echolocation,20220826_043000.WAV,
1565.3375,1565.3468,38359.0,46653.0,0.563,Echolocation,20220826_043000.WAV,
1565.4455,1565.4534,39218.0,49251.0,0.609,Echolocation,20220826_043000.WAV,
1565.5515,1565.5615,37500.0,46550.0,0.533,Echolocation,20220826_043000.WAV,
1565.6575,1565.6654,38359.0,48987.0,0.618,Echolocation,20220826_043000.WAV,
1565.7375,1565.745,39218.0,48385.0,0.514,Echolocation,20220826_043000.WAV,
1565.8385,1565.8464,39218.0,48504.0,0.581,Echolocation,20220826_043000.WAV,
1565.9405,1565.9487,39218.0,50759.0,0.628,Echolocation,20220826_043000.WAV,
1566.0455,1566.0549,39218.0,50308.0,0.591,Echolocation,20220826_043000.WAV,
1566.1385,1566.1492,38359.0,49585.0,0.508,Echolocation,20220826_043000.WAV,
1566.2555,1566.2636,38359.0,48324.0,0.516,Echolocation,20220826_043000.WAV,
1566.3955,1566.4029,40937.0,54870.0,0.569,Echolocation,20220826_043000.WAV,
1566.4875,1566.4966,39218.0,49436.0,0.518,Echolocation,20220826_043000.WAV,
1566.5815,1566.5916,38359.0,55463.0,0.568,Echolocation,20220826_043000.WAV,
1566.7735,1566.7836,38359.0,51685.0,0.565,Echolocation,20220826_043000.WAV,
1566.8675,1566.8776,38359.0,55504.0,0.639,Echolocation,20220826_043000.WAV,
1566.9745,1566.9843,39218.0,55283.0,0.635,Echolocation,20220826_043000.WAV,
1567.0815,1567.0898,38359.0,56505.0,0.685,Echolocation,20220826_043000.WAV,
1567.1935,1567.2027,39218.0,56803.0,0.61,Echolocation,20220826_043000.WAV,
1567.2975,1567.3069,38359.0,55759.0,0.615,Echolocation,20220826_043000.WAV,
1567.3985,1567.4079,38359.0,53797.0,0.606,Echolocation,20220826_043000.WAV,
1567.4995,1567.5097,38359.0,58594.0,0.602,Echolocation,20220826_043000.WAV,
1567.6135,1567.6238,38359.0,54663.0,0.564,Echolocation,20220826_043000.WAV,
1567.7225,1567.7334,38359.0,56393.0,0.605,Echolocation,20220826_043000.WAV,
1567.8265,1567.8361,38359.0,51126.0,0.613,Echolocation,20220826_043000.WAV,
1568.0115,1568.0199,38359.0,56702.0,0.609,Echolocation,20220826_043000.WAV,
1568.1095,1568.1161,38359.0,50759.0,0.527,Echolocation,20220826_043000.WAV,
1568.2075,1568.2153,37500.0,56170.0,0.566,Echolocation,20220826_043000.WAV,
1568.2925,1568.2989,37500.0,56776.0,0.529,Echolocation,20220826_043000.WAV,
1568.4945,1568.502,39218.0,54804.0,0.537,Echolocation,20220826_043000.WAV,
1568.6645,1568.6712,38359.0,58407.0,0.546,Echolocation,20220826_043000.WAV,
1568.7495,1568.7567,39218.0,52507.0,0.518,Echolocation,20220826_043000.WAV,
1570.0995,1570.106,39218.0,50630.0,0.554,Echolocation,20220826_043000.WAV,
1570.2825,1570.2909,39218.0,49201.0,0.576,Echolocation,20220826_043000.WAV,
1572.0765,1572.0851,40078.0,46488.0,0.538,Echolocation,20220826_043000.WAV,
1572.1835,1572.1934,40078.0,47320.0,0.563,Echolocation,20220826_043000.WAV,
1572.2865,1572.2956,40078.0,47558.0,0.556,Echolocation,20220826_043000.WAV,
1572.3835,1572.394,40078.0,52518.0,0.512,Echolocation,20220826_043000.WAV,
1572.7955,1572.8051,39218.0,51522.0,0.563,Echolocation,20220826_043000.WAV,
1572.8965,1572.9066,39218.0,52712.0,0.51,Echolocation,20220826_043000.WAV,
1572.9955,1573.0034,40078.0,52446.0,0.556,Echolocation,20220826_043000.WAV,
1573.1025,1573.1116,39218.0,57447.0,0.6,Echolocation,20220826_043000.WAV,
1573.2935,1573.3009,38359.0,53644.0,0.622,Echolocation,20220826_043000.WAV,
1573.3905,1573.3994,38359.0,58465.0,0.696,Echolocation,20220826_043000.WAV,
1573.4825,1573.4914,38359.0,58702.0,0.669,Echolocation,20220826_043000.WAV,
1573.5755,1573.5846,39218.0,59458.0,0.688,Echolocation,20220826_043000.WAV,
1573.6735,1573.683,39218.0,55721.0,0.695,Echolocation,20220826_043000.WAV,
1573.7715,1573.7823,39218.0,57380.0,0.643,Echolocation,20220826_043000.WAV,
1573.8715,1573.8801,40078.0,57699.0,0.665,Echolocation,20220826_043000.WAV,
1573.9715,1573.9808,40078.0,60331.0,0.63,Echolocation,20220826_043000.WAV,
1574.0665,1574.0752,39218.0,63434.0,0.537,Echolocation,20220826_043000.WAV,
1574.1635,1574.1735,39218.0,61047.0,0.517,Echolocation,20220826_043000.WAV,
1574.5625,1574.5717,38359.0,61659.0,0.538,Echolocation,20220826_043000.WAV,
1574.6415,1574.6501,40078.0,63129.0,0.545,Echolocation,20220826_043000.WAV,
1574.7215,1574.7292,39218.0,66485.0,0.519,Echolocation,20220826_043000.WAV,
1574.8045,1574.8131,39218.0,60576.0,0.606,Echolocation,20220826_043000.WAV,
1574.8895,1574.8973,39218.0,55951.0,0.54,Echolocation,20220826_043000.WAV,
1575.0445,1575.051,40078.0,59791.0,0.546,Echolocation,20220826_043000.WAV,
1576.1615,1576.1703,41796.0,48776.0,0.506,Echolocation,20220826_043000.WAV,
1576.2495,1576.2575,40937.0,51896.0,0.536,Echolocation,20220826_043000.WAV,
1576.5215,1576.5298,39218.0,55196.0,0.537,Echolocation,20220826_043000.WAV,
1576.6155,1576.6239,38359.0,52860.0,0.631,Echolocation,20220826_043000.WAV,
1576.7155,1576.7235,39218.0,53325.0,0.61,Echolocation,20220826_043000.WAV,
1576.9975,1577.0058,39218.0,53147.0,0.572,Echolocation,20220826_043000.WAV,
1577.0925,1577.1013,38359.0,45785.0,0.579,Echolocation,20220826_043000.WAV,
1577.1895,1577.1972,40078.0,51837.0,0.526,Echolocation,20220826_043000.WAV,
1577.3725,1577.3812,39218.0,46751.0,0.523,Echolocation,20220826_043000.WAV,
1577.5655,1577.5733,39218.0,49225.0,0.612,Echolocation,20220826_043000.WAV,
1577.6655,1577.6754,38359.0,51192.0,0.623,Echolocation,20220826_043000.WAV,
1580.2045,1580.2135,39218.0,45762.0,0.512,Echolocation,20220826_043000.WAV,
1581.2505,1581.2602,40078.0,47130.0,0.54,Echolocation,20220826_043000.WAV,
1581.3455,1581.355,40078.0,52657.0,0.554,Echolocation,20220826_043000.WAV,
1581.4425,1581.4509,39218.0,52274.0,0.575,Echolocation,20220826_043000.WAV,
1581.5365,1581.5456,39218.0,51110.0,0.55,Echolocation,20220826_043000.WAV,
1581.6295,1581.6369,38359.0,49017.0,0.546,Echolocation,20220826_043000.WAV,
1581.7245,1581.7334,40078.0,56472.0,0.552,Echolocation,20220826_043000.WAV,
1581.8195,1581.8271,40078.0,50776.0,0.552,Echolocation,20220826_043000.WAV,
1582.0035,1582.0119,40937.0,47853.0,0.508,Echolocation,20220826_043000.WAV,
1582.0975,1582.1049,39218.0,53335.0,0.593,Echolocation,20220826_043000.WAV,
1582.2885,1582.2963,39218.0,51800.0,0.559,Echolocation,20220826_043000.WAV,
1582.3705,1582.3782,40078.0,52884.0,0.528,Echolocation,20220826_043000.WAV,
1582.4615,1582.4697,40078.0,57551.0,0.546,Echolocation,20220826_043000.WAV,
1582.5555,1582.5623,40937.0,53568.0,0.619,Echolocation,20220826_043000.WAV,
1582.6475,1582.6549,40937.0,54166.0,0.636,Echolocation,20220826_043000.WAV,
1582.7425,1582.7498,40937.0,51751.0,0.536,Echolocation,20220826_043000.WAV,
1582.8345,1582.843,39218.0,59973.0,0.609,Echolocation,20220826_043000.WAV,
1582.9265,1582.9352,40078.0,61978.0,0.531,Echolocation,20220826_043000.WAV,
1583.0205,1583.0298,39218.0,60865.0,0.576,Echolocation,20220826_043000.WAV,
1584.5545,1584.561,39218.0,54774.0,0.512,Echolocation,20220826_043000.WAV,
1585.0655,1585.0746,37500.0,48733.0,0.538,Echolocation,20220826_043000.WAV,
1585.3655,1585.375,38359.0,48923.0,0.542,Echolocation,20220826_043000.WAV,
1585.4675,1585.4776,39218.0,48541.0,0.612,Echolocation,20220826_043000.WAV,
1585.5675,1585.5779,39218.0,49203.0,0.525,Echolocation,20220826_043000.WAV,
1586.1465,1586.1548,39218.0,53405.0,0.547,Echolocation,20220826_043000.WAV,
1586.2425,1586.2506,39218.0,51154.0,0.596,Echolocation,20220826_043000.WAV,
1586.6555,1586.6641,40078.0,49604.0,0.589,Echolocation,20220826_043000.WAV,
1586.9665,1586.9767,39218.0,50819.0,0.502,Echolocation,20220826_043000.WAV,
1587.0675,1587.077,39218.0,49386.0,0.618,Echolocation,20220826_043000.WAV,
1587.1635,1587.1717,39218.0,53393.0,0.584,Echolocation,20220826_043000.WAV,
1587.2585,1587.2658,37500.0,53714.0,0.633,Echolocation,20220826_043000.WAV,
1587.3565,1587.3644,39218.0,51558.0,0.539,Echolocation,20220826_043000.WAV,
1587.4515,1587.4611,39218.0,52942.0,0.55,Echolocation,20220826_043000.WAV,
1587.5445,1587.553,38359.0,54150.0,0.569,Echolocation,20220826_043000.WAV,
1587.6595,1587.6684,40078.0,52795.0,0.596,Echolocation,20220826_043000.WAV,
1587.7485,1587.7572,37500.0,58788.0,0.555,Echolocation,20220826_043000.WAV,
1587.8225,1587.832,40078.0,56964.0,0.539,Echolocation,20220826_043000.WAV,
1588.2305,1588.238,40937.0,55983.0,0.555,Echolocation,20220826_043000.WAV,
1588.6345,1588.6412,41796.0,52519.0,0.545,Echolocation,20220826_043000.WAV,
1588.6985,1588.706,38359.0,52463.0,0.503,Echolocation,20220826_043000.WAV,
1588.7875,1588.7956,39218.0,50388.0,0.518,Echolocation,20220826_043000.WAV,
1588.8765,1588.8848,38359.0,52556.0,0.612,Echolocation,20220826_043000.WAV,
1588.9695,1588.979,38359.0,53266.0,0.592,Echolocation,20220826_043000.WAV,
1589.2275,1589.238,38359.0,54882.0,0.607,Echolocation,20220826_043000.WAV,
1589.3185,1589.3271,39218.0,55358.0,0.572,Echolocation,20220826_043000.WAV,
1589.4105,1589.4207,38359.0,57924.0,0.657,Echolocation,20220826_043000.WAV,
1589.5085,1589.5171,38359.0,55501.0,0.63,Echolocation,20220826_043000.WAV,
1589.6015,1589.6104,37500.0,60074.0,0.554,Echolocation,20220826_043000.WAV,
1589.6955,1589.7053,39218.0,56879.0,0.594,Echolocation,20220826_043000.WAV,
1589.8855,1589.8957,38359.0,55923.0,0.517,Echolocation,20220826_043000.WAV,
1589.9835,1589.9925,38359.0,61884.0,0.587,Echolocation,20220826_043000.WAV,
1590.0825,1590.0912,38359.0,61087.0,0.631,Echolocation,20220826_043000.WAV,
1590.1765,1590.1855,38359.0,62483.0,0.581,Echolocation,20220826_043000.WAV,
1590.4555,1590.464,37500.0,65061.0,0.514,Echolocation,20220826_043000.WAV,
1590.5945,1590.6118,24609.0,28543.0,0.513,Echolocation,20220826_043000.WAV,
1590.7375,1590.7448,38359.0,61358.0,0.522,Echolocation,20220826_043000.WAV,
1591.0455,1591.0558,38359.0,62121.0,0.611,Echolocation,20220826_043000.WAV,
1591.2405,1591.248,37500.0,65566.0,0.627,Echolocation,20220826_043000.WAV,
1591.3425,1591.3518,38359.0,63229.0,0.596,Echolocation,20220826_043000.WAV,
1591.5415,1591.5519,38359.0,56273.0,0.526,Echolocation,20220826_043000.WAV,
1591.7255,1591.7349,38359.0,64886.0,0.599,Echolocation,20220826_043000.WAV,
1592.0035,1592.0126,38359.0,56284.0,0.543,Echolocation,20220826_043000.WAV,
1592.1865,1592.197,38359.0,52017.0,0.572,Echolocation,20220826_043000.WAV,
1592.3605,1592.369,37500.0,58937.0,0.508,Echolocation,20220826_043000.WAV,
1592.4595,1592.4762,23750.0,28053.0,0.508,Echolocation,20220826_043000.WAV,
1592.5635,1592.5728,37500.0,57610.0,0.527,Echolocation,20220826_043000.WAV,
1592.9545,1592.9622,38359.0,58475.0,0.527,Echolocation,20220826_043000.WAV,
1593.0375,1593.0443,38359.0,57454.0,0.524,Echolocation,20220826_043000.WAV,
1593.2255,1593.2328,38359.0,56424.0,0.618,Echolocation,20220826_043000.WAV,
1593.4595,1593.466,38359.0,53874.0,0.623,Echolocation,20220826_043000.WAV,
1593.6455,1593.6532,37500.0,51065.0,0.558,Echolocation,20220826_043000.WAV,
1593.8655,1593.8728,38359.0,50718.0,0.563,Echolocation,20220826_043000.WAV,
1595.2475,1595.2551,38359.0,48116.0,0.566,Echolocation,20220826_043000.WAV,
1595.3575,1595.3653,38359.0,45978.0,0.551,Echolocation,20220826_043000.WAV,
1595.4685,1595.4761,38359.0,48381.0,0.533,Echolocation,20220826_043000.WAV,
1595.5755,1595.5912,23750.0,28488.0,0.535,Echolocation,20220826_043000.WAV,
1595.6525,1595.6601,38359.0,52211.0,0.61,Echolocation,20220826_043000.WAV,
1595.7525,1595.7614,37500.0,49326.0,0.525,Echolocation,20220826_043000.WAV,
1595.8325,1595.8418,39218.0,51594.0,0.56,Echolocation,20220826_043000.WAV,
1596.0755,1596.0853,38359.0,49794.0,0.54,Echolocation,20220826_043000.WAV,
1596.1705,1596.1798,39218.0,50717.0,0.556,Echolocation,20220826_043000.WAV,
1596.2755,1596.2855,39218.0,55955.0,0.597,Echolocation,20220826_043000.WAV,
1596.3835,1596.3943,37500.0,50669.0,0.539,Echolocation,20220826_043000.WAV,
1596.4865,1596.495,39218.0,51032.0,0.547,Echolocation,20220826_043000.WAV,
1596.6735,1596.6816,38359.0,45813.0,0.554,Echolocation,20220826_043000.WAV,
1596.7485,1596.7569,40078.0,50570.0,0.631,Echolocation,20220826_043000.WAV,
1596.8825,1596.889,40937.0,52547.0,0.52,Echolocation,20220826_043000.WAV,
1597.0595,1597.069,39218.0,56878.0,0.695,Echolocation,20220826_043000.WAV,
1597.1535,1597.1623,37500.0,51824.0,0.557,Echolocation,20220826_043000.WAV,
1597.2515,1597.2602,38359.0,54802.0,0.571,Echolocation,20220826_043000.WAV,
1597.3515,1597.3596,38359.0,50818.0,0.529,Echolocation,20220826_043000.WAV,
1597.4535,1597.461,38359.0,54087.0,0.615,Echolocation,20220826_043000.WAV,
1597.5525,1597.561,38359.0,52530.0,0.527,Echolocation,20220826_043000.WAV,
1597.9395,1597.9504,38359.0,51496.0,0.514,Echolocation,20220826_043000.WAV,
1598.2975,1598.3076,40078.0,50234.0,0.542,Echolocation,20220826_043000.WAV,
1598.3755,1598.3838,39218.0,53258.0,0.527,Echolocation,20220826_043000.WAV,
1598.4605,1598.4684,40078.0,50731.0,0.54,Echolocation,20220826_043000.WAV,
1598.5485,1598.557,40937.0,52730.0,0.546,Echolocation,20220826_043000.WAV,
1599.1475,1599.1561,40937.0,51962.0,0.54,Echolocation,20220826_043000.WAV,
1599.5645,1599.5723,38359.0,57599.0,0.548,Echolocation,20220826_043000.WAV,
1599.7865,1599.7956,39218.0,57366.0,0.55,Echolocation,20220826_043000.WAV,
1599.8565,1599.8649,38359.0,57152.0,0.623,Echolocation,20220826_043000.WAV,
1599.9455,1599.9547,39218.0,57665.0,0.543,Echolocation,20220826_043000.WAV,
1600.0385,1600.0478,37500.0,58902.0,0.517,Echolocation,20220826_043000.WAV,
1600.1335,1600.1433,39218.0,60447.0,0.607,Echolocation,20220826_043000.WAV,
1600.2275,1600.2379,37500.0,59461.0,0.508,Echolocation,20220826_043000.WAV,
1600.3265,1600.3365,39218.0,57796.0,0.623,Echolocation,20220826_043000.WAV,
1600.5155,1600.5252,39218.0,60753.0,0.637,Echolocation,20220826_043000.WAV,
1600.6005,1600.6089,38359.0,62428.0,0.544,Echolocation,20220826_043000.WAV,
1600.7875,1600.798,38359.0,60717.0,0.522,Echolocation,20220826_043000.WAV,
1601.0645,1601.0728,36640.0,64138.0,0.524,Echolocation,20220826_043000.WAV,
1601.1605,1601.1689,37500.0,62492.0,0.517,Echolocation,20220826_043000.WAV,
1601.2575,1601.2667,38359.0,58625.0,0.633,Echolocation,20220826_043000.WAV,
1601.3585,1601.3678,38359.0,63629.0,0.535,Echolocation,20220826_043000.WAV,
1601.4615,1601.4711,37500.0,57572.0,0.565,Echolocation,20220826_043000.WAV,
1601.5675,1601.5773,37500.0,65084.0,0.609,Echolocation,20220826_043000.WAV,
1601.7605,1601.7698,38359.0,50859.0,0.531,Echolocation,20220826_043000.WAV,
1601.8595,1601.8683,38359.0,60660.0,0.562,Echolocation,20220826_043000.WAV,
1601.9615,1601.9699,38359.0,51668.0,0.61,Echolocation,20220826_043000.WAV,
1602.0605,1602.0683,38359.0,56224.0,0.664,Echolocation,20220826_043000.WAV,
1602.1575,1602.1663,36640.0,56522.0,0.518,Echolocation,20220826_043000.WAV,
1602.4355,1602.4421,36640.0,58735.0,0.549,Echolocation,20220826_043000.WAV,
1602.6325,1602.64,38359.0,58002.0,0.527,Echolocation,20220826_043000.WAV,
1602.8215,1602.8287,37500.0,56210.0,0.586,Echolocation,20220826_043000.WAV,
1603.0225,1603.0315,37500.0,55424.0,0.546,Echolocation,20220826_043000.WAV,
1603.2435,1603.25,36640.0,52641.0,0.573,Echolocation,20220826_043000.WAV,
1603.4495,1603.4574,36640.0,50853.0,0.568,Echolocation,20220826_043000.WAV,
1604.3645,1604.373,39218.0,47428.0,0.579,Echolocation,20220826_043000.WAV,
1610.7435,1610.7507,43515.0,57601.0,0.584,Echolocation,20220826_043000.WAV,
1610.9275,1610.9356,42656.0,56991.0,0.53,Echolocation,20220826_043000.WAV,
1611.0255,1611.0333,41796.0,54124.0,0.586,Echolocation,20220826_043000.WAV,
1611.1245,1611.1326,41796.0,57753.0,0.549,Echolocation,20220826_043000.WAV,
1611.2235,1611.2325,41796.0,61584.0,0.553,Echolocation,20220826_043000.WAV,
1611.3245,1611.333,40937.0,58863.0,0.539,Echolocation,20220826_043000.WAV,
1611.4275,1611.4365,40937.0,54945.0,0.604,Echolocation,20220826_043000.WAV,
1611.6135,1611.6232,40937.0,60787.0,0.564,Echolocation,20220826_043000.WAV,
1611.7195,1611.7288,40078.0,59394.0,0.617,Echolocation,20220826_043000.WAV,
1611.8175,1611.8279,40078.0,60697.0,0.518,Echolocation,20220826_043000.WAV,
1611.9185,1611.9275,40078.0,57584.0,0.67,Echolocation,20220826_043000.WAV,
1612.0165,1612.0252,39218.0,60687.0,0.676,Echolocation,20220826_043000.WAV,
1612.1155,1612.1253,38359.0,62383.0,0.681,Echolocation,20220826_043000.WAV,
1612.2135,1612.2232,39218.0,62176.0,0.601,Echolocation,20220826_043000.WAV,
1612.3105,1612.3203,39218.0,62509.0,0.611,Echolocation,20220826_043000.WAV,
1612.4105,1612.4214,39218.0,59058.0,0.594,Echolocation,20220826_043000.WAV,
1612.5045,1612.5147,39218.0,61746.0,0.542,Echolocation,20220826_043000.WAV,
1612.6255,1612.6357,38359.0,60797.0,0.537,Echolocation,20220826_043000.WAV,
1612.7125,1612.722,39218.0,63009.0,0.618,Echolocation,20220826_043000.WAV,
1612.8065,1612.8158,39218.0,63159.0,0.538,Echolocation,20220826_043000.WAV,
1612.9045,1612.9135,39218.0,62106.0,0.685,Echolocation,20220826_043000.WAV,
1612.9995,1613.0077,39218.0,62682.0,0.729,Echolocation,20220826_043000.WAV,
1613.0945,1613.1029,40078.0,69346.0,0.805,Echolocation,20220826_043000.WAV,
1613.1905,1613.2,40078.0,59878.0,0.682,Echolocation,20220826_043000.WAV,
1613.2855,1613.295,38359.0,58701.0,0.716,Echolocation,20220826_043000.WAV,
1613.3805,1613.3895,39218.0,55692.0,0.567,Echolocation,20220826_043000.WAV,
1613.4785,1613.4875,39218.0,60834.0,0.663,Echolocation,20220826_043000.WAV,
1613.5775,1613.5866,40078.0,56365.0,0.649,Echolocation,20220826_043000.WAV,
1613.6805,1613.6889,40078.0,48829.0,0.604,Echolocation,20220826_043000.WAV,
1613.7775,1613.788,39218.0,57029.0,0.651,Echolocation,20220826_043000.WAV,
1613.9775,1613.9866,39218.0,57116.0,0.691,Echolocation,20220826_043000.WAV,
1614.0725,1614.0835,39218.0,55009.0,0.643,Echolocation,20220826_043000.WAV,
1614.8465,1614.8542,39218.0,54180.0,0.535,Echolocation,20220826_043000.WAV,
1615.1345,1615.1431,39218.0,51731.0,0.545,Echolocation,20220826_043000.WAV,
1649.7925,1649.8023,41796.0,49009.0,0.512,Echolocation,20220826_043000.WAV,
1650.5345,1650.5426,41796.0,49366.0,0.513,Echolocation,20220826_043000.WAV,
1650.7545,1650.7629,42656.0,51447.0,0.553,Echolocation,20220826_043000.WAV,
1651.0675,1651.0762,40937.0,48556.0,0.602,Echolocation,20220826_043000.WAV,
1651.2895,1651.2995,41796.0,51972.0,0.526,Echolocation,20220826_043000.WAV,
1652.8335,1652.8434,42656.0,54415.0,0.614,Echolocation,20220826_043000.WAV,
1653.3345,1653.3448,40937.0,57103.0,0.51,Echolocation,20220826_043000.WAV,
1653.8185,1653.8283,40937.0,58139.0,0.606,Echolocation,20220826_043000.WAV,
1654.0225,1654.0319,41796.0,55813.0,0.542,Echolocation,20220826_043000.WAV,
1732.7185,1732.7248,45234.0,55874.0,0.586,Echolocation,20220826_043000.WAV,
1732.8205,1732.8268,46093.0,53123.0,0.524,Echolocation,20220826_043000.WAV,
1732.9035,1732.9099,43515.0,54861.0,0.554,Echolocation,20220826_043000.WAV,
1732.9965,1733.0022,44375.0,53329.0,0.636,Echolocation,20220826_043000.WAV,
1733.0975,1733.1035,45234.0,53131.0,0.577,Echolocation,20220826_043000.WAV,
1733.2015,1733.2071,45234.0,53618.0,0.61,Echolocation,20220826_043000.WAV,
1733.4145,1733.421,45234.0,51653.0,0.541,Echolocation,20220826_043000.WAV,
1734.7375,1734.7466,44375.0,49738.0,0.507,Echolocation,20220826_043000.WAV,
1776.2725,1776.2858,26328.0,31361.0,0.564,Echolocation,20220826_043000.WAV,
1777.4115,1777.428,25468.0,29522.0,0.515,Echolocation,20220826_043000.WAV,
1778.0365,1778.0535,25468.0,30452.0,0.517,Echolocation,20220826_043000.WAV,
1782.9145,1782.9288,27187.0,35914.0,0.608,Echolocation,20220826_043000.WAV,
1783.7295,1783.7437,27187.0,41713.0,0.61,Echolocation,20220826_043000.WAV,
1784.1365,1784.1508,26328.0,36757.0,0.592,Echolocation,20220826_043000.WAV,
1784.6585,1784.6721,26328.0,39068.0,0.58,Echolocation,20220826_043000.WAV,
1785.5745,1785.588,26328.0,38411.0,0.632,Echolocation,20220826_043000.WAV,
1786.1085,1786.1215,26328.0,36765.0,0.54,Echolocation,20220826_043000.WAV,
1788.1535,1788.1683,25468.0,33154.0,0.535,Echolocation,20220826_043000.WAV,
1788.9875,1788.9993,25468.0,30753.0,0.557,Echolocation,20220826_043000.WAV,
1789.2525,1789.2643,25468.0,33633.0,0.692,Echolocation,20220826_043000.WAV,
1789.8055,1789.8188,25468.0,31524.0,0.586,Echolocation,20220826_043000.WAV,
1790.0865,1790.1004,25468.0,30982.0,0.546,Echolocation,20220826_043000.WAV,
1790.3585,1790.3708,25468.0,31489.0,0.66,Echolocation,20220826_043000.WAV,
1791.4685,1791.4818,25468.0,29785.0,0.629,Echolocation,20220826_043000.WAV,
1792.0355,1792.0487,24609.0,30563.0,0.521,Echolocation,20220826_043000.WAV,
1792.4585,1792.4708,25468.0,31653.0,0.644,Echolocation,20220826_043000.WAV,
23.0515,23.0606,42656.0,52244.0,0.534,Echolocation,20220826_050000.WAV,
23.2615,23.2686,43515.0,52486.0,0.639,Echolocation,20220826_050000.WAV,
23.4835,23.4911,41796.0,51419.0,0.644,Echolocation,20220826_050000.WAV,
23.8125,23.8208,41796.0,55695.0,0.523,Echolocation,20220826_050000.WAV,
24.0145,24.0241,40937.0,62449.0,0.569,Echolocation,20220826_050000.WAV,
24.1165,24.1263,40937.0,59811.0,0.642,Echolocation,20220826_050000.WAV,
24.2175,24.2284,40937.0,59654.0,0.625,Echolocation,20220826_050000.WAV,
24.3215,24.3326,40078.0,58251.0,0.505,Echolocation,20220826_050000.WAV,
24.4205,24.4314,40937.0,58324.0,0.589,Echolocation,20220826_050000.WAV,
24.5155,24.5259,39218.0,58760.0,0.621,Echolocation,20220826_050000.WAV,
24.6135,24.6243,39218.0,55617.0,0.577,Echolocation,20220826_050000.WAV,
24.7045,24.7146,39218.0,59542.0,0.595,Echolocation,20220826_050000.WAV,
24.7955,24.8071,39218.0,60737.0,0.574,Echolocation,20220826_050000.WAV,
24.8975,24.9065,40078.0,50365.0,0.537,Echolocation,20220826_050000.WAV,
24.9875,24.9986,39218.0,59648.0,0.564,Echolocation,20220826_050000.WAV,
25.0855,25.096,39218.0,51774.0,0.577,Echolocation,20220826_050000.WAV,
25.1805,25.1911,40078.0,56842.0,0.551,Echolocation,20220826_050000.WAV,
25.3705,25.3805,40078.0,58086.0,0.613,Echolocation,20220826_050000.WAV,
25.4625,25.473,39218.0,51576.0,0.543,Echolocation,20220826_050000.WAV,
25.6575,25.6682,40078.0,54774.0,0.604,Echolocation,20220826_050000.WAV,
25.8585,25.8679,40078.0,54232.0,0.563,Echolocation,20220826_050000.WAV,
26.1395,26.1488,40078.0,51060.0,0.557,Echolocation,20220826_050000.WAV,
27.4655,27.4734,40078.0,46228.0,0.519,Echolocation,20220826_050000.WAV,
47.5065,47.5133,49531.0,67318.0,0.53,Echolocation,20220826_050000.WAV,
