start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
77.6135,77.6264,22890.0,28367.0,0.642,Echolocation,20220929_030000.WAV
77.85249999999999,77.8668,23750.0,29708.0,0.585,Echolocation,20220929_030000.WAV
78.1055,78.1202,22890.0,27369.0,0.55,Echolocation,20220929_030000.WAV
78.3735,78.3891,22890.0,27808.0,0.555,Echolocation,20220929_030000.WAV
78.6235,78.6377,22890.0,29299.0,0.548,Echolocation,20220929_030000.WAV
78.7345,78.743,22890.0,31235.0,0.556,Echolocation,20220929_030000.WAV
78.8955,78.907,23750.0,30205.0,0.561,Echolocation,20220929_030000.WAV
79.1775,79.19030000000001,23750.0,30388.0,0.564,Echolocation,20220929_030000.WAV
79.4345,79.44839999999999,22890.0,30267.0,0.619,Echolocation,20220929_030000.WAV
80.7885,80.8028,23750.0,32100.0,0.586,Echolocation,20220929_030000.WAV
80.9375,80.9579,22031.0,30568.0,0.509,Echolocation,20220929_030000.WAV
83.5755,83.5896,22031.0,27536.0,0.599,Echolocation,20220929_030000.WAV
99.9625,99.9766,22890.0,31989.0,0.629,Echolocation,20220929_030000.WAV
101.64750000000001,101.6641,22031.0,30674.0,0.579,Echolocation,20220929_030000.WAV
101.7435,101.7562,22031.0,33546.0,0.642,Echolocation,20220929_030000.WAV
102.4535,102.4709,22890.0,32448.0,0.518,Echolocation,20220929_030000.WAV
104.8055,104.82339999999999,22031.0,33069.0,0.563,Echolocation,20220929_030000.WAV
105.0455,105.0642,21171.0,32715.0,0.611,Echolocation,20220929_030000.WAV
105.2255,105.2419,22031.0,33460.0,0.651,Echolocation,20220929_030000.WAV
105.3305,105.3457,22890.0,33893.0,0.599,Echolocation,20220929_030000.WAV
105.5115,105.5239,22890.0,33067.0,0.641,Echolocation,20220929_030000.WAV
105.6195,105.6323,23750.0,33995.0,0.637,Echolocation,20220929_030000.WAV
105.7975,105.80969999999999,22890.0,30825.0,0.616,Echolocation,20220929_030000.WAV
105.89750000000001,105.9075,22890.0,33722.0,0.675,Echolocation,20220929_030000.WAV
106.2505,106.2578,23750.0,33379.0,0.588,Echolocation,20220929_030000.WAV
107.1275,107.1457,22031.0,30016.0,0.517,Echolocation,20220929_030000.WAV
107.3395,107.35589999999999,22890.0,30774.0,0.517,Echolocation,20220929_030000.WAV
107.7365,107.7619,20312.0,28827.0,0.55,Echolocation,20220929_030000.WAV
108.2985,108.3143,22031.0,31794.0,0.614,Echolocation,20220929_030000.WAV
108.4735,108.4892,22031.0,32827.0,0.639,Echolocation,20220929_030000.WAV
108.6155,108.6301,21171.0,32483.0,0.673,Echolocation,20220929_030000.WAV
108.7355,108.7485,22890.0,34153.0,0.612,Echolocation,20220929_030000.WAV
108.8275,108.8362,23750.0,33705.0,0.622,Echolocation,20220929_030000.WAV
108.9125,108.9214,22031.0,32786.0,0.605,Echolocation,20220929_030000.WAV
109.4105,109.43039999999999,21171.0,31094.0,0.593,Echolocation,20220929_030000.WAV
109.5635,109.5819,22031.0,29775.0,0.507,Echolocation,20220929_030000.WAV
109.82849999999999,109.8499,21171.0,29507.0,0.523,Echolocation,20220929_030000.WAV
112.1215,112.1431,21171.0,27500.0,0.541,Echolocation,20220929_030000.WAV
112.4265,112.4476,21171.0,27323.0,0.521,Echolocation,20220929_030000.WAV
112.7125,112.7342,21171.0,26905.0,0.512,Echolocation,20220929_030000.WAV
113.1545,113.1746,22031.0,30194.0,0.558,Echolocation,20220929_030000.WAV
113.6425,113.66,22031.0,27368.0,0.546,Echolocation,20220929_030000.WAV
114.3945,114.41329999999999,22031.0,28254.0,0.582,Echolocation,20220929_030000.WAV
114.9645,114.9825,22031.0,26702.0,0.519,Echolocation,20220929_030000.WAV
115.4995,115.5146,22890.0,28471.0,0.503,Echolocation,20220929_030000.WAV
119.0215,119.03960000000001,22031.0,26715.0,0.514,Echolocation,20220929_030000.WAV
119.7245,119.74289999999999,22031.0,26720.0,0.503,Echolocation,20220929_030000.WAV
120.0065,120.0241,22031.0,26694.0,0.544,Echolocation,20220929_030000.WAV
121.5755,121.5921,22890.0,27312.0,0.519,Echolocation,20220929_030000.WAV
121.8385,121.8546,22031.0,27613.0,0.56,Echolocation,20220929_030000.WAV
122.4605,122.4763,22890.0,30173.0,0.538,Echolocation,20220929_030000.WAV
122.7325,122.7516,22031.0,27863.0,0.513,Echolocation,20220929_030000.WAV
123.0135,123.0329,22031.0,27895.0,0.518,Echolocation,20220929_030000.WAV
123.9805,124.0019,22031.0,28939.0,0.508,Echolocation,20220929_030000.WAV
124.1645,124.17830000000001,22031.0,30733.0,0.598,Echolocation,20220929_030000.WAV
124.4405,124.4525,22031.0,32587.0,0.629,Echolocation,20220929_030000.WAV
124.5615,124.5709,23750.0,33036.0,0.628,Echolocation,20220929_030000.WAV
125.1105,125.1245,22031.0,29963.0,0.578,Echolocation,20220929_030000.WAV
125.2795,125.2941,22890.0,29691.0,0.555,Echolocation,20220929_030000.WAV
126.1195,126.1374,22031.0,27561.0,0.501,Echolocation,20220929_030000.WAV
126.3845,126.4037,22031.0,28051.0,0.538,Echolocation,20220929_030000.WAV
126.9445,126.9655,21171.0,27936.0,0.573,Echolocation,20220929_030000.WAV
127.2335,127.2505,22031.0,27239.0,0.55,Echolocation,20220929_030000.WAV
127.62950000000001,127.652,21171.0,28118.0,0.565,Echolocation,20220929_030000.WAV
128.4245,128.4447,22031.0,27868.0,0.506,Echolocation,20220929_030000.WAV
129.2505,129.2769,21171.0,29548.0,0.534,Echolocation,20220929_030000.WAV
130.9875,131.005,22031.0,27610.0,0.518,Echolocation,20220929_030000.WAV
132.0575,132.0755,21171.0,29111.0,0.529,Echolocation,20220929_030000.WAV
132.33350000000002,132.3509,21171.0,27858.0,0.575,Echolocation,20220929_030000.WAV
132.5965,132.6176,21171.0,27824.0,0.512,Echolocation,20220929_030000.WAV
132.7215,132.7427,20312.0,33743.0,0.601,Echolocation,20220929_030000.WAV
132.8175,132.8304,21171.0,34894.0,0.721,Echolocation,20220929_030000.WAV
132.9045,132.9169,22031.0,33714.0,0.664,Echolocation,20220929_030000.WAV
133.0185,133.0326,22031.0,34941.0,0.649,Echolocation,20220929_030000.WAV
133.1035,133.1149,22890.0,35342.0,0.533,Echolocation,20220929_030000.WAV
133.2725,133.2818,22890.0,32353.0,0.534,Echolocation,20220929_030000.WAV
133.5265,133.5343,23750.0,34626.0,0.557,Echolocation,20220929_030000.WAV
134.2515,134.2651,22031.0,31637.0,0.663,Echolocation,20220929_030000.WAV
134.70850000000002,134.7265,21171.0,30397.0,0.589,Echolocation,20220929_030000.WAV
134.9705,134.99,21171.0,28508.0,0.567,Echolocation,20220929_030000.WAV
135.5215,135.5448,21171.0,27411.0,0.527,Echolocation,20220929_030000.WAV
136.0945,136.1164,21171.0,28140.0,0.63,Echolocation,20220929_030000.WAV
136.6615,136.6826,21171.0,27888.0,0.511,Echolocation,20220929_030000.WAV
136.9445,136.9642,22031.0,27458.0,0.52,Echolocation,20220929_030000.WAV
138.0135,138.0352,21171.0,28158.0,0.616,Echolocation,20220929_030000.WAV
139.6495,139.66989999999998,22031.0,30733.0,0.528,Echolocation,20220929_030000.WAV
139.9365,139.9563,22031.0,27571.0,0.524,Echolocation,20220929_030000.WAV
142.9565,142.9657,22890.0,31630.0,0.546,Echolocation,20220929_030000.WAV
143.5155,143.5301,22031.0,29936.0,0.501,Echolocation,20220929_030000.WAV
146.0985,146.1211,22031.0,31772.0,0.511,Echolocation,20220929_030000.WAV
146.2725,146.2894,22890.0,33615.0,0.591,Echolocation,20220929_030000.WAV
146.4305,146.4504,22031.0,33636.0,0.525,Echolocation,20220929_030000.WAV
146.6975,146.7131,22031.0,34624.0,0.684,Echolocation,20220929_030000.WAV
146.8195,146.8325,22031.0,33321.0,0.636,Echolocation,20220929_030000.WAV
146.9435,146.9556,22031.0,36901.0,0.672,Echolocation,20220929_030000.WAV
147.0645,147.0735,22031.0,32220.0,0.56,Echolocation,20220929_030000.WAV
147.6165,147.6273,23750.0,35368.0,0.682,Echolocation,20220929_030000.WAV
147.8415,147.8599,22031.0,33445.0,0.518,Echolocation,20220929_030000.WAV
148.0545,148.0687,22890.0,35656.0,0.65,Echolocation,20220929_030000.WAV
148.2465,148.26760000000002,21171.0,33336.0,0.535,Echolocation,20220929_030000.WAV
148.4575,148.4647,25468.0,35055.0,0.572,Echolocation,20220929_030000.WAV
148.5925,148.6127,21171.0,32760.0,0.566,Echolocation,20220929_030000.WAV
