start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
36.2445,36.259299999999996,23750.0,29135.0,Echolocation,Nyctalus leisleri,0.351,0.551,-1,/mnt/ubna_data_04/recover-20240812/UBNA_021/20240806_041000.WAV,recover-20240812,UBNA_021,Central Pond
38.0115,38.0259,23750.0,28646.0,Echolocation,Nyctalus leisleri,0.281,0.517,-1,/mnt/ubna_data_04/recover-20240812/UBNA_021/20240806_041000.WAV,recover-20240812,UBNA_021,Central Pond
38.5175,38.5317,23750.0,30778.0,Echolocation,Nyctalus leisleri,0.272,0.61,-1,/mnt/ubna_data_04/recover-20240812/UBNA_021/20240806_041000.WAV,recover-20240812,UBNA_021,Central Pond
38.8475,38.8641,22890.0,27585.0,Echolocation,Nyctalus leisleri,0.392,0.527,-1,/mnt/ubna_data_04/recover-20240812/UBNA_021/20240806_041000.WAV,recover-20240812,UBNA_021,Central Pond
39.082499999999996,39.0968,24609.0,32593.0,Echolocation,Nyctalus leisleri,0.245,0.546,-1,/mnt/ubna_data_04/recover-20240812/UBNA_021/20240806_041000.WAV,recover-20240812,UBNA_021,Central Pond
39.2275,39.2449,22890.0,30674.0,Echolocation,Eptesicus serotinus,0.246,0.561,-1,/mnt/ubna_data_04/recover-20240812/UBNA_021/20240806_041000.WAV,recover-20240812,UBNA_021,Central Pond
39.5345,39.544399999999996,26328.0,34055.0,Echolocation,Eptesicus serotinus,0.287,0.527,-1,/mnt/ubna_data_04/recover-20240812/UBNA_021/20240806_041000.WAV,recover-20240812,UBNA_021,Central Pond
39.6255,39.6402,23750.0,33720.0,Echolocation,Eptesicus serotinus,0.282,0.649,-1,/mnt/ubna_data_04/recover-20240812/UBNA_021/20240806_041000.WAV,recover-20240812,UBNA_021,Central Pond
39.7195,39.733599999999996,23750.0,30549.0,Echolocation,Nyctalus leisleri,0.284,0.615,-1,/mnt/ubna_data_04/recover-20240812/UBNA_021/20240806_041000.WAV,recover-20240812,UBNA_021,Central Pond
39.8955,39.9149,22031.0,27488.0,Echolocation,Nyctalus noctula,0.277,0.562,-1,/mnt/ubna_data_04/recover-20240812/UBNA_021/20240806_041000.WAV,recover-20240812,UBNA_021,Central Pond
40.1395,40.1579,22890.0,28394.0,Echolocation,Nyctalus noctula,0.322,0.551,-1,/mnt/ubna_data_04/recover-20240812/UBNA_021/20240806_041000.WAV,recover-20240812,UBNA_021,Central Pond
40.298500000000004,40.3154,22890.0,26898.0,Echolocation,Nyctalus leisleri,0.441,0.577,-1,/mnt/ubna_data_04/recover-20240812/UBNA_021/20240806_041000.WAV,recover-20240812,UBNA_021,Central Pond
