start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
212.9925,213.0121,22890.0,25859.0,Echolocation,Nyctalus leisleri,0.619,0.635,-1,/mnt/ubna_data_03/recover-20231120/UBNA_011/20231114_033000.WAV,recover-20231120,UBNA_011,(Site not found in Field Records)
278.8855,278.9059,21171.0,23714.0,Echolocation,Nyctalus leisleri,0.627,0.638,-1,/mnt/ubna_data_03/recover-20231120/UBNA_011/20231114_105000.WAV,recover-20231120,UBNA_011,(Site not found in Field Records)
0.0845,0.1009,23750.0,26612.0,Echolocation,Nyctalus leisleri,0.492,0.529,-1,/mnt/ubna_data_03/recover-20231120/UBNA_011/20231114_124000.WAV,recover-20231120,UBNA_011,(Site not found in Field Records)
130.0685,130.0907,21171.0,23701.0,Echolocation,Nyctalus leisleri,0.602,0.612,-1,/mnt/ubna_data_03/recover-20231120/UBNA_011/20231114_180000.WAV,recover-20231120,UBNA_011,(Site not found in Field Records)
236.4595,236.477,22890.0,25564.0,Echolocation,Nyctalus leisleri,0.584,0.595,-1,/mnt/ubna_data_03/recover-20231120/UBNA_011/20231114_194000.WAV,recover-20231120,UBNA_011,(Site not found in Field Records)
112.8665,112.8781,46953.0,53503.0,Echolocation,Pipistrellus pipistrellus,0.467,0.536,-1,/mnt/ubna_data_03/recover-20231120/UBNA_011/20231115_011000.WAV,recover-20231120,UBNA_011,(Site not found in Field Records)
147.3395,147.3495,44375.0,61326.0,Echolocation,Pipistrellus pipistrellus,0.412,0.534,-1,/mnt/ubna_data_03/recover-20231120/UBNA_011/20231115_011000.WAV,recover-20231120,UBNA_011,(Site not found in Field Records)
148.3425,148.3504,44375.0,58523.0,Echolocation,Pipistrellus pipistrellus,0.397,0.51,-1,/mnt/ubna_data_03/recover-20231120/UBNA_011/20231115_011000.WAV,recover-20231120,UBNA_011,(Site not found in Field Records)
167.6085,167.6139,45234.0,61483.0,Echolocation,Pipistrellus pipistrellus,0.451,0.534,-1,/mnt/ubna_data_03/recover-20231120/UBNA_011/20231115_011000.WAV,recover-20231120,UBNA_011,(Site not found in Field Records)
241.2795,241.285,48671.0,62807.0,Echolocation,Pipistrellus pipistrellus,0.451,0.513,-1,/mnt/ubna_data_03/recover-20231120/UBNA_011/20231115_013000.WAV,recover-20231120,UBNA_011,(Site not found in Field Records)
268.8065,268.8137,46953.0,62513.0,Echolocation,Pipistrellus pipistrellus,0.495,0.617,-1,/mnt/ubna_data_03/recover-20231120/UBNA_011/20231115_021000.WAV,recover-20231120,UBNA_011,(Site not found in Field Records)
