start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
172.7355,172.7435,45234.0,53621.0,Echolocation,Pipistrellus pipistrellus,0.399,0.541,-1,/mnt/ubna_data_02/recover-20220901/UBNA_004/20220830_033000.WAV,recover-20220901,UBNA_004,Central Pond
172.8025,172.8102,44375.0,52647.0,Echolocation,Pipistrellus pipistrellus,0.378,0.539,-1,/mnt/ubna_data_02/recover-20220901/UBNA_004/20220830_033000.WAV,recover-20220901,UBNA_004,Central Pond
172.8705,172.87630000000001,44375.0,55011.0,Echolocation,Pipistrellus pipistrellus,0.458,0.619,-1,/mnt/ubna_data_02/recover-20220901/UBNA_004/20220830_033000.WAV,recover-20220901,UBNA_004,Central Pond
173.1485,173.1555,42656.0,57225.0,Echolocation,Pipistrellus pipistrellus,0.203,0.55,-1,/mnt/ubna_data_02/recover-20220901/UBNA_004/20220830_033000.WAV,recover-20220901,UBNA_004,Central Pond
173.5775,173.5844,42656.0,58153.0,Echolocation,Pipistrellus pipistrellus,0.275,0.514,-1,/mnt/ubna_data_02/recover-20220901/UBNA_004/20220830_033000.WAV,recover-20220901,UBNA_004,Central Pond
174.1765,174.1829,40937.0,64458.0,Echolocation,Pipistrellus nathusii,0.312,0.513,-1,/mnt/ubna_data_02/recover-20220901/UBNA_004/20220830_033000.WAV,recover-20220901,UBNA_004,Central Pond
175.5635,175.5704,41796.0,54990.0,Echolocation,Pipistrellus nathusii,0.446,0.527,-1,/mnt/ubna_data_02/recover-20220901/UBNA_004/20220830_033000.WAV,recover-20220901,UBNA_004,Central Pond
345.6385,345.6514,25468.0,30668.0,Echolocation,Nyctalus leisleri,0.321,0.523,-1,/mnt/ubna_data_02/recover-20220901/UBNA_004/20220830_033000.WAV,recover-20220901,UBNA_004,Central Pond
345.7675,345.78,24609.0,30324.0,Echolocation,Nyctalus leisleri,0.38,0.625,-1,/mnt/ubna_data_02/recover-20220901/UBNA_004/20220830_033000.WAV,recover-20220901,UBNA_004,Central Pond
345.9015,345.9132,24609.0,30177.0,Echolocation,Nyctalus leisleri,0.316,0.538,-1,/mnt/ubna_data_02/recover-20220901/UBNA_004/20220830_033000.WAV,recover-20220901,UBNA_004,Central Pond
346.0315,346.043,25468.0,30602.0,Echolocation,Nyctalus leisleri,0.411,0.608,-1,/mnt/ubna_data_02/recover-20220901/UBNA_004/20220830_033000.WAV,recover-20220901,UBNA_004,Central Pond
346.1625,346.1754,24609.0,30311.0,Echolocation,Nyctalus leisleri,0.262,0.526,-1,/mnt/ubna_data_02/recover-20220901/UBNA_004/20220830_033000.WAV,recover-20220901,UBNA_004,Central Pond
346.2935,346.3056,24609.0,28953.0,Echolocation,Nyctalus leisleri,0.335,0.533,-1,/mnt/ubna_data_02/recover-20220901/UBNA_004/20220830_033000.WAV,recover-20220901,UBNA_004,Central Pond
346.4205,346.432,24609.0,33767.0,Echolocation,Eptesicus serotinus,0.409,0.624,-1,/mnt/ubna_data_02/recover-20220901/UBNA_004/20220830_033000.WAV,recover-20220901,UBNA_004,Central Pond
