start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
36.1145,36.1292,24609.0,28726.0,0.537,Echolocation,20220826_070000.WAV
42.3425,42.3527,24609.0,30738.0,0.508,Echolocation,20220826_070000.WAV
43.3335,43.3461,23750.0,30243.0,0.588,Echolocation,20220826_070000.WAV
44.1175,44.1333,23750.0,28456.0,0.606,Echolocation,20220826_070000.WAV
44.948499999999996,44.9648,24609.0,28257.0,0.527,Echolocation,20220826_070000.WAV
46.9075,46.9243,23750.0,28798.0,0.517,Echolocation,20220826_070000.WAV
95.5155,95.5292,23750.0,28661.0,0.627,Echolocation,20220826_070000.WAV
103.5535,103.5627,40078.0,50937.0,0.583,Echolocation,20220826_070000.WAV
103.7245,103.7355,40078.0,47245.0,0.529,Echolocation,20220826_070000.WAV
103.8435,103.85079999999999,39218.0,48679.0,0.52,Echolocation,20220826_070000.WAV
104.0155,104.0231,38359.0,49025.0,0.637,Echolocation,20220826_070000.WAV
104.3145,104.3258,39218.0,47549.0,0.589,Echolocation,20220826_070000.WAV
104.5675,104.5767,39218.0,48354.0,0.638,Echolocation,20220826_070000.WAV
104.6945,104.7037,36640.0,44690.0,0.606,Echolocation,20220826_070000.WAV
104.8515,104.8614,39218.0,46123.0,0.629,Echolocation,20220826_070000.WAV
104.98949999999999,104.9979,38359.0,44533.0,0.534,Echolocation,20220826_070000.WAV
105.1325,105.1425,39218.0,46925.0,0.629,Echolocation,20220826_070000.WAV
105.3945,105.4033,39218.0,46147.0,0.63,Echolocation,20220826_070000.WAV
105.6745,105.6833,38359.0,48476.0,0.597,Echolocation,20220826_070000.WAV
106.2205,106.2303,37500.0,44535.0,0.525,Echolocation,20220826_070000.WAV
108.7435,108.7508,39218.0,51619.0,0.521,Echolocation,20220826_070000.WAV
109.2075,109.2137,40937.0,50151.0,0.523,Echolocation,20220826_070000.WAV
118.9435,118.9505,40937.0,51284.0,0.524,Echolocation,20220826_070000.WAV
119.1435,119.1521,41796.0,51132.0,0.505,Echolocation,20220826_070000.WAV
119.3095,119.31700000000001,40937.0,55496.0,0.599,Echolocation,20220826_070000.WAV
119.5815,119.5898,40937.0,49079.0,0.535,Echolocation,20220826_070000.WAV
119.7705,119.7796,40937.0,54155.0,0.644,Echolocation,20220826_070000.WAV
119.8075,119.8165,38359.0,47089.0,0.547,Echolocation,20220826_070000.WAV
119.9465,119.9549,40937.0,52226.0,0.619,Echolocation,20220826_070000.WAV
120.1805,120.1888,40078.0,49744.0,0.699,Echolocation,20220826_070000.WAV
120.2685,120.2778,39218.0,46175.0,0.557,Echolocation,20220826_070000.WAV
120.4435,120.4504,38359.0,48822.0,0.513,Echolocation,20220826_070000.WAV
120.5375,120.546,39218.0,47206.0,0.545,Echolocation,20220826_070000.WAV
120.7175,120.7257,38359.0,47007.0,0.61,Echolocation,20220826_070000.WAV
121.0025,121.0104,38359.0,48969.0,0.676,Echolocation,20220826_070000.WAV
121.2955,121.3042,40078.0,46088.0,0.536,Echolocation,20220826_070000.WAV
121.5775,121.586,38359.0,47719.0,0.596,Echolocation,20220826_070000.WAV
121.8625,121.8704,37500.0,48803.0,0.548,Echolocation,20220826_070000.WAV
146.9945,147.0031,37500.0,47010.0,0.562,Echolocation,20220826_070000.WAV
147.2665,147.275,40078.0,46841.0,0.614,Echolocation,20220826_070000.WAV
147.6385,147.6473,37500.0,49434.0,0.548,Echolocation,20220826_070000.WAV
148.0085,148.0177,39218.0,49033.0,0.545,Echolocation,20220826_070000.WAV
159.7485,159.7568,39218.0,48627.0,0.58,Echolocation,20220826_070000.WAV
159.9505,159.9606,39218.0,44968.0,0.568,Echolocation,20220826_070000.WAV
160.1305,160.13909999999998,39218.0,48930.0,0.596,Echolocation,20220826_070000.WAV
160.5315,160.5421,38359.0,47674.0,0.542,Echolocation,20220826_070000.WAV
170.7985,170.8067,36640.0,47344.0,0.518,Echolocation,20220826_070000.WAV
205.58350000000002,205.5987,24609.0,28848.0,0.625,Echolocation,20220826_070000.WAV
205.85750000000002,205.8752,24609.0,28704.0,0.571,Echolocation,20220826_070000.WAV
206.1505,206.168,23750.0,28571.0,0.563,Echolocation,20220826_070000.WAV
206.6885,206.7061,24609.0,29017.0,0.553,Echolocation,20220826_070000.WAV
