date_and_time_UTC,num_of_detections,HF2_num_of_detections,HF1_num_of_detections,LF1_num_of_detections
2023-10-12 01:15:00+00:00,1,1,1,1
2023-10-12 01:45:00+00:00,1,1,1,1
2023-10-12 02:15:00+00:00,48,47,1,1
2023-10-12 02:45:00+00:00,67,60,1,6
2023-10-12 03:15:00+00:00,96,31,1,65
2023-10-12 03:45:00+00:00,31,31,1,1
2023-10-12 04:15:00+00:00,1,1,1,1
2023-10-12 04:45:00+00:00,4,1,1,4
2023-10-12 05:15:00+00:00,32,30,2,1
2023-10-12 05:45:00+00:00,30,29,1,1
2023-10-12 06:15:00+00:00,1,1,1,1
2023-10-12 06:45:00+00:00,1,1,1,1
2023-10-12 07:15:00+00:00,1,1,1,1
2023-10-12 07:45:00+00:00,1,1,1,1
2023-10-12 08:15:00+00:00,1,1,1,1
2023-10-12 08:45:00+00:00,1,1,1,1
2023-10-12 09:15:00+00:00,1,1,1,1
2023-10-12 09:45:00+00:00,1,1,1,1
2023-10-12 10:15:00+00:00,1,1,1,1
2023-10-12 10:45:00+00:00,1,1,1,1
2023-10-12 11:15:00+00:00,1,1,1,1
2023-10-12 11:45:00+00:00,1,1,1,1
2023-10-12 12:15:00+00:00,1,1,1,1
2023-10-12 12:45:00+00:00,1,1,1,1
2023-10-12 13:15:00+00:00,1,1,1,1
2023-10-12 13:45:00+00:00,1,1,1,1
2023-10-12 14:15:00+00:00,1,1,1,1
2023-10-13 01:15:00+00:00,1,1,1,1
2023-10-13 01:45:00+00:00,55,11,2,42
2023-10-13 02:15:00+00:00,29,29,1,1
2023-10-13 02:45:00+00:00,55,52,1,2
2023-10-13 03:15:00+00:00,84,56,1,27
2023-10-13 03:45:00+00:00,78,51,2,25
2023-10-13 04:15:00+00:00,4,1,4,1
2023-10-13 04:45:00+00:00,30,30,1,1
2023-10-13 05:15:00+00:00,47,30,1,17
2023-10-13 05:45:00+00:00,1,1,1,1
2023-10-13 06:15:00+00:00,1,1,1,1
2023-10-13 06:45:00+00:00,23,22,1,1
2023-10-13 07:15:00+00:00,2,2,1,1
2023-10-13 07:45:00+00:00,1,1,1,1
2023-10-13 08:15:00+00:00,1,1,1,1
2023-10-13 08:45:00+00:00,1,1,1,1
2023-10-13 09:15:00+00:00,1,1,1,1
2023-10-13 09:45:00+00:00,1,1,1,1
2023-10-13 10:15:00+00:00,1,1,1,1
2023-10-13 10:45:00+00:00,1,1,1,1
2023-10-13 11:15:00+00:00,1,1,1,1
2023-10-13 11:45:00+00:00,1,1,1,1
2023-10-13 12:15:00+00:00,1,1,1,1
2023-10-13 12:45:00+00:00,1,1,1,1
2023-10-13 13:15:00+00:00,1,1,1,1
2023-10-13 13:45:00+00:00,1,1,1,1
2023-10-13 14:15:00+00:00,1,1,1,1
2023-10-14 01:15:00+00:00,1,1,1,1
2023-10-14 01:45:00+00:00,4,1,1,4
2023-10-14 02:15:00+00:00,4,2,1,2
2023-10-14 02:45:00+00:00,2,1,1,2
2023-10-14 03:15:00+00:00,2,1,1,2
2023-10-14 03:45:00+00:00,1,1,1,1
2023-10-14 04:15:00+00:00,1,1,1,1
2023-10-14 04:45:00+00:00,2,1,1,2
2023-10-14 05:15:00+00:00,2,1,1,2
2023-10-14 05:45:00+00:00,1,1,1,1
2023-10-14 06:15:00+00:00,53,51,1,1
2023-10-14 06:45:00+00:00,219,219,1,1
2023-10-14 07:15:00+00:00,1,1,1,1
2023-10-14 07:45:00+00:00,117,116,1,1
2023-10-14 08:15:00+00:00,167,164,1,2
2023-10-14 08:45:00+00:00,61,60,1,1
2023-10-14 09:15:00+00:00,1,1,1,1
2023-10-14 09:45:00+00:00,38,37,1,1
2023-10-14 10:15:00+00:00,2,1,1,2
2023-10-14 10:45:00+00:00,1,1,1,1
2023-10-14 11:15:00+00:00,2,1,1,2
2023-10-14 11:45:00+00:00,1,1,1,1
2023-10-14 12:15:00+00:00,1,1,1,1
2023-10-14 12:45:00+00:00,2,1,1,2
2023-10-14 13:15:00+00:00,1,1,1,1
2023-10-14 13:45:00+00:00,1,1,1,1
2023-10-14 14:15:00+00:00,1,1,1,1
2023-10-15 01:15:00+00:00,1,1,1,1
2023-10-15 01:45:00+00:00,1,1,1,1
2023-10-15 02:15:00+00:00,151,130,5,2
2023-10-15 02:45:00+00:00,8,1,1,8
2023-10-15 03:15:00+00:00,10,1,1,10
2023-10-15 03:45:00+00:00,4,1,1,4
2023-10-15 04:15:00+00:00,20,18,1,2
2023-10-15 04:45:00+00:00,59,1,57,2
2023-10-15 05:15:00+00:00,4,1,1,4
2023-10-15 05:45:00+00:00,4,1,1,4
2023-10-15 06:15:00+00:00,19,18,1,1
2023-10-15 06:45:00+00:00,1,1,1,1
2023-10-15 07:15:00+00:00,4,1,1,4
2023-10-15 07:45:00+00:00,8,7,1,1
2023-10-15 08:15:00+00:00,55,51,1,4
