start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
1359.2365,1359.2412,50390.0,64192.0,0.541,Echolocation,20230531_040000.WAV
1359.3945,1359.4004,49531.0,61636.0,0.545,Echolocation,20230531_040000.WAV
1359.5115,1359.5172,49531.0,58630.0,0.509,Echolocation,20230531_040000.WAV
1359.5655,1359.5719,46953.0,63153.0,0.62,Echolocation,20230531_040000.WAV
1367.9115,1367.9178,46953.0,63253.0,0.538,Echolocation,20230531_040000.WAV
1368.3145,1368.3214,44375.0,60379.0,0.572,Echolocation,20230531_040000.WAV
1377.7245,1377.732,49531.0,65260.0,0.565,Echolocation,20230531_040000.WAV
192.2395,192.2484,46093.0,60337.0,0.509,Echolocation,20230531_043000.WAV
192.7665,192.7744,47812.0,63022.0,0.545,Echolocation,20230531_043000.WAV
192.8835,192.8895,48671.0,64855.0,0.504,Echolocation,20230531_043000.WAV
195.6015,195.6084,45234.0,61385.0,0.559,Echolocation,20230531_043000.WAV
195.7855,195.7947,46093.0,60586.0,0.513,Echolocation,20230531_043000.WAV
195.8695,195.8757,46953.0,61048.0,0.635,Echolocation,20230531_043000.WAV
221.7745,221.7875,26328.0,32327.0,0.562,Echolocation,20230531_043000.WAV
222.0645,222.0756,26328.0,34756.0,0.541,Echolocation,20230531_043000.WAV
261.6595,261.6691,27187.0,34595.0,0.516,Echolocation,20230531_043000.WAV
392.9915,392.9965,46093.0,59777.0,0.593,Echolocation,20230531_043000.WAV
393.0895,393.0941,46953.0,58651.0,0.515,Echolocation,20230531_043000.WAV
393.5055,393.5113,45234.0,63215.0,0.633,Echolocation,20230531_043000.WAV
393.5965,393.6034,44375.0,63115.0,0.702,Echolocation,20230531_043000.WAV
393.7465,393.7538,43515.0,69103.0,0.721,Echolocation,20230531_043000.WAV
393.8265,393.8317,43515.0,67512.0,0.578,Echolocation,20230531_043000.WAV
393.9175,393.9241,44375.0,66622.0,0.699,Echolocation,20230531_043000.WAV
394.0045,394.0105,44375.0,61215.0,0.679,Echolocation,20230531_043000.WAV
394.0865,394.0919,44375.0,62853.0,0.703,Echolocation,20230531_043000.WAV
394.1745,394.1808,43515.0,62628.0,0.686,Echolocation,20230531_043000.WAV
394.2765,394.2824,44375.0,67284.0,0.737,Echolocation,20230531_043000.WAV
394.4725,394.478,45234.0,60348.0,0.526,Echolocation,20230531_043000.WAV
394.5745,394.5805,44375.0,65304.0,0.625,Echolocation,20230531_043000.WAV
401.3055,401.3168,28046.0,40919.0,0.578,Echolocation,20230531_043000.WAV
401.4415,401.4522,28046.0,43337.0,0.603,Echolocation,20230531_043000.WAV
401.5605,401.5731,28046.0,41911.0,0.583,Echolocation,20230531_043000.WAV
401.6425,401.6521,28046.0,46786.0,0.639,Echolocation,20230531_043000.WAV
401.7225,401.733,28906.0,41149.0,0.514,Echolocation,20230531_043000.WAV
557.7945,557.8037,46093.0,60547.0,0.525,Echolocation,20230531_043000.WAV
558.0225,558.029,44375.0,61195.0,0.548,Echolocation,20230531_043000.WAV
558.1985,558.2042,48671.0,62574.0,0.551,Echolocation,20230531_043000.WAV
558.3505,558.3578,44375.0,64113.0,0.719,Echolocation,20230531_043000.WAV
558.5235,558.5365,44375.0,59647.0,0.553,Echolocation,20230531_043000.WAV
558.6795,558.6947,44375.0,52500.0,0.52,Echolocation,20230531_043000.WAV
712.2875,712.2937,45234.0,57641.0,0.547,Echolocation,20230531_043000.WAV
712.4625,712.4708,45234.0,61733.0,0.506,Echolocation,20230531_043000.WAV
740.4065,740.4173,45234.0,53097.0,0.514,Echolocation,20230531_043000.WAV
740.6715,740.6802,44375.0,58387.0,0.511,Echolocation,20230531_043000.WAV
741.1785,741.1863,46953.0,56105.0,0.638,Echolocation,20230531_043000.WAV
834.0925,834.1031,26328.0,34748.0,0.584,Echolocation,20230531_043000.WAV
834.2365,834.2453,27187.0,36110.0,0.589,Echolocation,20230531_043000.WAV
834.9805,834.9892,28906.0,37559.0,0.567,Echolocation,20230531_043000.WAV
835.1095,835.1195,28906.0,35370.0,0.591,Echolocation,20230531_043000.WAV
835.2395,835.2482,28906.0,37621.0,0.541,Echolocation,20230531_043000.WAV
835.3545,835.3622,28906.0,37698.0,0.542,Echolocation,20230531_043000.WAV
835.6005,835.6075,28906.0,40959.0,0.651,Echolocation,20230531_043000.WAV
835.6855,835.6913,28906.0,40486.0,0.546,Echolocation,20230531_043000.WAV
835.7635,835.7703,28046.0,42858.0,0.689,Echolocation,20230531_043000.WAV
835.8805,835.8887,28046.0,41038.0,0.676,Echolocation,20230531_043000.WAV
836.1565,836.1661,28046.0,37678.0,0.506,Echolocation,20230531_043000.WAV
836.3995,836.4046,28046.0,41193.0,0.662,Echolocation,20230531_043000.WAV
836.5055,836.5108,28906.0,39991.0,0.573,Echolocation,20230531_043000.WAV
836.7435,836.7502,28046.0,37807.0,0.531,Echolocation,20230531_043000.WAV
844.6485,844.6541,41796.0,52186.0,0.516,Echolocation,20230531_043000.WAV
846.6155,846.622,41796.0,64110.0,0.554,Echolocation,20230531_043000.WAV
846.7055,846.7124,40937.0,67834.0,0.617,Echolocation,20230531_043000.WAV
847.3485,847.3561,40937.0,58887.0,0.548,Echolocation,20230531_043000.WAV
