date_and_time_UTC,num_of_detections,HF2_num_of_detections,HF1_num_of_detections,LF1_num_of_detections
2023-08-24 03:00:00+00:00,1,1,1,1
2023-08-24 03:30:00+00:00,205,33,38,127
2023-08-24 04:00:00+00:00,204,12,46,144
2023-08-24 04:30:00+00:00,58,22,8,28
2023-08-24 05:00:00+00:00,75,71,4,1
2023-08-24 05:30:00+00:00,51,25,1,25
2023-08-24 06:00:00+00:00,47,30,1,17
2023-08-24 06:30:00+00:00,103,56,46,1
2023-08-24 07:00:00+00:00,115,46,69,1
2023-08-24 07:30:00+00:00,44,44,1,1
2023-08-24 08:00:00+00:00,208,56,149,1
2023-08-24 08:30:00+00:00,118,107,3,1
2023-08-24 09:00:00+00:00,256,203,44,1
2023-08-24 09:30:00+00:00,2447,2262,98,2
2023-08-24 10:00:00+00:00,1667,1469,140,1
2023-08-24 10:30:00+00:00,1421,1290,90,1
2023-08-24 11:00:00+00:00,962,955,1,1
2023-08-24 11:30:00+00:00,341,335,2,1
2023-08-24 12:00:00+00:00,89,73,6,1
2023-08-24 12:30:00+00:00,5,1,5,1
2023-08-24 13:00:00+00:00,1,1,1,1
2023-08-25 03:00:00+00:00,1,1,1,1
2023-08-25 03:30:00+00:00,854,2,1,831
2023-08-25 04:00:00+00:00,871,17,5,842
2023-08-25 04:30:00+00:00,1007,15,29,958
2023-08-25 05:00:00+00:00,249,69,50,129
2023-08-25 05:30:00+00:00,234,27,141,66
2023-08-25 06:00:00+00:00,93,51,42,1
2023-08-25 06:30:00+00:00,265,182,82,1
2023-08-25 07:00:00+00:00,50,49,1,1
2023-08-25 07:30:00+00:00,710,648,36,16
2023-08-25 08:00:00+00:00,192,176,13,1
2023-08-25 08:30:00+00:00,369,274,86,7
2023-08-25 09:00:00+00:00,659,588,62,1
2023-08-25 09:30:00+00:00,620,317,267,6
2023-08-25 10:00:00+00:00,3520,3242,175,24
2023-08-25 10:30:00+00:00,918,337,576,1
2023-08-25 11:00:00+00:00,332,139,192,1
2023-08-25 11:30:00+00:00,191,106,81,1
2023-08-25 12:00:00+00:00,33,29,4,1
2023-08-25 12:30:00+00:00,89,61,28,1
2023-08-25 13:00:00+00:00,1,1,1,1
2023-08-26 03:00:00+00:00,1,1,1,1
2023-08-26 03:30:00+00:00,571,164,174,224
2023-08-26 04:00:00+00:00,106,35,12,59
2023-08-26 04:30:00+00:00,4,1,1,4
2023-08-26 05:00:00+00:00,44,12,31,1
2023-08-26 05:30:00+00:00,61,45,1,16
2023-08-26 06:00:00+00:00,33,33,1,1
2023-08-26 06:30:00+00:00,210,180,1,27
2023-08-26 07:00:00+00:00,73,59,6,8
2023-08-26 07:30:00+00:00,52,27,20,5
2023-08-26 08:00:00+00:00,20,18,2,1
2023-08-26 08:30:00+00:00,1202,1036,99,1
2023-08-26 09:00:00+00:00,138,68,8,61
2023-08-26 09:30:00+00:00,73,71,1,1
2023-08-26 10:00:00+00:00,85,82,2,1
2023-08-26 10:30:00+00:00,78,77,1,1
2023-08-26 11:00:00+00:00,45,43,1,1
2023-08-26 11:30:00+00:00,65,60,5,1
2023-08-26 12:00:00+00:00,14,6,8,1
2023-08-26 12:30:00+00:00,7,7,1,1
2023-08-26 13:00:00+00:00,1,1,1,1
2023-08-27 03:00:00+00:00,1,1,1,1
2023-08-27 03:30:00+00:00,114,16,1,98
2023-08-27 04:00:00+00:00,16,2,1,14
2023-08-27 04:30:00+00:00,75,25,6,44
2023-08-27 05:00:00+00:00,63,50,13,1
2023-08-27 05:30:00+00:00,34,32,1,1
2023-08-27 06:00:00+00:00,96,16,3,77
2023-08-27 06:30:00+00:00,62,49,2,11
2023-08-27 07:00:00+00:00,5,5,1,1
2023-08-27 07:30:00+00:00,72,64,1,8
2023-08-27 08:00:00+00:00,106,89,1,15
2023-08-27 08:30:00+00:00,171,154,16,1
2023-08-27 09:00:00+00:00,491,51,427,1
2023-08-27 09:30:00+00:00,165,48,113,1
2023-08-27 10:00:00+00:00,58,1,51,1
2023-08-27 10:30:00+00:00,270,173,92,1
2023-08-27 11:00:00+00:00,23,1,8,15
2023-08-27 11:30:00+00:00,38,4,1,33
2023-08-27 12:00:00+00:00,66,31,1,31
2023-08-27 12:30:00+00:00,40,14,2,24
2023-08-27 13:00:00+00:00,1,1,1,1
2023-08-28 03:00:00+00:00,56,1,1,54
2023-08-28 03:30:00+00:00,222,103,22,94
2023-08-28 04:00:00+00:00,82,18,1,64
2023-08-28 04:30:00+00:00,1,1,1,1
2023-08-28 05:00:00+00:00,200,42,2,156
2023-08-28 05:30:00+00:00,225,25,200,1
2023-08-28 06:00:00+00:00,60,29,9,21
2023-08-28 06:30:00+00:00,39,25,10,4
2023-08-28 07:00:00+00:00,251,56,195,1
2023-08-28 07:30:00+00:00,12,1,1,12
2023-08-28 08:00:00+00:00,205,26,163,16
2023-08-28 08:30:00+00:00,122,37,45,40
2023-08-28 09:00:00+00:00,234,3,228,3
2023-08-28 09:30:00+00:00,302,61,240,1
2023-08-28 10:00:00+00:00,92,39,43,2
2023-08-28 10:30:00+00:00,1,1,1,1
2023-08-28 11:00:00+00:00,1,1,1,1
2023-08-28 11:30:00+00:00,1,1,1,1
2023-08-28 12:00:00+00:00,1,1,1,1
2023-08-28 12:30:00+00:00,1,1,1,1
2023-08-28 13:00:00+00:00,1,1,1,1
2023-08-29 03:00:00+00:00,11,1,1,11
2023-08-29 03:30:00+00:00,90,1,46,43
2023-08-29 04:00:00+00:00,31,1,1,31
2023-08-29 04:30:00+00:00,89,11,78,1
2023-08-29 05:00:00+00:00,29,25,3,1
2023-08-29 05:30:00+00:00,17,17,1,1
2023-08-29 06:00:00+00:00,29,29,1,1
2023-08-29 06:30:00+00:00,71,37,34,1
2023-08-29 07:00:00+00:00,112,110,2,1
2023-08-29 07:30:00+00:00,67,38,11,18
2023-08-29 08:00:00+00:00,30,30,1,1
2023-08-29 08:30:00+00:00,163,106,48,1
2023-08-29 09:00:00+00:00,55,19,36,1
2023-08-29 09:30:00+00:00,61,61,1,1
2023-08-29 10:00:00+00:00,25,24,1,1
2023-08-29 10:30:00+00:00,72,31,3,38
2023-08-29 11:00:00+00:00,31,13,1,18
2023-08-29 11:30:00+00:00,1,1,1,1
2023-08-29 12:00:00+00:00,1,1,1,1
