date_and_time_UTC,bout_time_percentage,LFbout_time_percentage,HFbout_time_percentage
2025-06-06 21:30:00+00:00,0.0,0.0,0.0
2025-06-06 21:40:00+00:00,0.0,0.0,0.0
2025-06-06 21:50:00+00:00,0.0,0.0,0.0
2025-06-06 22:00:00+00:00,0.0,0.0,0.0
2025-06-06 22:10:00+00:00,0.0,0.0,0.0
2025-06-06 22:20:00+00:00,0.0,0.0,0.0
2025-06-06 22:30:00+00:00,0.0,0.0,0.0
2025-06-06 22:40:00+00:00,0.0,0.0,0.0
2025-06-06 22:50:00+00:00,0.0,0.0,0.0
2025-06-06 23:00:00+00:00,0.0,0.0,0.0
2025-06-06 23:10:00+00:00,0.0,0.0,0.0
2025-06-06 23:20:00+00:00,0.0,0.0,0.0
2025-06-06 23:30:00+00:00,0.0,0.0,0.0
2025-06-06 23:40:00+00:00,0.0,0.0,0.0
2025-06-06 23:50:00+00:00,0.0,0.0,0.0
2025-06-07 00:00:00+00:00,0.0,0.0,0.0
2025-06-07 00:10:00+00:00,0.0,0.0,0.0
2025-06-07 00:20:00+00:00,0.0,0.0,0.0
2025-06-07 00:30:00+00:00,0.0,0.0,0.0
2025-06-07 00:40:00+00:00,0.0,0.0,0.0
2025-06-07 00:50:00+00:00,0.0,0.0,0.0
2025-06-07 01:00:00+00:00,0.0,0.0,0.0
2025-06-07 01:10:00+00:00,0.0,0.0,0.0
2025-06-07 01:20:00+00:00,0.0,0.0,0.0
2025-06-07 01:30:00+00:00,0.0,0.0,0.0
2025-06-07 01:40:00+00:00,0.0,0.0,0.0
2025-06-07 01:50:00+00:00,0.0,0.0,0.0
2025-06-07 02:00:00+00:00,0.0,0.0,0.0
2025-06-07 02:10:00+00:00,0.0,0.0,0.0
2025-06-07 02:20:00+00:00,0.0,0.0,0.0
2025-06-07 02:30:00+00:00,0.0,0.0,0.0
2025-06-07 02:40:00+00:00,0.0,0.0,0.0
2025-06-07 02:50:00+00:00,0.0,0.0,0.0
2025-06-07 03:00:00+00:00,0.0,0.0,0.0
2025-06-07 03:10:00+00:00,0.0,0.0,0.0
2025-06-07 03:20:00+00:00,0.0,0.0,0.0
2025-06-07 03:30:00+00:00,0.0,0.0,0.0
2025-06-07 03:40:00+00:00,0.0,0.0,0.0
2025-06-07 03:50:00+00:00,0.0,0.0,0.0
2025-06-07 04:00:00+00:00,0.0,0.0,0.0
2025-06-07 04:10:00+00:00,0.0,0.0,0.0
2025-06-07 04:20:00+00:00,0.0,0.0,0.0
2025-06-07 04:30:00+00:00,92.55669999999999,92.55669999999999,0.0
2025-06-07 04:40:00+00:00,0.0,0.0,0.0
2025-06-07 04:50:00+00:00,0.0,0.0,0.0
2025-06-07 05:00:00+00:00,299.85673333333335,299.85673333333335,0.0
2025-06-07 05:10:00+00:00,0.0,0.0,0.0
2025-06-07 05:20:00+00:00,0.0,0.0,0.0
2025-06-07 05:30:00+00:00,177.823833,177.823833,0.0
2025-06-07 05:40:00+00:00,0.0,0.0,0.0
2025-06-07 05:50:00+00:00,0.0,0.0,0.0
2025-06-07 06:00:00+00:00,199.5984996666667,199.5984996666667,0.0
2025-06-07 06:10:00+00:00,0.0,0.0,0.0
2025-06-07 06:20:00+00:00,0.0,0.0,0.0
2025-06-07 06:30:00+00:00,290.46913333333333,290.46913333333333,0.0
2025-06-07 06:40:00+00:00,0.0,0.0,0.0
2025-06-07 06:50:00+00:00,0.0,0.0,0.0
2025-06-07 07:00:00+00:00,269.97679999999997,268.15656666666666,1.8202333333333334
2025-06-07 07:10:00+00:00,0.0,0.0,0.0
2025-06-07 07:20:00+00:00,0.0,0.0,0.0
2025-06-07 07:30:00+00:00,258.24313300000006,257.2901333333333,0.9529996666666667
2025-06-07 07:40:00+00:00,0.0,0.0,0.0
2025-06-07 07:50:00+00:00,0.0,0.0,0.0
2025-06-07 08:00:00+00:00,187.63946633333336,187.46706633333335,0.1724
2025-06-07 08:10:00+00:00,0.0,0.0,0.0
2025-06-07 08:20:00+00:00,0.0,0.0,0.0
2025-06-07 08:30:00+00:00,183.62889966666665,183.62889966666665,0.0
2025-06-07 08:40:00+00:00,0.0,0.0,0.0
2025-06-07 08:50:00+00:00,0.0,0.0,0.0
2025-06-07 09:00:00+00:00,180.09469966666666,175.59143300000002,4.503266666666667
2025-06-07 09:10:00+00:00,0.0,0.0,0.0
2025-06-07 09:20:00+00:00,0.0,0.0,0.0
2025-06-07 09:30:00+00:00,142.13639966666668,139.235533,2.900866666666667
2025-06-07 09:40:00+00:00,0.0,0.0,0.0
2025-06-07 09:50:00+00:00,0.0,0.0,0.0
2025-06-07 10:00:00+00:00,52.480699666666666,52.480699666666666,0.0
2025-06-07 10:10:00+00:00,0.0,0.0,0.0
2025-06-07 10:20:00+00:00,0.0,0.0,0.0
2025-06-07 10:30:00+00:00,163.02466633333336,162.779733,0.24493333333333334
2025-06-07 10:40:00+00:00,0.0,0.0,0.0
2025-06-07 10:50:00+00:00,0.0,0.0,0.0
2025-06-07 11:00:00+00:00,18.747733333333333,18.418566666666667,0.32916666666666666
2025-06-07 11:10:00+00:00,0.0,0.0,0.0
2025-06-07 11:20:00+00:00,0.0,0.0,0.0
2025-06-07 11:30:00+00:00,0.0,0.0,0.0
