Time (UTC),06/13/25,06/14/25,06/15/25,06/16/25,06/17/25,06/18/25,06/19/25
00:00,,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.111111111111111,0.0,0.0
00:30,,1.111111111111111,0.5555555555555556,0.5555555555555556,1.111111111111111,0.5555555555555556,0.0
01:00,,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0
01:30,,0.0,0.0,1.111111111111111,0.5555555555555556,0.0,0.0
02:00,,1.111111111111111,0.0,1.111111111111111,0.0,0.0,0.0
02:30,,0.0,1.6666666666666667,0.5555555555555556,1.6666666666666667,0.0,0.0
03:00,,0.0,0.0,2.2222222222222223,1.111111111111111,0.5555555555555556,0.0
03:30,,0.5555555555555556,1.6666666666666667,3.3333333333333335,0.0,0.5555555555555556,0.0
04:00,,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
04:30,,1.6666666666666667,2.2222222222222223,2.7777777777777772,0.0,2.7777777777777772,1.111111111111111
05:00,,2.7777777777777772,11.666666666666666,6.666666666666667,6.11111111111111,6.11111111111111,17.77777777777778
05:30,,6.666666666666667,5.5555555555555545,4.444444444444445,2.2222222222222223,1.111111111111111,3.3333333333333335
06:00,,6.666666666666667,8.88888888888889,7.222222222222222,8.333333333333334,19.444444444444446,12.22222222222222
06:30,,2.2222222222222223,1.111111111111111,3.888888888888889,1.6666666666666667,0.5555555555555556,1.111111111111111
07:00,,0.0,0.0,0.5555555555555556,1.111111111111111,6.11111111111111,0.0
07:30,,0.0,0.0,1.6666666666666667,1.111111111111111,2.2222222222222223,0.0
08:00,,0.0,1.111111111111111,1.111111111111111,0.0,6.11111111111111,0.0
08:30,,0.0,0.0,0.0,1.111111111111111,2.2222222222222223,1.111111111111111
09:00,,0.0,0.0,0.0,1.6666666666666667,2.2222222222222223,0.0
09:30,,0.0,1.6666666666666667,0.0,0.0,0.5555555555555556,0.0
10:00,,0.0,0.0,0.0,0.0,0.0,0.0
10:30,,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
11:00,,0.0,0.0,0.0,0.0,0.0,0.0
11:30,,1.6666666666666667,0.5555555555555556,2.7777777777777772,2.2222222222222223,2.2222222222222223,0.0
12:00,,1.111111111111111,2.2222222222222223,0.0,0.5555555555555556,1.111111111111111,0.5555555555555556
12:30,,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
13:00,,0.0,0.0,1.111111111111111,0.0,0.0,0.0
13:30,,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556
14:00,,0.0,0.0,0.5555555555555556,1.111111111111111,0.0,0.0
14:30,,0.5555555555555556,0.0,1.111111111111111,0.5555555555555556,1.111111111111111,0.5555555555555556
15:00,,0.0,0.0,2.2222222222222223,0.0,0.0,1.111111111111111
15:30,,0.5555555555555556,1.111111111111111,1.6666666666666667,0.5555555555555556,1.111111111111111,0.0
16:00,,0.5555555555555556,0.5555555555555556,2.2222222222222223,0.5555555555555556,0.5555555555555556,0.0
16:30,,0.5555555555555556,0.0,0.5555555555555556,0.0,2.2222222222222223,1.6666666666666667
17:00,,0.0,0.5555555555555556,1.111111111111111,1.111111111111111,0.5555555555555556,0.5555555555555556
17:30,0.0,0.0,0.5555555555555556,0.5555555555555556,3.3333333333333335,1.111111111111111,3.888888888888889
18:00,3.3333333333333335,0.0,0.0,0.0,1.111111111111111,0.5555555555555556,0.0
18:30,7.777777777777776,0.5555555555555556,2.7777777777777772,0.5555555555555556,3.3333333333333335,0.0,2.5
19:00,0.5555555555555556,1.6666666666666667,1.6666666666666667,0.0,1.111111111111111,0.5555555555555556,
19:30,0.5555555555555556,0.0,1.6666666666666667,2.2222222222222223,0.5555555555555556,1.111111111111111,
20:00,1.6666666666666667,0.5555555555555556,0.0,0.0,0.5555555555555556,0.5555555555555556,
20:30,2.2222222222222223,0.0,0.0,0.5555555555555556,2.7777777777777772,2.2222222222222223,
21:00,2.2222222222222223,3.888888888888889,1.111111111111111,1.111111111111111,0.0,0.0,
21:30,0.0,0.0,2.7777777777777772,0.0,2.2222222222222223,0.5555555555555556,
22:00,0.0,0.0,0.5555555555555556,1.111111111111111,0.5555555555555556,0.5555555555555556,
22:30,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,
23:00,2.2222222222222223,0.0,0.0,0.0,0.5555555555555556,1.111111111111111,
23:30,1.111111111111111,1.6666666666666667,0.0,0.0,1.6666666666666667,1.111111111111111,
