Time (UTC),08/01/24,08/02/24,08/03/24,08/04/24,08/05/24
00:00,,1.0,1.0,1.0,1.0
00:30,,1.0,1.0,1.0,2.666666666666667
01:00,,1.0,1.0,1.0,1.0
01:30,,1.0,1.0,1.0,1.0
02:00,,1.0,1.0,1.0,1.0
02:30,,1.0,1.0,4.666666666666667,1.0
03:00,,1.0,1.0,1.0,1.0
03:30,,1.0,1.0,1.0,1.0
04:00,,50.33333333333333,1.0,16.666666666666668,10.666666666666666
04:30,,1.0,84.66666666666666,138.33333333333334,74.0
05:00,,2.666666666666667,2.6666666666666665,56.666666666666664,1.0
05:30,,1.0,280.3333333333333,174.0,24.666666666666668
06:00,,16.666666666666668,48.666666666666664,4.666666666666667,1.0
06:30,,1.0,4.666666666666667,134.0,222.33333333333334
07:00,,34.666666666666664,40.333333333333336,36.333333333333336,1.0
07:30,,1.0,6.666666666666667,2.6666666666666665,44.333333333333336
08:00,,4.666666666666667,8.666666666666666,20.333333333333332,38.333333333333336
08:30,,88.33333333333333,108.33333333333334,1.0,24.333333333333332
09:00,,10.666666666666666,14.666666666666666,2.666666666666667,30.666666666666668
09:30,,1.0,26.666666666666664,2.666666666666667,198.33333333333331
10:00,,98.33333333333334,112.33333333333333,30.666666666666664,34.333333333333336
10:30,,172.0,32.66666666666667,288.0,8.666666666666668
11:00,,1.0,1.0,554.3333333333334,54.666666666666664
11:30,,370.0,80.33333333333333,12.666666666666666,1.0
12:00,,110.33333333333333,36.666666666666664,64.33333333333333,48.666666666666664
12:30,,1.0,1.0,1.0,1.0
13:00,,1.0,1.0,2.666666666666667,1.0
13:30,,1.0,1.0,1.0,1.0
14:00,,1.0,1.0,1.0,1.0
14:30,,1.0,1.0,1.0,1.0
15:00,,1.0,1.0,1.0,1.0
15:30,,2.6666666666666665,1.0,1.0,1.0
16:00,,1.0,1.0,1.0,1.0
16:30,,1.0,1.0,1.0,1.0
17:00,,1.0,1.0,1.0,1.0
17:30,,1.0,1.0,1.0,1.0
18:00,,1.0,1.0,1.0,2.666666666666667
18:30,,1.0,1.0,1.0,1.0
19:00,,2.6666666666666665,1.0,1.0,1.0
19:30,,1.0,1.0,1.0,1.0
20:00,,1.0,1.0,1.0,1.0
20:30,,1.0,1.0,1.0,1.0
21:00,1.0,1.0,1.0,1.0,1.0
21:30,1.0,1.0,1.0,1.0,0.3333333333333333
22:00,1.0,1.0,1.0,1.0,
22:30,1.0,2.666666666666667,1.0,1.0,
23:00,1.0,1.0,1.0,1.0,
23:30,1.0,1.0,1.0,1.0,
