KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,19200.0,2.396092977476065,19.8745,19.8914,18593.0,21143.0,Nyctalus leisleri,0.307,0.333,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_213000.WAV,recover-20250523,UBNA_024,E18 Bridge
HF,48960.0,19.043396927528054,58.7505,58.7678,48671.0,51843.0,Pipistrellus pipistrellus,0.273,0.381,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_213000.WAV,recover-20250523,UBNA_024,E18 Bridge
LF,19200.0,11.755368347208194,72.5715,72.5966,17734.0,20709.0,Nyctalus noctula,0.257,0.371,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_213000.WAV,recover-20250523,UBNA_024,E18 Bridge
LF,19200.0,11.062206370309378,85.9245,85.9442,17734.0,21327.0,Nyctalus noctula,0.296,0.403,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_213000.WAV,recover-20250523,UBNA_024,E18 Bridge
LF,31680.0,6.024999210182616,161.4075,161.4215,31484.0,34048.0,Pipistrellus nathusii,0.178,0.317,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_213000.WAV,recover-20250523,UBNA_024,E18 Bridge
HF,64320.0,1.2051136870480563,176.4095,176.4241,63281.0,68480.0,Pipistrellus pygmaeus,0.428,0.435,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_213000.WAV,recover-20250523,UBNA_024,E18 Bridge
LF,25920.0,8.10224306986898,177.0805,177.0952,25468.0,29676.0,Nyctalus leisleri,0.269,0.348,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_213000.WAV,recover-20250523,UBNA_024,E18 Bridge
HF,43200.0,-0.2078735902697791,180.7145,180.7269,42656.0,44815.0,Pipistrellus pipistrellus,0.255,0.344,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_213000.WAV,recover-20250523,UBNA_024,E18 Bridge
HF,43200.0,8.671680785720458,180.8465,180.8613,42656.0,44849.0,Pipistrellus pipistrellus,0.225,0.372,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_213000.WAV,recover-20250523,UBNA_024,E18 Bridge
HF,48960.0,3.3397856866005227,0.6675,0.6784,48671.0,51989.0,Pipistrellus pipistrellus,0.183,0.314,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_215000.WAV,recover-20250523,UBNA_024,E18 Bridge
LF,25920.0,4.37553050247223,13.2515,13.2662,24609.0,28944.0,Nyctalus leisleri,0.244,0.346,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_215000.WAV,recover-20250523,UBNA_024,E18 Bridge
LF,25920.0,13.901044228905711,23.1845,23.1993,25468.0,30032.0,Nyctalus leisleri,0.448,0.525,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_215000.WAV,recover-20250523,UBNA_024,E18 Bridge
HF,48000.0,7.350421913155545,24.3075,24.3166,46953.0,50500.0,Pipistrellus pipistrellus,0.276,0.312,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_215000.WAV,recover-20250523,UBNA_024,E18 Bridge
LF,25920.0,-0.7658692430284658,26.9045,26.92,24609.0,28603.0,Nyctalus leisleri,0.344,0.417,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_215000.WAV,recover-20250523,UBNA_024,E18 Bridge
LF,25920.0,4.331644966483653,28.5405,28.5541,25468.0,27981.0,Nyctalus leisleri,0.277,0.308,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_215000.WAV,recover-20250523,UBNA_024,E18 Bridge
LF,19200.0,5.566803387203228,44.3075,44.3279,17734.0,20902.0,Nyctalus noctula,0.27,0.398,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_215000.WAV,recover-20250523,UBNA_024,E18 Bridge
HF,48960.0,11.769511684910515,44.3085,44.3179,47812.0,51070.0,Pipistrellus pipistrellus,0.468,0.523,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_215000.WAV,recover-20250523,UBNA_024,E18 Bridge
HF,48960.0,19.095272269299443,44.926500000000004,44.9354,48671.0,54112.0,Pipistrellus pipistrellus,0.355,0.379,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_215000.WAV,recover-20250523,UBNA_024,E18 Bridge
HF,54720.0,-6.999013530246659,49.1375,49.1452,55546.0,61043.0,Pipistrellus pygmaeus,0.303,0.309,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_215000.WAV,recover-20250523,UBNA_024,E18 Bridge
HF,48960.0,13.654394470376978,66.6505,66.6563,48671.0,54013.0,Pipistrellus pipistrellus,0.541,0.6,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_215000.WAV,recover-20250523,UBNA_024,E18 Bridge
LF,25920.0,2.4321942007461685,75.8565,75.8687,24609.0,30807.0,Nyctalus leisleri,0.23,0.33,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_215000.WAV,recover-20250523,UBNA_024,E18 Bridge
HF,53760.0,2.315939265476674,92.2005,92.2047,48671.0,57107.0,Pipistrellus pipistrellus,0.299,0.319,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_215000.WAV,recover-20250523,UBNA_024,E18 Bridge
HF,48960.0,11.779009481212386,100.3635,100.3721,48671.0,52301.0,Pipistrellus pipistrellus,0.271,0.31,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_215000.WAV,recover-20250523,UBNA_024,E18 Bridge
HF,48960.0,0.9826133148587204,110.3305,110.3355,48671.0,57703.0,Pipistrellus pipistrellus,0.407,0.42,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_215000.WAV,recover-20250523,UBNA_024,E18 Bridge
HF,48960.0,10.94124886272753,112.5385,112.5476,47812.0,51229.0,Pipistrellus pipistrellus,0.285,0.307,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250523/UBNA_024/20250516_215000.WAV,recover-20250523,UBNA_024,E18 Bridge
