KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,0.15985186882848337,40.5815,40.5928,61562.0,67333.0,Echolocation,Pipistrellus pygmaeus,0.181,0.33,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_192000.WAV,recover-20250703,UBNA_027,Central Pond
HF,47040.0,4.859826807635136,46.0775,46.0878,46093.0,50572.0,Echolocation,Pipistrellus pipistrellus,0.329,0.418,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_192000.WAV,recover-20250703,UBNA_027,Central Pond
HF,65280.0,-1.045211631494963,46.1845,46.2007,63281.0,70343.0,Echolocation,Pipistrellus pygmaeus,0.199,0.32,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_192000.WAV,recover-20250703,UBNA_027,Central Pond
HF,65280.0,5.200483503595272,48.0595,48.082300000000004,65000.0,70193.0,Echolocation,Pipistrellus pygmaeus,0.296,0.3,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_192000.WAV,recover-20250703,UBNA_027,Central Pond
HF,65280.0,-0.30234967471371166,103.0445,103.0626,64140.0,68638.0,Echolocation,Pipistrellus pygmaeus,0.248,0.302,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_192000.WAV,recover-20250703,UBNA_027,Central Pond
HF,65280.0,0.07812431109352229,115.0865,115.102,63281.0,68261.0,Echolocation,Pipistrellus pipistrellus,0.154,0.344,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_192000.WAV,recover-20250703,UBNA_027,Central Pond
LF,25920.0,-5.08889491262336,159.9375,159.9527,24609.0,28969.0,Echolocation,Nyctalus leisleri,0.269,0.335,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,25920.0,10.109202300703018,166.48250000000002,166.4953,24609.0,28418.0,Echolocation,Nyctalus leisleri,0.335,0.362,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
HF,41280.0,10.638220485030141,175.0405,175.0451,24609.0,71244.0,Echolocation,Myotis nattereri,0.323,0.353,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,25920.0,6.108952885854231,176.7405,176.7542,25468.0,29955.0,Echolocation,Nyctalus leisleri,0.369,0.456,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
HF,39360.0,10.430250820760872,178.9065,178.9117,19453.0,80572.0,Echolocation,Myotis nattereri,0.328,0.336,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,26880.0,0.5709258356112706,195.8755,195.8795,23750.0,39981.0,Echolocation,Plecotus austriacus,0.209,0.333,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,24000.0,-5.69240055950131,196.7225,196.7381,22890.0,26289.0,Echolocation,Nyctalus leisleri,0.315,0.331,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,2.2222737039513722,212.1315,212.1356,26328.0,45786.0,Echolocation,Myotis nattereri,0.134,0.304,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,24000.0,4.0157358186911765,215.2855,215.2995,22890.0,27750.0,Echolocation,Nyctalus leisleri,0.36,0.457,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,24000.0,7.086501420275667,218.4205,218.431,23750.0,29470.0,Echolocation,Nyctalus leisleri,0.278,0.35,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
HF,47040.0,1.667792989064449,220.3875,220.3922,45234.0,52844.0,Echolocation,Pipistrellus pipistrellus,0.401,0.442,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,25920.0,8.109716935900204,223.2025,223.2131,24609.0,30716.0,Echolocation,Nyctalus leisleri,0.312,0.359,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,21120.0,3.5012838811666636,226.0815,226.0872,17734.0,54648.0,Echolocation,Myotis nattereri,0.294,0.313,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,25920.0,-3.7973962494830484,231.7055,231.7108,22890.0,49814.0,Echolocation,Myotis nattereri,0.262,0.314,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,-6.0938883264897745,236.4175,236.4353,28046.0,31203.0,Echolocation,Nyctalus leisleri,0.191,0.302,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,24960.0,0.9142058593735297,244.4045,244.4096,22031.0,45690.0,Echolocation,Myotis nattereri,0.315,0.428,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,25920.0,5.448377797803326,247.8995,247.9139,24609.0,28977.0,Echolocation,Nyctalus leisleri,0.492,0.531,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,25920.0,3.730941268591369,249.8665,249.8777,25468.0,33089.0,Echolocation,Nyctalus leisleri,0.18,0.304,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,24000.0,10.322781419626988,256.4585,256.4769,23750.0,26749.0,Echolocation,Nyctalus leisleri,0.291,0.322,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,25920.0,12.202675828776357,269.2515,269.2649,25468.0,30059.0,Echolocation,Nyctalus leisleri,0.312,0.391,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,25920.0,6.595658765611167,272.4475,272.4625,24609.0,28954.0,Echolocation,Nyctalus leisleri,0.25,0.357,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
HF,48960.0,6.264615621408299,276.4345,276.4455,47812.0,50796.0,Echolocation,Pipistrellus pipistrellus,0.233,0.33,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,25920.0,0.6245029149332619,288.7715,288.7751,25468.0,43913.0,Echolocation,Myotis nattereri,0.168,0.339,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,2.1953404313866627,291.4165,291.4309,27187.0,34169.0,Echolocation,Eptesicus serotinus,0.172,0.324,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,17.331138606729283,299.2305,299.2459,27187.0,30821.0,Echolocation,Nyctalus leisleri,0.262,0.314,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_194000.WAV,recover-20250703,UBNA_027,Central Pond
LF,25920.0,1.0611683648478678,7.0795,7.091,25468.0,30420.0,Echolocation,Nyctalus leisleri,0.323,0.36,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_195000.WAV,recover-20250703,UBNA_027,Central Pond
LF,25920.0,-5.161184318977049,41.2205,41.2338,25468.0,30578.0,Echolocation,Nyctalus leisleri,0.179,0.322,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_195000.WAV,recover-20250703,UBNA_027,Central Pond
LF,23040.0,6.7650392978264335,267.5515,267.5692,22890.0,25898.0,Echolocation,Nyctalus leisleri,0.335,0.383,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_195000.WAV,recover-20250703,UBNA_027,Central Pond
HF,48960.0,6.380133524242021,1.7415,1.7554,47812.0,50639.0,Echolocation,Pipistrellus pipistrellus,0.256,0.31,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,8.363192505010986,9.6035,9.617,28046.0,32065.0,Echolocation,Nyctalus leisleri,0.229,0.337,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
HF,47040.0,-2.3352467068936065,9.6685,9.6743,45234.0,51386.0,Echolocation,Pipistrellus pipistrellus,0.361,0.413,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,6.411505862375423,16.8395,16.8529,28046.0,31947.0,Echolocation,Nyctalus leisleri,0.26,0.335,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,32640.0,13.110484987971645,28.0655,28.0829,30625.0,33384.0,Echolocation,Nyctalus leisleri,0.238,0.319,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,10.152338153017773,32.1845,32.1957,27187.0,31784.0,Echolocation,Nyctalus leisleri,0.425,0.491,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,13.872573723291614,34.2295,34.2444,28046.0,31105.0,Echolocation,Nyctalus leisleri,0.509,0.561,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,-3.3047196931746785,34.5765,34.59,27187.0,30890.0,Echolocation,Nyctalus leisleri,0.224,0.3,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,24000.0,1.2095169293782926,37.3225,37.3273,22890.0,48817.0,Echolocation,Myotis nattereri,0.258,0.308,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,4.983587309307512,37.4995,37.5142,27187.0,32946.0,Echolocation,Nyctalus leisleri,0.273,0.402,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,16.231143268161762,38.4395,38.455,27187.0,31926.0,Echolocation,Nyctalus leisleri,0.576,0.622,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,24000.0,6.750161173693403,39.3425,39.3583,22890.0,27000.0,Echolocation,Nyctalus leisleri,0.493,0.554,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,14.81021972662488,41.6485,41.6609,28046.0,31255.0,Echolocation,Nyctalus leisleri,0.61,0.666,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,11.857063080457825,42.6945,42.7088,28046.0,31045.0,Echolocation,Nyctalus leisleri,0.574,0.623,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,22080.0,7.075161007817034,43.6335,43.637,18593.0,55796.0,Echolocation,Myotis nattereri,0.315,0.338,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,5.560236046771514,44.954499999999996,44.9668,27187.0,31482.0,Echolocation,Nyctalus leisleri,0.424,0.49,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,24960.0,1.965296829023998,49.2225,49.2278,26328.0,41860.0,Echolocation,Plecotus austriacus,0.147,0.3,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
HF,45120.0,10.458681621003015,60.8605,60.8653,22031.0,65365.0,Echolocation,Myotis nattereri,0.419,0.442,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,11.721388512585076,69.6405,69.65559999999999,28046.0,32636.0,Echolocation,Nyctalus leisleri,0.504,0.57,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,8.722047303676415,77.6275,77.6396,27187.0,31611.0,Echolocation,Nyctalus leisleri,0.461,0.498,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,31680.0,2.5680141214919976,81.0245,81.035,29765.0,34654.0,Echolocation,Nyctalus leisleri,0.19,0.301,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,24000.0,1.563810191140511,81.0695,81.0903,25468.0,28749.0,Echolocation,Nyctalus leisleri,0.256,0.324,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
HF,43200.0,12.326241581423096,81.5885,81.60210000000001,43515.0,46239.0,Echolocation,Pipistrellus pipistrellus,0.289,0.415,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,24000.0,9.248260448943658,88.23349999999999,88.251,23750.0,27074.0,Echolocation,Nyctalus leisleri,0.303,0.335,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,31680.0,24.677459452550305,88.7025,88.7169,31484.0,35522.0,Echolocation,Nyctalus leisleri,0.21,0.462,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,24000.0,10.680116428587425,88.7635,88.7815,23750.0,26563.0,Echolocation,Nyctalus leisleri,0.321,0.343,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
HF,45120.0,0.7009192360669164,92.6545,92.6608,43515.0,50132.0,Echolocation,Pipistrellus pipistrellus,0.294,0.312,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,10.89995620468651,93.6705,93.6848,28046.0,31910.0,Echolocation,Nyctalus leisleri,0.496,0.573,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,25920.0,2.5473841483558672,100.8485,100.8636,25468.0,28543.0,Echolocation,Nyctalus leisleri,0.333,0.374,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,9.664106999960943,103.9545,103.9675,27187.0,31031.0,Echolocation,Nyctalus leisleri,0.27,0.32,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,-3.6637463903669283,108.4045,108.41890000000001,28046.0,33083.0,Echolocation,Nyctalus leisleri,0.412,0.585,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,8.465956862073396,109.3515,109.367,27187.0,30306.0,Echolocation,Nyctalus leisleri,0.386,0.433,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,10.568427044214918,110.3505,110.36410000000001,27187.0,31611.0,Echolocation,Nyctalus leisleri,0.518,0.586,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,-5.201514588971394,115.7815,115.7971,28046.0,31693.0,Echolocation,Nyctalus leisleri,0.316,0.482,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,13.707930323847727,116.3815,116.3948,27187.0,31747.0,Echolocation,Nyctalus leisleri,0.393,0.469,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,8.103193280183081,116.4545,116.4704,27187.0,31334.0,Echolocation,Nyctalus leisleri,0.617,0.666,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
HF,43200.0,10.757885558845786,120.3145,120.3258,42656.0,45752.0,Echolocation,Pipistrellus nathusii,0.198,0.351,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
HF,45120.0,3.7560734445506587,124.6715,124.6771,44375.0,54211.0,Echolocation,Pipistrellus pipistrellus,0.226,0.308,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,10.719216231925536,126.2775,126.2919,27187.0,30470.0,Echolocation,Nyctalus leisleri,0.277,0.32,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
HF,47040.0,10.960653801052601,128.3305,128.3413,46953.0,49616.0,Echolocation,Pipistrellus pipistrellus,0.281,0.349,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,16.06193448639752,130.8915,130.9081,27187.0,31433.0,Echolocation,Nyctalus leisleri,0.613,0.662,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
LF,28800.0,7.360165194708178,131.8895,131.9043,28046.0,31891.0,Echolocation,Nyctalus leisleri,0.464,0.556,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
HF,45120.0,7.847129374633607,134.0345,134.0398,19453.0,64976.0,Echolocation,Myotis nattereri,0.31,0.325,-1,192000.0,/mnt/ubna_data_06/recover-20250703/UBNA_027/20250626_200000.WAV,recover-20250703,UBNA_027,Central Pond
