date_and_time_UTC,num_of_detections,LFnum_of_detections,HFnum_of_detections
2024-06-27 19:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 19:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 19:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 19:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 19:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 20:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 20:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 20:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 20:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 20:40:00+00:00,2.0,2.0,0.3333333333333333
2024-06-27 20:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 21:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 21:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 21:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 21:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 21:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 21:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 22:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 22:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 22:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 22:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 22:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 22:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 23:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 23:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 23:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 23:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 23:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27 23:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 00:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 00:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 00:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 00:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 00:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 00:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 01:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 01:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 01:20:00+00:00,2.0,2.0,0.3333333333333333
2024-06-28 01:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 01:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 01:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 02:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 02:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 02:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 02:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 02:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 02:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 03:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 03:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 03:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 03:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 03:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 03:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 04:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 04:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 04:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 04:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 04:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-28 04:50:00+00:00,40.0,40.0,0.3333333333333333
