KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,5.726624537787139,4.9765,4.9958,64140.0,68397.0,Pipistrellus pygmaeus,0.204,0.368,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
HF,60480.0,4.564998864430731,23.1275,23.1351,56406.0,61249.0,Pipistrellus pygmaeus,0.335,0.342,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
HF,65280.0,6.061781957019066,23.2175,23.2254,59843.0,66135.0,Pipistrellus pygmaeus,0.209,0.221,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
HF,42240.0,2.3470735590812013,23.6105,23.6217,40937.0,44300.0,Pipistrellus nathusii,0.189,0.213,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
LF,23040.0,-4.108683695239245,24.2135,24.234,21171.0,25066.0,Nyctalus noctula,0.132,0.218,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
LF,23040.0,-5.812919161558975,26.6955,26.7116,22890.0,26595.0,Nyctalus leisleri,0.151,0.204,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
LF,23040.0,-2.8483237450604237,28.4385,28.4531,22890.0,27144.0,Nyctalus leisleri,0.127,0.235,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
HF,65280.0,-3.174947076840764,30.0245,30.035,57265.0,65143.0,Pipistrellus pygmaeus,0.224,0.248,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
LF,23040.0,-4.600988289740093,31.3875,31.4039,22890.0,26319.0,Nyctalus leisleri,0.301,0.368,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
HF,60480.0,2.2367822554852053,32.2955,32.307,55546.0,59792.0,Pipistrellus pygmaeus,0.184,0.208,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
HF,42240.0,1.5642389424302996,33.8775,33.8866,39218.0,52110.0,Pipistrellus nathusii,0.154,0.204,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
HF,65280.0,7.531417205922633,34.0255,34.0336,58125.0,68680.0,Pipistrellus pygmaeus,0.249,0.252,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
HF,60480.0,3.8422421766786607,34.2415,34.2503,55546.0,59045.0,Pipistrellus pygmaeus,0.242,0.253,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
HF,60480.0,2.3241295500225037,34.3815,34.4011,54687.0,59301.0,Pipistrellus pygmaeus,0.232,0.245,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
LF,28800.0,1.9235666566140512,35.7235,35.7444,22890.0,26653.0,Nyctalus leisleri,0.164,0.222,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
HF,62400.0,-1.1597567144444505,37.0965,37.1051,62421.0,69286.0,Pipistrellus pygmaeus,0.375,0.381,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
LF,23040.0,-2.945452144985386,38.7935,38.809799999999996,22890.0,26266.0,Nyctalus leisleri,0.188,0.259,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
LF,21120.0,3.7614567100034835,38.9285,38.9434,20312.0,23929.0,Nyctalus leisleri,0.203,0.302,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250310/UBNA_025/20250303_175000.WAV,recover-20250310,UBNA_025,Central Pond
