date_and_time_UTC,callrate,LFcallrate,HFcallrate
2025-05-02 21:30:00+00:00,0.2,0.0,0.2
2025-05-02 21:40:00+00:00,0.0,0.0,0.0
2025-05-02 21:50:00+00:00,0.0,0.0,0.0
2025-05-02 22:00:00+00:00,0.4,0.4,0.0
2025-05-02 22:10:00+00:00,1.2,0.6,0.6
2025-05-02 22:20:00+00:00,0.2,0.0,0.2
2025-05-02 22:30:00+00:00,0.0,0.0,0.0
2025-05-02 22:40:00+00:00,0.0,0.0,0.0
2025-05-02 22:50:00+00:00,0.0,0.0,0.0
2025-05-02 23:00:00+00:00,0.0,0.0,0.0
2025-05-02 23:10:00+00:00,0.0,0.0,0.0
2025-05-02 23:20:00+00:00,0.0,0.0,0.0
2025-05-02 23:30:00+00:00,0.0,0.0,0.0
2025-05-02 23:40:00+00:00,0.4,0.4,0.0
2025-05-02 23:50:00+00:00,0.0,0.0,0.0
2025-05-03 00:00:00+00:00,0.0,0.0,0.0
2025-05-03 00:10:00+00:00,0.0,0.0,0.0
2025-05-03 00:20:00+00:00,0.0,0.0,0.0
2025-05-03 00:30:00+00:00,0.0,0.0,0.0
2025-05-03 00:40:00+00:00,0.2,0.2,0.0
2025-05-03 00:50:00+00:00,0.0,0.0,0.0
2025-05-03 01:00:00+00:00,0.0,0.0,0.0
2025-05-03 01:10:00+00:00,0.2,0.2,0.0
2025-05-03 01:20:00+00:00,0.2,0.0,0.2
2025-05-03 01:30:00+00:00,0.0,0.0,0.0
2025-05-03 01:40:00+00:00,0.2,0.0,0.2
2025-05-03 01:50:00+00:00,0.0,0.0,0.0
2025-05-03 02:00:00+00:00,0.2,0.2,0.0
2025-05-03 02:10:00+00:00,0.4,0.0,0.4
2025-05-03 02:20:00+00:00,0.2,0.0,0.2
2025-05-03 02:30:00+00:00,0.2,0.0,0.2
2025-05-03 02:40:00+00:00,0.0,0.0,0.0
2025-05-03 02:50:00+00:00,0.0,0.0,0.0
2025-05-03 03:00:00+00:00,0.0,0.0,0.0
2025-05-03 03:10:00+00:00,0.0,0.0,0.0
2025-05-03 03:20:00+00:00,0.0,0.0,0.0
2025-05-03 03:30:00+00:00,0.0,0.0,0.0
2025-05-03 03:40:00+00:00,43.4,43.2,0.2
2025-05-03 03:50:00+00:00,182.6,182.6,0.0
2025-05-03 04:00:00+00:00,237.8,237.8,0.0
2025-05-03 04:10:00+00:00,386.2,385.2,1.0
2025-05-03 04:20:00+00:00,0.6,0.6,0.0
2025-05-03 04:30:00+00:00,250.8,250.8,0.0
2025-05-03 04:40:00+00:00,213.0,213.0,0.0
2025-05-03 04:50:00+00:00,162.8,162.8,0.0
2025-05-03 05:00:00+00:00,180.4,180.4,0.0
2025-05-03 05:10:00+00:00,324.6,293.2,31.4
2025-05-03 05:20:00+00:00,284.0,283.8,0.2
2025-05-03 05:30:00+00:00,265.6,265.6,0.0
2025-05-03 05:40:00+00:00,211.0,211.0,0.0
2025-05-03 05:50:00+00:00,262.2,261.0,1.2
2025-05-03 06:00:00+00:00,229.0,227.2,1.8
2025-05-03 06:10:00+00:00,198.8,197.8,1.0
2025-05-03 06:20:00+00:00,134.8,133.8,1.0
2025-05-03 06:30:00+00:00,142.2,136.8,5.4
2025-05-03 06:40:00+00:00,301.4,298.6,2.8
2025-05-03 06:50:00+00:00,50.6,50.4,0.2
2025-05-03 07:00:00+00:00,62.0,62.0,0.0
2025-05-03 07:10:00+00:00,33.6,33.4,0.2
2025-05-03 07:20:00+00:00,11.2,11.2,0.0
2025-05-03 07:30:00+00:00,94.8,93.4,1.4
2025-05-03 07:40:00+00:00,57.2,56.2,1.0
2025-05-03 07:50:00+00:00,0.0,0.0,0.0
2025-05-03 08:00:00+00:00,24.8,22.8,2.0
2025-05-03 08:10:00+00:00,131.4,131.2,0.2
2025-05-03 08:20:00+00:00,38.6,38.6,0.0
2025-05-03 08:30:00+00:00,39.4,39.4,0.0
2025-05-03 08:40:00+00:00,2.4,2.4,0.0
2025-05-03 08:50:00+00:00,0.0,0.0,0.0
2025-05-03 09:00:00+00:00,10.4,10.0,0.4
2025-05-03 09:10:00+00:00,30.6,30.0,0.6
2025-05-03 09:20:00+00:00,7.2,7.0,0.2
2025-05-03 09:30:00+00:00,0.0,0.0,0.0
2025-05-03 09:40:00+00:00,37.6,37.4,0.2
2025-05-03 09:50:00+00:00,10.2,10.0,0.2
2025-05-03 10:00:00+00:00,67.0,67.0,0.0
2025-05-03 10:10:00+00:00,0.0,0.0,0.0
2025-05-03 10:20:00+00:00,0.0,0.0,0.0
2025-05-03 10:30:00+00:00,0.0,0.0,0.0
2025-05-03 10:40:00+00:00,0.2,0.2,0.0
2025-05-03 10:50:00+00:00,0.0,0.0,0.0
2025-05-03 11:00:00+00:00,0.0,0.0,0.0
