date_and_time_UTC,num_of_detections,LFnum_of_detections,HFnum_of_detections
2024-09-27 20:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 20:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 20:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 20:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 21:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 21:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 21:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 21:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 21:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 21:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 22:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 22:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 22:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 22:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 22:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 22:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 23:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 23:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 23:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 23:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 23:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27 23:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 00:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 00:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 00:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 00:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 00:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 00:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 01:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 01:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 01:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 01:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 01:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 01:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 02:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 02:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 02:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 02:30:00+00:00,2.0,0.3333333333333333,2.0
2024-09-28 02:40:00+00:00,22.0,0.3333333333333333,22.0
2024-09-28 02:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 03:00:00+00:00,86.0,0.3333333333333333,86.0
2024-09-28 03:10:00+00:00,40.0,0.3333333333333333,40.0
2024-09-28 03:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 03:30:00+00:00,20.0,0.3333333333333333,20.0
2024-09-28 03:40:00+00:00,30.0,0.3333333333333333,30.0
2024-09-28 03:50:00+00:00,232.0,0.3333333333333333,232.0
2024-09-28 04:00:00+00:00,12.0,0.3333333333333333,12.0
2024-09-28 04:10:00+00:00,100.0,0.3333333333333333,100.0
2024-09-28 04:20:00+00:00,30.0,0.3333333333333333,30.0
2024-09-28 04:30:00+00:00,202.0,0.3333333333333333,202.0
2024-09-28 04:40:00+00:00,186.0,0.3333333333333333,186.0
2024-09-28 04:50:00+00:00,168.0,0.3333333333333333,168.0
2024-09-28 05:00:00+00:00,10.0,0.3333333333333333,10.0
2024-09-28 05:10:00+00:00,18.0,0.3333333333333333,18.0
2024-09-28 05:20:00+00:00,236.0,0.3333333333333333,236.0
2024-09-28 05:30:00+00:00,326.0,0.3333333333333333,326.0
2024-09-28 05:40:00+00:00,36.0,0.3333333333333333,36.0
2024-09-28 05:50:00+00:00,48.0,0.3333333333333333,48.0
2024-09-28 06:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 06:10:00+00:00,48.0,0.3333333333333333,48.0
2024-09-28 06:20:00+00:00,52.0,0.3333333333333333,52.0
2024-09-28 06:30:00+00:00,4.0,0.3333333333333333,4.0
2024-09-28 06:40:00+00:00,18.0,0.3333333333333333,18.0
2024-09-28 06:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 07:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 07:10:00+00:00,10.0,0.3333333333333333,10.0
2024-09-28 07:20:00+00:00,78.0,0.3333333333333333,78.0
2024-09-28 07:30:00+00:00,36.0,0.3333333333333333,36.0
2024-09-28 07:40:00+00:00,124.0,0.3333333333333333,124.0
2024-09-28 07:50:00+00:00,28.0,0.3333333333333333,28.0
2024-09-28 08:00:00+00:00,60.0,0.3333333333333333,60.0
2024-09-28 08:10:00+00:00,84.0,0.3333333333333333,84.0
2024-09-28 08:20:00+00:00,6.0,0.3333333333333333,6.0
2024-09-28 08:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 08:40:00+00:00,32.0,0.3333333333333333,32.0
2024-09-28 08:50:00+00:00,162.0,0.3333333333333333,162.0
2024-09-28 09:00:00+00:00,138.0,0.3333333333333333,138.0
2024-09-28 09:10:00+00:00,298.0,0.3333333333333333,298.0
2024-09-28 09:20:00+00:00,556.0,0.3333333333333333,556.0
2024-09-28 09:30:00+00:00,176.0,0.3333333333333333,176.0
2024-09-28 09:40:00+00:00,92.0,0.3333333333333333,92.0
2024-09-28 09:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 10:00:00+00:00,6.0,0.3333333333333333,6.0
2024-09-28 10:10:00+00:00,262.0,0.3333333333333333,262.0
2024-09-28 10:20:00+00:00,524.0,0.3333333333333333,524.0
2024-09-28 10:30:00+00:00,174.0,0.3333333333333333,174.0
2024-09-28 10:40:00+00:00,160.0,0.3333333333333333,160.0
2024-09-28 10:50:00+00:00,276.0,0.3333333333333333,276.0
2024-09-28 11:00:00+00:00,234.0,0.3333333333333333,234.0
2024-09-28 11:10:00+00:00,230.0,0.3333333333333333,230.0
2024-09-28 11:20:00+00:00,152.0,0.3333333333333333,152.0
2024-09-28 11:30:00+00:00,146.0,0.3333333333333333,146.0
2024-09-28 11:40:00+00:00,232.0,0.3333333333333333,232.0
2024-09-28 11:50:00+00:00,312.0,0.3333333333333333,312.0
2024-09-28 12:00:00+00:00,248.0,0.3333333333333333,248.0
2024-09-28 12:10:00+00:00,196.0,0.3333333333333333,196.0
2024-09-28 12:20:00+00:00,136.0,0.3333333333333333,136.0
2024-09-28 12:30:00+00:00,74.0,0.3333333333333333,74.0
2024-09-28 12:40:00+00:00,24.0,0.3333333333333333,24.0
2024-09-28 12:50:00+00:00,78.0,0.3333333333333333,78.0
2024-09-28 13:00:00+00:00,4.0,0.3333333333333333,4.0
2024-09-28 13:10:00+00:00,54.0,0.3333333333333333,54.0
2024-09-28 13:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 13:30:00+00:00,74.0,0.3333333333333333,74.0
2024-09-28 13:40:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 13:50:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 14:00:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 14:10:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 14:20:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-28 14:30:00+00:00,0.3333333333333333,0.3333333333333333,0.3333333333333333
