KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,58560.0,1.9516289739022408,0.1885,0.2064,56406.0,61060.0,Pipistrellus pygmaeus,0.358,0.368,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_030/20250425_212000.WAV,recover-20250502,UBNA_030,Central Pond
HF,65280.0,-0.534374744143493,0.2125,0.2261,58984.0,63213.0,Pipistrellus pygmaeus,0.303,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_030/20250425_212000.WAV,recover-20250502,UBNA_030,Central Pond
HF,42240.0,6.799271751350515,1.6235,1.6337,41796.0,45057.0,Pipistrellus nathusii,0.26,0.322,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_030/20250425_212000.WAV,recover-20250502,UBNA_030,Central Pond
HF,65280.0,0.26909091177578814,2.3285,2.3426,58125.0,62902.0,Pipistrellus pygmaeus,0.327,0.47,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_030/20250425_212000.WAV,recover-20250502,UBNA_030,Central Pond
HF,58560.0,-1.0059794961461126,3.7575,3.7706,57265.0,60090.0,Pipistrellus pygmaeus,0.377,0.383,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_030/20250425_212000.WAV,recover-20250502,UBNA_030,Central Pond
HF,60480.0,1.354535170401297,4.3305,4.3373,55546.0,62081.0,Pipistrellus pygmaeus,0.422,0.439,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_030/20250425_212000.WAV,recover-20250502,UBNA_030,Central Pond
HF,60480.0,0.5531641142299623,4.4505,4.4653,58125.0,62634.0,Pipistrellus pygmaeus,0.37,0.392,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_030/20250425_212000.WAV,recover-20250502,UBNA_030,Central Pond
HF,60480.0,0.28585267354760074,4.4875,4.4949,57265.0,62379.0,Pipistrellus pygmaeus,0.399,0.401,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_030/20250425_212000.WAV,recover-20250502,UBNA_030,Central Pond
HF,42240.0,-3.1369160309171438,4.7645,4.7752,40937.0,44390.0,Pipistrellus nathusii,0.299,0.319,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_030/20250425_212000.WAV,recover-20250502,UBNA_030,Central Pond
HF,65280.0,-0.2244272443561437,6.5805,6.5884,58125.0,62712.0,Pipistrellus pygmaeus,0.331,0.337,-1,Echolocation,192000.0,/mnt/ubna_data_05/recover-20250502/UBNA_030/20250425_212000.WAV,recover-20250502,UBNA_030,Central Pond
